exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration
13,14,Intermediate,Intermediate,r1,r1,c2,c2,0.9843314548695741,0.724217197112264,0.9808363618832215,0.9522006614302493,0.6947368421052632
13,17,Intermediate,Intermediate,r1,r1,c2,c2,0.9830273058636368,0.7862576850265917,0.9795616749240347,0.9509720819445303,0.6923076923076923
13,34,Intermediate,Intermediate,r1,r1,c2,c2,0.9840928112949147,0.6644419318516757,0.9802951973863383,0.9208896025893404,0.69
13,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9865985033041206,0.7831215673107643,0.9859903752003284,0.9345339114319271,0.6274509803921569
14,17,Intermediate,Intermediate,r1,r1,c2,c2,0.9816817028192436,0.6866068483894733,0.9781107635189075,0.9357995491195371,0.6869565217391305
14,34,Intermediate,Intermediate,r1,r1,c2,c2,0.985014349089326,0.8135701214177036,0.9838425673996726,0.9247110568049116,0.7481343283582089
14,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9854251933738026,0.8136097600324506,0.9852326400425537,0.923425129491524,0.6262178288360495
15,19,Intermediate,Intermediate,r1,r1,c3,c3,0.9851132431673163,0.8726835505317124,0.9769164877101798,0.9602742392661301,0.6995073891625614
15,20,Intermediate,Intermediate,r1,r1,c3,c3,0.9807557413539405,0.7587935318288793,0.9758289914034975,0.8819356994352037,0.7163120567375887
15,21,Intermediate,Intermediate,r1,r1,c3,c3,0.9827097787445721,0.836125346082442,0.9836103972730159,0.9113660431828133,0.7275758129338692
15,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9838720360172744,0.8137215455009431,0.9780133558019501,0.9339102643669377,0.7387387387387387
15,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9755853209391923,0.7119068497797458,0.9688476408267366,0.8570244719362321,0.7551020408163265
15,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9780145212206101,0.804025730354209,0.9692839691357241,0.906668675221422,0.647398843930636
15,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9787035591147324,0.7215734307268653,0.9709207795850672,0.8706605926990512,0.6516491482421167
17,34,Intermediate,Intermediate,r1,r1,c2,c2,0.9844033594844702,0.7366575918982254,0.9849585784848526,0.9391460030529665,0.6958648288128058
17,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9840136316812309,0.7430341660702362,0.9861206249499999,0.9321538006211506,0.6428571428571428
18,31,Intermediate,Intermediate,r1,r1,c1,c1,0.9874715112091845,0.8725985593402801,0.985525019692977,0.8761286386715423,0.7088126075536637
18,32,Intermediate,Intermediate,r1,r1,c1,c1,0.9852160283542596,0.8479224900102803,0.9832251391385228,0.8332320162469317,0.7182531582409108
18,35,Intermediate,Intermediate,r1,r1,c1,c1,0.9838523503324872,0.7528733111349948,0.9830223631587688,0.9502383143542317,0.664395130758926
18,51,Intermediate,Intermediate,r1,r1,c1,c1,0.9861154557764497,0.8633943266973786,0.9847434034604338,0.9196647946428463,0.694078947368421
18,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9867200586223153,0.849224801159377,0.9853067937909112,0.9361684647490144,0.7486338797814208
19,20,Intermediate,Intermediate,r1,r1,c3,c3,0.9828364638117147,0.7902143924368282,0.9781149844633222,0.891936391727981,0.7656369183829137
19,21,Intermediate,Intermediate,r1,r1,c3,c3,0.9854422081578008,0.8886793624507805,0.9841253426044309,0.9399067703827584,0.752808988764045
19,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9892217409211508,0.8280516241055865,0.9845576594120187,0.9741755820448335,0.7571776467572418
19,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9759146423798891,0.7691305471275293,0.970349468497502,0.8832559197737573,0.7268204432383536
19,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9789613036204482,0.7843129179045245,0.9728305943386171,0.9108337678770606,0.75
19,45,Intermediate,Intermediate,r1,r1,c3,c3,0.980998315444792,0.759458984233305,0.9743310003321046,0.8971320261223654,0.7142857142857143
20,21,Intermediate,Intermediate,r1,r1,c3,c3,0.9802365068035487,0.8250013280133861,0.978144708102498,0.9112369086753545,0.7539267015706805
20,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9801214201208986,0.7724964928495895,0.9777080720172803,0.9091769789219607,0.7112795857988166
20,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9760889792221185,0.7667720505139243,0.9726992744741281,0.9344900005331286,0.7627104732423433
20,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9772178901564134,0.7556737089163935,0.9749568054842778,0.922482410023854,0.7576377523186034
20,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9773070810578345,0.8077550987477967,0.9768730994292382,0.8940544300448955,0.7548872180451127
21,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9860963244206895,0.8208702965540252,0.9824759300104985,0.9326070938547347,0.6845238095238095
21,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9779998756417564,0.8040015283308775,0.9679532479631094,0.876641097089565,0.7740225692465519
21,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9790359603890798,0.8218437368482789,0.9767735200004907,0.8898711098310743,0.753623188405797
21,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9835828226132848,0.8526790756117184,0.9797499609558338,0.8811214836621456,0.7233839839742024
22,23,Intermediate,Intermediate,r1,r1,c3,c3,0.978629664977409,0.7999851148963621,0.9745428161477689,0.9033184047970148,0.7194444444444446
22,44,Intermediate,Intermediate,r1,r1,c3,c3,0.979374411999417,0.7979360367679291,0.9771925283722083,0.9320303918762487,0.7104353011329756
22,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9822076034154218,0.8355047582060096,0.9793836434180075,0.9231819002760923,0.7125664595477548
23,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9760796375644047,0.8410106364685249,0.9694238522942417,0.9177886086114014,0.7132682132682133
23,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9763630130611725,0.8255902221194369,0.9713293139649883,0.9145909398903136,0.7333333333333332
31,32,Intermediate,Intermediate,r1,r1,c1,c1,0.9853321339723904,0.8526424004165136,0.9854706631235658,0.9343963486613078,0.676056338028169
31,35,Intermediate,Intermediate,r1,r1,c1,c1,0.9866559342694213,0.831966288492608,0.9861239985253795,0.9288933014682513,0.7061175529788085
31,51,Intermediate,Intermediate,r1,r1,c1,c1,0.9841460759023889,0.8709608492869793,0.9823897337633387,0.9431060723530099,0.7285714285714286
31,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9891527097546015,0.8936735997255596,0.9845139488678807,0.8468506295390751,0.7628205128205128
32,35,Intermediate,Intermediate,r1,r1,c1,c1,0.9873810129397861,0.8420480705917935,0.9840311091352871,0.8465822577983093,0.6690140845070423
32,51,Intermediate,Intermediate,r1,r1,c1,c1,0.9861476045562116,0.894422958390921,0.9843266837717175,0.9256404773879611,0.7058823529411766
32,53,Intermediate,Intermediate,r1,r1,c1,c1,0.988013852970447,0.9169776850511691,0.9859908039422177,0.9370042503403568,0.7432432432432432
34,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9871583571345135,0.8647630064155791,0.98724276624982,0.9370022621731023,0.5431472081218274
35,51,Intermediate,Intermediate,r1,r1,c1,c1,0.98313937137794,0.8323843368753029,0.9816111734055502,0.9024864627330537,0.6747083775185578
35,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9881579584398913,0.8352264791874141,0.9869467461391863,0.9268797986358507,0.7151312957382695
44,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9794024886642837,0.8431278464987497,0.9747289471491346,0.9026439271037607,0.7181544744006324
51,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9876298283433702,0.8911072625358499,0.9851404409611983,0.87778871182621,0.7085714285714286
