exp_a,exp_b,stimulus,expertise_a,expertise_b,score
71,3,rectangle,low,none,0.8693809156355885
71,12,rectangle,low,none,0.8870000647594432
71,5,rectangle,low,none,0.8626992205907843
71,30,rectangle,low,none,0.8786917473868017
71,36,rectangle,low,none,0.8409938983354299
71,93,rectangle,low,none,0.847752857144614
64,110,rectangle,low,none,0.8359517143178388
71,110,rectangle,low,none,0.8833116072319304
71,181,rectangle,low,none,0.8590353173571559
71,163,rectangle,low,none,0.8647434075823005
67,211,rectangle,low,none,0.7923624587939755
71,189,rectangle,low,none,0.899750973989115
71,204,rectangle,low,none,0.8612588147181245
64,163,rectangle,low,none,0.865075816528694
67,189,rectangle,low,none,0.8141891250257197
71,201,rectangle,low,none,0.844380916270683
71,154,rectangle,low,none,0.8979177795054148
74,3,rectangle,low,none,0.7843473123320881
63,211,rectangle,low,none,0.7925862665474102
74,5,rectangle,low,none,0.770857460732237
71,96,rectangle,low,none,0.9151267441990069
74,36,rectangle,low,none,0.8005190211212886
71,211,rectangle,low,none,0.8930340860622242
64,38,rectangle,low,none,0.8274939139028263
74,28,rectangle,low,none,0.8220730097688758
64,196,rectangle,low,none,0.8065287391993134
74,38,rectangle,low,none,0.8185612356730857
74,110,rectangle,low,none,0.7665727030768356
74,181,rectangle,low,none,0.7687220826815773
67,196,rectangle,low,none,0.8543464586062685
74,30,rectangle,low,none,0.782897569846424
74,96,rectangle,low,none,0.8309485280065676
74,163,rectangle,low,none,0.796841193495438
74,204,rectangle,low,none,0.8810134608189317
67,154,rectangle,low,none,0.7970539405647419
74,201,rectangle,low,none,0.779354674588762
71,28,rectangle,low,none,0.9119355984021532
71,38,rectangle,low,none,0.8921201765607619
64,96,rectangle,low,none,0.8237640507499727
74,93,rectangle,low,none,0.8502372775800502
74,12,rectangle,low,none,0.768551765823513
74,211,rectangle,low,none,0.8094698963836887
77,36,rectangle,low,none,0.8857488710671256
74,196,rectangle,low,none,0.8910021057848574
77,3,rectangle,low,none,0.8359450304016133
77,30,rectangle,low,none,0.8122425965619727
77,204,rectangle,low,none,0.9299992715775328
74,189,rectangle,low,none,0.7693019968959927
74,154,rectangle,low,none,0.8231467918641157
77,5,rectangle,low,none,0.8003027677032
77,96,rectangle,low,none,0.7870023109116853
77,201,rectangle,low,none,0.8603142328401001
77,189,rectangle,low,none,0.8208686833811761
77,28,rectangle,low,none,0.8191852458971698
78,3,rectangle,low,none,0.7214878011407172
78,12,rectangle,low,none,0.7613940080821466
77,12,rectangle,low,none,0.8294089469769703
78,36,rectangle,low,none,0.8068181056780641
78,93,rectangle,low,none,0.8291025501003243
77,93,rectangle,low,none,0.88163726438895
78,28,rectangle,low,none,0.7800470833231183
78,110,rectangle,low,none,0.7739534207852257
78,38,rectangle,low,none,0.8043426904255708
78,181,rectangle,low,none,0.7479390373302371
78,96,rectangle,low,none,0.7755341666780899
71,196,rectangle,low,none,0.9201540264555859
78,163,rectangle,low,none,0.7732001186330233
77,211,rectangle,low,none,0.7710349507014022
77,181,rectangle,low,none,0.8518805807400355
78,204,rectangle,low,none,0.9126109606040671
78,201,rectangle,low,none,0.7468461350512083
78,30,rectangle,low,none,0.7628663230655568
79,36,rectangle,low,none,0.8413557917024417
77,38,rectangle,low,none,0.8471566161215994
79,3,rectangle,low,none,0.781364036377854
79,12,rectangle,low,none,0.7944994688355976
77,110,rectangle,low,none,0.8428665415419666
78,5,rectangle,low,none,0.7593265405439685
79,110,rectangle,low,none,0.7660773522980479
78,211,rectangle,low,none,0.7154165544888947
79,93,rectangle,low,none,0.8590522164654772
79,38,rectangle,low,none,0.8266386329365458
77,163,rectangle,low,none,0.8526585475839201
79,28,rectangle,low,none,0.7806021238393945
79,163,rectangle,low,none,0.8060020273237476
79,96,rectangle,low,none,0.784435890449416
77,196,rectangle,low,none,0.8418534776197969
78,154,rectangle,low,none,0.7631648246276029
79,204,rectangle,low,none,0.9188609430870218
94,12,rectangle,low,none,0.7298339773038292
94,5,rectangle,low,none,0.7715475283950474
94,30,rectangle,low,none,0.7768518128584418
94,36,rectangle,low,none,0.7673934654198784
94,93,rectangle,low,none,0.802385038942278
94,28,rectangle,low,none,0.8042024300485324
78,189,rectangle,low,none,0.7635019337918736
79,30,rectangle,low,none,0.77340774211946
94,110,rectangle,low,none,0.7282386439831641
94,96,rectangle,low,none,0.839668667820419
94,181,rectangle,low,none,0.724222117253528
94,163,rectangle,low,none,0.7907652162241844
94,3,rectangle,low,none,0.7239674149989577
94,204,rectangle,low,none,0.8694809499122043
79,181,rectangle,low,none,0.7850380185410532
79,201,rectangle,low,none,0.7820956515902167
79,5,rectangle,low,none,0.7584565168323122
79,211,rectangle,low,none,0.7271328768974672
94,201,rectangle,low,none,0.7201735139734459
78,196,rectangle,low,none,0.8436861111797352
94,154,rectangle,low,none,0.7935978450649391
94,38,rectangle,low,none,0.7836589833868377
79,154,rectangle,low,none,0.7593062048124853
99,12,rectangle,low,none,0.746582063677604
99,93,rectangle,low,none,0.8540065547691601
99,5,rectangle,low,none,0.7406290896106605
94,211,rectangle,low,none,0.774252081931006
99,110,rectangle,low,none,0.7147782625876234
99,181,rectangle,low,none,0.6907169914626401
99,96,rectangle,low,none,0.7958858225735188
99,38,rectangle,low,none,0.8625321603134876
99,204,rectangle,low,none,0.8716289254714406
99,201,rectangle,low,none,0.772211850555404
94,189,rectangle,low,none,0.7590889811549284
99,30,rectangle,low,none,0.7755336070182197
99,36,rectangle,low,none,0.7974377313965254
101,3,rectangle,low,none,0.7512264994619329
79,196,rectangle,low,none,0.8400222697610821
101,12,rectangle,low,none,0.7540654506128392
101,5,rectangle,low,none,0.7710942403222757
79,189,rectangle,low,none,0.7613472258574523
99,163,rectangle,low,none,0.8127118543331495
99,3,rectangle,low,none,0.7045068777231243
101,30,rectangle,low,none,0.7978123345899384
99,154,rectangle,low,none,0.7651349807661831
101,93,rectangle,low,none,0.8278698931246626
99,189,rectangle,low,none,0.7378646692969065
101,36,rectangle,low,none,0.7878655756021171
101,204,rectangle,low,none,0.8699275606357081
99,211,rectangle,low,none,0.7493292996107994
101,28,rectangle,low,none,0.8212481242489978
101,110,rectangle,low,none,0.7483577187819046
101,201,rectangle,low,none,0.7938461382242409
101,96,rectangle,low,none,0.8490000480712602
101,163,rectangle,low,none,0.8124607121868797
101,181,rectangle,low,none,0.7175214362069859
77,154,rectangle,low,none,0.809334260563853
104,36,rectangle,low,none,0.8365894798706139
104,12,rectangle,low,none,0.8333892717240913
101,211,rectangle,low,none,0.8157716187979281
99,28,rectangle,low,none,0.7896774358361212
104,30,rectangle,low,none,0.8034193777640041
104,93,rectangle,low,none,0.8460840374036774
104,5,rectangle,low,none,0.7933406604179095
99,196,rectangle,low,none,0.8359825851595595
101,38,rectangle,low,none,0.8078658742602771
101,189,rectangle,low,none,0.780060151513761
104,204,rectangle,low,none,0.9034800179923953
104,181,rectangle,low,none,0.8144026592496526
104,3,rectangle,low,none,0.778558031974858
101,154,rectangle,low,none,0.8205654979999895
104,38,rectangle,low,none,0.853899190826299
104,28,rectangle,low,none,0.8450156647250529
101,196,rectangle,low,none,0.8572503920076258
104,163,rectangle,low,none,0.824902428779214
104,201,rectangle,low,none,0.8188846669936632
107,12,rectangle,low,none,0.7982397695938179
107,36,rectangle,low,none,0.8266825581886882
107,93,rectangle,low,none,0.8350070338278173
94,196,rectangle,low,none,0.8686742338683353
107,30,rectangle,low,none,0.8268159238353671
107,110,rectangle,low,none,0.8110629921915338
107,181,rectangle,low,none,0.7937933530794619
107,28,rectangle,low,none,0.8112961556267327
107,38,rectangle,low,none,0.8197577064759646
107,204,rectangle,low,none,0.899843881888725
107,96,rectangle,low,none,0.823526025477004
107,3,rectangle,low,none,0.8269762521801372
107,201,rectangle,low,none,0.8406826970345815
104,110,rectangle,low,none,0.8090591715529418
107,163,rectangle,low,none,0.7961384957116447
107,189,rectangle,low,none,0.8013063734252364
124,36,rectangle,low,none,0.8072594066804751
107,5,rectangle,low,none,0.8189542729160104
124,3,rectangle,low,none,0.7243141876299698
124,12,rectangle,low,none,0.7478014175922715
124,30,rectangle,low,none,0.7757830293466562
104,189,rectangle,low,none,0.8133883290010585
124,5,rectangle,low,none,0.7594388846754963
107,211,rectangle,low,none,0.8153099087852612
124,96,rectangle,low,none,0.8301205044947503
124,93,rectangle,low,none,0.8035127875443718
104,96,rectangle,low,none,0.8197164977849861
124,110,rectangle,low,none,0.7737826850832707
124,181,rectangle,low,none,0.7625397064891959
104,154,rectangle,low,none,0.7794572889713811
124,204,rectangle,low,none,0.8958378520162935
124,28,rectangle,low,none,0.8079367926200884
124,201,rectangle,low,none,0.7692446650870308
124,189,rectangle,low,none,0.7754640533769641
104,211,rectangle,low,none,0.8131297541039035
104,196,rectangle,low,none,0.854900077458964
126,36,rectangle,low,none,0.8489547176987321
107,154,rectangle,low,none,0.7937717560659912
126,12,rectangle,low,none,0.78940802363902
126,30,rectangle,low,none,0.7738341707132913
124,154,rectangle,low,none,0.7704478862028743
126,5,rectangle,low,none,0.768890355435364
126,93,rectangle,low,none,0.8715541505839707
124,211,rectangle,low,none,0.7914672318876547
124,163,rectangle,low,none,0.8036567181224508
124,38,rectangle,low,none,0.7790593538327314
126,204,rectangle,low,none,0.9245914827628139
126,38,rectangle,low,none,0.8182929529790056
126,163,rectangle,low,none,0.8384926822727861
126,96,rectangle,low,none,0.8185471028958602
126,201,rectangle,low,none,0.8084631932554904
126,181,rectangle,low,none,0.8092371751104043
128,3,rectangle,low,none,0.7533260277713405
126,189,rectangle,low,none,0.765642930427076
126,110,rectangle,low,none,0.7969253471879039
126,3,rectangle,low,none,0.8120413384674143
