exp_a,exp_b,stimulus,expertise_a,expertise_b,score
80,120,rectangle,high,medium,0.864828985231634
80,145,rectangle,high,medium,0.8292766220670151
80,147,rectangle,high,medium,0.834919128334113
80,142,rectangle,high,medium,0.8779198172939439
80,185,rectangle,high,medium,0.7994751612910134
80,135,rectangle,high,medium,0.8561880553932517
80,202,rectangle,high,medium,0.8633493919785272
80,203,rectangle,high,medium,0.83868258582606
80,210,rectangle,high,medium,0.7916869223523505
80,158,rectangle,high,medium,0.8692553385821173
80,192,rectangle,high,medium,0.881861666564505
80,207,rectangle,high,medium,0.8785606974547862
80,151,rectangle,high,medium,0.8978818723315432
80,215,rectangle,high,medium,0.8315647424650248
80,168,rectangle,high,medium,0.8999292339817774
80,169,rectangle,high,medium,0.8904911893250854
80,206,rectangle,high,medium,0.8751429075784841
80,212,rectangle,high,medium,0.8230824543892243
82,14,rectangle,high,medium,0.7612996993621725
82,4,rectangle,high,medium,0.7930092359162858
82,15,rectangle,high,medium,0.8180857780993941
82,6,rectangle,high,medium,0.7955607724958124
82,42,rectangle,high,medium,0.8662251232336574
80,214,rectangle,high,medium,0.852913980609532
82,24,rectangle,high,medium,0.6740456189324672
82,33,rectangle,high,medium,0.7640707261240502
82,32,rectangle,high,medium,0.7341677203891253
82,17,rectangle,high,medium,0.7945251468824217
80,194,rectangle,high,medium,0.9030240066698729
69,151,rectangle,high,medium,0.7923452407520125
82,40,rectangle,high,medium,0.7970851410720147
82,57,rectangle,high,medium,0.8770480262065767
82,51,rectangle,high,medium,0.7450234003707561
82,81,rectangle,high,medium,0.8117023222843284
82,62,rectangle,high,medium,0.8451827021116144
82,20,rectangle,high,medium,0.7698564722168901
82,16,rectangle,high,medium,0.7412574474866745
82,53,rectangle,high,medium,0.8404745175699311
82,88,rectangle,high,medium,0.8607418662419619
82,25,rectangle,high,medium,0.7936500730563045
82,91,rectangle,high,medium,0.7140061733845001
82,66,rectangle,high,medium,0.8499008127438917
82,54,rectangle,high,medium,0.841166784623481
82,89,rectangle,high,medium,0.7577424276713037
82,73,rectangle,high,medium,0.7514796263163672
82,84,rectangle,high,medium,0.7898653923438131
82,105,rectangle,high,medium,0.8221966001698995
82,75,rectangle,high,medium,0.7962621677849541
82,108,rectangle,high,medium,0.8172333863048865
82,55,rectangle,high,medium,0.764811447811007
82,125,rectangle,high,medium,0.8654283523509747
82,83,rectangle,high,medium,0.7928487613994823
82,143,rectangle,high,medium,0.7754149028106282
82,121,rectangle,high,medium,0.7915057059600692
82,115,rectangle,high,medium,0.7567123021258243
82,97,rectangle,high,medium,0.7477114202977084
82,145,rectangle,high,medium,0.8097923874396273
82,185,rectangle,high,medium,0.7487124306869565
82,158,rectangle,high,medium,0.7592318700777362
82,171,rectangle,high,medium,0.7469191795563621
82,147,rectangle,high,medium,0.7643783968576199
82,61,rectangle,high,medium,0.7647130127184868
82,112,rectangle,high,medium,0.7971593080625256
82,142,rectangle,high,medium,0.7725423802075368
82,155,rectangle,high,medium,0.7525322372291172
82,169,rectangle,high,medium,0.8121285586764185
82,120,rectangle,high,medium,0.799008302357893
82,203,rectangle,high,medium,0.8799873056265476
82,210,rectangle,high,medium,0.7781214086072685
82,117,rectangle,high,medium,0.8114347971849483
82,202,rectangle,high,medium,0.8016023762905203
82,192,rectangle,high,medium,0.773765942970314
82,212,rectangle,high,medium,0.8131435283421833
82,207,rectangle,high,medium,0.7519654814400994
82,151,rectangle,high,medium,0.7936961220642004
82,168,rectangle,high,medium,0.8034322827093366
82,206,rectangle,high,medium,0.7888322006168866
82,135,rectangle,high,medium,0.8083054312291772
82,215,rectangle,high,medium,0.7733318180780234
86,42,rectangle,high,medium,0.9520394525568276
82,214,rectangle,high,medium,0.7763157625584317
86,14,rectangle,high,medium,0.8744571866986987
86,32,rectangle,high,medium,0.8724279990070167
86,4,rectangle,high,medium,0.8630773302746524
86,33,rectangle,high,medium,0.8631090965449544
86,6,rectangle,high,medium,0.9006604755926845
86,20,rectangle,high,medium,0.8539743973034586
86,40,rectangle,high,medium,0.9036707237768853
86,24,rectangle,high,medium,0.8310789301625365
86,51,rectangle,high,medium,0.8719817035841657
82,194,rectangle,high,medium,0.805603303851706
86,16,rectangle,high,medium,0.8526041416758569
86,17,rectangle,high,medium,0.8632265680264618
86,57,rectangle,high,medium,0.9090819494368344
86,15,rectangle,high,medium,0.8901142777735462
86,88,rectangle,high,medium,0.9366437920845021
86,62,rectangle,high,medium,0.9016110107728788
86,81,rectangle,high,medium,0.8956089885490248
86,75,rectangle,high,medium,0.8488268557904121
86,66,rectangle,high,medium,0.9282714847726826
86,91,rectangle,high,medium,0.8483679741312329
86,25,rectangle,high,medium,0.8257014317548318
86,53,rectangle,high,medium,0.9086046902472701
86,115,rectangle,high,medium,0.8602663292089056
86,73,rectangle,high,medium,0.8390113867759933
86,61,rectangle,high,medium,0.8200086443101765
86,125,rectangle,high,medium,0.9279164304783346
86,55,rectangle,high,medium,0.8159011430305347
86,112,rectangle,high,medium,0.8612654132825425
86,105,rectangle,high,medium,0.895791165786966
86,143,rectangle,high,medium,0.8758272274558853
86,83,rectangle,high,medium,0.8099888246384935
86,84,rectangle,high,medium,0.8782299915116811
86,108,rectangle,high,medium,0.8820062313949792
86,120,rectangle,high,medium,0.8709562347422135
86,89,rectangle,high,medium,0.8327948490468426
86,54,rectangle,high,medium,0.8440894190240465
86,145,rectangle,high,medium,0.893411089380245
86,121,rectangle,high,medium,0.8768596269750133
86,97,rectangle,high,medium,0.8613900265702622
86,117,rectangle,high,medium,0.8496327066854832
86,155,rectangle,high,medium,0.8839890092109767
86,185,rectangle,high,medium,0.8792047698671784
86,171,rectangle,high,medium,0.8647669852561461
86,158,rectangle,high,medium,0.8336743885088914
86,142,rectangle,high,medium,0.8210312239793772
86,203,rectangle,high,medium,0.9490144318188634
86,147,rectangle,high,medium,0.8729744096958933
87,6,rectangle,high,medium,0.8371366134340895
87,4,rectangle,high,medium,0.7497201129630292
87,14,rectangle,high,medium,0.7833221554441155
86,169,rectangle,high,medium,0.8530255365625747
86,212,rectangle,high,medium,0.8792613074166963
86,210,rectangle,high,medium,0.9074459959651162
87,16,rectangle,high,medium,0.7306306945248795
87,17,rectangle,high,medium,0.7549418777844108
86,215,rectangle,high,medium,0.8663411093799122
87,42,rectangle,high,medium,0.8785694041487373
87,24,rectangle,high,medium,0.7307516707963568
87,20,rectangle,high,medium,0.759368841621786
87,15,rectangle,high,medium,0.8203572441196749
86,202,rectangle,high,medium,0.8730908797069693
87,32,rectangle,high,medium,0.7245251328212977
87,40,rectangle,high,medium,0.8110600457118602
87,51,rectangle,high,medium,0.7871448819373027
87,33,rectangle,high,medium,0.8313739282396793
86,214,rectangle,high,medium,0.8504119253328262
87,57,rectangle,high,medium,0.8731263487328873
87,53,rectangle,high,medium,0.8503330131170661
87,25,rectangle,high,medium,0.7805893688989054
86,206,rectangle,high,medium,0.8486657590432128
87,88,rectangle,high,medium,0.8711178868080635
87,62,rectangle,high,medium,0.8556238780748046
86,135,rectangle,high,medium,0.858324642437436
87,54,rectangle,high,medium,0.8461688699353814
87,81,rectangle,high,medium,0.8066849426802015
87,66,rectangle,high,medium,0.8386055186362323
86,207,rectangle,high,medium,0.8151691805655659
87,61,rectangle,high,medium,0.8177135971345602
87,55,rectangle,high,medium,0.7794872410822946
87,91,rectangle,high,medium,0.7394899263545759
87,73,rectangle,high,medium,0.7565584912359051
86,151,rectangle,high,medium,0.8271104963036205
87,84,rectangle,high,medium,0.8165991551842676
86,192,rectangle,high,medium,0.8247956908402213
87,89,rectangle,high,medium,0.7625781169923547
87,108,rectangle,high,medium,0.8124283400836712
86,194,rectangle,high,medium,0.8282933618671258
87,75,rectangle,high,medium,0.8340054664325312
87,143,rectangle,high,medium,0.7782947226330241
87,125,rectangle,high,medium,0.8678631796723041
87,112,rectangle,high,medium,0.8106867191068705
87,105,rectangle,high,medium,0.834495652339147
87,121,rectangle,high,medium,0.8157938959993314
87,115,rectangle,high,medium,0.791558752722455
87,120,rectangle,high,medium,0.8198076333183277
87,155,rectangle,high,medium,0.8050320485667893
87,97,rectangle,high,medium,0.7720336443573577
87,171,rectangle,high,medium,0.7578391970870046
87,147,rectangle,high,medium,0.7648428134140459
87,203,rectangle,high,medium,0.8790228686547765
87,142,rectangle,high,medium,0.7858717552904527
87,145,rectangle,high,medium,0.7661861849103965
87,83,rectangle,high,medium,0.7997596148907088
87,185,rectangle,high,medium,0.7664254449355449
87,202,rectangle,high,medium,0.7832847848919624
87,135,rectangle,high,medium,0.8161360261683546
87,169,rectangle,high,medium,0.8144110926653882
87,158,rectangle,high,medium,0.7879448832182719
87,210,rectangle,high,medium,0.7807890737055263
87,192,rectangle,high,medium,0.8322398502357694
87,117,rectangle,high,medium,0.8029011459083355
87,212,rectangle,high,medium,0.7950632565032575
87,207,rectangle,high,medium,0.7433083580551852
87,151,rectangle,high,medium,0.7844817283762403
87,168,rectangle,high,medium,0.8201738804355582
123,32,rectangle,high,medium,0.8407442846296151
123,6,rectangle,high,medium,0.8147140237776148
86,168,rectangle,high,medium,0.832537964420416
87,214,rectangle,high,medium,0.7965056288572286
123,24,rectangle,high,medium,0.8462401701735873
123,16,rectangle,high,medium,0.8630734836255466
123,17,rectangle,high,medium,0.7849546870870258
123,42,rectangle,high,medium,0.891366392265054
87,215,rectangle,high,medium,0.8146660493612661
123,33,rectangle,high,medium,0.8786451026027979
123,14,rectangle,high,medium,0.8467762725439959
123,57,rectangle,high,medium,0.8481109386618516
123,15,rectangle,high,medium,0.79938158374724
123,40,rectangle,high,medium,0.8164707367697737
123,20,rectangle,high,medium,0.8592894503211044
123,4,rectangle,high,medium,0.8386728037292134
123,66,rectangle,high,medium,0.8993319136684041
123,25,rectangle,high,medium,0.8689663738632045
87,194,rectangle,high,medium,0.8199867473315425
123,62,rectangle,high,medium,0.8109928927516579
123,53,rectangle,high,medium,0.8176444328931683
123,88,rectangle,high,medium,0.877823502415586
123,51,rectangle,high,medium,0.8480852486382147
123,75,rectangle,high,medium,0.8554007105649377
123,105,rectangle,high,medium,0.8515361329354938
123,81,rectangle,high,medium,0.8266320889058424
123,108,rectangle,high,medium,0.8201385560172929
123,115,rectangle,high,medium,0.826372396570335
123,61,rectangle,high,medium,0.895593417800223
87,206,rectangle,high,medium,0.770347682473941
123,55,rectangle,high,medium,0.8693342417862577
123,97,rectangle,high,medium,0.8436766490859022
123,112,rectangle,high,medium,0.8771290425316142
123,125,rectangle,high,medium,0.8476233083357362
123,91,rectangle,high,medium,0.8593401482543437
123,83,rectangle,high,medium,0.8818035388530483
123,143,rectangle,high,medium,0.8767862276931597
123,121,rectangle,high,medium,0.8893065955944446
123,117,rectangle,high,medium,0.889249425113935
123,145,rectangle,high,medium,0.7855350075774454
123,54,rectangle,high,medium,0.8879621041983368
123,73,rectangle,high,medium,0.8401778312410495
123,84,rectangle,high,medium,0.8747594301254232
123,155,rectangle,high,medium,0.837455006445804
123,89,rectangle,high,medium,0.8770779728975961
123,185,rectangle,high,medium,0.8626743686956395
123,120,rectangle,high,medium,0.8082394724005062
123,158,rectangle,high,medium,0.8514375134915584
123,171,rectangle,high,medium,0.8621701176490285
123,210,rectangle,high,medium,0.8667246845168355
123,169,rectangle,high,medium,0.8424347304430365
123,135,rectangle,high,medium,0.8399224720931041
123,203,rectangle,high,medium,0.8923969343836816
123,202,rectangle,high,medium,0.761344396229886
123,192,rectangle,high,medium,0.8543770983758803
123,215,rectangle,high,medium,0.829505501326975
178,4,rectangle,high,medium,0.7635371487301327
123,147,rectangle,high,medium,0.8706876329835783
123,214,rectangle,high,medium,0.8529561342863011
123,212,rectangle,high,medium,0.8556999067751846
123,151,rectangle,high,medium,0.8788814829833684
178,14,rectangle,high,medium,0.7760808840998861
123,207,rectangle,high,medium,0.8599832059652653
178,6,rectangle,high,medium,0.7726919006328142
123,142,rectangle,high,medium,0.8625652526757036
178,15,rectangle,high,medium,0.8131813706743216
123,194,rectangle,high,medium,0.8484723524915239
178,16,rectangle,high,medium,0.755116219451394
178,20,rectangle,high,medium,0.7946461443236662
178,42,rectangle,high,medium,0.839933431402204
178,24,rectangle,high,medium,0.7547846561065962
178,32,rectangle,high,medium,0.71227419314119
178,51,rectangle,high,medium,0.7577246819269111
178,40,rectangle,high,medium,0.7891601854613346
178,53,rectangle,high,medium,0.8406082056767608
123,206,rectangle,high,medium,0.8600659645131535
