exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
53,101,5,medium,low,805.0,0.9274193548387096
53,176,5,medium,low,363.0,0.8897058823529411
53,179,5,medium,low,461.0,0.9275653923541247
53,208,5,medium,low,236.0,0.9007633587786259
54,10,5,medium,low,304.0,0.9712460063897763
54,27,5,medium,low,280.0,0.8945686900958466
54,29,5,medium,low,284.0,0.9073482428115016
54,31,5,medium,low,307.0,0.9808306709265175
54,34,5,medium,low,288.0,0.9201277955271565
54,35,5,medium,low,304.0,0.9712460063897763
54,43,5,medium,low,289.0,0.9233226837060703
54,37,5,medium,low,310.0,0.9904153354632588
54,21,5,medium,low,342.0,0.9661016949152542
54,41,5,medium,low,325.0,0.975975975975976
54,56,5,medium,low,282.0,0.9009584664536742
54,44,5,medium,low,279.0,0.8913738019169329
54,65,5,medium,low,307.0,0.9808306709265175
54,13,5,medium,low,525.0,0.9510869565217391
54,74,5,medium,low,299.0,0.9552715654952076
54,60,5,medium,low,284.0,0.9073482428115016
54,63,5,medium,low,284.0,0.9073482428115016
54,94,5,medium,low,305.0,0.9744408945686901
54,78,5,medium,low,293.0,0.9361022364217252
54,64,5,medium,low,348.0,0.943089430894309
54,79,5,medium,low,295.0,0.9424920127795527
54,114,5,medium,low,293.0,0.9361022364217252
54,77,5,medium,low,317.0,0.9005681818181818
54,99,5,medium,low,304.0,0.9712460063897763
54,104,5,medium,low,301.0,0.9616613418530351
