exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
31,142,5,low,medium,326.0,0.9367816091954023
31,171,5,low,medium,249.0,0.9431818181818182
31,192,5,low,medium,218.0,0.8257575757575758
31,158,5,low,medium,249.0,0.8706293706293706
31,203,5,low,medium,242.0,0.9166666666666666
31,166,5,low,medium,270.0,0.8852459016393442
31,168,5,low,medium,234.0,0.8863636363636364
31,202,5,low,medium,253.0,0.9583333333333334
31,169,5,low,medium,286.0,0.9828178694158075
31,210,5,low,medium,245.0,0.928030303030303
31,215,5,low,medium,254.0,0.9621212121212122
31,207,5,low,medium,254.0,0.9621212121212122
34,6,5,low,medium,239.0,0.987603305785124
31,151,5,low,medium,570.0,0.8990536277602523
34,4,5,low,medium,228.0,0.9421487603305785
31,206,5,low,medium,348.0,0.928
34,19,5,low,medium,223.0,0.9214876033057852
34,24,5,low,medium,226.0,0.9338842975206612
34,20,5,low,medium,236.0,0.9516129032258065
34,17,5,low,medium,266.0,0.926829268292683
34,42,5,low,medium,221.0,0.9132231404958677
34,33,5,low,medium,225.0,0.9297520661157025
34,16,5,low,medium,344.0,0.900523560209424
34,32,5,low,medium,231.0,0.9545454545454546
34,25,5,low,medium,280.0,0.958904109589041
31,214,5,low,medium,458.0,0.8544776119402985
34,40,5,low,medium,225.0,0.9297520661157025
34,51,5,low,medium,214.0,0.8842975206611571
34,53,5,low,medium,234.0,0.9669421487603306
34,62,5,low,medium,230.0,0.9504132231404959
34,66,5,low,medium,218.0,0.9008264462809917
34,57,5,low,medium,227.0,0.9380165289256198
34,70,5,low,medium,228.0,0.9421487603305785
34,54,5,low,medium,288.0,0.9201277955271565
34,81,5,low,medium,208.0,0.859504132231405
34,55,5,low,medium,342.0,0.9144385026737968
34,75,5,low,medium,213.0,0.8801652892561983
34,61,5,low,medium,304.0,0.8914956011730205
34,88,5,low,medium,231.0,0.9545454545454546
34,73,5,low,medium,249.0,0.9222222222222223
34,91,5,low,medium,207.0,0.8553719008264463
34,105,5,low,medium,227.0,0.9380165289256198
34,84,5,low,medium,243.0,0.9239543726235742
34,83,5,low,medium,308.0,0.88
34,89,5,low,medium,209.0,0.8636363636363636
34,108,5,low,medium,229.0,0.9462809917355371
34,97,5,low,medium,217.0,0.8966942148760331
34,143,5,low,medium,210.0,0.8677685950413223
34,115,5,low,medium,272.0,0.9477351916376306
34,121,5,low,medium,214.0,0.8842975206611571
34,117,5,low,medium,259.0,0.8720538720538721
34,133,5,low,medium,254.0,0.951310861423221
34,135,5,low,medium,279.0,0.9587628865979382
34,145,5,low,medium,249.0,0.9841897233201581
34,147,5,low,medium,228.0,0.9421487603305785
34,155,5,low,medium,210.0,0.8677685950413223
34,142,5,low,medium,310.0,0.8908045977011494
34,171,5,low,medium,212.0,0.8760330578512396
34,203,5,low,medium,230.0,0.9504132231404959
34,192,5,low,medium,225.0,0.9297520661157025
34,168,5,low,medium,244.0,0.9644268774703557
34,158,5,low,medium,272.0,0.951048951048951
34,202,5,low,medium,216.0,0.8925619834710744
34,166,5,low,medium,291.0,0.9540983606557377
34,169,5,low,medium,251.0,0.8625429553264605
34,210,5,low,medium,200.0,0.8264462809917356
34,215,5,low,medium,222.0,0.9173553719008265
34,151,5,low,medium,602.0,0.9495268138801262
34,207,5,low,medium,228.0,0.8735632183908046
35,6,5,low,medium,221.0,0.8339622641509434
35,4,5,low,medium,226.0,0.8528301886792453
34,206,5,low,medium,323.0,0.8613333333333333
35,19,5,low,medium,221.0,0.8339622641509434
35,20,5,low,medium,236.0,0.8905660377358491
35,16,5,low,medium,319.0,0.8350785340314136
35,17,5,low,medium,252.0,0.8780487804878049
35,33,5,low,medium,258.0,0.9735849056603774
35,24,5,low,medium,249.0,0.939622641509434
34,214,5,low,medium,499.0,0.9309701492537313
35,32,5,low,medium,223.0,0.8415094339622642
35,42,5,low,medium,255.0,0.9622641509433962
35,25,5,low,medium,257.0,0.8801369863013698
35,53,5,low,medium,237.0,0.8943396226415095
35,51,5,low,medium,243.0,0.9169811320754717
35,40,5,low,medium,226.0,0.8528301886792453
35,62,5,low,medium,236.0,0.8905660377358491
35,57,5,low,medium,234.0,0.8830188679245283
35,66,5,low,medium,251.0,0.9471698113207547
35,70,5,low,medium,233.0,0.879245283018868
35,54,5,low,medium,304.0,0.9712460063897763
35,81,5,low,medium,247.0,0.9320754716981132
35,55,5,low,medium,307.0,0.820855614973262
35,75,5,low,medium,251.0,0.9471698113207547
35,61,5,low,medium,329.0,0.9648093841642229
35,88,5,low,medium,224.0,0.8452830188679246
35,73,5,low,medium,259.0,0.9592592592592593
35,91,5,low,medium,248.0,0.9358490566037736
35,84,5,low,medium,259.0,0.9773584905660377
35,105,5,low,medium,231.0,0.8716981132075472
35,108,5,low,medium,250.0,0.9433962264150944
35,89,5,low,medium,251.0,0.9471698113207547
35,83,5,low,medium,329.0,0.94
35,97,5,low,medium,242.0,0.9132075471698113
35,143,5,low,medium,251.0,0.9471698113207547
35,121,5,low,medium,246.0,0.9283018867924528
35,115,5,low,medium,262.0,0.9128919860627178
35,117,5,low,medium,284.0,0.9562289562289562
35,133,5,low,medium,245.0,0.9176029962546817
35,145,5,low,medium,250.0,0.9433962264150944
35,135,5,low,medium,265.0,0.9106529209621993
35,147,5,low,medium,225.0,0.8490566037735849
35,155,5,low,medium,247.0,0.9320754716981132
