exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
62,201,5,medium,none,87.0,0.87
61,211,5,medium,none,324.0,0.9501466275659824
62,189,5,medium,none,154.0,0.8603351955307262
62,204,5,medium,none,96.0,0.96
62,154,5,medium,none,318.0,0.9034090909090909
61,154,5,medium,none,338.0,0.9602272727272727
66,28,5,medium,none,114.0,0.991304347826087
66,3,5,medium,none,118.0,0.8805970149253731
66,12,5,medium,none,127.0,0.9071428571428571
66,5,5,medium,none,159.0,0.9636363636363636
62,211,5,medium,none,185.0,0.8726415094339622
66,30,5,medium,none,132.0,0.9041095890410958
66,93,5,medium,none,108.0,0.9391304347826087
66,36,5,medium,none,117.0,0.9669421487603306
66,110,5,medium,none,120.0,0.975609756097561
66,163,5,medium,none,151.0,0.949685534591195
66,181,5,medium,none,135.0,0.9507042253521126
66,96,5,medium,none,199.0,0.8923766816143498
62,196,5,medium,none,581.0,0.9587458745874587
66,204,5,medium,none,109.0,0.9478260869565217
66,189,5,medium,none,166.0,0.9273743016759777
66,201,5,medium,none,109.0,0.9478260869565217
66,154,5,medium,none,323.0,0.9176136363636364
70,3,5,medium,none,131.0,0.9776119402985075
66,211,5,medium,none,199.0,0.9386792452830188
70,28,5,medium,none,113.0,0.875968992248062
70,12,5,medium,none,131.0,0.9357142857142857
70,5,5,medium,none,146.0,0.8848484848484849
70,36,5,medium,none,114.0,0.8837209302325582
70,30,5,medium,none,141.0,0.9657534246575342
70,93,5,medium,none,117.0,0.9069767441860465
61,196,5,medium,none,546.0,0.900990099009901
70,110,5,medium,none,118.0,0.9147286821705426
70,163,5,medium,none,149.0,0.9371069182389937
70,181,5,medium,none,134.0,0.9436619718309859
70,96,5,medium,none,211.0,0.9461883408071748
66,196,5,medium,none,561.0,0.9257425742574258
70,201,5,medium,none,117.0,0.9069767441860465
70,204,5,medium,none,125.0,0.9689922480620154
70,189,5,medium,none,170.0,0.9497206703910615
70,154,5,medium,none,335.0,0.9517045454545454
70,211,5,medium,none,189.0,0.8915094339622641
73,28,5,medium,none,250.0,0.9259259259259259
73,3,5,medium,none,234.0,0.8666666666666667
73,12,5,medium,none,246.0,0.9111111111111111
73,30,5,medium,none,237.0,0.8777777777777778
73,93,5,medium,none,244.0,0.9037037037037037
73,5,5,medium,none,253.0,0.937037037037037
73,36,5,medium,none,257.0,0.9518518518518518
70,196,5,medium,none,588.0,0.9702970297029703
73,110,5,medium,none,254.0,0.9407407407407408
73,201,5,medium,none,260.0,0.9629629629629629
73,181,5,medium,none,256.0,0.9481481481481482
73,163,5,medium,none,236.0,0.8740740740740741
73,204,5,medium,none,250.0,0.9259259259259259
73,189,5,medium,none,237.0,0.8777777777777778
73,96,5,medium,none,240.0,0.8888888888888888
75,3,5,medium,none,186.0,0.9393939393939394
75,12,5,medium,none,179.0,0.9040404040404041
75,28,5,medium,none,188.0,0.9494949494949495
75,5,5,medium,none,192.0,0.9696969696969697
75,30,5,medium,none,188.0,0.9494949494949495
73,154,5,medium,none,313.0,0.8892045454545454
75,93,5,medium,none,184.0,0.9292929292929293
73,211,5,medium,none,254.0,0.9407407407407408
75,36,5,medium,none,180.0,0.9090909090909091
75,110,5,medium,none,185.0,0.9343434343434344
75,96,5,medium,none,211.0,0.9461883408071748
75,201,5,medium,none,185.0,0.9343434343434344
75,181,5,medium,none,194.0,0.9797979797979798
75,163,5,medium,none,185.0,0.9343434343434344
75,204,5,medium,none,184.0,0.9292929292929293
75,189,5,medium,none,189.0,0.9545454545454546
81,3,5,medium,none,119.0,0.8880597014925373
81,12,5,medium,none,128.0,0.9142857142857143
81,5,5,medium,none,150.0,0.9090909090909091
81,28,5,medium,none,119.0,0.9444444444444444
75,154,5,medium,none,322.0,0.9147727272727273
75,211,5,medium,none,206.0,0.9716981132075472
81,36,5,medium,none,124.0,0.9841269841269841
81,93,5,medium,none,109.0,0.8650793650793651
81,30,5,medium,none,128.0,0.8767123287671232
73,196,5,medium,none,553.0,0.9125412541254125
