exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
89,82,5,medium,high,190.0,0.8482142857142857
91,48,5,medium,high,138.0,0.971830985915493
89,178,5,medium,high,212.0,0.9464285714285714
91,68,5,medium,high,148.0,0.9367088607594937
91,80,5,medium,high,122.0,0.8591549295774648
89,86,5,medium,high,270.0,0.9310344827586207
89,87,5,medium,high,242.0,0.9603174603174603
89,69,5,medium,high,302.0,0.9556962025316456
91,118,5,medium,high,131.0,0.9225352112676056
91,82,5,medium,high,151.0,0.8074866310160428
91,69,5,medium,high,297.0,0.939873417721519
91,178,5,medium,high,151.0,0.94375
91,87,5,medium,high,240.0,0.9523809523809523
91,86,5,medium,high,271.0,0.9344827586206896
97,48,5,medium,high,215.0,0.9347826086956522
97,80,5,medium,high,206.0,0.8956521739130435
97,68,5,medium,high,213.0,0.9260869565217391
97,82,5,medium,high,192.0,0.8347826086956521
97,118,5,medium,high,205.0,0.8913043478260869
105,48,5,medium,high,161.0,0.9698795180722891
105,68,5,medium,high,151.0,0.9096385542168675
97,178,5,medium,high,213.0,0.9260869565217391
97,69,5,medium,high,293.0,0.9272151898734177
105,80,5,medium,high,159.0,0.9578313253012049
97,87,5,medium,high,242.0,0.9603174603174603
97,86,5,medium,high,270.0,0.9310344827586207
105,82,5,medium,high,177.0,0.946524064171123
105,118,5,medium,high,142.0,0.8554216867469879
108,48,5,medium,high,146.0,0.9419354838709677
105,178,5,medium,high,151.0,0.9096385542168675
105,69,5,medium,high,279.0,0.8829113924050633
108,68,5,medium,high,151.0,0.9556962025316456
105,86,5,medium,high,262.0,0.903448275862069
108,80,5,medium,high,143.0,0.9225806451612903
105,87,5,medium,high,210.0,0.8333333333333334
108,118,5,medium,high,146.0,0.9419354838709677
108,82,5,medium,high,173.0,0.9251336898395722
108,69,5,medium,high,302.0,0.9556962025316456
108,178,5,medium,high,153.0,0.95625
108,87,5,medium,high,241.0,0.9563492063492064
108,86,5,medium,high,279.0,0.9620689655172414
115,48,5,medium,high,277.0,0.9651567944250871
115,80,5,medium,high,277.0,0.9651567944250871
115,68,5,medium,high,240.0,0.8362369337979094
115,118,5,medium,high,246.0,0.8571428571428571
115,82,5,medium,high,273.0,0.9512195121951219
115,178,5,medium,high,245.0,0.8536585365853658
117,48,5,medium,high,269.0,0.9057239057239057
115,86,5,medium,high,264.0,0.9103448275862069
115,69,5,medium,high,276.0,0.8734177215189873
115,87,5,medium,high,239.0,0.8327526132404182
117,68,5,medium,high,283.0,0.9528619528619529
117,80,5,medium,high,268.0,0.9023569023569024
117,118,5,medium,high,281.0,0.9461279461279462
121,48,5,medium,high,165.0,0.9322033898305084
