exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration
46,33,Beginner,Beginner,r1,r2,c3,c3,0.986511155862803,0.8279042551113431,0.9845171264712077,0.8902251591792193,0.6987179487179487
46,40,Beginner,Beginner,r1,r2,c3,c3,0.9855494722302276,0.8441693861021412,0.9840407285893791,0.912367697272499,0.6875
46,41,Beginner,Beginner,r1,r2,c3,c3,0.985030778137031,0.822653641837376,0.9805741800548188,0.8793557732718723,0.6478405315614618
46,48,Beginner,Beginner,r1,r2,c3,c3,0.9867407900510176,0.836397383480575,0.98449810863489,0.940606714617328,0.7064220183486238
46,52,Beginner,Beginner,r1,r2,c3,c3,0.985338125536812,0.8863081445952383,0.9843711250483635,0.8558979750705149,0.6810344827586207
47,16,Beginner,Beginner,r1,r2,c2,c2,0.9865415281745338,0.8470244075251152,0.9840685975836172,0.9459027275317429,0.7185453348691788
47,26,Beginner,Beginner,r1,r2,c2,c2,0.988205848749746,0.9241744321374067,0.9878645443159368,0.9612418743773724,0.7598039215686275
47,29,Beginner,Beginner,r1,r2,c2,c2,0.9878196668269384,0.9307929468127225,0.9838965916539856,0.940053220150481,0.7395879982086878
47,36,Beginner,Beginner,r1,r2,c2,c2,0.9861336595055118,0.8478543289600433,0.9835414721596951,0.9538056951960096,0.7041420118343195
47,46,Beginner,Beginner,r1,r2,c2,c2,0.9896517427812329,0.9055955186470857,0.9857308514753176,0.9517239291629188,0.7428571428571429
48,16,Beginner,Beginner,r1,r2,c2,c2,0.9882240672291139,0.82175489514078,0.9820993937710802,0.8776514190373985,0.7375415282392027
48,26,Beginner,Beginner,r1,r2,c2,c2,0.9892881035333911,0.901613373286926,0.9876709048841696,0.8293883523554783,0.7277227722772277
48,29,Beginner,Beginner,r1,r2,c2,c2,0.9882789442672077,0.8615179489149004,0.9866299604860673,0.901613142654008,0.724156406748746
48,36,Beginner,Beginner,r1,r2,c2,c2,0.9890661490008827,0.8473814890577562,0.9864095690639132,0.9475631079167881,0.7452881540450432
48,46,Beginner,Beginner,r1,r2,c2,c2,0.9892266594512712,0.8832730417665506,0.9878670552167574,0.9492392327750488,0.7397959183673468
50,16,Beginner,Beginner,r1,r2,c2,c2,0.9886504338732591,0.7691145162845199,0.9867205118918654,0.9370828580198673,0.703883495145631
50,26,Beginner,Beginner,r1,r2,c2,c2,0.9892147574885881,0.9088637320345317,0.991109372099234,0.9530379048187124,0.6976721329888802
50,29,Beginner,Beginner,r1,r2,c2,c2,0.9867454276397107,0.8876770007739885,0.9832078332384794,0.9207396209543812,0.7289719626168225
50,36,Beginner,Beginner,r1,r2,c2,c2,0.9897455860496615,0.8754197972612958,0.9870582135369538,0.9623687485159164,0.7043612191958495
50,46,Beginner,Beginner,r1,r2,c2,c2,0.9916217968917899,0.8783624028230339,0.9917406555481458,0.9254067981887473,0.6772773279352227
52,16,Beginner,Beginner,r1,r2,c2,c2,0.9850257638625053,0.791364490429649,0.98029695767695,0.9266026998938711,0.7267080745341615
52,26,Beginner,Beginner,r1,r2,c2,c2,0.986082829310194,0.8746560554412458,0.9820719262115809,0.8777951551699703,0.7177818588310443
52,29,Beginner,Beginner,r1,r2,c2,c2,0.9868842137076331,0.9017879428460815,0.9836302300689199,0.8907839377891591,0.7672955974842767
52,36,Beginner,Beginner,r1,r2,c2,c2,0.9884880729754099,0.8253073849950212,0.9846694681866267,0.9273795155048563,0.743516761543327
52,46,Beginner,Beginner,r1,r2,c2,c2,0.9869421022859542,0.8681605023868503,0.9839055615611427,0.8748895389692103,0.681592039800995
9,24,Beginner,Beginner,r1,r2,c3,c3,0.985431005923337,0.8740084887993071,0.9860488233885628,0.9195197662080115,0.7
9,25,Beginner,Beginner,r1,r2,c3,c3,0.9839641869027983,0.826490163760131,0.9851889691968554,0.9133206894305801,0.74293059125964
9,27,Beginner,Beginner,r1,r2,c3,c3,0.9848015055671863,0.8500558303626129,0.9809965705476117,0.9433303741944629,0.7527372619559691
9,28,Beginner,Beginner,r1,r2,c3,c3,0.9848439509925806,0.7993431513098245,0.9870264857875061,0.8491516228948559,0.719623447204969
9,33,Beginner,Beginner,r1,r2,c3,c3,0.9865811641419159,0.8165845378398203,0.9858191543010383,0.9477117625901811,0.7306273062730627
9,40,Beginner,Beginner,r1,r2,c3,c3,0.9846228239223054,0.8344031932014382,0.9840402506947608,0.9257915372443601,0.7411764705882353
9,41,Beginner,Beginner,r1,r2,c3,c3,0.9852488977575798,0.7604210404947993,0.9838033520077698,0.8730408551031499,0.7276595744680852
9,48,Beginner,Beginner,r1,r2,c3,c3,0.9849787569023779,0.8293524095505039,0.9848510019557702,0.9500165179588336,0.773889734115772
9,52,Beginner,Beginner,r1,r2,c3,c3,0.9827082949036834,0.8433806917612674,0.982318150333382,0.9006372903168304,0.7191011235955056
16,25,Beginner,Beginner,r1,r3,c1,c1,0.9858881511115011,0.8796606554526807,0.9808560418808242,0.9455517830026815,0.7160329651981013
16,26,Beginner,Beginner,r1,r3,c1,c1,0.9883366291829684,0.8090842732168295,0.9887954705095056,0.9336776223096398,0.6733333333333333
16,28,Beginner,Beginner,r1,r3,c1,c1,0.9861073404069789,0.8264659966335692,0.9826305296925698,0.952418038614278,0.7049180327868854
16,29,Beginner,Beginner,r1,r3,c1,c1,0.9858413238749545,0.7991836560667716,0.9844058813154182,0.9464469371615175,0.6985507246376812
16,41,Beginner,Beginner,r1,r3,c1,c1,0.9853052513289974,0.8279601689214555,0.9851848373468585,0.9260795528934113,0.659090909090909
16,46,Beginner,Beginner,r1,r3,c1,c1,0.9857952255886943,0.7728528787272332,0.9789163017401599,0.9191646154197504,0.641711229946524
16,48,Beginner,Beginner,r1,r3,c1,c1,0.9875634507905865,0.8453260834212627,0.9859609847795081,0.9514807520025886,0.726027397260274
16,52,Beginner,Beginner,r1,r3,c1,c1,0.9841415768782472,0.8558814010028211,0.9834970100661882,0.912946996047198,0.6735751295336787
24,25,Beginner,Beginner,r1,r3,c1,c1,0.9883209801389944,0.9108276275207233,0.9847742958711037,0.9488524302047947,0.6821869662330837
24,26,Beginner,Beginner,r1,r3,c1,c1,0.9897373072450016,0.917708335225184,0.98647044632027,0.9407608674343874,0.7232704402515724
24,28,Beginner,Beginner,r1,r3,c1,c1,0.9849817111646768,0.8753112236700124,0.9859684929938944,0.9325993449114124,0.6564473684210526
24,29,Beginner,Beginner,r1,r3,c1,c1,0.9859433823352982,0.8783714301831931,0.9819888742498283,0.9217891409330452,0.6529562982005142
24,41,Beginner,Beginner,r1,r3,c1,c1,0.9846253873894123,0.8469790195019398,0.9858240484200198,0.8746986741280081,0.6766458973483556
24,46,Beginner,Beginner,r1,r3,c1,c1,0.9846631820220385,0.840399447222667,0.9833278455869828,0.8723787171972944,0.7068607068607069
24,48,Beginner,Beginner,r1,r3,c1,c1,0.9885503060538368,0.9226466596374371,0.9869618611543935,0.9384513661087394,0.6857142857142857
24,52,Beginner,Beginner,r1,r3,c1,c1,0.9861698594685545,0.911503298040594,0.9838988266579186,0.9173172431843128,0.6629834254143646
25,24,Beginner,Beginner,r1,r3,c2,c2,0.9873981846018494,0.8401840892386376,0.9834789334167431,0.893066350111472,0.7755555555555556
25,27,Beginner,Beginner,r1,r3,c2,c2,0.9868847235557034,0.8783345613377804,0.9833639831514045,0.8778757892283742,0.731404958677686
25,30,Beginner,Beginner,r1,r3,c2,c2,0.9886250409735062,0.8652516590421226,0.9842781940609556,0.882604213187248,0.6815286624203821
25,33,Beginner,Beginner,r1,r3,c2,c2,0.9868865250580107,0.8671534322163749,0.9873226038355822,0.9254387349640163,0.6652719665271967
25,39,Beginner,Beginner,r1,r3,c2,c2,0.9878927473744952,0.8975904488364941,0.9866718409779566,0.9000281730116887,0.7335766423357664
25,40,Beginner,Beginner,r1,r3,c2,c2,0.9859804571040022,0.899310258244975,0.9830875979034247,0.8980148681949084,0.755965948737033
25,9,Beginner,Beginner,r1,r3,c2,c2,0.9878917930222031,0.8799973809712822,0.9863237673575963,0.9191134360649849,0.7380952380952381
26,16,Beginner,Beginner,r1,r3,c3,c3,0.9864817624549654,0.7712761840972959,0.9856709668347696,0.8745458716487977,0.6987179487179487
26,36,Beginner,Beginner,r1,r3,c3,c3,0.9841545545590276,0.7622753256477312,0.9845597210384218,0.9339024959936174,0.7232934553131598
26,37,Beginner,Beginner,r1,r3,c3,c3,0.9872869842679759,0.9073605345505698,0.9844739771167756,0.9324463070899631,0.6993243243243243
26,38,Beginner,Beginner,r1,r3,c3,c3,0.9867784298715083,0.852168977474411,0.9864486386031502,0.938787306081188,0.6969312226484413
26,43,Beginner,Beginner,r1,r3,c3,c3,0.9864783168516424,0.8532126786259634,0.985829009388127,0.9347544322665016,0.7050359712230215
26,47,Beginner,Beginner,r1,r3,c3,c3,0.9844142346586213,0.8547553269219585,0.9832336901648305,0.8739629575884073,0.6553398058252429
26,50,Beginner,Beginner,r1,r3,c3,c3,0.9883654662725622,0.8820373641640831,0.98730523242222,0.9280174172438624,0.7367715617715618
27,25,Beginner,Beginner,r1,r3,c1,c1,0.9862732513306333,0.8950793308047045,0.9841410707873575,0.9407838216424923,0.7142857142857142
27,26,Beginner,Beginner,r1,r3,c1,c1,0.9878159643457847,0.9207512933723726,0.9870654382527118,0.9322667878072101,0.6867734435546371
27,28,Beginner,Beginner,r1,r3,c1,c1,0.9835102812801493,0.8466550323293096,0.9799919847519468,0.9370780435504815,0.7090222164815293
27,29,Beginner,Beginner,r1,r3,c1,c1,0.9851678324821187,0.9144479937089528,0.9840699613781361,0.9399509676079845,0.7392569177203592
27,41,Beginner,Beginner,r1,r3,c1,c1,0.9857642750474832,0.9053620591565306,0.9823140190074227,0.9283345345389558,0.7096774193548387
27,46,Beginner,Beginner,r1,r3,c1,c1,0.9843100911152701,0.8850966895087712,0.9803985356213489,0.882330372601311,0.6538781081241469
27,48,Beginner,Beginner,r1,r3,c1,c1,0.9871174144348773,0.9165591258880273,0.9848316866138859,0.9237987118984907,0.7146545584045584
27,52,Beginner,Beginner,r1,r3,c1,c1,0.9880817678282215,0.9421076401143299,0.9826747692512269,0.9069042849416746,0.7258064516129032
28,24,Beginner,Beginner,r1,r3,c2,c2,0.9883602884190158,0.8939653852392407,0.9840634314447899,0.9462571473137239,0.7075235571260307
28,27,Beginner,Beginner,r1,r3,c2,c2,0.9870629960331762,0.8717873157965295,0.9834654373357237,0.9481934869887673,0.7030500261295074
28,30,Beginner,Beginner,r1,r3,c2,c2,0.9888852712728752,0.9000074003382666,0.9890384891611884,0.9576342883784585,0.7027027027027026
28,33,Beginner,Beginner,r1,r3,c2,c2,0.9906924260126835,0.8851022222017249,0.9878571099504617,0.9546971368070175,0.7101449275362319
28,39,Beginner,Beginner,r1,r3,c2,c2,0.9887479990040713,0.9341334739441977,0.9846607895191941,0.9534651596425038,0.7165775401069518
28,40,Beginner,Beginner,r1,r3,c2,c2,0.9889815064272146,0.9141019267679302,0.9849680325429828,0.9372519163806713,0.7284345047923323
28,9,Beginner,Beginner,r1,r3,c2,c2,0.9889872660495876,0.8592704056323528,0.9865814357425492,0.9581287519663761,0.7170826161790017
29,16,Beginner,Beginner,r1,r3,c3,c3,0.9798619047197087,0.7849784251428753,0.9753463690851353,0.869304724775137,0.7364864864864865
29,36,Beginner,Beginner,r1,r3,c3,c3,0.9804974495695834,0.7105649889033103,0.9808119008876711,0.9182521467156134,0.6938888888888889
29,37,Beginner,Beginner,r1,r3,c3,c3,0.9848736531732143,0.7817080645282833,0.9809951848668533,0.9034499582442339,0.6791666666666667
29,38,Beginner,Beginner,r1,r3,c3,c3,0.9834301000636737,0.8590876676871085,0.9777296052975495,0.8783630942166903,0.7384615384615384
29,43,Beginner,Beginner,r1,r3,c3,c3,0.9822959209368182,0.8412031008113992,0.9799137300936519,0.8560284815593184,0.7005649717514124
29,47,Beginner,Beginner,r1,r3,c3,c3,0.9803259071353626,0.8274545692933979,0.983547168941728,0.8902710309503765,0.6882352941176471
29,50,Beginner,Beginner,r1,r3,c3,c3,0.9851620381942147,0.8587285357007449,0.980020498589268,0.9109275351266717,0.7087120306146855
30,16,Beginner,Beginner,r1,r3,c3,c3,0.985779579530531,0.7830355080903931,0.9817070180934238,0.9361598179128948,0.8037974683544304
30,36,Beginner,Beginner,r1,r3,c3,c3,0.9857406276267329,0.7618813139192515,0.9847709059546029,0.9109587733797095,0.7821136254212806
30,37,Beginner,Beginner,r1,r3,c3,c3,0.9859160233043166,0.8243303622765731,0.9884866986097297,0.8769051422423125,0.6972789115646258
30,38,Beginner,Beginner,r1,r3,c3,c3,0.9834785060497533,0.7824363554521252,0.9787351116544437,0.9399374038176336,0.7216985366729509
30,43,Beginner,Beginner,r1,r3,c3,c3,0.9852757731772016,0.7995034766786809,0.9837502973260447,0.9098363892037331,0.6595484613172276
30,47,Beginner,Beginner,r1,r3,c3,c3,0.9816374305360404,0.7674070963073698,0.9799901230872125,0.942857715714434,0.6684002441160082
30,50,Beginner,Beginner,r1,r3,c3,c3,0.9862196708815505,0.7134228201009608,0.9841633411251313,0.9240766336402857,0.7567287784679089
33,25,Beginner,Beginner,r1,r3,c1,c1,0.9875967718129942,0.9155322184497814,0.9870722926268445,0.8553124049383889,0.6995884773662553
33,26,Beginner,Beginner,r1,r3,c1,c1,0.9908099538237698,0.9426845910611557,0.9895642580440537,0.9434383639871881,0.7282314581811294
33,28,Beginner,Beginner,r1,r3,c1,c1,0.9855154523246871,0.8924927650629214,0.9850451254863768,0.8506942862722955,0.7215189873417722
33,29,Beginner,Beginner,r1,r3,c1,c1,0.9862698508019795,0.9108509003258661,0.9847194797420725,0.8500637958288348,0.7102927436935533
33,41,Beginner,Beginner,r1,r3,c1,c1,0.9896288863233511,0.8942586156799245,0.9870516496296659,0.8316336704121366,0.689272030651341
33,46,Beginner,Beginner,r1,r3,c1,c1,0.986534122919275,0.8476090111322041,0.9851400741428074,0.8453771814512845,0.676056338028169
33,48,Beginner,Beginner,r1,r3,c1,c1,0.9904132082129381,0.9422799114047031,0.9880198410418289,0.8631357273422582,0.6994687422782309
33,52,Beginner,Beginner,r1,r3,c1,c1,0.9880060720520345,0.938470312896051,0.9866284486020732,0.8477539708048152,0.6732426303854875
36,25,Beginner,Beginner,r1,r3,c1,c1,0.9858685995440759,0.5591004950652496,0.9757139598822345,0.9248770847392702,0.7137254901960783
36,26,Beginner,Beginner,r1,r3,c1,c1,0.9895774906900828,0.8274744903107183,0.9851679885837853,0.8799650425601055,0.5833333333333335
36,28,Beginner,Beginner,r1,r3,c1,c1,0.9812427251674924,0.5520068230188867,0.9702468141468511,0.9185393485738502,0.646341463414634
36,29,Beginner,Beginner,r1,r3,c1,c1,0.9810824042771287,0.6850361713849551,0.9707183296966218,0.9053235620416643,0.625
36,41,Beginner,Beginner,r1,r3,c1,c1,0.9845699367326985,0.5454731501149339,0.9733454884451738,0.9049479841491508,0.656441717791411
36,46,Beginner,Beginner,r1,r3,c1,c1,0.9854098162828425,0.560894864335878,0.9809926594517593,0.8802740285510973,0.5873441272231943
36,48,Beginner,Beginner,r1,r3,c1,c1,0.9884470641836728,0.5480985248171173,0.9827662851646083,0.924080537757158,0.6623111919927207
36,52,Beginner,Beginner,r1,r3,c1,c1,0.9835854906048649,0.7578663945676034,0.9793745855912752,0.8080053474249711,0.6192583227981457
37,24,Beginner,Beginner,r1,r3,c2,c2,0.9893900260571621,0.8514646914307307,0.9860782846036403,0.8488830372600938,0.75642016015073
37,27,Beginner,Beginner,r1,r3,c2,c2,0.9870171779963961,0.8566221814799178,0.9862549497787317,0.865616790980861,0.7353560583798608
37,30,Beginner,Beginner,r1,r3,c2,c2,0.989472786722227,0.8435130169931997,0.988298436855888,0.8698949531737277,0.7210711768851303
37,33,Beginner,Beginner,r1,r3,c2,c2,0.9881736237609909,0.8366559390036736,0.9871873152866595,0.9302968746475215,0.6781291785361316
37,39,Beginner,Beginner,r1,r3,c2,c2,0.9886053656858268,0.8975084240144533,0.9886652701994286,0.8624679945544991,0.6953125
37,40,Beginner,Beginner,r1,r3,c2,c2,0.9871994332004974,0.8739975285753412,0.9849448261749145,0.9125404573638671,0.7135678391959799
37,9,Beginner,Beginner,r1,r3,c2,c2,0.9877715640384805,0.8333563921241542,0.988925523666481,0.9063628803064817,0.7085723001830384
38,24,Beginner,Beginner,r1,r3,c2,c2,0.9881159264917401,0.8043907001585651,0.9835477434088078,0.9288290620167841,0.754552566387066
38,27,Beginner,Beginner,r1,r3,c2,c2,0.984329051191311,0.8119990545288112,0.9818283587255977,0.9283096487991788,0.7042801556420233
38,30,Beginner,Beginner,r1,r3,c2,c2,0.9883690157229087,0.7978762571129103,0.9854468482737415,0.8876976306616143,0.7283523578923095
38,33,Beginner,Beginner,r1,r3,c2,c2,0.9906096147000606,0.8470404159082046,0.9843430802519845,0.9169631362137691,0.6861924686192469
38,39,Beginner,Beginner,r1,r3,c2,c2,0.9896262124985337,0.8488784459593236,0.9834181440596989,0.8836839675608341,0.7023346303501945
38,40,Beginner,Beginner,r1,r3,c2,c2,0.987777525462059,0.8607852604824761,0.9824235207008662,0.8684794737327767,0.6856960334514199
38,9,Beginner,Beginner,r1,r3,c2,c2,0.9884276200334069,0.8162483513512603,0.984575537686266,0.943033527840892,0.6939252336448598
39,16,Beginner,Beginner,r1,r3,c3,c3,0.9817763849558259,0.7108609761236497,0.979105422269784,0.8743021185224948,0.7077922077922079
39,36,Beginner,Beginner,r1,r3,c3,c3,0.9822927617299382,0.834208477204563,0.980467251658915,0.920655922611523,0.7145096283027317
39,37,Beginner,Beginner,r1,r3,c3,c3,0.9835417454060222,0.8786266543599083,0.9825479178022529,0.9093989510107355,0.6882352941176471
39,38,Beginner,Beginner,r1,r3,c3,c3,0.9836335317879056,0.8027838557054338,0.9824974387236666,0.8733514251371934,0.6771870849933599
39,43,Beginner,Beginner,r1,r3,c3,c3,0.9858420758895517,0.8540730191179648,0.9858567308760235,0.9247052363611354,0.6961325966850829
39,47,Beginner,Beginner,r1,r3,c3,c3,0.983076896694088,0.8544819528777159,0.981855772757425,0.9029328192434265,0.6763636363636363
39,50,Beginner,Beginner,r1,r3,c3,c3,0.9842080413605699,0.8682807358027151,0.9846951700027666,0.8796075351883185,0.7189189189189189
40,25,Beginner,Beginner,r1,r3,c1,c1,0.9880611644777504,0.9175406508553168,0.9873926780735486,0.829198587651465,0.7431693989071039
40,26,Beginner,Beginner,r1,r3,c1,c1,0.9905256827212741,0.9301536923532228,0.9877090846186486,0.8001243077998007,0.689157196969697
40,28,Beginner,Beginner,r1,r3,c1,c1,0.9856727581264886,0.8857632054347446,0.9869274050010062,0.8596963214262072,0.7313938698268909
40,29,Beginner,Beginner,r1,r3,c1,c1,0.9873539542315274,0.9207721433796549,0.9828861799514187,0.846899273826635,0.7290836653386454
40,41,Beginner,Beginner,r1,r3,c1,c1,0.9860540889542422,0.8867224800255575,0.9848021638694358,0.8964546034249713,0.7455357142857143
40,46,Beginner,Beginner,r1,r3,c1,c1,0.9846437815707472,0.8982766712753811,0.9834160072543068,0.8937193133738983,0.6813186813186813
40,48,Beginner,Beginner,r1,r3,c1,c1,0.9901345194645961,0.9498496031957909,0.9879591955155969,0.8184834998307899,0.7121212121212122
40,52,Beginner,Beginner,r1,r3,c1,c1,0.9876752532968885,0.9318284193992603,0.9869765223191443,0.8280390874680661,0.6861655262911238
41,24,Beginner,Beginner,r1,r3,c2,c2,0.9883637972462773,0.8177004874131047,0.9862820524027467,0.822157571071186,0.7139821724709784
41,27,Beginner,Beginner,r1,r3,c2,c2,0.9863458118384562,0.8437594814200887,0.984033717190072,0.8367043779702266,0.6993975903614458
41,30,Beginner,Beginner,r1,r3,c2,c2,0.9894774145477283,0.8837924680950916,0.9862292766391573,0.8083834696708763,0.6814814814814814
41,33,Beginner,Beginner,r1,r3,c2,c2,0.9870971868182005,0.7816285373898144,0.9860730638550625,0.8556660285743438,0.6747572815533982
41,39,Beginner,Beginner,r1,r3,c2,c2,0.9865193095411587,0.8346842626009635,0.9863442841384176,0.8331378410840454,0.6827309236947792
41,40,Beginner,Beginner,r1,r3,c2,c2,0.9840584646557322,0.8327474942537626,0.9829874616256346,0.8245668533741931,0.6947791164658634
41,9,Beginner,Beginner,r1,r3,c2,c2,0.988431579505179,0.8583129434959619,0.9873561535699109,0.8529182566516131,0.7225737225737227
43,24,Beginner,Beginner,r1,r3,c2,c2,0.9881398197558958,0.8596773499144231,0.9840322585967806,0.9190824947637976,0.7173144876325089
43,27,Beginner,Beginner,r1,r3,c2,c2,0.9873666949189546,0.8152340618331926,0.9868222443476857,0.9052074205615211,0.736842105263158
43,30,Beginner,Beginner,r1,r3,c2,c2,0.9899847876209346,0.8786218621385447,0.9860215684070958,0.9234895425367792,0.6799999999999999
43,33,Beginner,Beginner,r1,r3,c2,c2,0.9907143760512346,0.8570427014520646,0.9878159776254407,0.9156839968300117,0.674698795180723
43,39,Beginner,Beginner,r1,r3,c2,c2,0.9872238327546746,0.8365992333387282,0.9870226958582219,0.9009813163135711,0.6788990825688073
43,40,Beginner,Beginner,r1,r3,c2,c2,0.988513541088715,0.8665917475801435,0.9864426375370138,0.916233182693178,0.7537313432835822
43,9,Beginner,Beginner,r1,r3,c2,c2,0.9892028306115872,0.8236966615229169,0.9881015008073378,0.9125304613554738,0.6589017207909716
46,16,Beginner,Beginner,r1,r3,c3,c3,0.9857739391016012,0.7922079473219539,0.9830368868428155,0.8882249257729876,0.6753246753246753
46,36,Beginner,Beginner,r1,r3,c3,c3,0.9851004061770667,0.8147830945429192,0.9802995916741369,0.9193351313616429,0.6508117624046424
46,37,Beginner,Beginner,r1,r3,c3,c3,0.9867995915999814,0.8420014506921851,0.9830713582607027,0.9395339805793068,0.6732154804178889
46,38,Beginner,Beginner,r1,r3,c3,c3,0.9860265667707838,0.8466786105588329,0.9827471914366334,0.8453329618376493,0.7218632816458903
46,43,Beginner,Beginner,r1,r3,c3,c3,0.9867856986317376,0.888347889769949,0.9845951514763054,0.9233184673772791,0.6608996539792389
46,47,Beginner,Beginner,r1,r3,c3,c3,0.9837990327364499,0.8488072464691346,0.9780715348151218,0.8615175771668284,0.6914893617021276
46,50,Beginner,Beginner,r1,r3,c3,c3,0.9886392919366566,0.8696082533943512,0.9869844007260885,0.8927343969524011,0.6826347305389222
47,24,Beginner,Beginner,r1,r3,c2,c2,0.9878392674237308,0.862736799463281,0.9832360156233885,0.9527262309466739,0.7350746268656716
47,27,Beginner,Beginner,r1,r3,c2,c2,0.987028119433838,0.8906024349310856,0.9847305533000972,0.9433025532341509,0.7005165325556063
47,30,Beginner,Beginner,r1,r3,c2,c2,0.9884046761165951,0.8888143185259231,0.9859898408814883,0.9393667187949717,0.6989247311827956
47,33,Beginner,Beginner,r1,r3,c2,c2,0.9875040988964273,0.8902021792651863,0.984037135476302,0.9564459909780694,0.6720616601559334
47,39,Beginner,Beginner,r1,r3,c2,c2,0.9865145564094615,0.9238396591162992,0.9851945154618453,0.9411101118527927,0.6846361185983827
47,40,Beginner,Beginner,r1,r3,c2,c2,0.9868790180862232,0.9017349969514187,0.9864421889734818,0.9422282187121558,0.71875
47,9,Beginner,Beginner,r1,r3,c2,c2,0.9862220978106738,0.8641227169140716,0.9840467193873729,0.9318030653099423,0.6574422690763052
48,24,Beginner,Beginner,r1,r3,c2,c2,0.9901380403575059,0.8784736692950692,0.9867886628690254,0.9484706420210139,0.7333333333333334
48,27,Beginner,Beginner,r1,r3,c2,c2,0.9873754519522917,0.8167028987538429,0.987924221039308,0.9334827059153512,0.7288888888888889
48,30,Beginner,Beginner,r1,r3,c2,c2,0.9887843288191386,0.8437733922281374,0.9881069060660589,0.9139368779731392,0.7109826589595376
48,33,Beginner,Beginner,r1,r3,c2,c2,0.990124194753549,0.8529109716156937,0.9872307741320305,0.9023492033702165,0.6380776121421087
48,39,Beginner,Beginner,r1,r3,c2,c2,0.9879779468866741,0.8888016167171264,0.9892759672921014,0.9029225882715024,0.7398787636072378
48,40,Beginner,Beginner,r1,r3,c2,c2,0.9880836677393848,0.8649724667661798,0.9846158307904181,0.9094156308623166,0.7398843930635839
48,9,Beginner,Beginner,r1,r3,c2,c2,0.9894951669189584,0.8564515308882856,0.9866240244208606,0.873839845250205,0.6947368421052632
50,24,Beginner,Beginner,r1,r3,c2,c2,0.9909226516072263,0.9062990217028537,0.9880321298720149,0.9533134806335573,0.7547169811320754
50,27,Beginner,Beginner,r1,r3,c2,c2,0.9883142723014153,0.8754039366381801,0.9883114617249684,0.948257915258335,0.7317073170731707
50,30,Beginner,Beginner,r1,r3,c2,c2,0.9896911304168605,0.8671364990875691,0.9889624708185283,0.9626991757712855,0.713310958157285
50,33,Beginner,Beginner,r1,r3,c2,c2,0.9907496128313991,0.8928673629028117,0.9898838138213658,0.9501786361132627,0.7013888888888891
50,39,Beginner,Beginner,r1,r3,c2,c2,0.990541539509031,0.9389360254118867,0.9889004773441165,0.9260396147270585,0.7291061123046463
50,40,Beginner,Beginner,r1,r3,c2,c2,0.9893891030178502,0.9057722209427586,0.9883424988869348,0.9426927346395652,0.7562189054726367
50,9,Beginner,Beginner,r1,r3,c2,c2,0.9916366997158748,0.884120663230581,0.9908004931754855,0.9420157392662456,0.7385583756345178
52,24,Beginner,Beginner,r1,r3,c2,c2,0.9846035645325983,0.795611284354948,0.9841184708664328,0.9153310308007393,0.7268605518269948
52,27,Beginner,Beginner,r1,r3,c2,c2,0.9860647130879228,0.8278610031169791,0.9838327989978721,0.915501874539244,0.6768120408897108
52,30,Beginner,Beginner,r1,r3,c2,c2,0.9852112644563655,0.8314846978659698,0.9835614809489593,0.9120191813958718,0.726027397260274
52,33,Beginner,Beginner,r1,r3,c2,c2,0.9869276752338677,0.8154305751488418,0.9848747393281351,0.8801937208715089,0.6990291262135921
52,39,Beginner,Beginner,r1,r3,c2,c2,0.9869970354658166,0.8982090824516489,0.9812139123156407,0.9213391447513457,0.652628079022471
52,40,Beginner,Beginner,r1,r3,c2,c2,0.9852518342082962,0.8072235438230979,0.9831470304062832,0.8916153520380791,0.7568643107356274
52,9,Beginner,Beginner,r1,r3,c2,c2,0.9873149779253135,0.8451316598987733,0.9851661692405775,0.9145297158165742,0.6628391456973196
9,16,Beginner,Beginner,r1,r3,c3,c3,0.9841143019083758,0.7423817105079191,0.9830302186760047,0.8921889768619083,0.7096774193548387
9,36,Beginner,Beginner,r1,r3,c3,c3,0.9855479703287455,0.7819618978797837,0.9829125119579097,0.9166454953064236,0.7064676616915422
9,37,Beginner,Beginner,r1,r3,c3,c3,0.9862873968831486,0.8162812970872418,0.9843297493480511,0.9288784630248862,0.672888792109232
9,38,Beginner,Beginner,r1,r3,c3,c3,0.9819526263540953,0.8029229455984758,0.9838291277129895,0.8829195751766206,0.7034670164917541
9,43,Beginner,Beginner,r1,r3,c3,c3,0.9858043665033371,0.8119133109790312,0.9852475279127461,0.9172653521357441,0.696818965863051
9,47,Beginner,Beginner,r1,r3,c3,c3,0.9832034438308503,0.8002465316629139,0.9795471842439456,0.8587413859252679,0.6589436561961781
9,50,Beginner,Beginner,r1,r3,c3,c3,0.9873699753746074,0.8687546464991367,0.985486705781052,0.8196274278627964,0.7683993115318417
16,26,Beginner,Beginner,r2,r2,c2,c2,0.9903683411978479,0.9091962015651747,0.9899246302876935,0.957712289626358,0.7085216325100718
16,29,Beginner,Beginner,r2,r2,c2,c2,0.986078227175551,0.8616581294084474,0.9848723140528968,0.9277683268092785,0.7086956521739131
16,36,Beginner,Beginner,r2,r2,c2,c2,0.989549114630392,0.8616726682547842,0.9865355258123057,0.9620272418501378,0.7072710979265164
16,46,Beginner,Beginner,r2,r2,c2,c2,0.9911081894730673,0.9413982106444357,0.9875416432744032,0.9114772966152379,0.7080338085887475
