exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
82,35,rectangle,high,low,164.0,0.8770053475935828
80,182,rectangle,high,low,259.0,0.925
82,65,rectangle,high,low,177.0,0.946524064171123
82,13,rectangle,high,low,230.0,0.9019607843137255
82,56,rectangle,high,low,152.0,0.8128342245989305
80,132,rectangle,high,low,387.0,0.9462102689486552
82,44,rectangle,high,low,159.0,0.8502673796791443
82,71,rectangle,high,low,173.0,0.9251336898395722
82,31,rectangle,high,low,239.0,0.8566308243727598
82,74,rectangle,high,low,163.0,0.8716577540106952
82,21,rectangle,high,low,280.0,0.8832807570977917
82,67,rectangle,high,low,173.0,0.9251336898395722
82,41,rectangle,high,low,272.0,0.8553459119496856
82,37,rectangle,high,low,200.0,0.9174311926605505
82,43,rectangle,high,low,170.0,0.9090909090909091
82,94,rectangle,high,low,181.0,0.9679144385026738
82,101,rectangle,high,low,175.0,0.9358288770053476
82,78,rectangle,high,low,193.0,0.8283261802575107
82,79,rectangle,high,low,220.0,0.8333333333333334
82,60,rectangle,high,low,199.0,0.77734375
82,34,rectangle,high,low,215.0,0.8884297520661157
82,107,rectangle,high,low,193.0,0.9278846153846154
82,104,rectangle,high,low,251.0,0.8838028169014085
82,124,rectangle,high,low,202.0,0.926605504587156
82,128,rectangle,high,low,207.0,0.8518518518518519
82,138,rectangle,high,low,174.0,0.93048128342246
82,99,rectangle,high,low,168.0,0.8983957219251337
82,126,rectangle,high,low,269.0,0.9026845637583892
82,140,rectangle,high,low,160.0,0.8556149732620321
82,164,rectangle,high,low,200.0,0.9478672985781991
82,64,rectangle,high,low,345.0,0.9349593495934959
82,162,rectangle,high,low,232.0,0.8787878787878788
82,63,rectangle,high,low,251.0,0.8932384341637011
82,180,rectangle,high,low,156.0,0.8342245989304813
82,186,rectangle,high,low,197.0,0.8602620087336245
82,132,rectangle,high,low,375.0,0.9168704156479217
82,200,rectangle,high,low,200.0,0.8695652173913043
82,208,rectangle,high,low,234.0,0.8931297709923665
82,77,rectangle,high,low,316.0,0.8977272727272727
82,176,rectangle,high,low,440.0,0.873015873015873
82,179,rectangle,high,low,435.0,0.8752515090543259
82,182,rectangle,high,low,246.0,0.8785714285714286
86,65,rectangle,high,low,538.0,0.9693693693693693
86,29,rectangle,high,low,508.0,0.9153153153153153
86,27,rectangle,high,low,515.0,0.9279279279279279
86,56,rectangle,high,low,506.0,0.9117117117117117
86,43,rectangle,high,low,520.0,0.9369369369369369
86,44,rectangle,high,low,506.0,0.9117117117117117
86,37,rectangle,high,low,516.0,0.9297297297297298
86,34,rectangle,high,low,520.0,0.9369369369369369
86,13,rectangle,high,low,498.0,0.8972972972972973
86,35,rectangle,high,low,506.0,0.9117117117117117
86,74,rectangle,high,low,526.0,0.9477477477477477
86,71,rectangle,high,low,521.0,0.9387387387387387
86,67,rectangle,high,low,512.0,0.9225225225225225
86,60,rectangle,high,low,506.0,0.9117117117117117
86,94,rectangle,high,low,523.0,0.9423423423423424
86,99,rectangle,high,low,496.0,0.8936936936936937
86,101,rectangle,high,low,503.0,0.9063063063063063
86,63,rectangle,high,low,503.0,0.9063063063063063
86,21,rectangle,high,low,503.0,0.9063063063063063
86,107,rectangle,high,low,505.0,0.9099099099099099
86,79,rectangle,high,low,501.0,0.9027027027027027
86,138,rectangle,high,low,507.0,0.9135135135135135
86,31,rectangle,high,low,507.0,0.9135135135135135
86,140,rectangle,high,low,505.0,0.9099099099099099
86,124,rectangle,high,low,520.0,0.9369369369369369
86,77,rectangle,high,low,516.0,0.9297297297297298
86,104,rectangle,high,low,518.0,0.9333333333333333
86,41,rectangle,high,low,511.0,0.9207207207207208
86,78,rectangle,high,low,514.0,0.9261261261261261
86,126,rectangle,high,low,478.0,0.8612612612612612
87,27,rectangle,high,low,201.0,0.8481012658227848
86,162,rectangle,high,low,514.0,0.9261261261261261
86,164,rectangle,high,low,516.0,0.9297297297297298
86,180,rectangle,high,low,501.0,0.9027027027027027
87,13,rectangle,high,low,249.0,0.9764705882352941
87,21,rectangle,high,low,309.0,0.9747634069400631
87,35,rectangle,high,low,204.0,0.8607594936708861
87,34,rectangle,high,low,218.0,0.9008264462809917
86,64,rectangle,high,low,499.0,0.8990990990990991
86,128,rectangle,high,low,503.0,0.9063063063063063
87,29,rectangle,high,low,204.0,0.8607594936708861
87,43,rectangle,high,low,214.0,0.9029535864978903
86,186,rectangle,high,low,485.0,0.8738738738738738
87,65,rectangle,high,low,221.0,0.9324894514767933
87,37,rectangle,high,low,208.0,0.8776371308016878
86,182,rectangle,high,low,470.0,0.8468468468468469
87,56,rectangle,high,low,213.0,0.8987341772151899
87,71,rectangle,high,low,219.0,0.9240506329113924
87,74,rectangle,high,low,203.0,0.8565400843881856
87,44,rectangle,high,low,209.0,0.8818565400843882
86,132,rectangle,high,low,498.0,0.8972972972972973
87,31,rectangle,high,low,253.0,0.9068100358422939
87,41,rectangle,high,low,288.0,0.9056603773584906
