exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score,source_file
25,47,Beginner,Beginner,r1,r1,c2,c2,39.35123060457882,r1_result.csv
25,48,Beginner,Beginner,r1,r1,c2,c2,45.85900507129868,r1_result.csv
25,50,Beginner,Beginner,r1,r1,c2,c2,35.46485116263988,r1_result.csv
25,52,Beginner,Beginner,r1,r1,c2,c2,40.10640129461185,r1_result.csv
26,29,Beginner,Beginner,r1,r1,c3,c3,39.87134783368649,r1_result.csv
26,30,Beginner,Beginner,r1,r1,c3,c3,30.678230792941694,r1_result.csv
26,39,Beginner,Beginner,r1,r1,c3,c3,44.44941099049513,r1_result.csv
26,46,Beginner,Beginner,r1,r1,c3,c3,45.49931937378435,r1_result.csv
26,9,Beginner,Beginner,r1,r1,c3,c3,45.40891481742316,r1_result.csv
27,33,Beginner,Beginner,r1,r1,c1,c1,39.38540264158863,r1_result.csv
27,36,Beginner,Beginner,r1,r1,c1,c1,25.714825150691475,r1_result.csv
27,40,Beginner,Beginner,r1,r1,c1,c1,37.51187454793481,r1_result.csv
28,37,Beginner,Beginner,r1,r1,c2,c2,33.291687624560524,r1_result.csv
28,38,Beginner,Beginner,r1,r1,c2,c2,21.93976843002888,r1_result.csv
28,41,Beginner,Beginner,r1,r1,c2,c2,40.90212737737509,r1_result.csv
28,43,Beginner,Beginner,r1,r1,c2,c2,37.97682582135441,r1_result.csv
28,47,Beginner,Beginner,r1,r1,c2,c2,35.37728241484196,r1_result.csv
28,48,Beginner,Beginner,r1,r1,c2,c2,39.96816359738267,r1_result.csv
28,50,Beginner,Beginner,r1,r1,c2,c2,27.955150988525173,r1_result.csv
28,52,Beginner,Beginner,r1,r1,c2,c2,31.14316314388697,r1_result.csv
29,30,Beginner,Beginner,r1,r1,c3,c3,24.2957565833242,r1_result.csv
29,39,Beginner,Beginner,r1,r1,c3,c3,39.84546560296531,r1_result.csv
29,46,Beginner,Beginner,r1,r1,c3,c3,37.51786755718278,r1_result.csv
29,9,Beginner,Beginner,r1,r1,c3,c3,39.4662917807427,r1_result.csv
30,39,Beginner,Beginner,r1,r1,c3,c3,30.96931205667489,r1_result.csv
30,46,Beginner,Beginner,r1,r1,c3,c3,28.562409873779774,r1_result.csv
30,9,Beginner,Beginner,r1,r1,c3,c3,31.77915520429843,r1_result.csv
33,36,Beginner,Beginner,r1,r1,c1,c1,28.02242486452501,r1_result.csv
33,40,Beginner,Beginner,r1,r1,c1,c1,36.72359951179264,r1_result.csv
36,40,Beginner,Beginner,r1,r1,c1,c1,25.96985418484625,r1_result.csv
37,38,Beginner,Beginner,r1,r1,c2,c2,24.96914776229283,r1_result.csv
37,41,Beginner,Beginner,r1,r1,c2,c2,42.50443463929304,r1_result.csv
37,43,Beginner,Beginner,r1,r1,c2,c2,41.44082509158413,r1_result.csv
37,47,Beginner,Beginner,r1,r1,c2,c2,38.00252387643365,r1_result.csv
37,48,Beginner,Beginner,r1,r1,c2,c2,41.76645548345131,r1_result.csv
37,50,Beginner,Beginner,r1,r1,c2,c2,32.808282828065686,r1_result.csv
37,52,Beginner,Beginner,r1,r1,c2,c2,34.839409273198264,r1_result.csv
38,41,Beginner,Beginner,r1,r1,c2,c2,30.89946938284673,r1_result.csv
38,43,Beginner,Beginner,r1,r1,c2,c2,30.031629549197994,r1_result.csv
38,47,Beginner,Beginner,r1,r1,c2,c2,29.24425805904868,r1_result.csv
38,48,Beginner,Beginner,r1,r1,c2,c2,32.35750042713104,r1_result.csv
38,50,Beginner,Beginner,r1,r1,c2,c2,22.102633014404116,r1_result.csv
38,52,Beginner,Beginner,r1,r1,c2,c2,22.282637313114225,r1_result.csv
39,46,Beginner,Beginner,r1,r1,c3,c3,42.436944211171785,r1_result.csv
39,9,Beginner,Beginner,r1,r1,c3,c3,45.46867198083936,r1_result.csv
41,43,Beginner,Beginner,r1,r1,c2,c2,44.4883110511127,r1_result.csv
41,47,Beginner,Beginner,r1,r1,c2,c2,46.923498899798325,r1_result.csv
41,48,Beginner,Beginner,r1,r1,c2,c2,47.29153722657789,r1_result.csv
41,50,Beginner,Beginner,r1,r1,c2,c2,39.93234039495649,r1_result.csv
41,52,Beginner,Beginner,r1,r1,c2,c2,40.42059309486777,r1_result.csv
43,47,Beginner,Beginner,r1,r1,c2,c2,42.5998418787258,r1_result.csv
43,48,Beginner,Beginner,r1,r1,c2,c2,46.33282693392272,r1_result.csv
43,50,Beginner,Beginner,r1,r1,c2,c2,37.84894243470495,r1_result.csv
43,52,Beginner,Beginner,r1,r1,c2,c2,37.64498910107546,r1_result.csv
46,9,Beginner,Beginner,r1,r1,c3,c3,43.89744264402941,r1_result.csv
47,48,Beginner,Beginner,r1,r1,c2,c2,43.39116000883579,r1_result.csv
47,50,Beginner,Beginner,r1,r1,c2,c2,33.57836760173488,r1_result.csv
47,52,Beginner,Beginner,r1,r1,c2,c2,39.21178353414758,r1_result.csv
48,50,Beginner,Beginner,r1,r1,c2,c2,39.56918750168072,r1_result.csv
48,52,Beginner,Beginner,r1,r1,c2,c2,40.98275978336413,r1_result.csv
50,52,Beginner,Beginner,r1,r1,c2,c2,32.72898706546637,r1_result.csv
10,15,Intermediate,Intermediate,r2,r2,c2,c2,36.082678343328176,r2_result.csv
10,18,Intermediate,Intermediate,r2,r2,c2,c2,40.20715672950535,r2_result.csv
10,21,Intermediate,Intermediate,r2,r2,c2,c2,41.38725955686581,r2_result.csv
10,22,Intermediate,Intermediate,r2,r2,c2,c2,40.60724218314117,r2_result.csv
10,32,Intermediate,Intermediate,r2,r2,c2,c2,32.70349601509737,r2_result.csv
10,35,Intermediate,Intermediate,r2,r2,c2,c2,41.12406385384469,r2_result.csv
10,45,Intermediate,Intermediate,r2,r2,c2,c2,41.25314768342346,r2_result.csv
10,53,Intermediate,Intermediate,r2,r2,c2,c2,41.42581656978464,r2_result.csv
11,12,Intermediate,Intermediate,r2,r2,c1,c1,38.44072231633461,r2_result.csv
11,13,Intermediate,Intermediate,r2,r2,c1,c1,40.67548933720243,r2_result.csv
11,19,Intermediate,Intermediate,r2,r2,c1,c1,40.98756017558667,r2_result.csv
11,20,Intermediate,Intermediate,r2,r2,c1,c1,37.06130497342515,r2_result.csv
11,23,Intermediate,Intermediate,r2,r2,c1,c1,40.21275502221012,r2_result.csv
11,34,Intermediate,Intermediate,r2,r2,c1,c1,39.27277991749371,r2_result.csv
11,44,Intermediate,Intermediate,r2,r2,c1,c1,38.468113045767794,r2_result.csv
12,13,Intermediate,Intermediate,r2,r2,c1,c1,40.132605360017,r2_result.csv
12,19,Intermediate,Intermediate,r2,r2,c1,c1,41.75135560244362,r2_result.csv
12,20,Intermediate,Intermediate,r2,r2,c1,c1,34.67797807018211,r2_result.csv
12,23,Intermediate,Intermediate,r2,r2,c1,c1,40.33501163175593,r2_result.csv
