exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
82,192,2,high,medium,295.0,0.9577922077922078
82,197,2,high,medium,213.0,0.841897233201581
82,168,2,high,medium,462.0,0.9314516129032258
82,210,2,high,medium,205.0,0.82
82,212,2,high,medium,225.0,0.9
82,206,2,high,medium,236.0,0.8838951310861424
82,194,2,high,medium,472.0,0.9273084479371316
82,207,2,high,medium,277.0,0.8419452887537994
82,214,2,high,medium,278.0,0.9754385964912281
82,215,2,high,medium,237.0,0.9186046511627907
82,202,2,high,medium,515.0,0.8848797250859106
86,6,2,high,medium,496.0,0.8936936936936937
86,14,2,high,medium,506.0,0.9117117117117117
86,15,2,high,medium,499.0,0.8990990990990991
86,4,2,high,medium,515.0,0.9279279279279279
86,16,2,high,medium,504.0,0.9081081081081082
86,17,2,high,medium,508.0,0.9153153153153153
86,20,2,high,medium,516.0,0.9297297297297298
86,32,2,high,medium,516.0,0.9297297297297298
86,24,2,high,medium,536.0,0.9657657657657658
86,18,2,high,medium,534.0,0.9621621621621622
86,42,2,high,medium,537.0,0.9675675675675676
86,40,2,high,medium,524.0,0.9441441441441442
86,51,2,high,medium,534.0,0.9621621621621622
86,33,2,high,medium,522.0,0.9405405405405406
86,57,2,high,medium,513.0,0.9243243243243243
86,25,2,high,medium,491.0,0.8846846846846846
86,54,2,high,medium,536.0,0.9657657657657658
86,53,2,high,medium,514.0,0.9261261261261261
86,66,2,high,medium,544.0,0.9801801801801802
86,58,2,high,medium,524.0,0.9441441441441442
86,50,2,high,medium,535.0,0.963963963963964
86,62,2,high,medium,503.0,0.9063063063063063
86,61,2,high,medium,532.0,0.9585585585585585
86,88,2,high,medium,530.0,0.954954954954955
86,55,2,high,medium,511.0,0.9207207207207208
86,75,2,high,medium,524.0,0.9441441441441442
86,72,2,high,medium,535.0,0.963963963963964
86,73,2,high,medium,524.0,0.9441441441441442
86,84,2,high,medium,527.0,0.9495495495495495
86,81,2,high,medium,536.0,0.9657657657657658
86,108,2,high,medium,536.0,0.9657657657657658
86,83,2,high,medium,538.0,0.9693693693693693
86,91,2,high,medium,532.0,0.9585585585585585
86,105,2,high,medium,507.0,0.9135135135135135
86,115,2,high,medium,507.0,0.9135135135135135
86,125,2,high,medium,516.0,0.9297297297297298
86,97,2,high,medium,516.0,0.9297297297297298
86,112,2,high,medium,501.0,0.9027027027027027
86,89,2,high,medium,522.0,0.9405405405405406
86,120,2,high,medium,505.0,0.9099099099099099
86,117,2,high,medium,532.0,0.9585585585585585
86,143,2,high,medium,535.0,0.963963963963964
86,142,2,high,medium,526.0,0.9477477477477477
86,145,2,high,medium,527.0,0.9495495495495495
86,155,2,high,medium,523.0,0.9423423423423424
86,135,2,high,medium,490.0,0.8828828828828829
86,158,2,high,medium,499.0,0.8990990990990991
86,147,2,high,medium,519.0,0.9351351351351351
86,169,2,high,medium,521.0,0.9387387387387387
86,190,2,high,medium,533.0,0.9603603603603603
86,185,2,high,medium,504.0,0.9081081081081082
86,171,2,high,medium,523.0,0.9423423423423424
86,191,2,high,medium,528.0,0.9513513513513514
86,151,2,high,medium,514.0,0.9261261261261261
86,203,2,high,medium,530.0,0.954954954954955
86,192,2,high,medium,500.0,0.9009009009009009
86,197,2,high,medium,516.0,0.9297297297297298
86,168,2,high,medium,510.0,0.918918918918919
86,210,2,high,medium,527.0,0.9495495495495495
86,212,2,high,medium,512.0,0.9225225225225225
87,6,2,high,medium,209.0,0.8818565400843882
86,206,2,high,medium,524.0,0.9441441441441442
87,4,2,high,medium,210.0,0.8860759493670886
86,194,2,high,medium,517.0,0.9315315315315316
87,14,2,high,medium,213.0,0.8987341772151899
86,207,2,high,medium,527.0,0.9495495495495495
86,215,2,high,medium,532.0,0.9585585585585585
86,214,2,high,medium,497.0,0.8954954954954955
87,15,2,high,medium,216.0,0.9113924050632911
87,16,2,high,medium,215.0,0.9071729957805907
87,32,2,high,medium,195.0,0.8227848101265823
87,24,2,high,medium,222.0,0.9367088607594937
87,20,2,high,medium,214.0,0.9029535864978903
87,17,2,high,medium,214.0,0.9029535864978903
86,202,2,high,medium,563.0,0.9673539518900344
87,18,2,high,medium,281.0,0.9304635761589404
87,51,2,high,medium,214.0,0.9029535864978903
87,42,2,high,medium,211.0,0.890295358649789
87,25,2,high,medium,335.0,0.925414364640884
87,33,2,high,medium,247.0,0.96484375
87,40,2,high,medium,204.0,0.8607594936708861
87,54,2,high,medium,216.0,0.9113924050632911
87,53,2,high,medium,219.0,0.9240506329113924
87,57,2,high,medium,215.0,0.9071729957805907
87,66,2,high,medium,226.0,0.9535864978902954
87,50,2,high,medium,312.0,0.96
87,58,2,high,medium,213.0,0.8987341772151899
87,62,2,high,medium,209.0,0.8818565400843882
87,61,2,high,medium,217.0,0.9156118143459916
87,88,2,high,medium,221.0,0.9324894514767933
87,55,2,high,medium,323.0,0.8303341902313625
87,72,2,high,medium,297.0,0.908256880733945
87,75,2,high,medium,266.0,0.95
87,73,2,high,medium,314.0,0.9317507418397626
87,84,2,high,medium,243.0,0.9681274900398407
87,81,2,high,medium,278.0,0.8996763754045307
87,83,2,high,medium,298.0,0.952076677316294
87,108,2,high,medium,217.0,0.9156118143459916
87,105,2,high,medium,219.0,0.9240506329113924
87,91,2,high,medium,232.0,0.9789029535864979
87,115,2,high,medium,211.0,0.890295358649789
87,125,2,high,medium,210.0,0.8860759493670886
