exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
63,181,2,low,none,233.0,0.8961538461538462
63,204,2,low,none,247.0,0.95
63,189,2,low,none,215.0,0.8269230769230769
63,201,2,low,none,243.0,0.9346153846153846
63,216,2,low,none,226.0,0.8692307692307693
63,154,2,low,none,375.0,0.872093023255814
63,211,2,low,none,275.0,0.9290540540540541
63,196,2,low,none,361.0,0.9093198992443325
64,30,2,low,none,532.0,0.8986486486486487
64,5,2,low,none,555.0,0.9375
64,3,2,low,none,524.0,0.8851351351351351
64,36,2,low,none,561.0,0.9476351351351351
64,93,2,low,none,561.0,0.9476351351351351
64,28,2,low,none,544.0,0.918918918918919
64,38,2,low,none,559.0,0.9442567567567568
64,110,2,low,none,553.0,0.9341216216216216
64,106,2,low,none,528.0,0.8918918918918919
64,59,2,low,none,519.0,0.8766891891891891
64,12,2,low,none,498.0,0.8412162162162162
64,96,2,low,none,527.0,0.8902027027027027
64,116,2,low,none,508.0,0.8581081081081081
64,204,2,low,none,572.0,0.9662162162162162
64,181,2,low,none,560.0,0.9459459459459459
64,189,2,low,none,534.0,0.902027027027027
64,141,2,low,none,503.0,0.8496621621621622
65,3,2,low,none,170.0,0.9340659340659341
64,201,2,low,none,558.0,0.9425675675675675
64,163,2,low,none,525.0,0.8868243243243243
65,5,2,low,none,174.0,0.93048128342246
65,30,2,low,none,127.0,0.9407407407407408
65,36,2,low,none,79.0,0.8586956521739131
65,28,2,low,none,260.0,0.931899641577061
65,12,2,low,none,363.0,0.9552631578947368
64,216,2,low,none,547.0,0.9239864864864865
65,93,2,low,none,56.0,0.9333333333333333
65,38,2,low,none,198.0,0.9124423963133641
65,59,2,low,none,266.0,0.9432624113475178
65,96,2,low,none,231.0,0.9390243902439024
65,106,2,low,none,181.0,0.9282051282051282
65,110,2,low,none,134.0,0.9241379310344827
65,116,2,low,none,204.0,0.9444444444444444
65,163,2,low,none,169.0,0.9337016574585635
65,181,2,low,none,83.0,0.8829787234042553
65,141,2,low,none,211.0,0.9336283185840708
65,204,2,low,none,47.0,0.94
65,189,2,low,none,100.0,0.9090909090909091
65,201,2,low,none,108.0,0.9
65,154,2,low,none,407.0,0.9465116279069767
65,216,2,low,none,93.0,0.93
65,196,2,low,none,380.0,0.9571788413098237
65,211,2,low,none,280.0,0.9459459459459459
67,5,2,low,none,165.0,0.8823529411764706
67,3,2,low,none,179.0,0.9835164835164835
67,30,2,low,none,150.0,0.9554140127388535
67,36,2,low,none,144.0,0.9171974522292994
67,28,2,low,none,257.0,0.921146953405018
67,93,2,low,none,155.0,0.9872611464968153
67,12,2,low,none,359.0,0.9447368421052632
67,38,2,low,none,211.0,0.9723502304147466
64,154,2,low,none,520.0,0.8783783783783784
67,59,2,low,none,269.0,0.9539007092198581
64,211,2,low,none,557.0,0.9408783783783784
67,106,2,low,none,187.0,0.958974358974359
67,110,2,low,none,149.0,0.9490445859872612
67,96,2,low,none,235.0,0.9552845528455285
64,196,2,low,none,498.0,0.8412162162162162
67,116,2,low,none,204.0,0.9444444444444444
67,181,2,low,none,139.0,0.8853503184713376
67,189,2,low,none,151.0,0.9617834394904459
67,141,2,low,none,216.0,0.9557522123893806
67,204,2,low,none,153.0,0.9745222929936306
67,163,2,low,none,174.0,0.9613259668508287
67,201,2,low,none,153.0,0.9745222929936306
67,216,2,low,none,151.0,0.9617834394904459
71,3,2,low,none,172.0,0.945054945054945
71,5,2,low,none,174.0,0.93048128342246
71,30,2,low,none,125.0,0.9259259259259259
71,36,2,low,none,87.0,0.9456521739130435
71,93,2,low,none,85.0,0.9550561797752809
71,28,2,low,none,262.0,0.9390681003584229
71,38,2,low,none,202.0,0.9308755760368663
67,154,2,low,none,409.0,0.9511627906976744
71,12,2,low,none,359.0,0.9447368421052632
67,211,2,low,none,254.0,0.8581081081081081
67,196,2,low,none,380.0,0.9571788413098237
71,110,2,low,none,132.0,0.9103448275862069
71,59,2,low,none,269.0,0.9539007092198581
71,96,2,low,none,236.0,0.959349593495935
71,106,2,low,none,183.0,0.9384615384615385
71,116,2,low,none,205.0,0.9490740740740741
71,181,2,low,none,89.0,0.9468085106382979
71,204,2,low,none,86.0,0.9662921348314607
71,163,2,low,none,172.0,0.9502762430939227
71,189,2,low,none,106.0,0.9636363636363636
71,141,2,low,none,214.0,0.9469026548672567
71,201,2,low,none,112.0,0.9333333333333333
71,216,2,low,none,97.0,0.97
74,3,2,low,none,167.0,0.9175824175824175
71,154,2,low,none,413.0,0.9604651162790697
74,5,2,low,none,163.0,0.8716577540106952
74,30,2,low,none,124.0,0.9185185185185185
71,211,2,low,none,269.0,0.9087837837837838
74,36,2,low,none,92.0,0.92
74,93,2,low,none,95.0,0.95
71,196,2,low,none,382.0,0.9622166246851386
74,28,2,low,none,247.0,0.8853046594982079
74,12,2,low,none,354.0,0.9315789473684211
74,38,2,low,none,199.0,0.9170506912442397
74,110,2,low,none,134.0,0.9241379310344827
74,59,2,low,none,259.0,0.9184397163120568
74,96,2,low,none,223.0,0.9065040650406504
74,106,2,low,none,173.0,0.8871794871794871
74,116,2,low,none,193.0,0.8935185185185185
74,141,2,low,none,205.0,0.9070796460176991
74,181,2,low,none,94.0,0.94
74,204,2,low,none,95.0,0.95
74,189,2,low,none,102.0,0.9272727272727272
74,201,2,low,none,107.0,0.8916666666666667
74,163,2,low,none,166.0,0.9171270718232044
74,216,2,low,none,97.0,0.97
74,154,2,low,none,408.0,0.9488372093023256
74,211,2,low,none,262.0,0.8851351351351351
74,196,2,low,none,377.0,0.9496221662468514
77,36,2,low,none,354.0,0.910025706940874
77,30,2,low,none,327.0,0.8406169665809768
77,3,2,low,none,351.0,0.9023136246786633
77,5,2,low,none,346.0,0.8894601542416453
77,93,2,low,none,366.0,0.9408740359897172
77,38,2,low,none,375.0,0.9640102827763496
77,28,2,low,none,352.0,0.9048843187660668
77,110,2,low,none,355.0,0.9125964010282777
77,59,2,low,none,315.0,0.8097686375321337
77,106,2,low,none,349.0,0.897172236503856
77,12,2,low,none,359.0,0.922879177377892
77,96,2,low,none,323.0,0.8303341902313625
77,116,2,low,none,281.0,0.7223650385604113
77,204,2,low,none,373.0,0.9588688946015425
77,181,2,low,none,354.0,0.910025706940874
77,189,2,low,none,328.0,0.8431876606683805
77,163,2,low,none,317.0,0.8149100257069408
77,141,2,low,none,322.0,0.8277634961439588
77,201,2,low,none,358.0,0.9203084832904884
78,3,2,low,none,162.0,0.8901098901098901
77,216,2,low,none,352.0,0.9048843187660668
78,5,2,low,none,166.0,0.8877005347593583
78,30,2,low,none,112.0,0.8296296296296296
78,36,2,low,none,90.0,0.9574468085106383
78,12,2,low,none,335.0,0.881578947368421
78,28,2,low,none,250.0,0.8960573476702509
78,93,2,low,none,83.0,0.8829787234042553
78,38,2,low,none,206.0,0.9493087557603687
78,110,2,low,none,126.0,0.8689655172413793
78,59,2,low,none,247.0,0.875886524822695
78,96,2,low,none,190.0,0.7723577235772358
78,106,2,low,none,166.0,0.8512820512820513
78,116,2,low,none,171.0,0.7916666666666666
78,181,2,low,none,89.0,0.9468085106382979
78,163,2,low,none,145.0,0.8011049723756906
78,141,2,low,none,190.0,0.8407079646017699
78,189,2,low,none,87.0,0.7909090909090909
77,154,2,low,none,395.0,0.9186046511627907
78,204,2,low,none,86.0,0.9148936170212766
78,201,2,low,none,110.0,0.9166666666666666
78,216,2,low,none,90.0,0.9
77,211,2,low,none,348.0,0.8946015424164524
78,154,2,low,none,387.0,0.9
77,196,2,low,none,377.0,0.9496221662468514
78,211,2,low,none,266.0,0.8986486486486487
78,196,2,low,none,362.0,0.9118387909319899
79,36,2,low,none,290.0,0.9354838709677419
79,3,2,low,none,271.0,0.8741935483870967
79,30,2,low,none,259.0,0.8354838709677419
79,93,2,low,none,286.0,0.9225806451612903
79,5,2,low,none,279.0,0.9
79,38,2,low,none,294.0,0.9483870967741935
79,28,2,low,none,286.0,0.9225806451612903
79,110,2,low,none,280.0,0.9032258064516129
79,59,2,low,none,269.0,0.867741935483871
79,106,2,low,none,276.0,0.8903225806451613
79,12,2,low,none,344.0,0.9052631578947369
79,96,2,low,none,278.0,0.896774193548387
79,116,2,low,none,250.0,0.8064516129032258
79,204,2,low,none,298.0,0.9612903225806452
79,181,2,low,none,280.0,0.9032258064516129
79,189,2,low,none,263.0,0.8483870967741935
79,163,2,low,none,268.0,0.864516129032258
79,141,2,low,none,253.0,0.8161290322580645
79,201,2,low,none,293.0,0.9451612903225807
79,216,2,low,none,269.0,0.867741935483871
94,3,2,low,none,159.0,0.8736263736263736
94,5,2,low,none,177.0,0.946524064171123
94,36,2,low,none,109.0,0.8384615384615385
94,30,2,low,none,132.0,0.9777777777777777
94,93,2,low,none,121.0,0.9307692307692308
94,28,2,low,none,254.0,0.910394265232975
94,12,2,low,none,343.0,0.9026315789473685
94,38,2,low,none,194.0,0.8940092165898618
79,211,2,low,none,288.0,0.9290322580645162
79,154,2,low,none,354.0,0.8232558139534883
94,59,2,low,none,262.0,0.9290780141843972
94,106,2,low,none,176.0,0.9025641025641026
94,110,2,low,none,141.0,0.9724137931034482
94,96,2,low,none,221.0,0.8983739837398373
94,181,2,low,none,121.0,0.9307692307692308
94,116,2,low,none,200.0,0.9259259259259259
79,196,2,low,none,344.0,0.8664987405541562
94,189,2,low,none,114.0,0.8769230769230769
94,204,2,low,none,123.0,0.9461538461538461
94,163,2,low,none,162.0,0.8950276243093923
94,141,2,low,none,205.0,0.9070796460176991
94,201,2,low,none,110.0,0.8461538461538461
94,216,2,low,none,123.0,0.9461538461538461
99,3,2,low,none,173.0,0.9505494505494505
94,154,2,low,none,403.0,0.9372093023255814
99,5,2,low,none,165.0,0.8823529411764706
94,211,2,low,none,262.0,0.8851351351351351
99,30,2,low,none,165.0,0.953757225433526
94,196,2,low,none,371.0,0.9345088161209067
99,93,2,low,none,166.0,0.9595375722543352
99,36,2,low,none,152.0,0.8786127167630058
99,28,2,low,none,246.0,0.8817204301075269
99,38,2,low,none,206.0,0.9493087557603687
99,12,2,low,none,347.0,0.9131578947368421
99,106,2,low,none,187.0,0.958974358974359
99,110,2,low,none,147.0,0.8497109826589595
99,96,2,low,none,230.0,0.9349593495934959
99,116,2,low,none,198.0,0.9166666666666666
99,59,2,low,none,257.0,0.9113475177304965
99,181,2,low,none,139.0,0.8034682080924855
99,204,2,low,none,167.0,0.9653179190751445
99,189,2,low,none,164.0,0.9479768786127167
99,163,2,low,none,173.0,0.9558011049723757
99,141,2,low,none,207.0,0.915929203539823
99,201,2,low,none,162.0,0.9364161849710982
99,216,2,low,none,164.0,0.9479768786127167
101,3,2,low,none,165.0,0.9065934065934066
101,5,2,low,none,171.0,0.9144385026737968
101,30,2,low,none,149.0,0.9430379746835443
99,154,2,low,none,406.0,0.9441860465116279
101,36,2,low,none,134.0,0.8481012658227848
99,211,2,low,none,240.0,0.8108108108108109
101,93,2,low,none,151.0,0.9556962025316456
99,196,2,low,none,376.0,0.947103274559194
