exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score,source_file
27,28,Beginner,Beginner,r2,r2,c3,c3,0.5909090909090909,Beginner_result.csv
27,33,Beginner,Beginner,r2,r2,c3,c3,0.7226277372262774,Beginner_result.csv
27,41,Beginner,Beginner,r2,r2,c3,c3,0.7121212121212122,Beginner_result.csv
27,48,Beginner,Beginner,r2,r2,c3,c3,0.6601307189542484,Beginner_result.csv
27,52,Beginner,Beginner,r2,r2,c3,c3,0.6742424242424242,Beginner_result.csv
28,33,Beginner,Beginner,r2,r2,c3,c3,0.635036496350365,Beginner_result.csv
28,40,Beginner,Beginner,r2,r2,c3,c3,0.6159420289855072,Beginner_result.csv
28,41,Beginner,Beginner,r2,r2,c3,c3,0.6991869918699187,Beginner_result.csv
28,48,Beginner,Beginner,r2,r2,c3,c3,0.5751633986928104,Beginner_result.csv
29,36,Beginner,Beginner,r2,r2,c2,c2,0.78125,Beginner_result.csv
29,46,Beginner,Beginner,r2,r2,c2,c2,0.7421875,Beginner_result.csv
30,37,Beginner,Beginner,r2,r2,c1,c1,0.6739130434782609,Beginner_result.csv
30,38,Beginner,Beginner,r2,r2,c1,c1,0.7028985507246377,Beginner_result.csv
30,39,Beginner,Beginner,r2,r2,c1,c1,0.644927536231884,Beginner_result.csv
30,43,Beginner,Beginner,r2,r2,c1,c1,0.7246376811594203,Beginner_result.csv
30,50,Beginner,Beginner,r2,r2,c1,c1,0.5942028985507246,Beginner_result.csv
30,9,Beginner,Beginner,r2,r2,c1,c1,0.7323943661971831,Beginner_result.csv
36,46,Beginner,Beginner,r2,r2,c2,c2,0.5793650793650794,Beginner_result.csv
37,38,Beginner,Beginner,r2,r2,c1,c1,0.6293103448275862,Beginner_result.csv
37,39,Beginner,Beginner,r2,r2,c1,c1,0.5327868852459017,Beginner_result.csv
37,43,Beginner,Beginner,r2,r2,c1,c1,0.5867768595041323,Beginner_result.csv
37,47,Beginner,Beginner,r2,r2,c1,c1,0.6694915254237288,Beginner_result.csv
37,50,Beginner,Beginner,r2,r2,c1,c1,0.5555555555555556,Beginner_result.csv
37,9,Beginner,Beginner,r2,r2,c1,c1,0.6338028169014085,Beginner_result.csv
38,39,Beginner,Beginner,r2,r2,c1,c1,0.6229508196721312,Beginner_result.csv
38,43,Beginner,Beginner,r2,r2,c1,c1,0.6033057851239669,Beginner_result.csv
38,47,Beginner,Beginner,r2,r2,c1,c1,0.635593220338983,Beginner_result.csv
38,50,Beginner,Beginner,r2,r2,c1,c1,0.6592592592592592,Beginner_result.csv
38,9,Beginner,Beginner,r2,r2,c1,c1,0.676056338028169,Beginner_result.csv
39,43,Beginner,Beginner,r2,r2,c1,c1,0.680327868852459,Beginner_result.csv
39,47,Beginner,Beginner,r2,r2,c1,c1,0.6147540983606558,Beginner_result.csv
39,50,Beginner,Beginner,r2,r2,c1,c1,0.5925925925925926,Beginner_result.csv
40,41,Beginner,Beginner,r2,r2,c3,c3,0.8188405797101449,Beginner_result.csv
40,48,Beginner,Beginner,r2,r2,c3,c3,0.5947712418300654,Beginner_result.csv
41,52,Beginner,Beginner,r2,r2,c3,c3,0.6341463414634146,Beginner_result.csv
43,47,Beginner,Beginner,r2,r2,c1,c1,0.628099173553719,Beginner_result.csv
43,9,Beginner,Beginner,r2,r2,c1,c1,0.6267605633802817,Beginner_result.csv
47,50,Beginner,Beginner,r2,r2,c1,c1,0.6518518518518519,Beginner_result.csv
47,9,Beginner,Beginner,r2,r2,c1,c1,0.6830985915492958,Beginner_result.csv
50,9,Beginner,Beginner,r2,r2,c1,c1,0.6690140845070423,Beginner_result.csv
16,24,Beginner,Beginner,r2,r3,c2,c2,0.752,Beginner_result.csv
16,27,Beginner,Beginner,r2,r3,c2,c2,0.6616541353383458,Beginner_result.csv
16,30,Beginner,Beginner,r2,r3,c2,c2,0.6190476190476191,Beginner_result.csv
16,33,Beginner,Beginner,r2,r3,c2,c2,0.6370967741935484,Beginner_result.csv
16,40,Beginner,Beginner,r2,r3,c2,c2,0.656934306569343,Beginner_result.csv
16,9,Beginner,Beginner,r2,r3,c2,c2,0.6567164179104478,Beginner_result.csv
24,16,Beginner,Beginner,r2,r3,c3,c3,0.736,Beginner_result.csv
24,37,Beginner,Beginner,r2,r3,c3,c3,0.64,Beginner_result.csv
25,37,Beginner,Beginner,r2,r3,c3,c3,0.6625,Beginner_result.csv
25,43,Beginner,Beginner,r2,r3,c3,c3,0.6125,Beginner_result.csv
25,47,Beginner,Beginner,r2,r3,c3,c3,0.7625,Beginner_result.csv
25,50,Beginner,Beginner,r2,r3,c3,c3,0.76875,Beginner_result.csv
26,24,Beginner,Beginner,r2,r3,c2,c2,0.6573426573426573,Beginner_result.csv
26,27,Beginner,Beginner,r2,r3,c2,c2,0.6363636363636364,Beginner_result.csv
26,30,Beginner,Beginner,r2,r3,c2,c2,0.6223776223776224,Beginner_result.csv
26,33,Beginner,Beginner,r2,r3,c2,c2,0.5314685314685315,Beginner_result.csv
27,16,Beginner,Beginner,r2,r3,c3,c3,0.6818181818181818,Beginner_result.csv
27,37,Beginner,Beginner,r2,r3,c3,c3,0.6287878787878788,Beginner_result.csv
27,38,Beginner,Beginner,r2,r3,c3,c3,0.7045454545454546,Beginner_result.csv
27,43,Beginner,Beginner,r2,r3,c3,c3,0.6060606060606061,Beginner_result.csv
27,47,Beginner,Beginner,r2,r3,c3,c3,0.7575757575757576,Beginner_result.csv
27,50,Beginner,Beginner,r2,r3,c3,c3,0.673202614379085,Beginner_result.csv
28,16,Beginner,Beginner,r2,r3,c3,c3,0.6792452830188679,Beginner_result.csv
28,36,Beginner,Beginner,r2,r3,c3,c3,0.8425925925925926,Beginner_result.csv
28,37,Beginner,Beginner,r2,r3,c3,c3,0.5535714285714286,Beginner_result.csv
28,38,Beginner,Beginner,r2,r3,c3,c3,0.6320754716981132,Beginner_result.csv
28,50,Beginner,Beginner,r2,r3,c3,c3,0.6078431372549019,Beginner_result.csv
29,24,Beginner,Beginner,r2,r3,c2,c2,0.796875,Beginner_result.csv
29,27,Beginner,Beginner,r2,r3,c2,c2,0.7368421052631579,Beginner_result.csv
29,30,Beginner,Beginner,r2,r3,c2,c2,0.6875,Beginner_result.csv
29,39,Beginner,Beginner,r2,r3,c2,c2,0.6692307692307692,Beginner_result.csv
29,40,Beginner,Beginner,r2,r3,c2,c2,0.7153284671532847,Beginner_result.csv
30,25,Beginner,Beginner,r2,r3,c1,c1,0.722972972972973,Beginner_result.csv
30,28,Beginner,Beginner,r2,r3,c1,c1,0.6521739130434783,Beginner_result.csv
30,29,Beginner,Beginner,r2,r3,c1,c1,0.6304347826086957,Beginner_result.csv
30,48,Beginner,Beginner,r2,r3,c1,c1,0.6546762589928058,Beginner_result.csv
33,36,Beginner,Beginner,r2,r3,c3,c3,0.7737226277372263,Beginner_result.csv
33,38,Beginner,Beginner,r2,r3,c3,c3,0.6058394160583942,Beginner_result.csv
33,43,Beginner,Beginner,r2,r3,c3,c3,0.5985401459854015,Beginner_result.csv
36,27,Beginner,Beginner,r2,r3,c2,c2,0.5714285714285714,Beginner_result.csv
36,33,Beginner,Beginner,r2,r3,c2,c2,0.5645161290322581,Beginner_result.csv
36,40,Beginner,Beginner,r2,r3,c2,c2,0.6277372262773723,Beginner_result.csv
36,9,Beginner,Beginner,r2,r3,c2,c2,0.5970149253731343,Beginner_result.csv
37,25,Beginner,Beginner,r2,r3,c1,c1,0.6216216216216216,Beginner_result.csv
37,26,Beginner,Beginner,r2,r3,c1,c1,0.6992481203007519,Beginner_result.csv
37,29,Beginner,Beginner,r2,r3,c1,c1,0.6935483870967742,Beginner_result.csv
37,46,Beginner,Beginner,r2,r3,c1,c1,0.6942148760330579,Beginner_result.csv
37,48,Beginner,Beginner,r2,r3,c1,c1,0.6330935251798561,Beginner_result.csv
37,52,Beginner,Beginner,r2,r3,c1,c1,0.7936507936507936,Beginner_result.csv
38,25,Beginner,Beginner,r2,r3,c1,c1,0.6486486486486487,Beginner_result.csv
38,26,Beginner,Beginner,r2,r3,c1,c1,0.7293233082706767,Beginner_result.csv
38,29,Beginner,Beginner,r2,r3,c1,c1,0.7258064516129032,Beginner_result.csv
38,41,Beginner,Beginner,r2,r3,c1,c1,0.689922480620155,Beginner_result.csv
38,46,Beginner,Beginner,r2,r3,c1,c1,0.71900826446281,Beginner_result.csv
38,48,Beginner,Beginner,r2,r3,c1,c1,0.6834532374100719,Beginner_result.csv
39,25,Beginner,Beginner,r2,r3,c1,c1,0.581081081081081,Beginner_result.csv
39,26,Beginner,Beginner,r2,r3,c1,c1,0.6390977443609023,Beginner_result.csv
39,29,Beginner,Beginner,r2,r3,c1,c1,0.6774193548387096,Beginner_result.csv
39,48,Beginner,Beginner,r2,r3,c1,c1,0.6187050359712231,Beginner_result.csv
39,52,Beginner,Beginner,r2,r3,c1,c1,0.8015873015873016,Beginner_result.csv
40,37,Beginner,Beginner,r2,r3,c3,c3,0.5869565217391305,Beginner_result.csv
40,43,Beginner,Beginner,r2,r3,c3,c3,0.6086956521739131,Beginner_result.csv
40,47,Beginner,Beginner,r2,r3,c3,c3,0.8478260869565217,Beginner_result.csv
41,16,Beginner,Beginner,r2,r3,c3,c3,0.6747967479674797,Beginner_result.csv
41,36,Beginner,Beginner,r2,r3,c3,c3,0.8292682926829268,Beginner_result.csv
41,47,Beginner,Beginner,r2,r3,c3,c3,0.6016260162601627,Beginner_result.csv
41,50,Beginner,Beginner,r2,r3,c3,c3,0.6993464052287581,Beginner_result.csv
43,25,Beginner,Beginner,r2,r3,c1,c1,0.6418918918918919,Beginner_result.csv
43,41,Beginner,Beginner,r2,r3,c1,c1,0.7209302325581395,Beginner_result.csv
43,46,Beginner,Beginner,r2,r3,c1,c1,0.7851239669421488,Beginner_result.csv
43,48,Beginner,Beginner,r2,r3,c1,c1,0.6474820143884892,Beginner_result.csv
43,52,Beginner,Beginner,r2,r3,c1,c1,0.8095238095238095,Beginner_result.csv
46,27,Beginner,Beginner,r2,r3,c2,c2,0.6165413533834586,Beginner_result.csv
46,30,Beginner,Beginner,r2,r3,c2,c2,0.746031746031746,Beginner_result.csv
46,33,Beginner,Beginner,r2,r3,c2,c2,0.6428571428571429,Beginner_result.csv
46,39,Beginner,Beginner,r2,r3,c2,c2,0.6846153846153846,Beginner_result.csv
46,9,Beginner,Beginner,r2,r3,c2,c2,0.6716417910447762,Beginner_result.csv
47,25,Beginner,Beginner,r2,r3,c1,c1,0.6824324324324325,Beginner_result.csv
47,26,Beginner,Beginner,r2,r3,c1,c1,0.6691729323308271,Beginner_result.csv
47,29,Beginner,Beginner,r2,r3,c1,c1,0.7419354838709677,Beginner_result.csv
47,41,Beginner,Beginner,r2,r3,c1,c1,0.7906976744186046,Beginner_result.csv
47,46,Beginner,Beginner,r2,r3,c1,c1,0.7768595041322314,Beginner_result.csv
48,16,Beginner,Beginner,r2,r3,c3,c3,0.7516339869281046,Beginner_result.csv
48,37,Beginner,Beginner,r2,r3,c3,c3,0.5816993464052288,Beginner_result.csv
48,38,Beginner,Beginner,r2,r3,c3,c3,0.6405228758169934,Beginner_result.csv
50,25,Beginner,Beginner,r2,r3,c1,c1,0.6554054054054054,Beginner_result.csv
50,26,Beginner,Beginner,r2,r3,c1,c1,0.6814814814814815,Beginner_result.csv
50,28,Beginner,Beginner,r2,r3,c1,c1,0.5851851851851851,Beginner_result.csv
50,41,Beginner,Beginner,r2,r3,c1,c1,0.725925925925926,Beginner_result.csv
50,46,Beginner,Beginner,r2,r3,c1,c1,0.7111111111111111,Beginner_result.csv
50,48,Beginner,Beginner,r2,r3,c1,c1,0.5611510791366906,Beginner_result.csv
50,52,Beginner,Beginner,r2,r3,c1,c1,0.7185185185185186,Beginner_result.csv
52,37,Beginner,Beginner,r2,r3,c3,c3,0.7946428571428571,Beginner_result.csv
52,38,Beginner,Beginner,r2,r3,c3,c3,0.6826923076923077,Beginner_result.csv
52,47,Beginner,Beginner,r2,r3,c3,c3,0.5652173913043478,Beginner_result.csv
52,50,Beginner,Beginner,r2,r3,c3,c3,0.6928104575163399,Beginner_result.csv
9,25,Beginner,Beginner,r2,r3,c1,c1,0.7162162162162162,Beginner_result.csv
9,26,Beginner,Beginner,r2,r3,c1,c1,0.6408450704225352,Beginner_result.csv
9,28,Beginner,Beginner,r2,r3,c1,c1,0.704225352112676,Beginner_result.csv
9,41,Beginner,Beginner,r2,r3,c1,c1,0.7746478873239436,Beginner_result.csv
9,52,Beginner,Beginner,r2,r3,c1,c1,0.7816901408450704,Beginner_result.csv
16,36,Beginner,Beginner,r3,r3,c3,c3,0.7962962962962963,Beginner_result.csv
16,37,Beginner,Beginner,r3,r3,c3,c3,0.7053571428571429,Beginner_result.csv
16,43,Beginner,Beginner,r3,r3,c3,c3,0.7083333333333334,Beginner_result.csv
16,47,Beginner,Beginner,r3,r3,c3,c3,0.7217391304347827,Beginner_result.csv
24,33,Beginner,Beginner,r3,r3,c2,c2,0.616,Beginner_result.csv
24,39,Beginner,Beginner,r3,r3,c2,c2,0.676923076923077,Beginner_result.csv
24,40,Beginner,Beginner,r3,r3,c2,c2,0.6861313868613139,Beginner_result.csv
25,28,Beginner,Beginner,r3,r3,c1,c1,0.668918918918919,Beginner_result.csv
25,41,Beginner,Beginner,r3,r3,c1,c1,0.7905405405405406,Beginner_result.csv
25,46,Beginner,Beginner,r3,r3,c1,c1,0.6621621621621622,Beginner_result.csv
25,48,Beginner,Beginner,r3,r3,c1,c1,0.6351351351351351,Beginner_result.csv
25,52,Beginner,Beginner,r3,r3,c1,c1,0.6959459459459459,Beginner_result.csv
26,46,Beginner,Beginner,r3,r3,c1,c1,0.7443609022556391,Beginner_result.csv
26,48,Beginner,Beginner,r3,r3,c1,c1,0.5971223021582733,Beginner_result.csv
27,33,Beginner,Beginner,r3,r3,c2,c2,0.5864661654135338,Beginner_result.csv
28,41,Beginner,Beginner,r3,r3,c1,c1,0.7364341085271318,Beginner_result.csv
28,48,Beginner,Beginner,r3,r3,c1,c1,0.60431654676259,Beginner_result.csv
29,46,Beginner,Beginner,r3,r3,c1,c1,0.6612903225806451,Beginner_result.csv
30,33,Beginner,Beginner,r3,r3,c2,c2,0.626984126984127,Beginner_result.csv
30,39,Beginner,Beginner,r3,r3,c2,c2,0.5461538461538461,Beginner_result.csv
30,40,Beginner,Beginner,r3,r3,c2,c2,0.6788321167883211,Beginner_result.csv
33,40,Beginner,Beginner,r3,r3,c2,c2,0.5182481751824818,Beginner_result.csv
33,9,Beginner,Beginner,r3,r3,c2,c2,0.6417910447761194,Beginner_result.csv
36,37,Beginner,Beginner,r3,r3,c3,c3,0.7767857142857143,Beginner_result.csv
36,43,Beginner,Beginner,r3,r3,c3,c3,0.7583333333333333,Beginner_result.csv
36,47,Beginner,Beginner,r3,r3,c3,c3,0.8260869565217391,Beginner_result.csv
36,50,Beginner,Beginner,r3,r3,c3,c3,0.7712418300653595,Beginner_result.csv
37,38,Beginner,Beginner,r3,r3,c3,c3,0.625,Beginner_result.csv
37,47,Beginner,Beginner,r3,r3,c3,c3,0.8173913043478261,Beginner_result.csv
37,50,Beginner,Beginner,r3,r3,c3,c3,0.6339869281045751,Beginner_result.csv
38,47,Beginner,Beginner,r3,r3,c3,c3,0.7043478260869566,Beginner_result.csv
39,40,Beginner,Beginner,r3,r3,c2,c2,0.6934306569343066,Beginner_result.csv
41,48,Beginner,Beginner,r3,r3,c1,c1,0.7985611510791367,Beginner_result.csv
43,47,Beginner,Beginner,r3,r3,c3,c3,0.775,Beginner_result.csv
46,48,Beginner,Beginner,r3,r3,c1,c1,0.6618705035971223,Beginner_result.csv
48,52,Beginner,Beginner,r3,r3,c1,c1,0.7338129496402878,Beginner_result.csv
10,18,Intermediate,Intermediate,r1,r1,c1,c1,0.7375,Intermediate_result.csv
10,31,Intermediate,Intermediate,r1,r1,c1,c1,0.775,Intermediate_result.csv
10,32,Intermediate,Intermediate,r1,r1,c1,c1,0.73125,Intermediate_result.csv
10,35,Intermediate,Intermediate,r1,r1,c1,c1,0.7875,Intermediate_result.csv
10,51,Intermediate,Intermediate,r1,r1,c1,c1,0.74375,Intermediate_result.csv
11,15,Intermediate,Intermediate,r1,r1,c3,c3,0.7883211678832117,Intermediate_result.csv
11,19,Intermediate,Intermediate,r1,r1,c3,c3,0.708029197080292,Intermediate_result.csv
11,20,Intermediate,Intermediate,r1,r1,c3,c3,0.8248175182481752,Intermediate_result.csv
11,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7591240875912408,Intermediate_result.csv
11,22,Intermediate,Intermediate,r1,r1,c3,c3,0.8029197080291971,Intermediate_result.csv
11,23,Intermediate,Intermediate,r1,r1,c3,c3,0.8467153284671532,Intermediate_result.csv
11,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7792207792207793,Intermediate_result.csv
11,45,Intermediate,Intermediate,r1,r1,c3,c3,0.7872340425531915,Intermediate_result.csv
12,13,Intermediate,Intermediate,r1,r1,c2,c2,0.8074074074074075,Intermediate_result.csv
12,14,Intermediate,Intermediate,r1,r1,c2,c2,0.8571428571428571,Intermediate_result.csv
12,17,Intermediate,Intermediate,r1,r1,c2,c2,0.8,Intermediate_result.csv
12,34,Intermediate,Intermediate,r1,r1,c2,c2,0.825,Intermediate_result.csv
12,42,Intermediate,Intermediate,r1,r1,c2,c2,0.7481481481481481,Intermediate_result.csv
13,14,Intermediate,Intermediate,r1,r1,c2,c2,0.7428571428571429,Intermediate_result.csv
13,17,Intermediate,Intermediate,r1,r1,c2,c2,0.6923076923076923,Intermediate_result.csv
13,42,Intermediate,Intermediate,r1,r1,c2,c2,0.7844827586206896,Intermediate_result.csv
14,17,Intermediate,Intermediate,r1,r1,c2,c2,0.8071428571428572,Intermediate_result.csv
14,34,Intermediate,Intermediate,r1,r1,c2,c2,0.75625,Intermediate_result.csv
14,42,Intermediate,Intermediate,r1,r1,c2,c2,0.6928571428571428,Intermediate_result.csv
15,19,Intermediate,Intermediate,r1,r1,c3,c3,0.7195121951219512,Intermediate_result.csv
15,20,Intermediate,Intermediate,r1,r1,c3,c3,0.7443609022556391,Intermediate_result.csv
15,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7058823529411765,Intermediate_result.csv
15,22,Intermediate,Intermediate,r1,r1,c3,c3,0.6583333333333333,Intermediate_result.csv
15,23,Intermediate,Intermediate,r1,r1,c3,c3,0.7664233576642335,Intermediate_result.csv
15,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8368794326241135,Intermediate_result.csv
17,42,Intermediate,Intermediate,r1,r1,c2,c2,0.7413793103448276,Intermediate_result.csv
18,31,Intermediate,Intermediate,r1,r1,c1,c1,0.8666666666666667,Intermediate_result.csv
18,32,Intermediate,Intermediate,r1,r1,c1,c1,0.9,Intermediate_result.csv
18,35,Intermediate,Intermediate,r1,r1,c1,c1,0.7835820895522388,Intermediate_result.csv
18,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7985074626865671,Intermediate_result.csv
18,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7579617834394905,Intermediate_result.csv
19,20,Intermediate,Intermediate,r1,r1,c3,c3,0.7969924812030075,Intermediate_result.csv
19,21,Intermediate,Intermediate,r1,r1,c3,c3,0.6176470588235294,Intermediate_result.csv
19,22,Intermediate,Intermediate,r1,r1,c3,c3,0.65,Intermediate_result.csv
19,23,Intermediate,Intermediate,r1,r1,c3,c3,0.8102189781021898,Intermediate_result.csv
19,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7467532467532467,Intermediate_result.csv
20,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7368421052631579,Intermediate_result.csv
20,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8297872340425532,Intermediate_result.csv
21,22,Intermediate,Intermediate,r1,r1,c3,c3,0.6666666666666666,Intermediate_result.csv
21,23,Intermediate,Intermediate,r1,r1,c3,c3,0.7956204379562044,Intermediate_result.csv
21,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7532467532467533,Intermediate_result.csv
22,44,Intermediate,Intermediate,r1,r1,c3,c3,0.8051948051948052,Intermediate_result.csv
23,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8085106382978723,Intermediate_result.csv
31,32,Intermediate,Intermediate,r1,r1,c1,c1,0.7714285714285715,Intermediate_result.csv
31,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7333333333333333,Intermediate_result.csv
31,53,Intermediate,Intermediate,r1,r1,c1,c1,0.8280254777070064,Intermediate_result.csv
32,35,Intermediate,Intermediate,r1,r1,c1,c1,0.8642857142857143,Intermediate_result.csv
32,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7928571428571428,Intermediate_result.csv
32,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7643312101910829,Intermediate_result.csv
34,42,Intermediate,Intermediate,r1,r1,c2,c2,0.71875,Intermediate_result.csv
35,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7894736842105263,Intermediate_result.csv
35,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7770700636942676,Intermediate_result.csv
44,45,Intermediate,Intermediate,r1,r1,c3,c3,0.7662337662337663,Intermediate_result.csv
51,53,Intermediate,Intermediate,r1,r1,c1,c1,0.8407643312101911,Intermediate_result.csv
10,11,Intermediate,Intermediate,r1,r2,c1,c1,0.89375,Intermediate_result.csv
10,12,Intermediate,Intermediate,r1,r2,c1,c1,0.8625,Intermediate_result.csv
10,19,Intermediate,Intermediate,r1,r2,c1,c1,0.88125,Intermediate_result.csv
10,34,Intermediate,Intermediate,r1,r2,c1,c1,0.8375,Intermediate_result.csv
10,44,Intermediate,Intermediate,r1,r2,c1,c1,0.78125,Intermediate_result.csv
11,14,Intermediate,Intermediate,r1,r2,c3,c3,0.7911392405063291,Intermediate_result.csv
11,31,Intermediate,Intermediate,r1,r2,c3,c3,0.8028169014084507,Intermediate_result.csv
11,51,Intermediate,Intermediate,r1,r2,c3,c3,0.8613138686131386,Intermediate_result.csv
12,15,Intermediate,Intermediate,r1,r2,c2,c2,0.837037037037037,Intermediate_result.csv
12,18,Intermediate,Intermediate,r1,r2,c2,c2,0.9057971014492754,Intermediate_result.csv
12,21,Intermediate,Intermediate,r1,r2,c2,c2,0.8322147651006712,Intermediate_result.csv
12,22,Intermediate,Intermediate,r1,r2,c2,c2,0.8814814814814815,Intermediate_result.csv
12,32,Intermediate,Intermediate,r1,r2,c2,c2,0.8518518518518519,Intermediate_result.csv
12,45,Intermediate,Intermediate,r1,r2,c2,c2,0.8309859154929577,Intermediate_result.csv
12,53,Intermediate,Intermediate,r1,r2,c2,c2,0.8456375838926175,Intermediate_result.csv
13,10,Intermediate,Intermediate,r1,r2,c2,c2,0.7687074829931972,Intermediate_result.csv
13,15,Intermediate,Intermediate,r1,r2,c2,c2,0.7909090909090909,Intermediate_result.csv
13,18,Intermediate,Intermediate,r1,r2,c2,c2,0.717391304347826,Intermediate_result.csv
13,21,Intermediate,Intermediate,r1,r2,c2,c2,0.8120805369127517,Intermediate_result.csv
13,22,Intermediate,Intermediate,r1,r2,c2,c2,0.8473282442748091,Intermediate_result.csv
13,32,Intermediate,Intermediate,r1,r2,c2,c2,0.8333333333333334,Intermediate_result.csv
13,35,Intermediate,Intermediate,r1,r2,c2,c2,0.8320610687022901,Intermediate_result.csv
13,45,Intermediate,Intermediate,r1,r2,c2,c2,0.8591549295774648,Intermediate_result.csv
13,53,Intermediate,Intermediate,r1,r2,c2,c2,0.7718120805369127,Intermediate_result.csv
14,10,Intermediate,Intermediate,r1,r2,c2,c2,0.7142857142857143,Intermediate_result.csv
14,15,Intermediate,Intermediate,r1,r2,c2,c2,0.7,Intermediate_result.csv
14,18,Intermediate,Intermediate,r1,r2,c2,c2,0.7214285714285714,Intermediate_result.csv
14,21,Intermediate,Intermediate,r1,r2,c2,c2,0.7583892617449665,Intermediate_result.csv
14,22,Intermediate,Intermediate,r1,r2,c2,c2,0.7785714285714286,Intermediate_result.csv
14,35,Intermediate,Intermediate,r1,r2,c2,c2,0.8214285714285714,Intermediate_result.csv
14,45,Intermediate,Intermediate,r1,r2,c2,c2,0.8802816901408451,Intermediate_result.csv
15,14,Intermediate,Intermediate,r1,r2,c3,c3,0.7025316455696202,Intermediate_result.csv
15,17,Intermediate,Intermediate,r1,r2,c3,c3,0.631578947368421,Intermediate_result.csv
15,31,Intermediate,Intermediate,r1,r2,c3,c3,0.704225352112676,Intermediate_result.csv
15,42,Intermediate,Intermediate,r1,r2,c3,c3,0.6944444444444444,Intermediate_result.csv
15,51,Intermediate,Intermediate,r1,r2,c3,c3,0.6370967741935484,Intermediate_result.csv
17,10,Intermediate,Intermediate,r1,r2,c2,c2,0.8503401360544217,Intermediate_result.csv
17,15,Intermediate,Intermediate,r1,r2,c2,c2,0.8363636363636363,Intermediate_result.csv
17,18,Intermediate,Intermediate,r1,r2,c2,c2,0.8260869565217391,Intermediate_result.csv
17,21,Intermediate,Intermediate,r1,r2,c2,c2,0.8187919463087249,Intermediate_result.csv
17,22,Intermediate,Intermediate,r1,r2,c2,c2,0.816793893129771,Intermediate_result.csv
17,32,Intermediate,Intermediate,r1,r2,c2,c2,0.875,Intermediate_result.csv
17,45,Intermediate,Intermediate,r1,r2,c2,c2,0.8661971830985915,Intermediate_result.csv
17,53,Intermediate,Intermediate,r1,r2,c2,c2,0.8389261744966443,Intermediate_result.csv
18,11,Intermediate,Intermediate,r1,r2,c1,c1,0.8367346938775511,Intermediate_result.csv
18,12,Intermediate,Intermediate,r1,r2,c1,c1,0.8582089552238806,Intermediate_result.csv
18,13,Intermediate,Intermediate,r1,r2,c1,c1,0.8656716417910447,Intermediate_result.csv
18,19,Intermediate,Intermediate,r1,r2,c1,c1,0.8561643835616438,Intermediate_result.csv
18,23,Intermediate,Intermediate,r1,r2,c1,c1,0.9104477611940298,Intermediate_result.csv
18,34,Intermediate,Intermediate,r1,r2,c1,c1,0.8397435897435898,Intermediate_result.csv
18,44,Intermediate,Intermediate,r1,r2,c1,c1,0.8843537414965986,Intermediate_result.csv
19,14,Intermediate,Intermediate,r1,r2,c3,c3,0.6392405063291139,Intermediate_result.csv
19,17,Intermediate,Intermediate,r1,r2,c3,c3,0.5877192982456141,Intermediate_result.csv
19,31,Intermediate,Intermediate,r1,r2,c3,c3,0.6830985915492958,Intermediate_result.csv
19,42,Intermediate,Intermediate,r1,r2,c3,c3,0.6111111111111112,Intermediate_result.csv
19,51,Intermediate,Intermediate,r1,r2,c3,c3,0.6854838709677419,Intermediate_result.csv
20,14,Intermediate,Intermediate,r1,r2,c3,c3,0.8164556962025317,Intermediate_result.csv
20,17,Intermediate,Intermediate,r1,r2,c3,c3,0.7518796992481203,Intermediate_result.csv
20,31,Intermediate,Intermediate,r1,r2,c3,c3,0.7464788732394366,Intermediate_result.csv
20,42,Intermediate,Intermediate,r1,r2,c3,c3,0.7744360902255639,Intermediate_result.csv
20,51,Intermediate,Intermediate,r1,r2,c3,c3,0.8045112781954887,Intermediate_result.csv
21,14,Intermediate,Intermediate,r1,r2,c3,c3,0.6835443037974683,Intermediate_result.csv
21,17,Intermediate,Intermediate,r1,r2,c3,c3,0.6754385964912281,Intermediate_result.csv
21,31,Intermediate,Intermediate,r1,r2,c3,c3,0.676056338028169,Intermediate_result.csv
21,42,Intermediate,Intermediate,r1,r2,c3,c3,0.7129629629629629,Intermediate_result.csv
21,51,Intermediate,Intermediate,r1,r2,c3,c3,0.6209677419354839,Intermediate_result.csv
22,14,Intermediate,Intermediate,r1,r2,c3,c3,0.6518987341772152,Intermediate_result.csv
22,17,Intermediate,Intermediate,r1,r2,c3,c3,0.7416666666666667,Intermediate_result.csv
22,31,Intermediate,Intermediate,r1,r2,c3,c3,0.6971830985915493,Intermediate_result.csv
