exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration,source_file
17,31,Intermediate,Intermediate,r2,r2,c3,c3,0.98927873391053,0.9230298594150452,0.9871056317639672,0.9486413538701788,0.7352941176470589,r2_result.csv
17,42,Intermediate,Intermediate,r2,r2,c3,c3,0.9852428631868194,0.8813407709557015,0.9841160181829722,0.9569766946901724,0.6285493827160493,r2_result.csv
17,51,Intermediate,Intermediate,r2,r2,c3,c3,0.9802084427608988,0.8675893789811064,0.9773578638882184,0.9177424167487884,0.6830357142857142,r2_result.csv
18,21,Intermediate,Intermediate,r2,r2,c2,c2,0.9906539606076096,0.9248194238765376,0.987366136922836,0.954823613502091,0.7579617834394904,r2_result.csv
18,22,Intermediate,Intermediate,r2,r2,c2,c2,0.988976836331726,0.9072040331418132,0.9893550855865364,0.8967912376297571,0.7091780873636123,r2_result.csv
18,32,Intermediate,Intermediate,r2,r2,c2,c2,0.9890097442044032,0.8890762153862581,0.9878013045146016,0.9345379753090388,0.5913346952672796,r2_result.csv
18,35,Intermediate,Intermediate,r2,r2,c2,c2,0.9904315006911502,0.934417492582378,0.9919285523241532,0.9580291074345308,0.7430132708821233,r2_result.csv
18,45,Intermediate,Intermediate,r2,r2,c2,c2,0.9917933263008208,0.9467004895386816,0.99142181320352,0.9128956201931376,0.7514970059880239,r2_result.csv
18,53,Intermediate,Intermediate,r2,r2,c2,c2,0.9922862376039644,0.961281673782102,0.9934230399505114,0.9575520518313616,0.7376204523107178,r2_result.csv
19,20,Intermediate,Intermediate,r2,r2,c1,c1,0.9877870705491888,0.923857535528544,0.9847265854011644,0.9430223975869064,0.7391304347826088,r2_result.csv
19,23,Intermediate,Intermediate,r2,r2,c1,c1,0.9914099556089492,0.9303353402514102,0.9876818037432956,0.958161157664417,0.7447447447447447,r2_result.csv
19,34,Intermediate,Intermediate,r2,r2,c1,c1,0.9909907422915012,0.9398382668313716,0.988444145148029,0.9530173121564178,0.7115384615384615,r2_result.csv
19,44,Intermediate,Intermediate,r2,r2,c1,c1,0.9909646895247504,0.9224958166265264,0.9881965061028022,0.950173976320536,0.7263157894736842,r2_result.csv
20,23,Intermediate,Intermediate,r2,r2,c1,c1,0.9864546319506582,0.9094074375824882,0.9854128978726472,0.840494720887734,0.7457627118644068,r2_result.csv
20,34,Intermediate,Intermediate,r2,r2,c1,c1,0.9876925019837556,0.9170041502872556,0.9882077212415938,0.955731622252242,0.7265917602996255,r2_result.csv
20,44,Intermediate,Intermediate,r2,r2,c1,c1,0.9846933792981232,0.8754460240570706,0.982077258735968,0.939589749159925,0.7500000000000001,r2_result.csv
21,22,Intermediate,Intermediate,r2,r2,c2,c2,0.9864969612794464,0.9070143705729412,0.9834464833747184,0.9426769682987448,0.7055837563451777,r2_result.csv
21,32,Intermediate,Intermediate,r2,r2,c2,c2,0.9882422453721452,0.9117406029846384,0.9870269589389102,0.8789071934545425,0.7811158798283261,r2_result.csv
21,35,Intermediate,Intermediate,r2,r2,c2,c2,0.9891601673762104,0.934252481274752,0.9895616065558586,0.947407778736392,0.725690933602966,r2_result.csv
21,45,Intermediate,Intermediate,r2,r2,c2,c2,0.9908737333761176,0.940535398657018,0.9890752926241446,0.9555449863833406,0.7601809954751132,r2_result.csv
21,53,Intermediate,Intermediate,r2,r2,c2,c2,0.9902212642085784,0.942370241838786,0.9867498255340718,0.957390467527102,0.78125,r2_result.csv
22,32,Intermediate,Intermediate,r2,r2,c2,c2,0.9862675598490024,0.7961509534848148,0.9818327657304486,0.9408889682646594,0.6275752604555043,r2_result.csv
22,35,Intermediate,Intermediate,r2,r2,c2,c2,0.989707230703564,0.919319787967325,0.9868893821520468,0.92400587161507,0.7557251908396947,r2_result.csv
22,45,Intermediate,Intermediate,r2,r2,c2,c2,0.989449614390211,0.9273883149751014,0.9880785313533332,0.9378229994850676,0.7451264076366619,r2_result.csv
22,53,Intermediate,Intermediate,r2,r2,c2,c2,0.9897412920558976,0.9352881002614706,0.9877007353610604,0.942849196163134,0.6962025316455696,r2_result.csv
23,34,Intermediate,Intermediate,r2,r2,c1,c1,0.9905070887790102,0.939018112630561,0.9894991961847815,0.9629869784120824,0.7287234042553192,r2_result.csv
23,44,Intermediate,Intermediate,r2,r2,c1,c1,0.9888169127523204,0.92270262009576,0.98728944765762,0.9580396485373396,0.7339007565643079,r2_result.csv
31,42,Intermediate,Intermediate,r2,r2,c3,c3,0.991240262937753,0.930066272205912,0.9896770922497328,0.9751123750728912,0.5958549222797928,r2_result.csv
31,51,Intermediate,Intermediate,r2,r2,c3,c3,0.9864987815410512,0.9004672058125007,0.9841638937395032,0.8719701415267495,0.6878504491569818,r2_result.csv
32,35,Intermediate,Intermediate,r2,r2,c2,c2,0.9898491834429736,0.8304046495209937,0.9850469696799888,0.9410487988226912,0.6492647796848339,r2_result.csv
32,45,Intermediate,Intermediate,r2,r2,c2,c2,0.9881148199591868,0.8924001548366898,0.9851304883117008,0.9229409464697892,0.672340425531915,r2_result.csv
32,53,Intermediate,Intermediate,r2,r2,c2,c2,0.9907321710641565,0.8600720226073288,0.9864853124604664,0.9573428149960068,0.6319181613734848,r2_result.csv
34,44,Intermediate,Intermediate,r2,r2,c1,c1,0.9908052847745048,0.9235586822296328,0.98839798225174,0.963320878825136,0.6889665653495441,r2_result.csv
35,45,Intermediate,Intermediate,r2,r2,c2,c2,0.9904209608974828,0.931753476905192,0.98887522885294,0.9661127229006016,0.7414965986394558,r2_result.csv
35,53,Intermediate,Intermediate,r2,r2,c2,c2,0.991206377141006,0.9537830076834553,0.9888283507904372,0.9479871353684588,0.7391304347826086,r2_result.csv
42,51,Intermediate,Intermediate,r2,r2,c3,c3,0.983611522559418,0.8647282886953725,0.9808517477412598,0.9113249120556072,0.576,r2_result.csv
45,53,Intermediate,Intermediate,r2,r2,c2,c2,0.9932693999835148,0.960335039124607,0.9922436436142406,0.949840274752261,0.7706422018348624,r2_result.csv
10,16,Intermediate,Beginner,r2,r2,c2,c2,0.9879457964224744,0.8821153412795361,0.9878193919397092,0.9329155608634204,0.726027397260274,r2_result.csv
10,26,Intermediate,Beginner,r2,r2,c2,c2,0.9895116132679826,0.9128511896797872,0.9894737388697152,0.957367710765333,0.7168949771689498,r2_result.csv
10,29,Intermediate,Beginner,r2,r2,c2,c2,0.9891665634982086,0.9189446661721564,0.9852901766243792,0.9337964596670844,0.7469879518072289,r2_result.csv
10,36,Intermediate,Beginner,r2,r2,c2,c2,0.9891643986573676,0.9001818008934477,0.9879171300530514,0.9488021330490236,0.7300613496932515,r2_result.csv
10,46,Intermediate,Beginner,r2,r2,c2,c2,0.98921346428907,0.9233407302029522,0.9883461314799142,0.93163491344253,0.7232154400221626,r2_result.csv
11,30,Intermediate,Beginner,r2,r2,c1,c1,0.9885264140554236,0.9051358577191756,0.9867626032183036,0.935132052527542,0.7380160550458715,r2_result.csv
11,37,Intermediate,Beginner,r2,r2,c1,c1,0.9934328444859872,0.9433138199585164,0.991880940129978,0.9504424553814234,0.7425149700598802,r2_result.csv
11,38,Intermediate,Beginner,r2,r2,c1,c1,0.9890723439608669,0.871558555518005,0.9852329516068816,0.9056358508155172,0.7041918502632092,r2_result.csv
11,39,Intermediate,Beginner,r2,r2,c1,c1,0.9913103783598688,0.9334174851043464,0.9914849386345352,0.944326082760116,0.6692015209125475,r2_result.csv
11,43,Intermediate,Beginner,r2,r2,c1,c1,0.990812366040925,0.91267625708821,0.9883519768699736,0.9382029340336444,0.6654088050314465,r2_result.csv
11,47,Intermediate,Beginner,r2,r2,c1,c1,0.9865670751630938,0.8903761229470852,0.985423759941629,0.9374355981620373,0.7431192660550459,r2_result.csv
11,50,Intermediate,Beginner,r2,r2,c1,c1,0.9932696065606592,0.9489655130361944,0.991961587364223,0.9320565727314932,0.7598253275109169,r2_result.csv
11,9,Intermediate,Beginner,r2,r2,c1,c1,0.991229442673847,0.9021270554241654,0.9881258794449042,0.9563869447827276,0.738206497552292,r2_result.csv
12,30,Intermediate,Beginner,r2,r2,c1,c1,0.990004456960374,0.9103219087113228,0.9886859842949132,0.936429508928921,0.7473776223776224,r2_result.csv
12,37,Intermediate,Beginner,r2,r2,c1,c1,0.989592323822024,0.9145088855142628,0.9898259517826586,0.9543145205716578,0.7149274020370772,r2_result.csv
12,38,Intermediate,Beginner,r2,r2,c1,c1,0.9877667002537196,0.8862397786026901,0.9881936018483468,0.9564722417551528,0.7584312239484653,r2_result.csv
12,39,Intermediate,Beginner,r2,r2,c1,c1,0.991750713518203,0.9394418883566192,0.990495571396672,0.961364438400948,0.7527634660421547,r2_result.csv
12,43,Intermediate,Beginner,r2,r2,c1,c1,0.9895265288739868,0.9332005137895644,0.9882031536933976,0.9587552231711858,0.6885616010836797,r2_result.csv
12,47,Intermediate,Beginner,r2,r2,c1,c1,0.9847334434002968,0.8960868744004431,0.9852306345482216,0.957971789606423,0.7512953367875647,r2_result.csv
12,50,Intermediate,Beginner,r2,r2,c1,c1,0.9902768023737673,0.9254324395956792,0.9902363714009004,0.9557899072122756,0.7273657691702095,r2_result.csv
12,9,Intermediate,Beginner,r2,r2,c1,c1,0.990567289224424,0.9007526665627902,0.9885935154677172,0.9617535685556878,0.7552742616033755,r2_result.csv
13,30,Intermediate,Beginner,r2,r2,c1,c1,0.9887469060711594,0.848995584950222,0.9847383602001444,0.9428964382846982,0.7269195189639224,r2_result.csv
13,37,Intermediate,Beginner,r2,r2,c1,c1,0.9893592714266868,0.8698993365371139,0.985418345669947,0.9268545606327724,0.6519433060614579,r2_result.csv
13,38,Intermediate,Beginner,r2,r2,c1,c1,0.98373616438595,0.847560153970297,0.9828044761425117,0.955423240958558,0.6460930808032739,r2_result.csv
13,39,Intermediate,Beginner,r2,r2,c1,c1,0.9885455073025043,0.8202961016164104,0.9859561986587908,0.9547813439550774,0.7315789473684211,r2_result.csv
13,43,Intermediate,Beginner,r2,r2,c1,c1,0.986820579204198,0.8575325992784351,0.984503423631342,0.9368369573743994,0.680473372781065,r2_result.csv
13,47,Intermediate,Beginner,r2,r2,c1,c1,0.9840122383820152,0.8223755791688772,0.9819923030077518,0.9269597064958522,0.6990740740740741,r2_result.csv
13,50,Intermediate,Beginner,r2,r2,c1,c1,0.988807481668626,0.9059774597898388,0.985273225804005,0.9572639031719484,0.6969204737732657,r2_result.csv
13,9,Intermediate,Beginner,r2,r2,c1,c1,0.987883737291206,0.8683717837390214,0.9857064613635008,0.8865002126781346,0.6562936175612232,r2_result.csv
14,24,Intermediate,Beginner,r2,r2,c3,c3,0.9844102634756522,0.9184241457781588,0.9821369381075628,0.9574897638288744,0.6847290640394088,r2_result.csv
14,25,Intermediate,Beginner,r2,r2,c3,c3,0.9893080389870016,0.9421123853034364,0.9869792630693034,0.9421257794331486,0.7488335756602504,r2_result.csv
14,27,Intermediate,Beginner,r2,r2,c3,c3,0.9848219054566996,0.8690836652064703,0.9861294956930468,0.9352852269001024,0.7906976744186047,r2_result.csv
14,28,Intermediate,Beginner,r2,r2,c3,c3,0.9901885360546684,0.9439021170004448,0.9848446269710694,0.9253475321836054,0.699680076237152,r2_result.csv
14,33,Intermediate,Beginner,r2,r2,c3,c3,0.9890520645258656,0.8972791871545942,0.9876621238063958,0.8817210942851228,0.7290836653386454,r2_result.csv
14,40,Intermediate,Beginner,r2,r2,c3,c3,0.9925581683875496,0.9370189232491416,0.9911165262337231,0.9485678600430236,0.7899999999999999,r2_result.csv
14,41,Intermediate,Beginner,r2,r2,c3,c3,0.9876273016671662,0.8140320184982481,0.9874988530202818,0.8789188996522713,0.708133971291866,r2_result.csv
14,48,Intermediate,Beginner,r2,r2,c3,c3,0.9860818673524414,0.9038458583369136,0.9858587953971958,0.9528332019413348,0.7590683031436785,r2_result.csv
14,52,Intermediate,Beginner,r2,r2,c3,c3,0.9897764139645294,0.9283356806896942,0.9889807459667292,0.8637305923968515,0.7652173913043477,r2_result.csv
15,16,Intermediate,Beginner,r2,r2,c2,c2,0.9851415352332644,0.8446215315405867,0.9839998310768716,0.9462770681440869,0.75,r2_result.csv
15,26,Intermediate,Beginner,r2,r2,c2,c2,0.9899897447215156,0.9297076625627816,0.9864653953960104,0.9540040170937416,0.7390949000560433,r2_result.csv
15,29,Intermediate,Beginner,r2,r2,c2,c2,0.9864384706687412,0.8927106986150913,0.9822615643012704,0.9300224326717434,0.7083333333333333,r2_result.csv
15,36,Intermediate,Beginner,r2,r2,c2,c2,0.9875780544716424,0.8722107271052361,0.9830725081972738,0.9473516192117152,0.7324840764331211,r2_result.csv
15,46,Intermediate,Beginner,r2,r2,c2,c2,0.9870746350919168,0.9329828094052128,0.9816866134735688,0.9356283794614064,0.721841704718417,r2_result.csv
17,24,Intermediate,Beginner,r2,r2,c3,c3,0.9836700083368464,0.8479150364265865,0.982620837918709,0.8453880214497895,0.706060606060606,r2_result.csv
17,25,Intermediate,Beginner,r2,r2,c3,c3,0.9829107519634,0.8825005410789587,0.982592913601145,0.9543821248801072,0.7538819875776398,r2_result.csv
17,27,Intermediate,Beginner,r2,r2,c3,c3,0.9830490508164356,0.774138023481787,0.9794040961213664,0.9001051539305758,0.7562449433656958,r2_result.csv
17,28,Intermediate,Beginner,r2,r2,c3,c3,0.9847472123054004,0.8900295863497436,0.9832051002881844,0.9596531134874958,0.7435064935064936,r2_result.csv
17,33,Intermediate,Beginner,r2,r2,c3,c3,0.987515722238235,0.8534881697704624,0.9872511366297954,0.9518670500007628,0.7147587511825922,r2_result.csv
17,40,Intermediate,Beginner,r2,r2,c3,c3,0.9889896272537811,0.9116085051399072,0.9891348711573684,0.9320894003139532,0.7493718915038712,r2_result.csv
17,41,Intermediate,Beginner,r2,r2,c3,c3,0.9806267843605692,0.6820573870244079,0.980450758699827,0.930600301849593,0.6912442396313364,r2_result.csv
17,48,Intermediate,Beginner,r2,r2,c3,c3,0.9841218610313568,0.8364794496204526,0.9844620804962886,0.9514248655573476,0.75,r2_result.csv
17,52,Intermediate,Beginner,r2,r2,c3,c3,0.981590888404136,0.881432722668518,0.9858593642809332,0.884615647643616,0.7184466019417476,r2_result.csv
18,16,Intermediate,Beginner,r2,r2,c2,c2,0.9906045173270952,0.9174491296686074,0.9882780799591422,0.9474960721979668,0.6711409395973156,r2_result.csv
18,26,Intermediate,Beginner,r2,r2,c2,c2,0.9923904622208024,0.9334142253787092,0.9904122129269533,0.9516141880370784,0.7792792792792792,r2_result.csv
18,29,Intermediate,Beginner,r2,r2,c2,c2,0.9854991170235564,0.9129003685350798,0.9852920425469408,0.9258942309359448,0.7153284671532847,r2_result.csv
18,36,Intermediate,Beginner,r2,r2,c2,c2,0.9900088405272665,0.894968314250867,0.9914945643056898,0.9604966448092972,0.7037037037037037,r2_result.csv
18,46,Intermediate,Beginner,r2,r2,c2,c2,0.9948804800445896,0.9514534449936016,0.9928480635165136,0.9706191904126724,0.6967213114754098,r2_result.csv
19,30,Intermediate,Beginner,r2,r2,c1,c1,0.989241862118263,0.9253847604080168,0.9882124058227598,0.9319142059523512,0.7014218009478672,r2_result.csv
19,37,Intermediate,Beginner,r2,r2,c1,c1,0.9913947789380924,0.9305317566868464,0.988730381124717,0.952719953566648,0.7515151515151515,r2_result.csv
19,38,Intermediate,Beginner,r2,r2,c1,c1,0.9881990259699156,0.9036653985146996,0.9884527823696808,0.9217188974614368,0.7458303969931876,r2_result.csv
19,39,Intermediate,Beginner,r2,r2,c1,c1,0.9913256596998766,0.9172575846652606,0.9904593710217968,0.9484194107301538,0.7065806878306878,r2_result.csv
19,43,Intermediate,Beginner,r2,r2,c1,c1,0.9902492355597392,0.9353913579269002,0.9879280039329936,0.946162565321486,0.6765578635014837,r2_result.csv
19,47,Intermediate,Beginner,r2,r2,c1,c1,0.9878766702624784,0.9109498955446504,0.9866518061619138,0.9338562100159716,0.7191011235955056,r2_result.csv
19,50,Intermediate,Beginner,r2,r2,c1,c1,0.9913622075312564,0.9474088651124934,0.9877970386717728,0.9232379376803028,0.7078651685393259,r2_result.csv
19,9,Intermediate,Beginner,r2,r2,c1,c1,0.9918861665690956,0.9136458719425716,0.9903376376989618,0.966693989955589,0.7404105392156862,r2_result.csv
20,30,Intermediate,Beginner,r2,r2,c1,c1,0.986444361334048,0.9170600811887244,0.9866132478125448,0.9491466105913468,0.7324547105667583,r2_result.csv
20,37,Intermediate,Beginner,r2,r2,c1,c1,0.9879645804096736,0.9230066852941724,0.9858615033982104,0.9520915678973644,0.6963350785340314,r2_result.csv
20,38,Intermediate,Beginner,r2,r2,c1,c1,0.9866362611128254,0.8919310782672255,0.9865957017399986,0.9438704992575296,0.7418032786885246,r2_result.csv
20,39,Intermediate,Beginner,r2,r2,c1,c1,0.9875694153443084,0.9208814299843964,0.982738017726379,0.9633198007585184,0.6742081447963801,r2_result.csv
20,43,Intermediate,Beginner,r2,r2,c1,c1,0.9875548136506884,0.9306058177664271,0.9855578701969254,0.9473989168587992,0.6558470764617691,r2_result.csv
20,47,Intermediate,Beginner,r2,r2,c1,c1,0.9873691272889908,0.8916352870228612,0.9856373252389788,0.9447673828770332,0.7060249496105029,r2_result.csv
20,50,Intermediate,Beginner,r2,r2,c1,c1,0.9898820288905168,0.934849234082644,0.9869102839235436,0.9548837496347043,0.7336244541484715,r2_result.csv
20,9,Intermediate,Beginner,r2,r2,c1,c1,0.9892060629451052,0.9140967750327504,0.9856623554476244,0.9354771919740296,0.7577017835709321,r2_result.csv
21,16,Intermediate,Beginner,r2,r2,c2,c2,0.9888917009994904,0.9391876760901235,0.9867243729775886,0.9482375628101614,0.7695652173913042,r2_result.csv
21,26,Intermediate,Beginner,r2,r2,c2,c2,0.9903859956859083,0.94052608150496,0.987294660264502,0.9461479800201515,0.7336194563662375,r2_result.csv
21,29,Intermediate,Beginner,r2,r2,c2,c2,0.989687637231293,0.9379327516141828,0.987302786712791,0.8992013972369765,0.75,r2_result.csv
21,36,Intermediate,Beginner,r2,r2,c2,c2,0.9875689738982026,0.9142108145379102,0.984539011411618,0.958289936040694,0.7297297297297298,r2_result.csv
21,46,Intermediate,Beginner,r2,r2,c2,c2,0.9911245667386572,0.9531160725615068,0.9881971003924735,0.9471659520534004,0.728,r2_result.csv
22,16,Intermediate,Beginner,r2,r2,c2,c2,0.9858174738171008,0.8628166071991876,0.9832920104848712,0.9476718328081364,0.6594427244582043,r2_result.csv
22,26,Intermediate,Beginner,r2,r2,c2,c2,0.9877096007527316,0.9008865914587671,0.9891617143511896,0.9450880801204502,0.7310606060606061,r2_result.csv
22,29,Intermediate,Beginner,r2,r2,c2,c2,0.986571176631832,0.8689902198020576,0.9860298506441432,0.9463087371750112,0.6727272727272726,r2_result.csv
22,36,Intermediate,Beginner,r2,r2,c2,c2,0.9878589330114014,0.851856985409794,0.9878275516201908,0.938420722207995,0.6967509025270757,r2_result.csv
22,46,Intermediate,Beginner,r2,r2,c2,c2,0.9877227154561696,0.9056261519288016,0.9888054231278612,0.9183899876431042,0.693488545816733,r2_result.csv
23,30,Intermediate,Beginner,r2,r2,c1,c1,0.9901532051594388,0.9358993594883238,0.987951892973449,0.9182963125136184,0.7309479860241281,r2_result.csv
23,37,Intermediate,Beginner,r2,r2,c1,c1,0.9890507396716806,0.934497344435101,0.9888427285957262,0.949622129763483,0.7279579716765646,r2_result.csv
23,38,Intermediate,Beginner,r2,r2,c1,c1,0.9875419037526316,0.9258720592880882,0.985495464974872,0.8916176618651583,0.7118131685602286,r2_result.csv
23,39,Intermediate,Beginner,r2,r2,c1,c1,0.9910345557919612,0.9316500885792643,0.9896065621860676,0.953857839877027,0.7217391304347827,r2_result.csv
23,43,Intermediate,Beginner,r2,r2,c1,c1,0.9866784035855526,0.9370738396385636,0.98792857995027,0.9526816749378118,0.6871165644171779,r2_result.csv
23,47,Intermediate,Beginner,r2,r2,c1,c1,0.9841086927377348,0.8843696387160541,0.9868630992715292,0.9290110074738398,0.7441860465116279,r2_result.csv
23,50,Intermediate,Beginner,r2,r2,c1,c1,0.9895363155011788,0.940735957447126,0.9889878933769084,0.9316698253601016,0.7501780626780628,r2_result.csv
23,9,Intermediate,Beginner,r2,r2,c1,c1,0.9893690157896442,0.9163992918768336,0.9874714495831772,0.95111600708676,0.7224843524313914,r2_result.csv
31,24,Intermediate,Beginner,r2,r2,c3,c3,0.9872222628671544,0.9258302996493742,0.9871137269610408,0.9534149264407674,0.6779661016949152,r2_result.csv
31,25,Intermediate,Beginner,r2,r2,c3,c3,0.9871548632211912,0.902073397329686,0.98426241612552,0.9501009055915712,0.7169811320754718,r2_result.csv
31,27,Intermediate,Beginner,r2,r2,c3,c3,0.9847715006578583,0.8414980605889978,0.9845459122517068,0.9379673197059468,0.790349686510245,r2_result.csv
31,28,Intermediate,Beginner,r2,r2,c3,c3,0.986942020939105,0.8659794001867519,0.9853658343520842,0.8564838973489768,0.7145441829349874,r2_result.csv
31,33,Intermediate,Beginner,r2,r2,c3,c3,0.990604245620764,0.9159928651692362,0.9880998325972334,0.9449868438746252,0.676328502415459,r2_result.csv
31,40,Intermediate,Beginner,r2,r2,c3,c3,0.9917174390345708,0.934082774125508,0.9901046438658108,0.9659327326587244,0.7938537813803415,r2_result.csv
31,41,Intermediate,Beginner,r2,r2,c3,c3,0.9880059649037372,0.7887196220070543,0.986629634313568,0.8611201734708673,0.7021583265577648,r2_result.csv
31,48,Intermediate,Beginner,r2,r2,c3,c3,0.9898731821315478,0.9185172382721796,0.9883161354368154,0.9543340747157106,0.7610294117647058,r2_result.csv
31,52,Intermediate,Beginner,r2,r2,c3,c3,0.987265495490329,0.9225488817769032,0.9863085291651228,0.8926309420368532,0.7079207920792079,r2_result.csv
32,16,Intermediate,Beginner,r2,r2,c2,c2,0.9867137236890996,0.877612641142017,0.9821928021500554,0.9570341237078792,0.6920980926430518,r2_result.csv
32,26,Intermediate,Beginner,r2,r2,c2,c2,0.9888839505835478,0.8200011307693572,0.9852610560448516,0.9429388380106564,0.6348513598987982,r2_result.csv
32,29,Intermediate,Beginner,r2,r2,c2,c2,0.9863861582276584,0.8283683428909059,0.9816198790572942,0.9494233041190384,0.727614472928523,r2_result.csv
32,36,Intermediate,Beginner,r2,r2,c2,c2,0.9902316754955628,0.8203316225712993,0.9854048613449258,0.9513426435623892,0.7327810266406757,r2_result.csv
32,46,Intermediate,Beginner,r2,r2,c2,c2,0.9894788524915138,0.9063056804085012,0.9905505764359342,0.91405278671546,0.6335403726708073,r2_result.csv
34,30,Intermediate,Beginner,r2,r2,c1,c1,0.99154626714745,0.955319673533112,0.9885885590015536,0.9465363677643056,0.7429188563284939,r2_result.csv
34,37,Intermediate,Beginner,r2,r2,c1,c1,0.9918550606028242,0.9470207284476142,0.9885799788403492,0.9466721405381148,0.7463768115942028,r2_result.csv
34,38,Intermediate,Beginner,r2,r2,c1,c1,0.9878413198430952,0.8526716344884613,0.983862890923201,0.9520625770677444,0.7534883720930233,r2_result.csv
34,39,Intermediate,Beginner,r2,r2,c1,c1,0.9914994865353376,0.913498912588,0.9891248140134572,0.9392131791210676,0.6896551724137931,r2_result.csv
34,43,Intermediate,Beginner,r2,r2,c1,c1,0.990845214525382,0.9218213979512228,0.9872627671515508,0.9485260375792616,0.6525821596244132,r2_result.csv
34,47,Intermediate,Beginner,r2,r2,c1,c1,0.9874238136308184,0.9119780648981626,0.9867952208699132,0.9544538084906494,0.7308462918660288,r2_result.csv
34,50,Intermediate,Beginner,r2,r2,c1,c1,0.9909459975029754,0.9370311209148864,0.990756272857552,0.9577736219858842,0.7283152627189324,r2_result.csv
34,9,Intermediate,Beginner,r2,r2,c1,c1,0.9913579830095208,0.8967013961783448,0.9907212880372884,0.9487667825526408,0.7380315762668703,r2_result.csv
35,16,Intermediate,Beginner,r2,r2,c2,c2,0.989877344439364,0.8889322117016148,0.9871403627252412,0.9452304837246216,0.6796095181836083,r2_result.csv
35,26,Intermediate,Beginner,r2,r2,c2,c2,0.9902694882844992,0.9082733699656454,0.990399220405616,0.9440392717464728,0.7411764705882353,r2_result.csv
35,29,Intermediate,Beginner,r2,r2,c2,c2,0.988022337812343,0.8980167994310512,0.98702287228276,0.9404676746345868,0.7293577981651376,r2_result.csv
35,36,Intermediate,Beginner,r2,r2,c2,c2,0.9891565536692434,0.8907724631610429,0.9873603355625372,0.944079345831108,0.6864406779661018,r2_result.csv
35,46,Intermediate,Beginner,r2,r2,c2,c2,0.9910015898540128,0.9233373667206708,0.9888329270275968,0.9428336462476876,0.7460941954612841,r2_result.csv
42,24,Intermediate,Beginner,r2,r2,c3,c3,0.9887095291830194,0.9272722164452148,0.9880322123599196,0.9445572444774522,0.6562148876404494,r2_result.csv
42,25,Intermediate,Beginner,r2,r2,c3,c3,0.9867071712208294,0.8766552788034117,0.9851863291303816,0.9504944888904244,0.5767918088737203,r2_result.csv
42,27,Intermediate,Beginner,r2,r2,c3,c3,0.9854036619707346,0.8846595390160938,0.9841639295031632,0.9304525342973332,0.6576576576576576,r2_result.csv
42,28,Intermediate,Beginner,r2,r2,c3,c3,0.9841502400143536,0.8621720577612659,0.981593820953606,0.951847700131649,0.6395939086294415,r2_result.csv
42,33,Intermediate,Beginner,r2,r2,c3,c3,0.9887816914705876,0.902100747946716,0.986395274392624,0.9383262180492068,0.5707964601769911,r2_result.csv
42,40,Intermediate,Beginner,r2,r2,c3,c3,0.9915689973465176,0.9386490552960396,0.9894466605369348,0.9402490104201588,0.5799373040752351,r2_result.csv
42,41,Intermediate,Beginner,r2,r2,c3,c3,0.9867087772062032,0.8218496791433079,0.9838312494215432,0.8564023457672025,0.6272092980215794,r2_result.csv
42,48,Intermediate,Beginner,r2,r2,c3,c3,0.9866967785749988,0.8427541199131652,0.9846538770912474,0.9575956420841796,0.595307917888563,r2_result.csv
42,52,Intermediate,Beginner,r2,r2,c3,c3,0.98678799409594,0.8884529923427005,0.9858406392902982,0.8824709121455139,0.5415384615384615,r2_result.csv
44,30,Intermediate,Beginner,r2,r2,c1,c1,0.9896386381957316,0.9224924536445506,0.9894978535610306,0.9487862582182636,0.7291273313377848,r2_result.csv
44,37,Intermediate,Beginner,r2,r2,c1,c1,0.9897826461954204,0.9193633900372272,0.988459846082946,0.945976076535948,0.6994623655913978,r2_result.csv
44,38,Intermediate,Beginner,r2,r2,c1,c1,0.9883542089960132,0.9086207942034816,0.9858354987670938,0.9070951463063834,0.7767857142857143,r2_result.csv
44,39,Intermediate,Beginner,r2,r2,c1,c1,0.9869586764930915,0.927426966336399,0.9887220221680816,0.9501716387255252,0.7243956043956044,r2_result.csv
44,43,Intermediate,Beginner,r2,r2,c1,c1,0.9878350838761504,0.9228382215695844,0.9880901406491346,0.9439695933915834,0.6792452830188679,r2_result.csv
44,47,Intermediate,Beginner,r2,r2,c1,c1,0.9859697357494804,0.8958336315999222,0.9846127915082712,0.8876100740949258,0.7202216066481995,r2_result.csv
44,50,Intermediate,Beginner,r2,r2,c1,c1,0.9897739459485316,0.9017497117950626,0.987003072608052,0.936871441254675,0.7348897264098269,r2_result.csv
44,9,Intermediate,Beginner,r2,r2,c1,c1,0.9902321360680963,0.9145677567907684,0.9888648935577584,0.9676263038934672,0.7525773195876289,r2_result.csv
45,16,Intermediate,Beginner,r2,r2,c2,c2,0.9876436377716176,0.8970822573627878,0.9869607038959076,0.9483489346935462,0.7250730994152047,r2_result.csv
45,26,Intermediate,Beginner,r2,r2,c2,c2,0.9928121370542758,0.9539084694355208,0.9891521250926338,0.9436997923975636,0.7831715210355987,r2_result.csv
45,29,Intermediate,Beginner,r2,r2,c2,c2,0.9900071879202073,0.9371394453661792,0.9864072192344304,0.9280274725170916,0.7048192771084337,r2_result.csv
45,36,Intermediate,Beginner,r2,r2,c2,c2,0.9890648534233992,0.9262497842630852,0.9882328446346524,0.9409036630806512,0.6769166506008611,r2_result.csv
