exp_a,exp_b,stimulus,expertise_a,expertise_b,score,source_file
40,169,vehicle,medium,medium,0.789256863087964,Java_medium_results.csv
40,108,vehicle,medium,medium,0.8157006666725962,Java_medium_results.csv
40,158,vehicle,medium,medium,0.8255211041834961,Java_medium_results.csv
40,166,vehicle,medium,medium,0.835608397078351,Java_medium_results.csv
40,168,vehicle,medium,medium,0.8238801836602938,Java_medium_results.csv
40,147,vehicle,medium,medium,0.821428857544145,Java_medium_results.csv
40,203,vehicle,medium,medium,0.843280446046467,Java_medium_results.csv
40,192,vehicle,medium,medium,0.8059638782284239,Java_medium_results.csv
40,171,vehicle,medium,medium,0.8309724757846334,Java_medium_results.csv
40,61,vehicle,medium,medium,0.8046112054681005,Java_medium_results.csv
40,206,vehicle,medium,medium,0.8301261316032058,Java_medium_results.csv
40,210,vehicle,medium,medium,0.7898894722518726,Java_medium_results.csv
42,51,vehicle,medium,medium,0.7982527146194224,Java_medium_results.csv
33,158,vehicle,medium,medium,0.8063801406202354,Java_medium_results.csv
40,145,vehicle,medium,medium,0.803991855588062,Java_medium_results.csv
42,53,vehicle,medium,medium,0.8292515645213308,Java_medium_results.csv
40,151,vehicle,medium,medium,0.8706486500422556,Java_medium_results.csv
42,54,vehicle,medium,medium,0.8406733572120136,Java_medium_results.csv
40,215,vehicle,medium,medium,0.8150107804009152,Java_medium_results.csv
42,66,vehicle,medium,medium,0.8489650545820973,Java_medium_results.csv
42,62,vehicle,medium,medium,0.8128219803420945,Java_medium_results.csv
40,50,vehicle,medium,medium,0.8594619229785332,Java_medium_results.csv
40,190,vehicle,medium,medium,0.784212516275785,Java_medium_results.csv
42,58,vehicle,medium,medium,0.8446441427412279,Java_medium_results.csv
42,70,vehicle,medium,medium,0.8142108011280329,Java_medium_results.csv
42,61,vehicle,medium,medium,0.7914464029483697,Java_medium_results.csv
40,214,vehicle,medium,medium,0.8546676905667338,Java_medium_results.csv
40,84,vehicle,medium,medium,0.7898620598883023,Java_medium_results.csv
40,97,vehicle,medium,medium,0.7937867434961684,Java_medium_results.csv
40,202,vehicle,medium,medium,0.8535066707944429,Java_medium_results.csv
42,88,vehicle,medium,medium,0.8025392595273056,Java_medium_results.csv
40,191,vehicle,medium,medium,0.7866512486904675,Java_medium_results.csv
42,72,vehicle,medium,medium,0.826054873242844,Java_medium_results.csv
42,73,vehicle,medium,medium,0.8505834702050031,Java_medium_results.csv
42,91,vehicle,medium,medium,0.8812157185532281,Java_medium_results.csv
42,81,vehicle,medium,medium,0.8925863594430035,Java_medium_results.csv
42,83,vehicle,medium,medium,0.8492452742728775,Java_medium_results.csv
42,84,vehicle,medium,medium,0.8292815478784512,Java_medium_results.csv
42,57,vehicle,medium,medium,0.8234463381306351,Java_medium_results.csv
42,108,vehicle,medium,medium,0.7747234460031723,Java_medium_results.csv
42,97,vehicle,medium,medium,0.8556507834913181,Java_medium_results.csv
42,105,vehicle,medium,medium,0.8371395746645343,Java_medium_results.csv
42,117,vehicle,medium,medium,0.8576298401036929,Java_medium_results.csv
33,151,vehicle,medium,medium,0.8278115419660592,Java_medium_results.csv
40,197,vehicle,medium,medium,0.8259327588655739,Java_medium_results.csv
42,142,vehicle,medium,medium,0.8527649051458424,Java_medium_results.csv
42,115,vehicle,medium,medium,0.8376498577816449,Java_medium_results.csv
42,75,vehicle,medium,medium,0.8727138327349019,Java_medium_results.csv
42,135,vehicle,medium,medium,0.8010975925772236,Java_medium_results.csv
42,145,vehicle,medium,medium,0.8209705833260247,Java_medium_results.csv
40,89,vehicle,medium,medium,0.832209135716558,Java_medium_results.csv
42,190,vehicle,medium,medium,0.8021302925090442,Java_medium_results.csv
42,169,vehicle,medium,medium,0.8017605317454023,Java_medium_results.csv
42,158,vehicle,medium,medium,0.8600776878685749,Java_medium_results.csv
42,147,vehicle,medium,medium,0.787186334020045,Java_medium_results.csv
42,203,vehicle,medium,medium,0.8424254389096705,Java_medium_results.csv
42,192,vehicle,medium,medium,0.8478150200817232,Java_medium_results.csv
42,168,vehicle,medium,medium,0.8140649540871796,Java_medium_results.csv
42,171,vehicle,medium,medium,0.8833770476302861,Java_medium_results.csv
40,207,vehicle,medium,medium,0.7929371683497451,Java_medium_results.csv
42,191,vehicle,medium,medium,0.8314089312937067,Java_medium_results.csv
42,143,vehicle,medium,medium,0.8466453491229958,Java_medium_results.csv
42,166,vehicle,medium,medium,0.8743478765707315,Java_medium_results.csv
42,50,vehicle,medium,medium,0.8671565992801847,Java_medium_results.csv
42,210,vehicle,medium,medium,0.8155706874327661,Java_medium_results.csv
42,133,vehicle,medium,medium,0.8146265637269597,Java_medium_results.csv
42,206,vehicle,medium,medium,0.8099800341444306,Java_medium_results.csv
42,215,vehicle,medium,medium,0.8332530987028455,Java_medium_results.csv
42,197,vehicle,medium,medium,0.868733511765831,Java_medium_results.csv
50,53,vehicle,medium,medium,0.8379165968101678,Java_medium_results.csv
50,66,vehicle,medium,medium,0.8664105326924414,Java_medium_results.csv
42,155,vehicle,medium,medium,0.8052726917437877,Java_medium_results.csv
50,54,vehicle,medium,medium,0.8830751113988677,Java_medium_results.csv
42,89,vehicle,medium,medium,0.8719363078310091,Java_medium_results.csv
42,202,vehicle,medium,medium,0.9101079432234164,Java_medium_results.csv
42,55,vehicle,medium,medium,0.9108221199200708,Java_medium_results.csv
42,214,vehicle,medium,medium,0.8696275144967941,Java_medium_results.csv
50,51,vehicle,medium,medium,0.8363606036957653,Java_medium_results.csv
50,61,vehicle,medium,medium,0.8267906910908142,Java_medium_results.csv
50,88,vehicle,medium,medium,0.8368057995541741,Java_medium_results.csv
42,151,vehicle,medium,medium,0.9080812254045588,Java_medium_results.csv
42,207,vehicle,medium,medium,0.8837824674427684,Java_medium_results.csv
50,105,vehicle,medium,medium,0.8134634780921246,Java_medium_results.csv
50,84,vehicle,medium,medium,0.7953402104428937,Java_medium_results.csv
50,73,vehicle,medium,medium,0.8313113001995528,Java_medium_results.csv
50,72,vehicle,medium,medium,0.8239073147183994,Java_medium_results.csv
50,57,vehicle,medium,medium,0.8154597228568932,Java_medium_results.csv
50,75,vehicle,medium,medium,0.859271733648096,Java_medium_results.csv
50,55,vehicle,medium,medium,0.8690027888285061,Java_medium_results.csv
50,108,vehicle,medium,medium,0.8692774491167069,Java_medium_results.csv
50,143,vehicle,medium,medium,0.8262002601770834,Java_medium_results.csv
50,142,vehicle,medium,medium,0.8346878653884388,Java_medium_results.csv
50,62,vehicle,medium,medium,0.90370973185769,Java_medium_results.csv
50,70,vehicle,medium,medium,0.7860117613442273,Java_medium_results.csv
50,147,vehicle,medium,medium,0.8183246903506125,Java_medium_results.csv
50,133,vehicle,medium,medium,0.7910113525777751,Java_medium_results.csv
50,135,vehicle,medium,medium,0.8418528081037404,Java_medium_results.csv
50,58,vehicle,medium,medium,0.8306099027654507,Java_medium_results.csv
50,190,vehicle,medium,medium,0.8289078100588996,Java_medium_results.csv
50,158,vehicle,medium,medium,0.8423967181103613,Java_medium_results.csv
50,166,vehicle,medium,medium,0.8690672555052337,Java_medium_results.csv
50,203,vehicle,medium,medium,0.9203603545240734,Java_medium_results.csv
50,171,vehicle,medium,medium,0.8685534383369973,Java_medium_results.csv
50,191,vehicle,medium,medium,0.8124581322708763,Java_medium_results.csv
50,197,vehicle,medium,medium,0.8833185708236903,Java_medium_results.csv
50,151,vehicle,medium,medium,0.8188151992794328,Java_medium_results.csv
50,83,vehicle,medium,medium,0.8099931170957722,Java_medium_results.csv
50,210,vehicle,medium,medium,0.818622322189684,Java_medium_results.csv
50,155,vehicle,medium,medium,0.8427682051672701,Java_medium_results.csv
50,115,vehicle,medium,medium,0.8199586859648754,Java_medium_results.csv
50,145,vehicle,medium,medium,0.7789795729529216,Java_medium_results.csv
50,206,vehicle,medium,medium,0.8622709653038285,Java_medium_results.csv
51,54,vehicle,medium,medium,0.822665736331171,Java_medium_results.csv
50,91,vehicle,medium,medium,0.8409439251908921,Java_medium_results.csv
51,61,vehicle,medium,medium,0.7393594546289204,Java_medium_results.csv
51,62,vehicle,medium,medium,0.803870323578901,Java_medium_results.csv
50,207,vehicle,medium,medium,0.8507193236070509,Java_medium_results.csv
51,70,vehicle,medium,medium,0.7757781282613706,Java_medium_results.csv
51,53,vehicle,medium,medium,0.7679031255212964,Java_medium_results.csv
51,58,vehicle,medium,medium,0.7748541458478525,Java_medium_results.csv
50,215,vehicle,medium,medium,0.8232839455322453,Java_medium_results.csv
51,72,vehicle,medium,medium,0.8280859901148236,Java_medium_results.csv
51,66,vehicle,medium,medium,0.7989809730017857,Java_medium_results.csv
51,73,vehicle,medium,medium,0.8418058062902027,Java_medium_results.csv
51,88,vehicle,medium,medium,0.7972134296365476,Java_medium_results.csv
51,75,vehicle,medium,medium,0.8598317298312695,Java_medium_results.csv
50,202,vehicle,medium,medium,0.8717687762849615,Java_medium_results.csv
51,84,vehicle,medium,medium,0.7626391055297196,Java_medium_results.csv
51,108,vehicle,medium,medium,0.7882301558404026,Java_medium_results.csv
51,57,vehicle,medium,medium,0.7899128589065685,Java_medium_results.csv
51,97,vehicle,medium,medium,0.8103658040062554,Java_medium_results.csv
51,105,vehicle,medium,medium,0.7747925018934847,Java_medium_results.csv
51,115,vehicle,medium,medium,0.8202841560282929,Java_medium_results.csv
51,91,vehicle,medium,medium,0.8061546197051932,Java_medium_results.csv
51,55,vehicle,medium,medium,0.852807397793945,Java_medium_results.csv
50,169,vehicle,medium,medium,0.84475584008266,Java_medium_results.csv
50,81,vehicle,medium,medium,0.874448629543965,Java_medium_results.csv
51,117,vehicle,medium,medium,0.7951405831144372,Java_medium_results.csv
51,142,vehicle,medium,medium,0.8029132665609471,Java_medium_results.csv
51,145,vehicle,medium,medium,0.795483885417606,Java_medium_results.csv
51,133,vehicle,medium,medium,0.7823397149753841,Java_medium_results.csv
50,192,vehicle,medium,medium,0.8986350651685245,Java_medium_results.csv
51,135,vehicle,medium,medium,0.835753727273664,Java_medium_results.csv
50,214,vehicle,medium,medium,0.8671991853282067,Java_medium_results.csv
51,169,vehicle,medium,medium,0.7747446649943114,Java_medium_results.csv
50,97,vehicle,medium,medium,0.8343323366810494,Java_medium_results.csv
51,190,vehicle,medium,medium,0.7149388499134709,Java_medium_results.csv
51,158,vehicle,medium,medium,0.8084328025935544,Java_medium_results.csv
51,168,vehicle,medium,medium,0.8012080950205235,Java_medium_results.csv
51,166,vehicle,medium,medium,0.8741369731807669,Java_medium_results.csv
50,117,vehicle,medium,medium,0.8086956559565404,Java_medium_results.csv
51,192,vehicle,medium,medium,0.8333928304256852,Java_medium_results.csv
51,203,vehicle,medium,medium,0.8259989208655912,Java_medium_results.csv
51,191,vehicle,medium,medium,0.7868443713206011,Java_medium_results.csv
51,83,vehicle,medium,medium,0.8013702574165724,Java_medium_results.csv
51,197,vehicle,medium,medium,0.8260732777835477,Java_medium_results.csv
51,210,vehicle,medium,medium,0.7558772503127744,Java_medium_results.csv
51,147,vehicle,medium,medium,0.760303469898331,Java_medium_results.csv
53,54,vehicle,medium,medium,0.8140924469083868,Java_medium_results.csv
51,155,vehicle,medium,medium,0.7868829510510068,Java_medium_results.csv
51,215,vehicle,medium,medium,0.8289593790272067,Java_medium_results.csv
51,143,vehicle,medium,medium,0.7317657750497744,Java_medium_results.csv
53,58,vehicle,medium,medium,0.8337495890505076,Java_medium_results.csv
51,207,vehicle,medium,medium,0.8246772750048258,Java_medium_results.csv
53,62,vehicle,medium,medium,0.7946409400678884,Java_medium_results.csv
53,57,vehicle,medium,medium,0.7983342379513393,Java_medium_results.csv
53,70,vehicle,medium,medium,0.808414232394437,Java_medium_results.csv
51,81,vehicle,medium,medium,0.8518342103689478,Java_medium_results.csv
51,214,vehicle,medium,medium,0.883051048125139,Java_medium_results.csv
53,66,vehicle,medium,medium,0.8350329118575343,Java_medium_results.csv
53,84,vehicle,medium,medium,0.8116750238713049,Java_medium_results.csv
53,81,vehicle,medium,medium,0.8018737425516699,Java_medium_results.csv
53,73,vehicle,medium,medium,0.8502458788608858,Java_medium_results.csv
50,168,vehicle,medium,medium,0.8384835267700703,Java_medium_results.csv
53,75,vehicle,medium,medium,0.8480417935649436,Java_medium_results.csv
53,83,vehicle,medium,medium,0.8382141583001306,Java_medium_results.csv
53,108,vehicle,medium,medium,0.8133913472084762,Java_medium_results.csv
53,61,vehicle,medium,medium,0.8011433756311075,Java_medium_results.csv
53,105,vehicle,medium,medium,0.8163974698067552,Java_medium_results.csv
51,89,vehicle,medium,medium,0.8524991937277779,Java_medium_results.csv
51,171,vehicle,medium,medium,0.8413686123664549,Java_medium_results.csv
53,89,vehicle,medium,medium,0.8696361256238458,Java_medium_results.csv
53,117,vehicle,medium,medium,0.8046766560936316,Java_medium_results.csv
51,206,vehicle,medium,medium,0.8073532736539322,Java_medium_results.csv
53,97,vehicle,medium,medium,0.8447463141756539,Java_medium_results.csv
53,143,vehicle,medium,medium,0.804951997030148,Java_medium_results.csv
53,88,vehicle,medium,medium,0.8042193574871046,Java_medium_results.csv
53,115,vehicle,medium,medium,0.8588073885977738,Java_medium_results.csv
53,91,vehicle,medium,medium,0.8528765692966052,Java_medium_results.csv
53,135,vehicle,medium,medium,0.8505372885409772,Java_medium_results.csv
53,155,vehicle,medium,medium,0.807544744240175,Java_medium_results.csv
53,55,vehicle,medium,medium,0.8789911734648007,Java_medium_results.csv
53,190,vehicle,medium,medium,0.7776259492742268,Java_medium_results.csv
53,166,vehicle,medium,medium,0.8481508739515506,Java_medium_results.csv
53,168,vehicle,medium,medium,0.8366916661646359,Java_medium_results.csv
53,203,vehicle,medium,medium,0.8396350216250192,Java_medium_results.csv
53,191,vehicle,medium,medium,0.814700055702547,Java_medium_results.csv
53,171,vehicle,medium,medium,0.8876062370136839,Java_medium_results.csv
53,206,vehicle,medium,medium,0.8631470072339901,Java_medium_results.csv
53,151,vehicle,medium,medium,0.8985533513739441,Java_medium_results.csv
53,192,vehicle,medium,medium,0.8211069466678061,Java_medium_results.csv
53,142,vehicle,medium,medium,0.8265527921811808,Java_medium_results.csv
53,210,vehicle,medium,medium,0.7985844363589186,Java_medium_results.csv
50,89,vehicle,medium,medium,0.8618160827664609,Java_medium_results.csv
53,207,vehicle,medium,medium,0.8732842561498846,Java_medium_results.csv
53,215,vehicle,medium,medium,0.8247916037408849,Java_medium_results.csv
54,66,vehicle,medium,medium,0.8934310510674058,Java_medium_results.csv
53,202,vehicle,medium,medium,0.8955608853292554,Java_medium_results.csv
53,72,vehicle,medium,medium,0.8161972285689859,Java_medium_results.csv
54,61,vehicle,medium,medium,0.8075772361085092,Java_medium_results.csv
53,197,vehicle,medium,medium,0.8251867470966878,Java_medium_results.csv
51,151,vehicle,medium,medium,0.8861301206625646,Java_medium_results.csv
54,70,vehicle,medium,medium,0.8417998413938059,Java_medium_results.csv
53,147,vehicle,medium,medium,0.816247676967615,Java_medium_results.csv
53,169,vehicle,medium,medium,0.7893201751896778,Java_medium_results.csv
54,88,vehicle,medium,medium,0.8674865537068869,Java_medium_results.csv
53,214,vehicle,medium,medium,0.8967112094510359,Java_medium_results.csv
51,202,vehicle,medium,medium,0.8940754899070129,Java_medium_results.csv
54,57,vehicle,medium,medium,0.8632892923619726,Java_medium_results.csv
54,55,vehicle,medium,medium,0.857359234188492,Java_medium_results.csv
54,72,vehicle,medium,medium,0.8432315113248992,Java_medium_results.csv
54,58,vehicle,medium,medium,0.8064902692417699,Java_medium_results.csv
53,133,vehicle,medium,medium,0.8339509325241674,Java_medium_results.csv
54,105,vehicle,medium,medium,0.8227141914032664,Java_medium_results.csv
54,81,vehicle,medium,medium,0.7940469550699379,Java_medium_results.csv
53,158,vehicle,medium,medium,0.8299343482835464,Java_medium_results.csv
54,73,vehicle,medium,medium,0.829026294522726,Java_medium_results.csv
54,62,vehicle,medium,medium,0.8050459941946906,Java_medium_results.csv
54,108,vehicle,medium,medium,0.8458500660182168,Java_medium_results.csv
54,97,vehicle,medium,medium,0.7916412786617146,Java_medium_results.csv
53,145,vehicle,medium,medium,0.7984745914754071,Java_medium_results.csv
54,115,vehicle,medium,medium,0.8189637545433057,Java_medium_results.csv
54,117,vehicle,medium,medium,0.8101436793527943,Java_medium_results.csv
54,89,vehicle,medium,medium,0.825320389217707,Java_medium_results.csv
54,190,vehicle,medium,medium,0.7252757459738476,Java_medium_results.csv
54,166,vehicle,medium,medium,0.8538473623499542,Java_medium_results.csv
54,158,vehicle,medium,medium,0.8121475648544066,Java_medium_results.csv
54,169,vehicle,medium,medium,0.7874211193199246,Java_medium_results.csv
54,84,vehicle,medium,medium,0.805639896887085,Java_medium_results.csv
54,83,vehicle,medium,medium,0.8551620184587243,Java_medium_results.csv
54,192,vehicle,medium,medium,0.7136217743060886,Java_medium_results.csv
54,151,vehicle,medium,medium,0.8747796028976433,Java_medium_results.csv
54,171,vehicle,medium,medium,0.8244859176387059,Java_medium_results.csv
54,197,vehicle,medium,medium,0.8165090554792682,Java_medium_results.csv
54,191,vehicle,medium,medium,0.7867039238045406,Java_medium_results.csv
54,75,vehicle,medium,medium,0.8251713990045445,Java_medium_results.csv
54,203,vehicle,medium,medium,0.885919758392821,Java_medium_results.csv
54,210,vehicle,medium,medium,0.7835487402024903,Java_medium_results.csv
54,135,vehicle,medium,medium,0.8254619470443124,Java_medium_results.csv
54,143,vehicle,medium,medium,0.7654764429643615,Java_medium_results.csv
54,202,vehicle,medium,medium,0.8570932893656813,Java_medium_results.csv
54,215,vehicle,medium,medium,0.8150776530205416,Java_medium_results.csv
55,58,vehicle,medium,medium,0.7884279067830688,Java_medium_results.csv
55,62,vehicle,medium,medium,0.9085768720775098,Java_medium_results.csv
54,91,vehicle,medium,medium,0.7814782692339471,Java_medium_results.csv
54,147,vehicle,medium,medium,0.807565874606043,Java_medium_results.csv
55,57,vehicle,medium,medium,0.8731857101022987,Java_medium_results.csv
54,168,vehicle,medium,medium,0.8384231947337187,Java_medium_results.csv
55,66,vehicle,medium,medium,0.944142267054442,Java_medium_results.csv
54,214,vehicle,medium,medium,0.8435523659728921,Java_medium_results.csv
54,155,vehicle,medium,medium,0.7837565118480748,Java_medium_results.csv
54,142,vehicle,medium,medium,0.7760325494255692,Java_medium_results.csv
54,207,vehicle,medium,medium,0.8054629915309337,Java_medium_results.csv
55,88,vehicle,medium,medium,0.9137151219434052,Java_medium_results.csv
54,145,vehicle,medium,medium,0.7988363523289648,Java_medium_results.csv
54,133,vehicle,medium,medium,0.8231271877347217,Java_medium_results.csv
55,72,vehicle,medium,medium,0.8216576892045236,Java_medium_results.csv
55,75,vehicle,medium,medium,0.8230958154626982,Java_medium_results.csv
55,73,vehicle,medium,medium,0.8319578172966596,Java_medium_results.csv
55,81,vehicle,medium,medium,0.8675573117641691,Java_medium_results.csv
55,97,vehicle,medium,medium,0.7980900360597338,Java_medium_results.csv
55,117,vehicle,medium,medium,0.8131889979553532,Java_medium_results.csv
55,143,vehicle,medium,medium,0.8181263831256889,Java_medium_results.csv
55,147,vehicle,medium,medium,0.8622736976020665,Java_medium_results.csv
54,206,vehicle,medium,medium,0.8002709806072694,Java_medium_results.csv
55,135,vehicle,medium,medium,0.843616843956294,Java_medium_results.csv
55,155,vehicle,medium,medium,0.879368966230982,Java_medium_results.csv
55,145,vehicle,medium,medium,0.8532441567023561,Java_medium_results.csv
55,115,vehicle,medium,medium,0.8067905841741259,Java_medium_results.csv
55,108,vehicle,medium,medium,0.9217562167818404,Java_medium_results.csv
55,91,vehicle,medium,medium,0.7723649868873643,Java_medium_results.csv
55,190,vehicle,medium,medium,0.8433430100471273,Java_medium_results.csv
55,169,vehicle,medium,medium,0.8684132534653393,Java_medium_results.csv
55,70,vehicle,medium,medium,0.8902424749867593,Java_medium_results.csv
55,166,vehicle,medium,medium,0.9178891112319012,Java_medium_results.csv
55,158,vehicle,medium,medium,0.7584190319286023,Java_medium_results.csv
55,203,vehicle,medium,medium,0.952761604137478,Java_medium_results.csv
55,84,vehicle,medium,medium,0.796176453520889,Java_medium_results.csv
55,210,vehicle,medium,medium,0.8535928912150499,Java_medium_results.csv
55,191,vehicle,medium,medium,0.7699419008151119,Java_medium_results.csv
55,197,vehicle,medium,medium,0.8021509690334463,Java_medium_results.csv
57,58,vehicle,medium,medium,0.8313390987279716,Java_medium_results.csv
57,62,vehicle,medium,medium,0.8772730078237316,Java_medium_results.csv
57,66,vehicle,medium,medium,0.8320141784777366,Java_medium_results.csv
57,61,vehicle,medium,medium,0.7527398188996053,Java_medium_results.csv
55,61,vehicle,medium,medium,0.8231678529392189,Java_medium_results.csv
57,70,vehicle,medium,medium,0.7851091111209824,Java_medium_results.csv
55,105,vehicle,medium,medium,0.8871038263995945,Java_medium_results.csv
55,215,vehicle,medium,medium,0.859100824769614,Java_medium_results.csv
55,207,vehicle,medium,medium,0.784154464505586,Java_medium_results.csv
55,133,vehicle,medium,medium,0.8564391765722795,Java_medium_results.csv
57,88,vehicle,medium,medium,0.7755923134219511,Java_medium_results.csv
57,84,vehicle,medium,medium,0.7879790139742234,Java_medium_results.csv
57,81,vehicle,medium,medium,0.8605191575805154,Java_medium_results.csv
57,73,vehicle,medium,medium,0.7969423149246878,Java_medium_results.csv
55,89,vehicle,medium,medium,0.7753574854263015,Java_medium_results.csv
57,108,vehicle,medium,medium,0.8146212054434555,Java_medium_results.csv
57,91,vehicle,medium,medium,0.8366597285116976,Java_medium_results.csv
57,72,vehicle,medium,medium,0.7884895675756561,Java_medium_results.csv
57,105,vehicle,medium,medium,0.8324760510910371,Java_medium_results.csv
55,214,vehicle,medium,medium,0.8018647404159917,Java_medium_results.csv
57,115,vehicle,medium,medium,0.8366965928446931,Java_medium_results.csv
55,142,vehicle,medium,medium,0.8519838191541077,Java_medium_results.csv
57,89,vehicle,medium,medium,0.8485314739502943,Java_medium_results.csv
57,143,vehicle,medium,medium,0.8176081841516688,Java_medium_results.csv
55,171,vehicle,medium,medium,0.7922077231488212,Java_medium_results.csv
57,133,vehicle,medium,medium,0.7805814425285136,Java_medium_results.csv
57,155,vehicle,medium,medium,0.7964955199854956,Java_medium_results.csv
57,117,vehicle,medium,medium,0.7970064386599948,Java_medium_results.csv
55,206,vehicle,medium,medium,0.8137067496207713,Java_medium_results.csv
57,83,vehicle,medium,medium,0.7861682512056314,Java_medium_results.csv
57,147,vehicle,medium,medium,0.7977091233340431,Java_medium_results.csv
57,142,vehicle,medium,medium,0.8269223062469871,Java_medium_results.csv
57,190,vehicle,medium,medium,0.8030258880269009,Java_medium_results.csv
55,192,vehicle,medium,medium,0.8319334312985717,Java_medium_results.csv
57,158,vehicle,medium,medium,0.8196155580944408,Java_medium_results.csv
57,166,vehicle,medium,medium,0.8495775794704656,Java_medium_results.csv
57,191,vehicle,medium,medium,0.8094533955254518,Java_medium_results.csv
57,168,vehicle,medium,medium,0.7784907147827566,Java_medium_results.csv
57,203,vehicle,medium,medium,0.8861639730551404,Java_medium_results.csv
57,171,vehicle,medium,medium,0.8563622587281498,Java_medium_results.csv
57,197,vehicle,medium,medium,0.855576108243996,Java_medium_results.csv
57,210,vehicle,medium,medium,0.7958426435260635,Java_medium_results.csv
57,169,vehicle,medium,medium,0.8086722181681175,Java_medium_results.csv
57,145,vehicle,medium,medium,0.820525031109453,Java_medium_results.csv
57,192,vehicle,medium,medium,0.8827264290695217,Java_medium_results.csv
57,206,vehicle,medium,medium,0.8315201815505271,Java_medium_results.csv
58,61,vehicle,medium,medium,0.7632235962991388,Java_medium_results.csv
55,83,vehicle,medium,medium,0.8380079814677922,Java_medium_results.csv
57,207,vehicle,medium,medium,0.8180681103346682,Java_medium_results.csv
58,70,vehicle,medium,medium,0.8051782681913794,Java_medium_results.csv
58,66,vehicle,medium,medium,0.873277829045001,Java_medium_results.csv
57,215,vehicle,medium,medium,0.8090941020665546,Java_medium_results.csv
57,75,vehicle,medium,medium,0.8559424827055606,Java_medium_results.csv
58,62,vehicle,medium,medium,0.8300407013543999,Java_medium_results.csv
55,168,vehicle,medium,medium,0.8571656487894053,Java_medium_results.csv
58,73,vehicle,medium,medium,0.8214735502301383,Java_medium_results.csv
58,75,vehicle,medium,medium,0.8230872223874945,Java_medium_results.csv
57,214,vehicle,medium,medium,0.8357181351034276,Java_medium_results.csv
58,108,vehicle,medium,medium,0.8641782528376086,Java_medium_results.csv
58,84,vehicle,medium,medium,0.7579988628705057,Java_medium_results.csv
58,83,vehicle,medium,medium,0.8070567241715312,Java_medium_results.csv
55,151,vehicle,medium,medium,0.8441749334061914,Java_medium_results.csv
57,97,vehicle,medium,medium,0.8341781221774394,Java_medium_results.csv
57,135,vehicle,medium,medium,0.8278894573692207,Java_medium_results.csv
58,133,vehicle,medium,medium,0.7926055716494073,Java_medium_results.csv
58,115,vehicle,medium,medium,0.7938132835476289,Java_medium_results.csv
58,89,vehicle,medium,medium,0.8092703851445537,Java_medium_results.csv
58,88,vehicle,medium,medium,0.8216830764897829,Java_medium_results.csv
58,117,vehicle,medium,medium,0.7887217871199405,Java_medium_results.csv
58,142,vehicle,medium,medium,0.7681495366107404,Java_medium_results.csv
58,105,vehicle,medium,medium,0.8273411898264617,Java_medium_results.csv
58,135,vehicle,medium,medium,0.8062433294702877,Java_medium_results.csv
58,155,vehicle,medium,medium,0.7881791286942752,Java_medium_results.csv
58,72,vehicle,medium,medium,0.8054090052234278,Java_medium_results.csv
58,169,vehicle,medium,medium,0.7934700628541537,Java_medium_results.csv
58,97,vehicle,medium,medium,0.7853299121036457,Java_medium_results.csv
58,190,vehicle,medium,medium,0.7496290347312141,Java_medium_results.csv
58,158,vehicle,medium,medium,0.7927371032516659,Java_medium_results.csv
58,168,vehicle,medium,medium,0.8330037251487351,Java_medium_results.csv
58,203,vehicle,medium,medium,0.903033838971793,Java_medium_results.csv
58,191,vehicle,medium,medium,0.7641341292313325,Java_medium_results.csv
58,197,vehicle,medium,medium,0.7771967866662028,Java_medium_results.csv
58,143,vehicle,medium,medium,0.7571057276586766,Java_medium_results.csv
58,210,vehicle,medium,medium,0.7652071730902862,Java_medium_results.csv
58,192,vehicle,medium,medium,0.7931079747821907,Java_medium_results.csv
58,151,vehicle,medium,medium,0.8583682266597132,Java_medium_results.csv
58,207,vehicle,medium,medium,0.7792060349348061,Java_medium_results.csv
58,206,vehicle,medium,medium,0.7476652336214885,Java_medium_results.csv
58,91,vehicle,medium,medium,0.7448557986263259,Java_medium_results.csv
58,81,vehicle,medium,medium,0.8514182655258826,Java_medium_results.csv
61,66,vehicle,medium,medium,0.8533442396693945,Java_medium_results.csv
58,215,vehicle,medium,medium,0.8307112557856365,Java_medium_results.csv
58,171,vehicle,medium,medium,0.7864272893988093,Java_medium_results.csv
58,147,vehicle,medium,medium,0.7688215011358721,Java_medium_results.csv
61,88,vehicle,medium,medium,0.7945856933483224,Java_medium_results.csv
61,72,vehicle,medium,medium,0.7420892797433484,Java_medium_results.csv
61,73,vehicle,medium,medium,0.7755626226692403,Java_medium_results.csv
61,75,vehicle,medium,medium,0.8304977607133026,Java_medium_results.csv
61,70,vehicle,medium,medium,0.7935816454162951,Java_medium_results.csv
58,214,vehicle,medium,medium,0.8063603585846124,Java_medium_results.csv
61,84,vehicle,medium,medium,0.7378817806933426,Java_medium_results.csv
61,108,vehicle,medium,medium,0.8087779596671757,Java_medium_results.csv
58,145,vehicle,medium,medium,0.7904633408785398,Java_medium_results.csv
61,105,vehicle,medium,medium,0.7967979402783346,Java_medium_results.csv
61,97,vehicle,medium,medium,0.777775162769241,Java_medium_results.csv
61,62,vehicle,medium,medium,0.829709779771944,Java_medium_results.csv
61,117,vehicle,medium,medium,0.7679055166692897,Java_medium_results.csv
58,166,vehicle,medium,medium,0.9043444341141714,Java_medium_results.csv
61,142,vehicle,medium,medium,0.7762557184661453,Java_medium_results.csv
