exp_a,exp_b,stimulus,expertise_a,expertise_b,score
37,128,vehicle,low,low,0.8266183481620719
41,65,vehicle,low,low,0.8977105496843812
37,170,vehicle,low,low,0.7854092056684079
41,60,vehicle,low,low,0.7564914055063602
41,79,vehicle,low,low,0.7271286181631528
41,99,vehicle,low,low,0.7742034872412988
41,104,vehicle,low,low,0.8534984350348854
41,77,vehicle,low,low,0.7453792457789954
41,43,vehicle,low,low,0.7807762223836623
41,114,vehicle,low,low,0.822575506745643
41,139,vehicle,low,low,0.7557603881370148
41,124,vehicle,low,low,0.7747845870621441
41,132,vehicle,low,low,0.8226533638872279
41,126,vehicle,low,low,0.7768156667673086
41,180,vehicle,low,low,0.7836015036848669
43,56,vehicle,low,low,0.8036856800725226
41,44,vehicle,low,low,0.7685402967667249
41,170,vehicle,low,low,0.7544154072458754
41,172,vehicle,low,low,0.7898781994353049
43,65,vehicle,low,low,0.8799493726351073
43,74,vehicle,low,low,0.8153142855376233
43,63,vehicle,low,low,0.8115007019211854
41,179,vehicle,low,low,0.7366532209973162
41,176,vehicle,low,low,0.7560300065450328
43,60,vehicle,low,low,0.7934749060083993
41,140,vehicle,low,low,0.7567670825697597
41,182,vehicle,low,low,0.785210730380786
41,164,vehicle,low,low,0.7778500220140881
41,200,vehicle,low,low,0.8155795478008511
43,94,vehicle,low,low,0.7882364649542616
43,44,vehicle,low,low,0.761975130247502
43,78,vehicle,low,low,0.811672225469214
43,104,vehicle,low,low,0.8463526790835174
41,101,vehicle,low,low,0.8157911289754011
43,79,vehicle,low,low,0.765039752653873
43,114,vehicle,low,low,0.8236624206299272
43,124,vehicle,low,low,0.8047246181843778
43,139,vehicle,low,low,0.8108274430092399
43,64,vehicle,low,low,0.7986789903704783
43,140,vehicle,low,low,0.7944064840954522
41,183,vehicle,low,low,0.7309708653358342
43,126,vehicle,low,low,0.7866485453478458
43,99,vehicle,low,low,0.7472596100632541
43,180,vehicle,low,low,0.7947019536909836
43,172,vehicle,low,low,0.7814279901622457
43,200,vehicle,low,low,0.8472871827944874
43,170,vehicle,low,low,0.7859210533111181
43,164,vehicle,low,low,0.8146868485793922
43,183,vehicle,low,low,0.8006271805041043
44,74,vehicle,low,low,0.8014281963451797
43,176,vehicle,low,low,0.7807383407150963
44,60,vehicle,low,low,0.751241700618837
44,63,vehicle,low,low,0.812787823878877
44,65,vehicle,low,low,0.874911359574679
44,94,vehicle,low,low,0.7979455332556273
41,128,vehicle,low,low,0.7706497984720035
43,101,vehicle,low,low,0.8399313656688872
44,56,vehicle,low,low,0.7973214852725239
44,78,vehicle,low,low,0.7931840343584806
43,77,vehicle,low,low,0.8027255709479117
41,64,vehicle,low,low,0.8123694853431968
44,77,vehicle,low,low,0.7844359184963462
44,79,vehicle,low,low,0.7417458473017169
44,99,vehicle,low,low,0.7593167264234402
43,132,vehicle,low,low,0.8055294260677326
44,104,vehicle,low,low,0.845137528499074
44,114,vehicle,low,low,0.7896831974180313
44,124,vehicle,low,low,0.8022335238869331
44,64,vehicle,low,low,0.8175181389153223
44,172,vehicle,low,low,0.7697476395038052
44,180,vehicle,low,low,0.754491361731403
43,182,vehicle,low,low,0.8350104957229012
44,170,vehicle,low,low,0.7342753224003358
44,200,vehicle,low,low,0.8387515184071499
56,60,vehicle,low,low,0.7676911677719741
56,63,vehicle,low,low,0.7929978452939777
44,139,vehicle,low,low,0.7977496395872958
56,65,vehicle,low,low,0.8722467034029573
44,128,vehicle,low,low,0.7940207116466308
56,74,vehicle,low,low,0.7607917759361817
56,78,vehicle,low,low,0.7659844780077764
44,183,vehicle,low,low,0.7936333510521706
56,94,vehicle,low,low,0.815896834144753
44,176,vehicle,low,low,0.7626098698281959
56,114,vehicle,low,low,0.7961338166312072
43,179,vehicle,low,low,0.8053138682495514
56,99,vehicle,low,low,0.7947354253863607
56,104,vehicle,low,low,0.8660427071026776
56,77,vehicle,low,low,0.8019040939793306
56,139,vehicle,low,low,0.7420988558104868
44,101,vehicle,low,low,0.8204934451886148
56,124,vehicle,low,low,0.8268679594734488
44,164,vehicle,low,low,0.8127453594512458
56,126,vehicle,low,low,0.8355568997530276
43,128,vehicle,low,low,0.8071147605929357
56,140,vehicle,low,low,0.769288766256544
56,164,vehicle,low,low,0.8122063600474608
44,140,vehicle,low,low,0.7917141468838151
56,180,vehicle,low,low,0.7786393671282993
56,172,vehicle,low,low,0.7536273298704611
56,128,vehicle,low,low,0.8129820388423507
56,170,vehicle,low,low,0.7638647780416956
56,79,vehicle,low,low,0.7858043169040807
56,200,vehicle,low,low,0.8153548036443383
56,183,vehicle,low,low,0.7896209138317554
56,176,vehicle,low,low,0.7962915474960937
44,132,vehicle,low,low,0.7855547356907915
60,74,vehicle,low,low,0.7989290279193317
56,101,vehicle,low,low,0.857358620099241
44,126,vehicle,low,low,0.7825084729991904
60,114,vehicle,low,low,0.8035994357620204
60,94,vehicle,low,low,0.8141819053998839
60,63,vehicle,low,low,0.7899004299042727
56,132,vehicle,low,low,0.826342260830581
44,182,vehicle,low,low,0.8272129189582295
60,78,vehicle,low,low,0.7968414995490097
56,64,vehicle,low,low,0.8359998604042089
60,65,vehicle,low,low,0.8868006394797984
60,104,vehicle,low,low,0.8592056231663233
60,79,vehicle,low,low,0.7607551139353191
60,99,vehicle,low,low,0.7288841834105403
56,179,vehicle,low,low,0.7908251191014647
60,140,vehicle,low,low,0.7830567703540128
44,179,vehicle,low,low,0.809045445759974
60,132,vehicle,low,low,0.8007614381230145
60,77,vehicle,low,low,0.7214121743062252
60,180,vehicle,low,low,0.7551330222111741
60,64,vehicle,low,low,0.8017566352957664
60,126,vehicle,low,low,0.7988607933414108
56,182,vehicle,low,low,0.8028594552768031
63,65,vehicle,low,low,0.8498085504416029
60,139,vehicle,low,low,0.7697577550359687
63,78,vehicle,low,low,0.8115693591196979
63,74,vehicle,low,low,0.8262480409071431
60,128,vehicle,low,low,0.7894522731148953
60,176,vehicle,low,low,0.7306565955815372
60,179,vehicle,low,low,0.7740494077758775
63,94,vehicle,low,low,0.8340545688868871
63,114,vehicle,low,low,0.8172177330287318
