exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score,source_file
25,214,5,medium,medium,484.0,0.9029850746268656,Java_medium_results.csv
32,73,5,medium,medium,251.0,0.9296296296296296,Java_medium_results.csv
32,88,5,medium,medium,200.0,0.8771929824561403,Java_medium_results.csv
32,91,5,medium,medium,215.0,0.9429824561403508,Java_medium_results.csv
32,84,5,medium,medium,258.0,0.9809885931558936,Java_medium_results.csv
32,89,5,medium,medium,222.0,0.9736842105263158,Java_medium_results.csv
32,105,5,medium,medium,193.0,0.8464912280701754,Java_medium_results.csv
32,83,5,medium,medium,326.0,0.9314285714285714,Java_medium_results.csv
32,108,5,medium,medium,221.0,0.9692982456140352,Java_medium_results.csv
32,97,5,medium,medium,219.0,0.9521739130434784,Java_medium_results.csv
32,143,5,medium,medium,213.0,0.9342105263157896,Java_medium_results.csv
32,121,5,medium,medium,214.0,0.9385964912280702,Java_medium_results.csv
32,115,5,medium,medium,248.0,0.8641114982578397,Java_medium_results.csv
32,117,5,medium,medium,284.0,0.9562289562289562,Java_medium_results.csv
32,133,5,medium,medium,222.0,0.8314606741573034,Java_medium_results.csv
32,145,5,medium,medium,217.0,0.857707509881423,Java_medium_results.csv
32,135,5,medium,medium,255.0,0.8762886597938144,Java_medium_results.csv
32,147,5,medium,medium,177.0,0.7763157894736842,Java_medium_results.csv
32,142,5,medium,medium,317.0,0.9109195402298852,Java_medium_results.csv
32,155,5,medium,medium,210.0,0.9210526315789472,Java_medium_results.csv
32,171,5,medium,medium,213.0,0.9342105263157896,Java_medium_results.csv
32,158,5,medium,medium,244.0,0.8531468531468531,Java_medium_results.csv
32,168,5,medium,medium,231.0,0.9130434782608696,Java_medium_results.csv
32,192,5,medium,medium,186.0,0.8157894736842105,Java_medium_results.csv
32,203,5,medium,medium,208.0,0.912280701754386,Java_medium_results.csv
32,169,5,medium,medium,277.0,0.9518900343642612,Java_medium_results.csv
32,202,5,medium,medium,215.0,0.9429824561403508,Java_medium_results.csv
32,166,5,medium,medium,265.0,0.8688524590163934,Java_medium_results.csv
33,42,5,medium,medium,132.0,0.9103448275862068,Java_medium_results.csv
32,210,5,medium,medium,209.0,0.9166666666666666,Java_medium_results.csv
33,40,5,medium,medium,169.0,0.9657142857142856,Java_medium_results.csv
33,51,5,medium,medium,139.0,0.9586206896551724,Java_medium_results.csv
33,53,5,medium,medium,143.0,0.986206896551724,Java_medium_results.csv
32,215,5,medium,medium,217.0,0.9517543859649122,Java_medium_results.csv
32,207,5,medium,medium,246.0,0.942528735632184,Java_medium_results.csv
32,151,5,medium,medium,557.0,0.8785488958990536,Java_medium_results.csv
33,62,5,medium,medium,142.0,0.9793103448275862,Java_medium_results.csv
33,57,5,medium,medium,179.0,0.9470899470899472,Java_medium_results.csv
32,206,5,medium,medium,344.0,0.9173333333333332,Java_medium_results.csv
33,66,5,medium,medium,135.0,0.9310344827586208,Java_medium_results.csv
33,54,5,medium,medium,278.0,0.8881789137380192,Java_medium_results.csv
33,70,5,medium,medium,142.0,0.9793103448275862,Java_medium_results.csv
33,55,5,medium,medium,356.0,0.9518716577540108,Java_medium_results.csv
33,81,5,medium,medium,140.0,0.9655172413793104,Java_medium_results.csv
33,61,5,medium,medium,300.0,0.8797653958944281,Java_medium_results.csv
33,75,5,medium,medium,180.0,0.9090909090909092,Java_medium_results.csv
33,88,5,medium,medium,141.0,0.9724137931034482,Java_medium_results.csv
33,73,5,medium,medium,242.0,0.8962962962962963,Java_medium_results.csv
32,214,5,medium,medium,457.0,0.8526119402985075,Java_medium_results.csv
33,91,5,medium,medium,140.0,0.9655172413793104,Java_medium_results.csv
33,84,5,medium,medium,246.0,0.935361216730038,Java_medium_results.csv
33,83,5,medium,medium,314.0,0.8971428571428571,Java_medium_results.csv
33,89,5,medium,medium,210.0,0.9375,Java_medium_results.csv
33,108,5,medium,medium,149.0,0.9612903225806452,Java_medium_results.csv
33,97,5,medium,medium,213.0,0.9260869565217392,Java_medium_results.csv
33,105,5,medium,medium,162.0,0.9759036144578314,Java_medium_results.csv
33,143,5,medium,medium,136.0,0.9379310344827586,Java_medium_results.csv
33,121,5,medium,medium,162.0,0.9152542372881356,Java_medium_results.csv
33,115,5,medium,medium,278.0,0.9686411149825784,Java_medium_results.csv
33,117,5,medium,medium,271.0,0.9124579124579124,Java_medium_results.csv
33,133,5,medium,medium,252.0,0.9438202247191012,Java_medium_results.csv
33,145,5,medium,medium,242.0,0.9565217391304348,Java_medium_results.csv
33,135,5,medium,medium,281.0,0.9656357388316152,Java_medium_results.csv
33,147,5,medium,medium,170.0,0.96045197740113,Java_medium_results.csv
33,142,5,medium,medium,313.0,0.8994252873563219,Java_medium_results.csv
33,155,5,medium,medium,157.0,0.923529411764706,Java_medium_results.csv
33,158,5,medium,medium,275.0,0.9615384615384616,Java_medium_results.csv
33,171,5,medium,medium,153.0,0.9745222929936306,Java_medium_results.csv
33,168,5,medium,medium,239.0,0.9446640316205532,Java_medium_results.csv
33,192,5,medium,medium,148.0,0.9673202614379084,Java_medium_results.csv
33,203,5,medium,medium,137.0,0.9448275862068966,Java_medium_results.csv
33,166,5,medium,medium,296.0,0.9704918032786886,Java_medium_results.csv
33,169,5,medium,medium,273.0,0.9381443298969072,Java_medium_results.csv
33,202,5,medium,medium,177.0,0.9365079365079364,Java_medium_results.csv
40,42,5,medium,medium,166.0,0.9485714285714286,Java_medium_results.csv
33,210,5,medium,medium,132.0,0.9103448275862068,Java_medium_results.csv
33,215,5,medium,medium,170.0,0.8947368421052632,Java_medium_results.csv
33,151,5,medium,medium,612.0,0.9652996845425869,Java_medium_results.csv
40,51,5,medium,medium,168.0,0.96,Java_medium_results.csv
33,207,5,medium,medium,238.0,0.9118773946360154,Java_medium_results.csv
40,53,5,medium,medium,168.0,0.96,Java_medium_results.csv
33,206,5,medium,medium,351.0,0.936,Java_medium_results.csv
40,62,5,medium,medium,161.0,0.92,Java_medium_results.csv
40,66,5,medium,medium,166.0,0.9485714285714286,Java_medium_results.csv
40,57,5,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
40,70,5,medium,medium,166.0,0.9485714285714286,Java_medium_results.csv
40,54,5,medium,medium,302.0,0.9648562300319488,Java_medium_results.csv
33,214,5,medium,medium,520.0,0.9701492537313432,Java_medium_results.csv
40,81,5,medium,medium,167.0,0.9542857142857144,Java_medium_results.csv
40,61,5,medium,medium,324.0,0.9501466275659824,Java_medium_results.csv
40,55,5,medium,medium,325.0,0.8689839572192514,Java_medium_results.csv
40,75,5,medium,medium,191.0,0.9646464646464646,Java_medium_results.csv
40,88,5,medium,medium,165.0,0.9428571428571428,Java_medium_results.csv
40,73,5,medium,medium,256.0,0.9481481481481482,Java_medium_results.csv
40,84,5,medium,medium,242.0,0.9201520912547528,Java_medium_results.csv
40,91,5,medium,medium,168.0,0.96,Java_medium_results.csv
40,105,5,medium,medium,168.0,0.96,Java_medium_results.csv
40,89,5,medium,medium,211.0,0.9419642857142856,Java_medium_results.csv
40,83,5,medium,medium,319.0,0.9114285714285716,Java_medium_results.csv
40,97,5,medium,medium,208.0,0.9043478260869564,Java_medium_results.csv
40,108,5,medium,medium,172.0,0.9828571428571428,Java_medium_results.csv
40,115,5,medium,medium,254.0,0.8850174216027874,Java_medium_results.csv
40,143,5,medium,medium,165.0,0.9428571428571428,Java_medium_results.csv
40,121,5,medium,medium,175.0,0.9887005649717514,Java_medium_results.csv
40,117,5,medium,medium,273.0,0.9191919191919192,Java_medium_results.csv
40,133,5,medium,medium,230.0,0.8614232209737828,Java_medium_results.csv
40,145,5,medium,medium,230.0,0.9090909090909092,Java_medium_results.csv
40,135,5,medium,medium,261.0,0.8969072164948454,Java_medium_results.csv
40,147,5,medium,medium,170.0,0.96045197740113,Java_medium_results.csv
40,155,5,medium,medium,169.0,0.9657142857142856,Java_medium_results.csv
40,142,5,medium,medium,330.0,0.9482758620689656,Java_medium_results.csv
40,171,5,medium,medium,169.0,0.9657142857142856,Java_medium_results.csv
40,192,5,medium,medium,163.0,0.9314285714285714,Java_medium_results.csv
40,168,5,medium,medium,223.0,0.8814229249011858,Java_medium_results.csv
40,203,5,medium,medium,153.0,0.8742857142857143,Java_medium_results.csv
40,158,5,medium,medium,256.0,0.8951048951048951,Java_medium_results.csv
40,166,5,medium,medium,269.0,0.8819672131147541,Java_medium_results.csv
40,202,5,medium,medium,181.0,0.9576719576719576,Java_medium_results.csv
40,169,5,medium,medium,263.0,0.9037800687285223,Java_medium_results.csv
42,51,5,medium,medium,133.0,0.9172413793103448,Java_medium_results.csv
42,53,5,medium,medium,127.0,0.9548872180451128,Java_medium_results.csv
40,210,5,medium,medium,166.0,0.9485714285714286,Java_medium_results.csv
42,57,5,medium,medium,182.0,0.9629629629629628,Java_medium_results.csv
42,54,5,medium,medium,287.0,0.9169329073482428,Java_medium_results.csv
40,215,5,medium,medium,184.0,0.968421052631579,Java_medium_results.csv
42,55,5,medium,medium,365.0,0.9759358288770054,Java_medium_results.csv
42,62,5,medium,medium,94.0,0.94,Java_medium_results.csv
40,151,5,medium,medium,585.0,0.9227129337539433,Java_medium_results.csv
40,207,5,medium,medium,244.0,0.9348659003831418,Java_medium_results.csv
42,66,5,medium,medium,107.0,0.9304347826086956,Java_medium_results.csv
42,70,5,medium,medium,125.0,0.9689922480620154,Java_medium_results.csv
42,81,5,medium,medium,113.0,0.8968253968253969,Java_medium_results.csv
42,61,5,medium,medium,321.0,0.9413489736070382,Java_medium_results.csv
42,75,5,medium,medium,182.0,0.9191919191919192,Java_medium_results.csv
40,206,5,medium,medium,346.0,0.9226666666666666,Java_medium_results.csv
42,73,5,medium,medium,250.0,0.925925925925926,Java_medium_results.csv
42,88,5,medium,medium,108.0,0.9557522123893806,Java_medium_results.csv
42,84,5,medium,medium,249.0,0.946768060836502,Java_medium_results.csv
42,83,5,medium,medium,331.0,0.9457142857142856,Java_medium_results.csv
42,89,5,medium,medium,204.0,0.9107142857142856,Java_medium_results.csv
42,91,5,medium,medium,124.0,0.8732394366197183,Java_medium_results.csv
42,105,5,medium,medium,159.0,0.9578313253012049,Java_medium_results.csv
42,97,5,medium,medium,216.0,0.9391304347826088,Java_medium_results.csv
42,108,5,medium,medium,141.0,0.9096774193548388,Java_medium_results.csv
42,121,5,medium,medium,164.0,0.9265536723163842,Java_medium_results.csv
42,143,5,medium,medium,82.0,0.8723404255319149,Java_medium_results.csv
42,115,5,medium,medium,280.0,0.975609756097561,Java_medium_results.csv
42,117,5,medium,medium,280.0,0.9427609427609428,Java_medium_results.csv
42,133,5,medium,medium,254.0,0.951310861423221,Java_medium_results.csv
42,135,5,medium,medium,283.0,0.972508591065292,Java_medium_results.csv
42,145,5,medium,medium,247.0,0.9762845849802372,Java_medium_results.csv
42,147,5,medium,medium,167.0,0.943502824858757,Java_medium_results.csv
42,142,5,medium,medium,326.0,0.9367816091954024,Java_medium_results.csv
42,155,5,medium,medium,155.0,0.9117647058823528,Java_medium_results.csv
42,158,5,medium,medium,276.0,0.965034965034965,Java_medium_results.csv
42,171,5,medium,medium,142.0,0.9044585987261148,Java_medium_results.csv
42,166,5,medium,medium,297.0,0.9737704918032788,Java_medium_results.csv
40,214,5,medium,medium,491.0,0.9160447761194028,Java_medium_results.csv
42,168,5,medium,medium,247.0,0.9762845849802372,Java_medium_results.csv
42,192,5,medium,medium,144.0,0.9411764705882352,Java_medium_results.csv
42,203,5,medium,medium,49.0,0.9423076923076924,Java_medium_results.csv
42,169,5,medium,medium,273.0,0.9381443298969072,Java_medium_results.csv
42,210,5,medium,medium,110.0,0.9090909090909092,Java_medium_results.csv
42,202,5,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
42,151,5,medium,medium,625.0,0.9858044164037856,Java_medium_results.csv
42,215,5,medium,medium,170.0,0.8947368421052632,Java_medium_results.csv
42,207,5,medium,medium,239.0,0.9157088122605364,Java_medium_results.csv
42,206,5,medium,medium,350.0,0.9333333333333332,Java_medium_results.csv
42,214,5,medium,medium,524.0,0.9776119402985076,Java_medium_results.csv
51,62,5,medium,medium,139.0,0.9586206896551724,Java_medium_results.csv
51,66,5,medium,medium,133.0,0.9172413793103448,Java_medium_results.csv
51,53,5,medium,medium,140.0,0.9655172413793104,Java_medium_results.csv
51,70,5,medium,medium,139.0,0.9586206896551724,Java_medium_results.csv
51,57,5,medium,medium,171.0,0.9047619047619048,Java_medium_results.csv
51,81,5,medium,medium,126.0,0.8689655172413793,Java_medium_results.csv
51,75,5,medium,medium,184.0,0.9292929292929292,Java_medium_results.csv
51,54,5,medium,medium,284.0,0.9073482428115016,Java_medium_results.csv
51,55,5,medium,medium,351.0,0.9385026737967914,Java_medium_results.csv
51,61,5,medium,medium,303.0,0.8885630498533724,Java_medium_results.csv
51,73,5,medium,medium,228.0,0.8444444444444444,Java_medium_results.csv
51,88,5,medium,medium,136.0,0.9379310344827586,Java_medium_results.csv
51,84,5,medium,medium,233.0,0.8859315589353612,Java_medium_results.csv
51,91,5,medium,medium,131.0,0.903448275862069,Java_medium_results.csv
51,105,5,medium,medium,155.0,0.933734939759036,Java_medium_results.csv
51,83,5,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
51,89,5,medium,medium,193.0,0.8616071428571429,Java_medium_results.csv
51,108,5,medium,medium,145.0,0.935483870967742,Java_medium_results.csv
51,97,5,medium,medium,195.0,0.8478260869565217,Java_medium_results.csv
51,143,5,medium,medium,125.0,0.8620689655172413,Java_medium_results.csv
51,115,5,medium,medium,267.0,0.9303135888501742,Java_medium_results.csv
51,121,5,medium,medium,162.0,0.9152542372881356,Java_medium_results.csv
51,117,5,medium,medium,269.0,0.9057239057239056,Java_medium_results.csv
51,133,5,medium,medium,250.0,0.9363295880149812,Java_medium_results.csv
51,135,5,medium,medium,275.0,0.9450171821305842,Java_medium_results.csv
51,145,5,medium,medium,235.0,0.9288537549407114,Java_medium_results.csv
51,147,5,medium,medium,169.0,0.9548022598870056,Java_medium_results.csv
51,155,5,medium,medium,144.0,0.8470588235294118,Java_medium_results.csv
51,142,5,medium,medium,304.0,0.8735632183908046,Java_medium_results.csv
51,171,5,medium,medium,144.0,0.9171974522292994,Java_medium_results.csv
51,158,5,medium,medium,267.0,0.9335664335664337,Java_medium_results.csv
51,202,5,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
51,192,5,medium,medium,141.0,0.9215686274509804,Java_medium_results.csv
51,203,5,medium,medium,137.0,0.9448275862068966,Java_medium_results.csv
51,168,5,medium,medium,233.0,0.9209486166007904,Java_medium_results.csv
51,166,5,medium,medium,285.0,0.9344262295081968,Java_medium_results.csv
51,169,5,medium,medium,256.0,0.8797250859106529,Java_medium_results.csv
51,210,5,medium,medium,125.0,0.8620689655172413,Java_medium_results.csv
51,215,5,medium,medium,175.0,0.9210526315789472,Java_medium_results.csv
51,151,5,medium,medium,607.0,0.9574132492113564,Java_medium_results.csv
51,207,5,medium,medium,226.0,0.8659003831417624,Java_medium_results.csv
53,54,5,medium,medium,308.0,0.9840255591054312,Java_medium_results.csv
53,57,5,medium,medium,163.0,0.8624338624338624,Java_medium_results.csv
51,206,5,medium,medium,322.0,0.8586666666666667,Java_medium_results.csv
53,62,5,medium,medium,113.0,0.849624060150376,Java_medium_results.csv
53,66,5,medium,medium,132.0,0.9924812030075189,Java_medium_results.csv
53,55,5,medium,medium,321.0,0.8582887700534759,Java_medium_results.csv
53,70,5,medium,medium,111.0,0.8345864661654135,Java_medium_results.csv
53,81,5,medium,medium,123.0,0.924812030075188,Java_medium_results.csv
53,61,5,medium,medium,332.0,0.9736070381231672,Java_medium_results.csv
53,75,5,medium,medium,185.0,0.9343434343434344,Java_medium_results.csv
53,88,5,medium,medium,112.0,0.8421052631578947,Java_medium_results.csv
53,73,5,medium,medium,254.0,0.9407407407407408,Java_medium_results.csv
51,214,5,medium,medium,505.0,0.9421641791044776,Java_medium_results.csv
53,84,5,medium,medium,253.0,0.9619771863117872,Java_medium_results.csv
53,91,5,medium,medium,140.0,0.9859154929577464,Java_medium_results.csv
53,89,5,medium,medium,220.0,0.9821428571428572,Java_medium_results.csv
53,83,5,medium,medium,333.0,0.9514285714285714,Java_medium_results.csv
53,108,5,medium,medium,150.0,0.967741935483871,Java_medium_results.csv
53,105,5,medium,medium,138.0,0.8313253012048193,Java_medium_results.csv
53,97,5,medium,medium,214.0,0.9304347826086956,Java_medium_results.csv
53,121,5,medium,medium,170.0,0.96045197740113,Java_medium_results.csv
53,143,5,medium,medium,126.0,0.9473684210526316,Java_medium_results.csv
53,115,5,medium,medium,249.0,0.867595818815331,Java_medium_results.csv
53,117,5,medium,medium,284.0,0.9562289562289562,Java_medium_results.csv
53,133,5,medium,medium,225.0,0.8426966292134831,Java_medium_results.csv
53,135,5,medium,medium,266.0,0.9140893470790378,Java_medium_results.csv
53,147,5,medium,medium,164.0,0.9265536723163842,Java_medium_results.csv
53,145,5,medium,medium,210.0,0.8300395256916996,Java_medium_results.csv
53,155,5,medium,medium,168.0,0.9882352941176472,Java_medium_results.csv
53,142,5,medium,medium,330.0,0.9482758620689656,Java_medium_results.csv
53,171,5,medium,medium,151.0,0.961783439490446,Java_medium_results.csv
53,158,5,medium,medium,242.0,0.8461538461538461,Java_medium_results.csv
53,192,5,medium,medium,140.0,0.915032679738562,Java_medium_results.csv
53,203,5,medium,medium,116.0,0.8721804511278195,Java_medium_results.csv
53,168,5,medium,medium,228.0,0.9011857707509882,Java_medium_results.csv
53,166,5,medium,medium,277.0,0.9081967213114754,Java_medium_results.csv
53,169,5,medium,medium,276.0,0.9484536082474226,Java_medium_results.csv
53,202,5,medium,medium,178.0,0.9417989417989416,Java_medium_results.csv
53,210,5,medium,medium,126.0,0.9473684210526316,Java_medium_results.csv
53,215,5,medium,medium,182.0,0.9578947368421052,Java_medium_results.csv
53,151,5,medium,medium,581.0,0.916403785488959,Java_medium_results.csv
53,207,5,medium,medium,245.0,0.9386973180076628,Java_medium_results.csv
53,206,5,medium,medium,351.0,0.936,Java_medium_results.csv
54,62,5,medium,medium,298.0,0.952076677316294,Java_medium_results.csv
54,66,5,medium,medium,293.0,0.9361022364217252,Java_medium_results.csv
54,57,5,medium,medium,305.0,0.97444089456869,Java_medium_results.csv
54,70,5,medium,medium,304.0,0.9712460063897764,Java_medium_results.csv
53,214,5,medium,medium,504.0,0.9402985074626866,Java_medium_results.csv
54,81,5,medium,medium,285.0,0.9105431309904152,Java_medium_results.csv
54,88,5,medium,medium,302.0,0.9648562300319488,Java_medium_results.csv
54,55,5,medium,medium,359.0,0.9598930481283422,Java_medium_results.csv
54,61,5,medium,medium,316.0,0.9266862170087976,Java_medium_results.csv
54,73,5,medium,medium,296.0,0.9456869009584664,Java_medium_results.csv
54,75,5,medium,medium,279.0,0.8913738019169329,Java_medium_results.csv
54,91,5,medium,medium,284.0,0.9073482428115016,Java_medium_results.csv
54,84,5,medium,medium,297.0,0.9488817891373802,Java_medium_results.csv
54,108,5,medium,medium,276.0,0.8817891373801917,Java_medium_results.csv
54,83,5,medium,medium,320.0,0.9142857142857144,Java_medium_results.csv
54,105,5,medium,medium,298.0,0.952076677316294,Java_medium_results.csv
54,89,5,medium,medium,292.0,0.9329073482428116,Java_medium_results.csv
54,97,5,medium,medium,296.0,0.9456869009584664,Java_medium_results.csv
54,143,5,medium,medium,290.0,0.926517571884984,Java_medium_results.csv
54,115,5,medium,medium,303.0,0.9680511182108626,Java_medium_results.csv
54,121,5,medium,medium,278.0,0.8881789137380192,Java_medium_results.csv
54,117,5,medium,medium,299.0,0.9552715654952076,Java_medium_results.csv
54,133,5,medium,medium,306.0,0.977635782747604,Java_medium_results.csv
54,145,5,medium,medium,309.0,0.987220447284345,Java_medium_results.csv
54,147,5,medium,medium,303.0,0.9680511182108626,Java_medium_results.csv
54,155,5,medium,medium,278.0,0.8881789137380192,Java_medium_results.csv
54,135,5,medium,medium,304.0,0.9712460063897764,Java_medium_results.csv
54,142,5,medium,medium,326.0,0.9367816091954024,Java_medium_results.csv
54,171,5,medium,medium,290.0,0.926517571884984,Java_medium_results.csv
54,192,5,medium,medium,293.0,0.9361022364217252,Java_medium_results.csv
54,158,5,medium,medium,306.0,0.977635782747604,Java_medium_results.csv
54,203,5,medium,medium,304.0,0.9712460063897764,Java_medium_results.csv
54,168,5,medium,medium,295.0,0.9424920127795527,Java_medium_results.csv
54,166,5,medium,medium,309.0,0.987220447284345,Java_medium_results.csv
54,202,5,medium,medium,289.0,0.9233226837060704,Java_medium_results.csv
54,169,5,medium,medium,295.0,0.9424920127795527,Java_medium_results.csv
54,210,5,medium,medium,286.0,0.9137380191693292,Java_medium_results.csv
54,151,5,medium,medium,610.0,0.9621451104100948,Java_medium_results.csv
54,215,5,medium,medium,282.0,0.9009584664536742,Java_medium_results.csv
55,62,5,medium,medium,331.0,0.8850267379679144,Java_medium_results.csv
54,207,5,medium,medium,292.0,0.9329073482428116,Java_medium_results.csv
55,57,5,medium,medium,331.0,0.8850267379679144,Java_medium_results.csv
54,206,5,medium,medium,351.0,0.936,Java_medium_results.csv
55,66,5,medium,medium,355.0,0.9491978609625668,Java_medium_results.csv
55,70,5,medium,medium,334.0,0.893048128342246,Java_medium_results.csv
55,81,5,medium,medium,349.0,0.9331550802139036,Java_medium_results.csv
55,75,5,medium,medium,351.0,0.9385026737967914,Java_medium_results.csv
55,61,5,medium,medium,359.0,0.9598930481283422,Java_medium_results.csv
55,88,5,medium,medium,338.0,0.9037433155080212,Java_medium_results.csv
55,73,5,medium,medium,358.0,0.9572192513368984,Java_medium_results.csv
54,214,5,medium,medium,512.0,0.9552238805970148,Java_medium_results.csv
55,91,5,medium,medium,351.0,0.9385026737967914,Java_medium_results.csv
55,84,5,medium,medium,351.0,0.9385026737967914,Java_medium_results.csv
55,89,5,medium,medium,344.0,0.9197860962566844,Java_medium_results.csv
55,105,5,medium,medium,329.0,0.8796791443850267,Java_medium_results.csv
55,83,5,medium,medium,354.0,0.946524064171123,Java_medium_results.csv
55,108,5,medium,medium,358.0,0.9572192513368984,Java_medium_results.csv
55,97,5,medium,medium,342.0,0.9144385026737968,Java_medium_results.csv
55,143,5,medium,medium,353.0,0.9438502673796793,Java_medium_results.csv
55,121,5,medium,medium,343.0,0.9171122994652406,Java_medium_results.csv
55,115,5,medium,medium,324.0,0.8663101604278075,Java_medium_results.csv
55,117,5,medium,medium,347.0,0.927807486631016,Java_medium_results.csv
55,133,5,medium,medium,330.0,0.8823529411764706,Java_medium_results.csv
55,145,5,medium,medium,323.0,0.8636363636363636,Java_medium_results.csv
55,135,5,medium,medium,299.0,0.7994652406417112,Java_medium_results.csv
55,147,5,medium,medium,308.0,0.8235294117647058,Java_medium_results.csv
55,155,5,medium,medium,352.0,0.9411764705882352,Java_medium_results.csv
55,142,5,medium,medium,357.0,0.9545454545454546,Java_medium_results.csv
55,171,5,medium,medium,354.0,0.946524064171123,Java_medium_results.csv
55,192,5,medium,medium,307.0,0.820855614973262,Java_medium_results.csv
55,203,5,medium,medium,352.0,0.9411764705882352,Java_medium_results.csv
55,158,5,medium,medium,315.0,0.8422459893048129,Java_medium_results.csv
55,202,5,medium,medium,345.0,0.9224598930481284,Java_medium_results.csv
55,168,5,medium,medium,307.0,0.820855614973262,Java_medium_results.csv
55,166,5,medium,medium,346.0,0.9251336898395722,Java_medium_results.csv
55,169,5,medium,medium,339.0,0.9064171122994652,Java_medium_results.csv
57,62,5,medium,medium,172.0,0.91005291005291,Java_medium_results.csv
55,210,5,medium,medium,348.0,0.93048128342246,Java_medium_results.csv
57,66,5,medium,medium,175.0,0.925925925925926,Java_medium_results.csv
57,70,5,medium,medium,171.0,0.9047619047619048,Java_medium_results.csv
57,61,5,medium,medium,317.0,0.9296187683284456,Java_medium_results.csv
55,215,5,medium,medium,357.0,0.9545454545454546,Java_medium_results.csv
55,151,5,medium,medium,563.0,0.88801261829653,Java_medium_results.csv
55,207,5,medium,medium,349.0,0.9331550802139036,Java_medium_results.csv
57,81,5,medium,medium,171.0,0.9047619047619048,Java_medium_results.csv
57,75,5,medium,medium,190.0,0.9595959595959596,Java_medium_results.csv
57,88,5,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
55,206,5,medium,medium,357.0,0.952,Java_medium_results.csv
57,73,5,medium,medium,249.0,0.9222222222222224,Java_medium_results.csv
57,91,5,medium,medium,179.0,0.9470899470899472,Java_medium_results.csv
57,84,5,medium,medium,254.0,0.9657794676806084,Java_medium_results.csv
57,83,5,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
57,89,5,medium,medium,210.0,0.9375,Java_medium_results.csv
57,105,5,medium,medium,170.0,0.8994708994708994,Java_medium_results.csv
57,108,5,medium,medium,181.0,0.9576719576719576,Java_medium_results.csv
57,97,5,medium,medium,207.0,0.9,Java_medium_results.csv
57,143,5,medium,medium,177.0,0.9365079365079364,Java_medium_results.csv
57,121,5,medium,medium,170.0,0.8994708994708994,Java_medium_results.csv
57,115,5,medium,medium,261.0,0.9094076655052264,Java_medium_results.csv
57,117,5,medium,medium,280.0,0.9427609427609428,Java_medium_results.csv
57,133,5,medium,medium,231.0,0.8651685393258427,Java_medium_results.csv
57,135,5,medium,medium,268.0,0.9209621993127148,Java_medium_results.csv
55,214,5,medium,medium,457.0,0.8526119402985075,Java_medium_results.csv
57,147,5,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
57,142,5,medium,medium,318.0,0.913793103448276,Java_medium_results.csv
57,155,5,medium,medium,175.0,0.925925925925926,Java_medium_results.csv
57,145,5,medium,medium,232.0,0.91699604743083,Java_medium_results.csv
57,168,5,medium,medium,226.0,0.8932806324110671,Java_medium_results.csv
57,192,5,medium,medium,169.0,0.8941798941798942,Java_medium_results.csv
57,166,5,medium,medium,275.0,0.9016393442622952,Java_medium_results.csv
57,171,5,medium,medium,177.0,0.9365079365079364,Java_medium_results.csv
57,158,5,medium,medium,252.0,0.8811188811188811,Java_medium_results.csv
57,203,5,medium,medium,175.0,0.925925925925926,Java_medium_results.csv
57,169,5,medium,medium,268.0,0.9209621993127148,Java_medium_results.csv
57,202,5,medium,medium,182.0,0.9629629629629628,Java_medium_results.csv
57,210,5,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
57,215,5,medium,medium,185.0,0.9736842105263158,Java_medium_results.csv
57,207,5,medium,medium,239.0,0.9157088122605364,Java_medium_results.csv
57,151,5,medium,medium,582.0,0.917981072555205,Java_medium_results.csv
57,206,5,medium,medium,338.0,0.9013333333333332,Java_medium_results.csv
61,62,5,medium,medium,330.0,0.967741935483871,Java_medium_results.csv
61,66,5,medium,medium,314.0,0.9208211143695014,Java_medium_results.csv
61,70,5,medium,medium,331.0,0.9706744868035192,Java_medium_results.csv
61,81,5,medium,medium,310.0,0.9090909090909092,Java_medium_results.csv
57,214,5,medium,medium,498.0,0.9291044776119404,Java_medium_results.csv
61,88,5,medium,medium,327.0,0.9589442815249268,Java_medium_results.csv
61,75,5,medium,medium,302.0,0.8856304985337243,Java_medium_results.csv
61,73,5,medium,medium,319.0,0.935483870967742,Java_medium_results.csv
61,91,5,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
61,89,5,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
61,84,5,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
61,105,5,medium,medium,329.0,0.9648093841642228,Java_medium_results.csv
61,108,5,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
61,97,5,medium,medium,305.0,0.8944281524926686,Java_medium_results.csv
61,83,5,medium,medium,322.0,0.92,Java_medium_results.csv
61,143,5,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
61,121,5,medium,medium,301.0,0.8826979472140762,Java_medium_results.csv
61,115,5,medium,medium,330.0,0.967741935483871,Java_medium_results.csv
