exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score,source_file
39,16,Beginner,Beginner,r1,r3,c3,c3,32.51103112430032,Beginner_result.csv
39,36,Beginner,Beginner,r1,r3,c3,c3,35.47432242245104,Beginner_result.csv
39,37,Beginner,Beginner,r1,r3,c3,c3,39.75474946081375,Beginner_result.csv
39,38,Beginner,Beginner,r1,r3,c3,c3,35.92081114862915,Beginner_result.csv
39,43,Beginner,Beginner,r1,r3,c3,c3,42.64791022296139,Beginner_result.csv
39,47,Beginner,Beginner,r1,r3,c3,c3,46.18426427175896,Beginner_result.csv
39,50,Beginner,Beginner,r1,r3,c3,c3,45.98267568414036,Beginner_result.csv
40,25,Beginner,Beginner,r1,r3,c1,c1,43.468838386682926,Beginner_result.csv
40,26,Beginner,Beginner,r1,r3,c1,c1,43.98031848860042,Beginner_result.csv
40,28,Beginner,Beginner,r1,r3,c1,c1,41.55434769208824,Beginner_result.csv
40,29,Beginner,Beginner,r1,r3,c1,c1,42.13998955627227,Beginner_result.csv
40,41,Beginner,Beginner,r1,r3,c1,c1,46.49561411825159,Beginner_result.csv
40,46,Beginner,Beginner,r1,r3,c1,c1,46.3359759970917,Beginner_result.csv
40,48,Beginner,Beginner,r1,r3,c1,c1,43.876970608233854,Beginner_result.csv
40,52,Beginner,Beginner,r1,r3,c1,c1,46.42838814129132,Beginner_result.csv
41,24,Beginner,Beginner,r1,r3,c2,c2,47.29298918747836,Beginner_result.csv
41,27,Beginner,Beginner,r1,r3,c2,c2,45.11239986481237,Beginner_result.csv
41,30,Beginner,Beginner,r1,r3,c2,c2,43.04747328264752,Beginner_result.csv
41,33,Beginner,Beginner,r1,r3,c2,c2,47.200240570062256,Beginner_result.csv
41,39,Beginner,Beginner,r1,r3,c2,c2,47.410599504068216,Beginner_result.csv
41,40,Beginner,Beginner,r1,r3,c2,c2,45.262187698658494,Beginner_result.csv
41,9,Beginner,Beginner,r1,r3,c2,c2,48.7441706795648,Beginner_result.csv
43,24,Beginner,Beginner,r1,r3,c2,c2,43.98434793084908,Beginner_result.csv
43,27,Beginner,Beginner,r1,r3,c2,c2,42.72817566865212,Beginner_result.csv
43,30,Beginner,Beginner,r1,r3,c2,c2,41.79031142377077,Beginner_result.csv
43,33,Beginner,Beginner,r1,r3,c2,c2,45.83925698469514,Beginner_result.csv
43,39,Beginner,Beginner,r1,r3,c2,c2,45.42160640997144,Beginner_result.csv
43,40,Beginner,Beginner,r1,r3,c2,c2,44.279521628916,Beginner_result.csv
43,9,Beginner,Beginner,r1,r3,c2,c2,45.37614092096018,Beginner_result.csv
46,16,Beginner,Beginner,r1,r3,c3,c3,30.672815542446887,Beginner_result.csv
46,36,Beginner,Beginner,r1,r3,c3,c3,36.99821767727251,Beginner_result.csv
46,37,Beginner,Beginner,r1,r3,c3,c3,38.49119858047961,Beginner_result.csv
46,38,Beginner,Beginner,r1,r3,c3,c3,34.67432033942243,Beginner_result.csv
46,43,Beginner,Beginner,r1,r3,c3,c3,41.55403763594255,Beginner_result.csv
46,47,Beginner,Beginner,r1,r3,c3,c3,42.4980713254166,Beginner_result.csv
46,50,Beginner,Beginner,r1,r3,c3,c3,44.17665202068815,Beginner_result.csv
47,24,Beginner,Beginner,r1,r3,c2,c2,41.29038810452349,Beginner_result.csv
47,27,Beginner,Beginner,r1,r3,c2,c2,39.52567408205603,Beginner_result.csv
47,30,Beginner,Beginner,r1,r3,c2,c2,39.58232836949851,Beginner_result.csv
47,33,Beginner,Beginner,r1,r3,c2,c2,42.14687178730795,Beginner_result.csv
47,39,Beginner,Beginner,r1,r3,c2,c2,40.41495545856392,Beginner_result.csv
47,40,Beginner,Beginner,r1,r3,c2,c2,41.96428943905774,Beginner_result.csv
47,9,Beginner,Beginner,r1,r3,c2,c2,42.329342865803554,Beginner_result.csv
48,24,Beginner,Beginner,r1,r3,c2,c2,43.52150162674362,Beginner_result.csv
48,27,Beginner,Beginner,r1,r3,c2,c2,44.39593720146998,Beginner_result.csv
48,30,Beginner,Beginner,r1,r3,c2,c2,42.63674606553674,Beginner_result.csv
48,33,Beginner,Beginner,r1,r3,c2,c2,45.28996330072975,Beginner_result.csv
48,39,Beginner,Beginner,r1,r3,c2,c2,45.30563182876498,Beginner_result.csv
48,40,Beginner,Beginner,r1,r3,c2,c2,42.891132988232776,Beginner_result.csv
48,9,Beginner,Beginner,r1,r3,c2,c2,46.57378621239655,Beginner_result.csv
50,24,Beginner,Beginner,r1,r3,c2,c2,35.404886824203786,Beginner_result.csv
50,27,Beginner,Beginner,r1,r3,c2,c2,33.72052474758261,Beginner_result.csv
50,30,Beginner,Beginner,r1,r3,c2,c2,31.435247916377257,Beginner_result.csv
50,33,Beginner,Beginner,r1,r3,c2,c2,33.985439951472024,Beginner_result.csv
50,39,Beginner,Beginner,r1,r3,c2,c2,34.58721256207143,Beginner_result.csv
50,40,Beginner,Beginner,r1,r3,c2,c2,34.562371203221424,Beginner_result.csv
50,9,Beginner,Beginner,r1,r3,c2,c2,36.72390170421208,Beginner_result.csv
52,24,Beginner,Beginner,r1,r3,c2,c2,38.00854497287814,Beginner_result.csv
52,27,Beginner,Beginner,r1,r3,c2,c2,37.42445208274299,Beginner_result.csv
52,30,Beginner,Beginner,r1,r3,c2,c2,36.15233467350682,Beginner_result.csv
52,33,Beginner,Beginner,r1,r3,c2,c2,40.58705334040523,Beginner_result.csv
52,39,Beginner,Beginner,r1,r3,c2,c2,38.08832077184647,Beginner_result.csv
52,40,Beginner,Beginner,r1,r3,c2,c2,39.26299746775985,Beginner_result.csv
52,9,Beginner,Beginner,r1,r3,c2,c2,39.438086929663136,Beginner_result.csv
9,16,Beginner,Beginner,r1,r3,c3,c3,34.185722042821105,Beginner_result.csv
9,36,Beginner,Beginner,r1,r3,c3,c3,37.85158794517962,Beginner_result.csv
9,37,Beginner,Beginner,r1,r3,c3,c3,40.56111664067368,Beginner_result.csv
9,38,Beginner,Beginner,r1,r3,c3,c3,37.07443326016899,Beginner_result.csv
9,43,Beginner,Beginner,r1,r3,c3,c3,44.98391526548771,Beginner_result.csv
9,47,Beginner,Beginner,r1,r3,c3,c3,46.95150140942539,Beginner_result.csv
9,50,Beginner,Beginner,r1,r3,c3,c3,45.58295762938721,Beginner_result.csv
16,26,Beginner,Beginner,r2,r2,c2,c2,33.129526787502776,Beginner_result.csv
16,29,Beginner,Beginner,r2,r2,c2,c2,33.0845713153896,Beginner_result.csv
16,36,Beginner,Beginner,r2,r2,c2,c2,26.72102728595167,Beginner_result.csv
16,46,Beginner,Beginner,r2,r2,c2,c2,34.095052225554475,Beginner_result.csv
24,25,Beginner,Beginner,r2,r2,c3,c3,42.84745242708325,Beginner_result.csv
24,27,Beginner,Beginner,r2,r2,c3,c3,41.20987301460397,Beginner_result.csv
24,28,Beginner,Beginner,r2,r2,c3,c3,38.385397853619736,Beginner_result.csv
24,33,Beginner,Beginner,r2,r2,c3,c3,43.58397649705823,Beginner_result.csv
24,40,Beginner,Beginner,r2,r2,c3,c3,38.591462806194,Beginner_result.csv
24,41,Beginner,Beginner,r2,r2,c3,c3,45.19577428279231,Beginner_result.csv
24,48,Beginner,Beginner,r2,r2,c3,c3,45.95292896914102,Beginner_result.csv
24,52,Beginner,Beginner,r2,r2,c3,c3,38.62864401061292,Beginner_result.csv
25,27,Beginner,Beginner,r2,r2,c3,c3,42.21486360179931,Beginner_result.csv
25,28,Beginner,Beginner,r2,r2,c3,c3,38.01960784731081,Beginner_result.csv
25,33,Beginner,Beginner,r2,r2,c3,c3,42.821730241098514,Beginner_result.csv
25,40,Beginner,Beginner,r2,r2,c3,c3,36.87155557449106,Beginner_result.csv
25,41,Beginner,Beginner,r2,r2,c3,c3,45.93252418703539,Beginner_result.csv
25,48,Beginner,Beginner,r2,r2,c3,c3,44.859492611050456,Beginner_result.csv
25,52,Beginner,Beginner,r2,r2,c3,c3,38.87329887764234,Beginner_result.csv
26,29,Beginner,Beginner,r2,r2,c2,c2,43.33984949967218,Beginner_result.csv
26,36,Beginner,Beginner,r2,r2,c2,c2,35.87837398995288,Beginner_result.csv
26,46,Beginner,Beginner,r2,r2,c2,c2,42.91218673714327,Beginner_result.csv
27,28,Beginner,Beginner,r2,r2,c3,c3,32.91301140904581,Beginner_result.csv
27,33,Beginner,Beginner,r2,r2,c3,c3,38.09431233849536,Beginner_result.csv
27,40,Beginner,Beginner,r2,r2,c3,c3,36.050127480535934,Beginner_result.csv
27,41,Beginner,Beginner,r2,r2,c3,c3,42.57676216340625,Beginner_result.csv
27,48,Beginner,Beginner,r2,r2,c3,c3,40.52901039290866,Beginner_result.csv
27,52,Beginner,Beginner,r2,r2,c3,c3,34.34990080626688,Beginner_result.csv
28,33,Beginner,Beginner,r2,r2,c3,c3,34.47977812886151,Beginner_result.csv
28,40,Beginner,Beginner,r2,r2,c3,c3,31.813784015849755,Beginner_result.csv
28,41,Beginner,Beginner,r2,r2,c3,c3,38.287974734441335,Beginner_result.csv
28,48,Beginner,Beginner,r2,r2,c3,c3,36.006973743458644,Beginner_result.csv
28,52,Beginner,Beginner,r2,r2,c3,c3,31.00498315627546,Beginner_result.csv
29,36,Beginner,Beginner,r2,r2,c2,c2,37.92919195264022,Beginner_result.csv
29,46,Beginner,Beginner,r2,r2,c2,c2,43.3037103226344,Beginner_result.csv
30,37,Beginner,Beginner,r2,r2,c1,c1,35.790734472548586,Beginner_result.csv
30,38,Beginner,Beginner,r2,r2,c1,c1,32.20639202903316,Beginner_result.csv
30,39,Beginner,Beginner,r2,r2,c1,c1,40.667976258337255,Beginner_result.csv
30,43,Beginner,Beginner,r2,r2,c1,c1,40.4066214966112,Beginner_result.csv
30,47,Beginner,Beginner,r2,r2,c1,c1,36.28042432626098,Beginner_result.csv
30,50,Beginner,Beginner,r2,r2,c1,c1,37.69391971631268,Beginner_result.csv
30,9,Beginner,Beginner,r2,r2,c1,c1,39.95136287097406,Beginner_result.csv
33,40,Beginner,Beginner,r2,r2,c3,c3,36.45429063487135,Beginner_result.csv
33,41,Beginner,Beginner,r2,r2,c3,c3,42.59588272164887,Beginner_result.csv
33,48,Beginner,Beginner,r2,r2,c3,c3,41.89928098305169,Beginner_result.csv
33,52,Beginner,Beginner,r2,r2,c3,c3,33.67853569355397,Beginner_result.csv
36,46,Beginner,Beginner,r2,r2,c2,c2,34.98977556186429,Beginner_result.csv
37,38,Beginner,Beginner,r2,r2,c1,c1,29.73327724247326,Beginner_result.csv
37,39,Beginner,Beginner,r2,r2,c1,c1,34.5052851088358,Beginner_result.csv
37,43,Beginner,Beginner,r2,r2,c1,c1,38.05588154469329,Beginner_result.csv
37,47,Beginner,Beginner,r2,r2,c1,c1,35.58543948074326,Beginner_result.csv
37,50,Beginner,Beginner,r2,r2,c1,c1,36.07154397911727,Beginner_result.csv
37,9,Beginner,Beginner,r2,r2,c1,c1,36.95207515056018,Beginner_result.csv
38,39,Beginner,Beginner,r2,r2,c1,c1,34.796000056598345,Beginner_result.csv
38,43,Beginner,Beginner,r2,r2,c1,c1,32.63515880635755,Beginner_result.csv
38,47,Beginner,Beginner,r2,r2,c1,c1,33.10881575286093,Beginner_result.csv
38,50,Beginner,Beginner,r2,r2,c1,c1,34.81229697785281,Beginner_result.csv
38,9,Beginner,Beginner,r2,r2,c1,c1,33.10977597972177,Beginner_result.csv
39,43,Beginner,Beginner,r2,r2,c1,c1,40.23209869818418,Beginner_result.csv
39,47,Beginner,Beginner,r2,r2,c1,c1,40.20212913003908,Beginner_result.csv
39,50,Beginner,Beginner,r2,r2,c1,c1,41.37679064242853,Beginner_result.csv
39,9,Beginner,Beginner,r2,r2,c1,c1,40.158673025566216,Beginner_result.csv
40,41,Beginner,Beginner,r2,r2,c3,c3,42.1342684018822,Beginner_result.csv
40,48,Beginner,Beginner,r2,r2,c3,c3,38.86186976972528,Beginner_result.csv
40,52,Beginner,Beginner,r2,r2,c3,c3,34.576912725278824,Beginner_result.csv
41,48,Beginner,Beginner,r2,r2,c3,c3,46.63555336084852,Beginner_result.csv
41,52,Beginner,Beginner,r2,r2,c3,c3,37.54071300910128,Beginner_result.csv
43,47,Beginner,Beginner,r2,r2,c1,c1,39.64677767005513,Beginner_result.csv
43,50,Beginner,Beginner,r2,r2,c1,c1,41.92806533072525,Beginner_result.csv
43,9,Beginner,Beginner,r2,r2,c1,c1,40.69809500462888,Beginner_result.csv
47,50,Beginner,Beginner,r2,r2,c1,c1,38.73480622520187,Beginner_result.csv
47,9,Beginner,Beginner,r2,r2,c1,c1,41.319358966980126,Beginner_result.csv
48,52,Beginner,Beginner,r2,r2,c3,c3,38.35884043174432,Beginner_result.csv
50,9,Beginner,Beginner,r2,r2,c1,c1,41.97129275688846,Beginner_result.csv
16,24,Beginner,Beginner,r2,r3,c2,c2,34.12077236640982,Beginner_result.csv
16,27,Beginner,Beginner,r2,r3,c2,c2,31.715684927710576,Beginner_result.csv
16,30,Beginner,Beginner,r2,r3,c2,c2,29.226380632392782,Beginner_result.csv
16,33,Beginner,Beginner,r2,r3,c2,c2,33.214523416786626,Beginner_result.csv
16,39,Beginner,Beginner,r2,r3,c2,c2,32.25018798636347,Beginner_result.csv
16,40,Beginner,Beginner,r2,r3,c2,c2,31.29347028859974,Beginner_result.csv
16,9,Beginner,Beginner,r2,r3,c2,c2,34.44852715261035,Beginner_result.csv
24,16,Beginner,Beginner,r2,r3,c3,c3,33.6991792937653,Beginner_result.csv
24,36,Beginner,Beginner,r2,r3,c3,c3,37.02601149985337,Beginner_result.csv
24,37,Beginner,Beginner,r2,r3,c3,c3,38.40508518646683,Beginner_result.csv
24,38,Beginner,Beginner,r2,r3,c3,c3,37.19585869518394,Beginner_result.csv
24,43,Beginner,Beginner,r2,r3,c3,c3,42.86054665346428,Beginner_result.csv
24,47,Beginner,Beginner,r2,r3,c3,c3,46.32490755967363,Beginner_result.csv
24,50,Beginner,Beginner,r2,r3,c3,c3,44.76549784962838,Beginner_result.csv
25,16,Beginner,Beginner,r2,r3,c3,c3,33.36182270780785,Beginner_result.csv
25,36,Beginner,Beginner,r2,r3,c3,c3,36.76979526253365,Beginner_result.csv
25,37,Beginner,Beginner,r2,r3,c3,c3,39.27516596991888,Beginner_result.csv
25,38,Beginner,Beginner,r2,r3,c3,c3,37.04984442147418,Beginner_result.csv
25,43,Beginner,Beginner,r2,r3,c3,c3,41.98132296689454,Beginner_result.csv
25,47,Beginner,Beginner,r2,r3,c3,c3,46.48144401549254,Beginner_result.csv
25,50,Beginner,Beginner,r2,r3,c3,c3,46.062222912529656,Beginner_result.csv
26,24,Beginner,Beginner,r2,r3,c2,c2,44.30581619758087,Beginner_result.csv
26,27,Beginner,Beginner,r2,r3,c2,c2,39.19742713117298,Beginner_result.csv
26,30,Beginner,Beginner,r2,r3,c2,c2,37.41007068785779,Beginner_result.csv
26,33,Beginner,Beginner,r2,r3,c2,c2,39.167503891000216,Beginner_result.csv
26,39,Beginner,Beginner,r2,r3,c2,c2,39.471485607509806,Beginner_result.csv
26,40,Beginner,Beginner,r2,r3,c2,c2,39.848425966116494,Beginner_result.csv
26,9,Beginner,Beginner,r2,r3,c2,c2,42.73136585692963,Beginner_result.csv
27,16,Beginner,Beginner,r2,r3,c3,c3,28.624343585899005,Beginner_result.csv
27,36,Beginner,Beginner,r2,r3,c3,c3,34.182649110564746,Beginner_result.csv
27,37,Beginner,Beginner,r2,r3,c3,c3,34.17023150604959,Beginner_result.csv
27,38,Beginner,Beginner,r2,r3,c3,c3,32.976090168817215,Beginner_result.csv
27,43,Beginner,Beginner,r2,r3,c3,c3,38.81843288715984,Beginner_result.csv
27,47,Beginner,Beginner,r2,r3,c3,c3,41.39168221734853,Beginner_result.csv
27,50,Beginner,Beginner,r2,r3,c3,c3,39.97784428689116,Beginner_result.csv
28,16,Beginner,Beginner,r2,r3,c3,c3,25.524148891536413,Beginner_result.csv
28,36,Beginner,Beginner,r2,r3,c3,c3,29.373903448592408,Beginner_result.csv
28,37,Beginner,Beginner,r2,r3,c3,c3,30.41968580832688,Beginner_result.csv
28,38,Beginner,Beginner,r2,r3,c3,c3,29.71350060088046,Beginner_result.csv
28,43,Beginner,Beginner,r2,r3,c3,c3,35.07992460805212,Beginner_result.csv
28,47,Beginner,Beginner,r2,r3,c3,c3,37.716590334361285,Beginner_result.csv
28,50,Beginner,Beginner,r2,r3,c3,c3,36.47464126605091,Beginner_result.csv
29,24,Beginner,Beginner,r2,r3,c2,c2,41.23206450564106,Beginner_result.csv
29,27,Beginner,Beginner,r2,r3,c2,c2,41.24504602755156,Beginner_result.csv
29,30,Beginner,Beginner,r2,r3,c2,c2,36.48049845660344,Beginner_result.csv
29,33,Beginner,Beginner,r2,r3,c2,c2,42.79147157441011,Beginner_result.csv
29,39,Beginner,Beginner,r2,r3,c2,c2,41.68355237093344,Beginner_result.csv
29,40,Beginner,Beginner,r2,r3,c2,c2,41.74347911848848,Beginner_result.csv
29,9,Beginner,Beginner,r2,r3,c2,c2,43.25013570860863,Beginner_result.csv
30,25,Beginner,Beginner,r2,r3,c1,c1,39.942701581297406,Beginner_result.csv
30,26,Beginner,Beginner,r2,r3,c1,c1,40.44355181745986,Beginner_result.csv
30,28,Beginner,Beginner,r2,r3,c1,c1,37.46318642788036,Beginner_result.csv
30,29,Beginner,Beginner,r2,r3,c1,c1,36.79497717685742,Beginner_result.csv
30,41,Beginner,Beginner,r2,r3,c1,c1,41.86541852996259,Beginner_result.csv
30,46,Beginner,Beginner,r2,r3,c1,c1,40.883158700518976,Beginner_result.csv
30,48,Beginner,Beginner,r2,r3,c1,c1,39.38268905877108,Beginner_result.csv
30,52,Beginner,Beginner,r2,r3,c1,c1,42.05301763262686,Beginner_result.csv
33,16,Beginner,Beginner,r2,r3,c3,c3,29.92624014199576,Beginner_result.csv
33,36,Beginner,Beginner,r2,r3,c3,c3,36.99859511564793,Beginner_result.csv
33,37,Beginner,Beginner,r2,r3,c3,c3,35.828784647233825,Beginner_result.csv
33,38,Beginner,Beginner,r2,r3,c3,c3,32.93235656856605,Beginner_result.csv
33,43,Beginner,Beginner,r2,r3,c3,c3,39.7975203808719,Beginner_result.csv
33,47,Beginner,Beginner,r2,r3,c3,c3,42.06205296903935,Beginner_result.csv
33,50,Beginner,Beginner,r2,r3,c3,c3,40.57594226994997,Beginner_result.csv
36,24,Beginner,Beginner,r2,r3,c2,c2,34.85093771346419,Beginner_result.csv
36,27,Beginner,Beginner,r2,r3,c2,c2,32.02100515266079,Beginner_result.csv
36,30,Beginner,Beginner,r2,r3,c2,c2,31.581742527987185,Beginner_result.csv
36,33,Beginner,Beginner,r2,r3,c2,c2,34.90411050214855,Beginner_result.csv
36,39,Beginner,Beginner,r2,r3,c2,c2,35.08027432117965,Beginner_result.csv
36,40,Beginner,Beginner,r2,r3,c2,c2,34.538297763610096,Beginner_result.csv
36,9,Beginner,Beginner,r2,r3,c2,c2,34.629190382936706,Beginner_result.csv
37,25,Beginner,Beginner,r2,r3,c1,c1,38.97062773279554,Beginner_result.csv
37,26,Beginner,Beginner,r2,r3,c1,c1,40.5340974544753,Beginner_result.csv
37,28,Beginner,Beginner,r2,r3,c1,c1,36.45218081065814,Beginner_result.csv
37,29,Beginner,Beginner,r2,r3,c1,c1,35.808610538387335,Beginner_result.csv
37,41,Beginner,Beginner,r2,r3,c1,c1,40.85665575315869,Beginner_result.csv
37,46,Beginner,Beginner,r2,r3,c1,c1,42.0609126513753,Beginner_result.csv
37,48,Beginner,Beginner,r2,r3,c1,c1,37.39699128722552,Beginner_result.csv
37,52,Beginner,Beginner,r2,r3,c1,c1,40.92704832766175,Beginner_result.csv
38,25,Beginner,Beginner,r2,r3,c1,c1,33.80144566076519,Beginner_result.csv
38,26,Beginner,Beginner,r2,r3,c1,c1,38.66249301473188,Beginner_result.csv
38,28,Beginner,Beginner,r2,r3,c1,c1,32.82650834950407,Beginner_result.csv
38,29,Beginner,Beginner,r2,r3,c1,c1,33.83389439586105,Beginner_result.csv
38,41,Beginner,Beginner,r2,r3,c1,c1,35.79908915706952,Beginner_result.csv
38,46,Beginner,Beginner,r2,r3,c1,c1,37.44810782267881,Beginner_result.csv
38,48,Beginner,Beginner,r2,r3,c1,c1,36.80005519827589,Beginner_result.csv
38,52,Beginner,Beginner,r2,r3,c1,c1,34.4024380923768,Beginner_result.csv
39,25,Beginner,Beginner,r2,r3,c1,c1,38.99167617381289,Beginner_result.csv
39,26,Beginner,Beginner,r2,r3,c1,c1,42.36220328663683,Beginner_result.csv
39,28,Beginner,Beginner,r2,r3,c1,c1,42.674004630058704,Beginner_result.csv
39,29,Beginner,Beginner,r2,r3,c1,c1,41.93239518073164,Beginner_result.csv
39,41,Beginner,Beginner,r2,r3,c1,c1,45.5688968952963,Beginner_result.csv
39,46,Beginner,Beginner,r2,r3,c1,c1,48.544493692941785,Beginner_result.csv
39,48,Beginner,Beginner,r2,r3,c1,c1,42.47977815762341,Beginner_result.csv
39,52,Beginner,Beginner,r2,r3,c1,c1,43.3187220172804,Beginner_result.csv
40,16,Beginner,Beginner,r2,r3,c3,c3,28.436848386742017,Beginner_result.csv
40,36,Beginner,Beginner,r2,r3,c3,c3,32.868647540192526,Beginner_result.csv
40,37,Beginner,Beginner,r2,r3,c3,c3,32.33769599546526,Beginner_result.csv
40,38,Beginner,Beginner,r2,r3,c3,c3,32.90008034236767,Beginner_result.csv
40,43,Beginner,Beginner,r2,r3,c3,c3,38.21121724873622,Beginner_result.csv
40,47,Beginner,Beginner,r2,r3,c3,c3,43.709442706493824,Beginner_result.csv
40,50,Beginner,Beginner,r2,r3,c3,c3,40.21555374068726,Beginner_result.csv
41,16,Beginner,Beginner,r2,r3,c3,c3,33.700664052280004,Beginner_result.csv
41,36,Beginner,Beginner,r2,r3,c3,c3,39.30137360299032,Beginner_result.csv
41,37,Beginner,Beginner,r2,r3,c3,c3,40.16509211773631,Beginner_result.csv
41,38,Beginner,Beginner,r2,r3,c3,c3,34.65157146646706,Beginner_result.csv
41,43,Beginner,Beginner,r2,r3,c3,c3,42.09114241548904,Beginner_result.csv
41,47,Beginner,Beginner,r2,r3,c3,c3,40.47517088840017,Beginner_result.csv
41,50,Beginner,Beginner,r2,r3,c3,c3,45.17336829482685,Beginner_result.csv
43,25,Beginner,Beginner,r2,r3,c1,c1,42.51912827736611,Beginner_result.csv
43,26,Beginner,Beginner,r2,r3,c1,c1,45.83106775520838,Beginner_result.csv
43,28,Beginner,Beginner,r2,r3,c1,c1,42.24718341758919,Beginner_result.csv
43,29,Beginner,Beginner,r2,r3,c1,c1,42.1631581789729,Beginner_result.csv
43,41,Beginner,Beginner,r2,r3,c1,c1,44.30579218310875,Beginner_result.csv
43,46,Beginner,Beginner,r2,r3,c1,c1,45.07145809167619,Beginner_result.csv
43,48,Beginner,Beginner,r2,r3,c1,c1,43.92637671199534,Beginner_result.csv
43,52,Beginner,Beginner,r2,r3,c1,c1,43.0843970900931,Beginner_result.csv
46,24,Beginner,Beginner,r2,r3,c2,c2,38.20678639031973,Beginner_result.csv
46,27,Beginner,Beginner,r2,r3,c2,c2,37.11890259142508,Beginner_result.csv
46,30,Beginner,Beginner,r2,r3,c2,c2,38.633034870735,Beginner_result.csv
46,33,Beginner,Beginner,r2,r3,c2,c2,40.28102861100555,Beginner_result.csv
46,39,Beginner,Beginner,r2,r3,c2,c2,40.23297107275007,Beginner_result.csv
46,40,Beginner,Beginner,r2,r3,c2,c2,38.33026696705343,Beginner_result.csv
46,9,Beginner,Beginner,r2,r3,c2,c2,40.73355013938319,Beginner_result.csv
47,25,Beginner,Beginner,r2,r3,c1,c1,41.17523801682166,Beginner_result.csv
47,26,Beginner,Beginner,r2,r3,c1,c1,42.76234938065354,Beginner_result.csv
47,28,Beginner,Beginner,r2,r3,c1,c1,40.69171546698615,Beginner_result.csv
47,29,Beginner,Beginner,r2,r3,c1,c1,39.34628507442844,Beginner_result.csv
47,41,Beginner,Beginner,r2,r3,c1,c1,42.27850048956661,Beginner_result.csv
47,46,Beginner,Beginner,r2,r3,c1,c1,44.44761489677558,Beginner_result.csv
47,48,Beginner,Beginner,r2,r3,c1,c1,42.70399265042616,Beginner_result.csv
47,52,Beginner,Beginner,r2,r3,c1,c1,43.45434235490677,Beginner_result.csv
48,16,Beginner,Beginner,r2,r3,c3,c3,33.82025912132153,Beginner_result.csv
48,36,Beginner,Beginner,r2,r3,c3,c3,36.46313628424224,Beginner_result.csv
48,37,Beginner,Beginner,r2,r3,c3,c3,36.04991528734783,Beginner_result.csv
48,38,Beginner,Beginner,r2,r3,c3,c3,37.09353227429764,Beginner_result.csv
48,43,Beginner,Beginner,r2,r3,c3,c3,42.75766500920653,Beginner_result.csv
48,47,Beginner,Beginner,r2,r3,c3,c3,45.19872929662048,Beginner_result.csv
48,50,Beginner,Beginner,r2,r3,c3,c3,43.17202200634802,Beginner_result.csv
50,25,Beginner,Beginner,r2,r3,c1,c1,43.12563738137497,Beginner_result.csv
50,26,Beginner,Beginner,r2,r3,c1,c1,43.96084890013603,Beginner_result.csv
50,28,Beginner,Beginner,r2,r3,c1,c1,38.61629584696096,Beginner_result.csv
50,29,Beginner,Beginner,r2,r3,c1,c1,39.91279994857131,Beginner_result.csv
50,41,Beginner,Beginner,r2,r3,c1,c1,44.55585488212617,Beginner_result.csv
50,46,Beginner,Beginner,r2,r3,c1,c1,44.01548299207911,Beginner_result.csv
50,48,Beginner,Beginner,r2,r3,c1,c1,40.35974107739736,Beginner_result.csv
50,52,Beginner,Beginner,r2,r3,c1,c1,43.24749390708556,Beginner_result.csv
52,16,Beginner,Beginner,r2,r3,c3,c3,24.35657332187823,Beginner_result.csv
52,36,Beginner,Beginner,r2,r3,c3,c3,31.573016461815165,Beginner_result.csv
52,37,Beginner,Beginner,r2,r3,c3,c3,34.519960648351315,Beginner_result.csv
52,38,Beginner,Beginner,r2,r3,c3,c3,27.63533272092188,Beginner_result.csv
52,43,Beginner,Beginner,r2,r3,c3,c3,37.212088029240896,Beginner_result.csv
52,47,Beginner,Beginner,r2,r3,c3,c3,34.59571385495067,Beginner_result.csv
52,50,Beginner,Beginner,r2,r3,c3,c3,36.51843081834038,Beginner_result.csv
9,25,Beginner,Beginner,r2,r3,c1,c1,41.252987195646746,Beginner_result.csv
9,26,Beginner,Beginner,r2,r3,c1,c1,43.82498855868594,Beginner_result.csv
9,28,Beginner,Beginner,r2,r3,c1,c1,41.8012501918308,Beginner_result.csv
9,29,Beginner,Beginner,r2,r3,c1,c1,40.989433098248696,Beginner_result.csv
9,41,Beginner,Beginner,r2,r3,c1,c1,45.18367985662429,Beginner_result.csv
9,46,Beginner,Beginner,r2,r3,c1,c1,46.62505350791356,Beginner_result.csv
9,48,Beginner,Beginner,r2,r3,c1,c1,43.08638545839018,Beginner_result.csv
9,52,Beginner,Beginner,r2,r3,c1,c1,43.26844214109111,Beginner_result.csv
16,36,Beginner,Beginner,r3,r3,c3,c3,23.97845534186483,Beginner_result.csv
16,37,Beginner,Beginner,r3,r3,c3,c3,27.349192972432046,Beginner_result.csv
16,38,Beginner,Beginner,r3,r3,c3,c3,22.906340564167955,Beginner_result.csv
16,43,Beginner,Beginner,r3,r3,c3,c3,31.712222464313925,Beginner_result.csv
16,47,Beginner,Beginner,r3,r3,c3,c3,32.20511720044381,Beginner_result.csv
16,50,Beginner,Beginner,r3,r3,c3,c3,31.254020716090015,Beginner_result.csv
24,27,Beginner,Beginner,r3,r3,c2,c2,39.3899384575079,Beginner_result.csv
24,30,Beginner,Beginner,r3,r3,c2,c2,37.581653349981934,Beginner_result.csv
24,33,Beginner,Beginner,r3,r3,c2,c2,41.12002957327997,Beginner_result.csv
24,39,Beginner,Beginner,r3,r3,c2,c2,40.09697836361903,Beginner_result.csv
