exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score
53,15,Intermediate,Intermediate,r1,r3,c1,c1,43.135523872763365
53,17,Intermediate,Intermediate,r1,r3,c1,c1,44.09968970438472
53,21,Intermediate,Intermediate,r1,r3,c1,c1,44.68062749020428
53,22,Intermediate,Intermediate,r1,r3,c1,c1,45.328951398443905
53,42,Intermediate,Intermediate,r1,r3,c1,c1,42.32722402803138
53,45,Intermediate,Intermediate,r1,r3,c1,c1,48.16280712747324
10,15,Intermediate,Intermediate,r2,r2,c2,c2,36.082678343328176
10,18,Intermediate,Intermediate,r2,r2,c2,c2,40.20715672950535
10,21,Intermediate,Intermediate,r2,r2,c2,c2,41.387259556865814
10,22,Intermediate,Intermediate,r2,r2,c2,c2,40.60724218314117
10,32,Intermediate,Intermediate,r2,r2,c2,c2,32.70349601509737
10,35,Intermediate,Intermediate,r2,r2,c2,c2,41.12406385384469
10,45,Intermediate,Intermediate,r2,r2,c2,c2,41.25314768342346
10,53,Intermediate,Intermediate,r2,r2,c2,c2,41.42581656978464
11,12,Intermediate,Intermediate,r2,r2,c1,c1,38.44072231633461
11,13,Intermediate,Intermediate,r2,r2,c1,c1,40.67548933720243
11,19,Intermediate,Intermediate,r2,r2,c1,c1,40.98756017558667
11,20,Intermediate,Intermediate,r2,r2,c1,c1,37.06130497342515
11,23,Intermediate,Intermediate,r2,r2,c1,c1,40.21275502221012
11,34,Intermediate,Intermediate,r2,r2,c1,c1,39.27277991749371
11,44,Intermediate,Intermediate,r2,r2,c1,c1,38.468113045767794
12,13,Intermediate,Intermediate,r2,r2,c1,c1,40.132605360017
12,19,Intermediate,Intermediate,r2,r2,c1,c1,41.75135560244362
12,20,Intermediate,Intermediate,r2,r2,c1,c1,34.67797807018211
12,23,Intermediate,Intermediate,r2,r2,c1,c1,40.33501163175593
12,34,Intermediate,Intermediate,r2,r2,c1,c1,39.00571461963793
12,44,Intermediate,Intermediate,r2,r2,c1,c1,40.27797873983099
13,19,Intermediate,Intermediate,r2,r2,c1,c1,43.99280841297159
13,20,Intermediate,Intermediate,r2,r2,c1,c1,35.72975379787442
13,23,Intermediate,Intermediate,r2,r2,c1,c1,42.50617311740075
13,34,Intermediate,Intermediate,r2,r2,c1,c1,41.21944010203558
13,44,Intermediate,Intermediate,r2,r2,c1,c1,41.276150073660084
14,17,Intermediate,Intermediate,r2,r2,c3,c3,35.17995006398009
14,31,Intermediate,Intermediate,r2,r2,c3,c3,34.04625592945073
14,42,Intermediate,Intermediate,r2,r2,c3,c3,44.252028956971344
14,51,Intermediate,Intermediate,r2,r2,c3,c3,40.500109224253826
15,18,Intermediate,Intermediate,r2,r2,c2,c2,35.54648343565696
15,21,Intermediate,Intermediate,r2,r2,c2,c2,34.62231215740215
15,22,Intermediate,Intermediate,r2,r2,c2,c2,36.51879268585974
15,32,Intermediate,Intermediate,r2,r2,c2,c2,22.35328767248155
15,35,Intermediate,Intermediate,r2,r2,c2,c2,34.499309591904385
15,45,Intermediate,Intermediate,r2,r2,c2,c2,35.94006859909041
15,53,Intermediate,Intermediate,r2,r2,c2,c2,35.82003526996076
17,31,Intermediate,Intermediate,r2,r2,c3,c3,32.30770627972064
17,42,Intermediate,Intermediate,r2,r2,c3,c3,40.39209021436764
17,51,Intermediate,Intermediate,r2,r2,c3,c3,35.09054973232612
18,21,Intermediate,Intermediate,r2,r2,c2,c2,37.8546180056455
18,22,Intermediate,Intermediate,r2,r2,c2,c2,42.78585774472883
18,32,Intermediate,Intermediate,r2,r2,c2,c2,32.349508169310695
18,35,Intermediate,Intermediate,r2,r2,c2,c2,39.1376167642257
18,45,Intermediate,Intermediate,r2,r2,c2,c2,40.72233379829447
18,53,Intermediate,Intermediate,r2,r2,c2,c2,38.952625037761756
19,20,Intermediate,Intermediate,r2,r2,c1,c1,37.10515219344806
19,23,Intermediate,Intermediate,r2,r2,c1,c1,37.41486005554757
19,34,Intermediate,Intermediate,r2,r2,c1,c1,39.40469563379335
19,44,Intermediate,Intermediate,r2,r2,c1,c1,41.65268346624904
20,23,Intermediate,Intermediate,r2,r2,c1,c1,37.54587386847036
20,34,Intermediate,Intermediate,r2,r2,c1,c1,34.910410893314925
20,44,Intermediate,Intermediate,r2,r2,c1,c1,36.47457649452887
21,22,Intermediate,Intermediate,r2,r2,c2,c2,41.17524113267022
21,32,Intermediate,Intermediate,r2,r2,c2,c2,31.096480416338412
21,35,Intermediate,Intermediate,r2,r2,c2,c2,37.746718795998646
21,45,Intermediate,Intermediate,r2,r2,c2,c2,41.806535801802795
21,53,Intermediate,Intermediate,r2,r2,c2,c2,38.86348731636614
22,32,Intermediate,Intermediate,r2,r2,c2,c2,31.09272485184218
22,35,Intermediate,Intermediate,r2,r2,c2,c2,43.200108985260286
22,45,Intermediate,Intermediate,r2,r2,c2,c2,45.01543991837541
22,53,Intermediate,Intermediate,r2,r2,c2,c2,42.90986044260172
23,34,Intermediate,Intermediate,r2,r2,c1,c1,38.02099636684838
23,44,Intermediate,Intermediate,r2,r2,c1,c1,40.15653506751297
31,42,Intermediate,Intermediate,r2,r2,c3,c3,38.64649788988944
31,51,Intermediate,Intermediate,r2,r2,c3,c3,36.52108034112855
32,35,Intermediate,Intermediate,r2,r2,c2,c2,31.195181262623297
32,45,Intermediate,Intermediate,r2,r2,c2,c2,32.63792205666552
32,53,Intermediate,Intermediate,r2,r2,c2,c2,31.345555463345693
34,44,Intermediate,Intermediate,r2,r2,c1,c1,38.94255812242734
35,45,Intermediate,Intermediate,r2,r2,c2,c2,39.95665076984373
35,53,Intermediate,Intermediate,r2,r2,c2,c2,40.24674688813151
42,51,Intermediate,Intermediate,r2,r2,c3,c3,44.55667938078111
45,53,Intermediate,Intermediate,r2,r2,c2,c2,40.963166389362684
10,11,Intermediate,Intermediate,r2,r3,c2,c2,38.71034839229654
10,19,Intermediate,Intermediate,r2,r3,c2,c2,43.30953603786936
10,20,Intermediate,Intermediate,r2,r3,c2,c2,38.5336495248104
10,23,Intermediate,Intermediate,r2,r3,c2,c2,40.25300583285809
10,31,Intermediate,Intermediate,r2,r3,c2,c2,38.2900258417037
10,44,Intermediate,Intermediate,r2,r3,c2,c2,42.73572971601494
10,51,Intermediate,Intermediate,r2,r3,c2,c2,42.05852909957234
11,14,Intermediate,Intermediate,r2,r3,c1,c1,38.96415819559433
11,15,Intermediate,Intermediate,r2,r3,c1,c1,38.42336495224247
11,17,Intermediate,Intermediate,r2,r3,c1,c1,38.173228837204725
11,21,Intermediate,Intermediate,r2,r3,c1,c1,40.12079226437913
11,22,Intermediate,Intermediate,r2,r3,c1,c1,42.47859726379179
11,42,Intermediate,Intermediate,r2,r3,c1,c1,38.543268429849746
11,45,Intermediate,Intermediate,r2,r3,c1,c1,40.79083063521933
12,14,Intermediate,Intermediate,r2,r3,c1,c1,41.268391980635016
12,15,Intermediate,Intermediate,r2,r3,c1,c1,36.35084152498183
12,17,Intermediate,Intermediate,r2,r3,c1,c1,37.096323714754135
12,21,Intermediate,Intermediate,r2,r3,c1,c1,38.81399934018517
12,22,Intermediate,Intermediate,r2,r3,c1,c1,40.88043255154964
12,42,Intermediate,Intermediate,r2,r3,c1,c1,36.89392104895761
12,45,Intermediate,Intermediate,r2,r3,c1,c1,40.76038802599934
13,14,Intermediate,Intermediate,r2,r3,c1,c1,43.1182146265392
13,15,Intermediate,Intermediate,r2,r3,c1,c1,36.81197620385364
13,17,Intermediate,Intermediate,r2,r3,c1,c1,39.82259232679957
13,21,Intermediate,Intermediate,r2,r3,c1,c1,41.02266457040407
13,22,Intermediate,Intermediate,r2,r3,c1,c1,39.00264553004765
13,42,Intermediate,Intermediate,r2,r3,c1,c1,36.923725620353565
13,45,Intermediate,Intermediate,r2,r3,c1,c1,43.19319833224674
14,10,Intermediate,Intermediate,r2,r3,c3,c3,41.18079773640115
14,12,Intermediate,Intermediate,r2,r3,c3,c3,36.49849142927655
14,13,Intermediate,Intermediate,r2,r3,c3,c3,34.38904331332341
14,18,Intermediate,Intermediate,r2,r3,c3,c3,37.02633531978498
14,32,Intermediate,Intermediate,r2,r3,c3,c3,41.03793552447315
14,34,Intermediate,Intermediate,r2,r3,c3,c3,36.43268669718999
14,35,Intermediate,Intermediate,r2,r3,c3,c3,39.32123784738129
14,53,Intermediate,Intermediate,r2,r3,c3,c3,39.949582020587634
15,11,Intermediate,Intermediate,r2,r3,c2,c2,33.19944301029279
15,19,Intermediate,Intermediate,r2,r3,c2,c2,37.51793425102502
15,20,Intermediate,Intermediate,r2,r3,c2,c2,34.7454827117061
15,23,Intermediate,Intermediate,r2,r3,c2,c2,37.26703107583132
15,31,Intermediate,Intermediate,r2,r3,c2,c2,35.129934857958496
15,44,Intermediate,Intermediate,r2,r3,c2,c2,36.063623179877474
15,51,Intermediate,Intermediate,r2,r3,c2,c2,33.416102920305484
17,10,Intermediate,Intermediate,r2,r3,c3,c3,38.418071073333294
17,12,Intermediate,Intermediate,r2,r3,c3,c3,34.77196005598944
17,13,Intermediate,Intermediate,r2,r3,c3,c3,28.4613868138112
17,18,Intermediate,Intermediate,r2,r3,c3,c3,35.63275761312681
17,32,Intermediate,Intermediate,r2,r3,c3,c3,34.274308186940495
17,34,Intermediate,Intermediate,r2,r3,c3,c3,32.83291346000849
17,35,Intermediate,Intermediate,r2,r3,c3,c3,37.95389377774872
17,53,Intermediate,Intermediate,r2,r3,c3,c3,35.474284700993906
18,11,Intermediate,Intermediate,r2,r3,c2,c2,38.817485349288305
18,19,Intermediate,Intermediate,r2,r3,c2,c2,40.02004316353234
18,20,Intermediate,Intermediate,r2,r3,c2,c2,37.82299382805084
18,23,Intermediate,Intermediate,r2,r3,c2,c2,40.21050887149398
18,31,Intermediate,Intermediate,r2,r3,c2,c2,40.13502591817943
18,44,Intermediate,Intermediate,r2,r3,c2,c2,38.17835249968012
18,51,Intermediate,Intermediate,r2,r3,c2,c2,39.58750436451168
19,14,Intermediate,Intermediate,r2,r3,c1,c1,38.09882384318866
19,15,Intermediate,Intermediate,r2,r3,c1,c1,39.937510996586155
19,17,Intermediate,Intermediate,r2,r3,c1,c1,41.46568399470742
19,21,Intermediate,Intermediate,r2,r3,c1,c1,39.855377943476725
19,22,Intermediate,Intermediate,r2,r3,c1,c1,42.37797624887085
19,42,Intermediate,Intermediate,r2,r3,c1,c1,38.79001371167856
19,45,Intermediate,Intermediate,r2,r3,c1,c1,41.781409631632556
20,14,Intermediate,Intermediate,r2,r3,c1,c1,37.49981627554046
20,15,Intermediate,Intermediate,r2,r3,c1,c1,31.418682509094882
20,17,Intermediate,Intermediate,r2,r3,c1,c1,37.02444019367291
20,21,Intermediate,Intermediate,r2,r3,c1,c1,34.00983224328587
20,22,Intermediate,Intermediate,r2,r3,c1,c1,35.738074933586965
20,42,Intermediate,Intermediate,r2,r3,c1,c1,32.18515923804775
20,45,Intermediate,Intermediate,r2,r3,c1,c1,39.894364877361525
21,11,Intermediate,Intermediate,r2,r3,c2,c2,40.3693988646243
21,19,Intermediate,Intermediate,r2,r3,c2,c2,41.25614253089125
21,20,Intermediate,Intermediate,r2,r3,c2,c2,38.750546577501076
21,23,Intermediate,Intermediate,r2,r3,c2,c2,41.760720673632626
21,31,Intermediate,Intermediate,r2,r3,c2,c2,40.75034329163609
21,44,Intermediate,Intermediate,r2,r3,c2,c2,39.70711433766038
21,51,Intermediate,Intermediate,r2,r3,c2,c2,39.15365091939382
22,11,Intermediate,Intermediate,r2,r3,c2,c2,41.67003467977767
22,19,Intermediate,Intermediate,r2,r3,c2,c2,42.84162810374955
22,20,Intermediate,Intermediate,r2,r3,c2,c2,40.27505732845799
22,23,Intermediate,Intermediate,r2,r3,c2,c2,44.03337870732595
22,31,Intermediate,Intermediate,r2,r3,c2,c2,40.273215628888195
22,44,Intermediate,Intermediate,r2,r3,c2,c2,43.07108404747727
22,51,Intermediate,Intermediate,r2,r3,c2,c2,41.3630860240567
23,14,Intermediate,Intermediate,r2,r3,c1,c1,39.91540034093023
23,15,Intermediate,Intermediate,r2,r3,c1,c1,39.482745517898
23,17,Intermediate,Intermediate,r2,r3,c1,c1,39.52998494988279
23,21,Intermediate,Intermediate,r2,r3,c1,c1,41.03982324512914
23,22,Intermediate,Intermediate,r2,r3,c1,c1,43.61185506608218
23,42,Intermediate,Intermediate,r2,r3,c1,c1,36.92655812206139
23,45,Intermediate,Intermediate,r2,r3,c1,c1,42.45608483984948
31,10,Intermediate,Intermediate,r2,r3,c3,c3,37.081857314141324
31,12,Intermediate,Intermediate,r2,r3,c3,c3,33.921536151490216
31,13,Intermediate,Intermediate,r2,r3,c3,c3,30.063992979439735
31,18,Intermediate,Intermediate,r2,r3,c3,c3,36.376653895253426
31,32,Intermediate,Intermediate,r2,r3,c3,c3,38.13471784690647
31,34,Intermediate,Intermediate,r2,r3,c3,c3,31.629688361587185
31,35,Intermediate,Intermediate,r2,r3,c3,c3,36.357733210587504
31,53,Intermediate,Intermediate,r2,r3,c3,c3,36.05644633156484
32,11,Intermediate,Intermediate,r2,r3,c2,c2,28.868236497287253
32,19,Intermediate,Intermediate,r2,r3,c2,c2,32.72287737218378
32,20,Intermediate,Intermediate,r2,r3,c2,c2,28.491572221863336
32,23,Intermediate,Intermediate,r2,r3,c2,c2,33.13184050972446
32,31,Intermediate,Intermediate,r2,r3,c2,c2,30.835761191380875
32,44,Intermediate,Intermediate,r2,r3,c2,c2,32.582603773965346
32,51,Intermediate,Intermediate,r2,r3,c2,c2,29.47690382703557
34,14,Intermediate,Intermediate,r2,r3,c1,c1,41.28380381373189
34,15,Intermediate,Intermediate,r2,r3,c1,c1,37.83035705757056
34,17,Intermediate,Intermediate,r2,r3,c1,c1,40.71056655034986
34,21,Intermediate,Intermediate,r2,r3,c1,c1,40.220821554725305
34,22,Intermediate,Intermediate,r2,r3,c1,c1,42.64765623460457
34,42,Intermediate,Intermediate,r2,r3,c1,c1,36.3894704752347
34,45,Intermediate,Intermediate,r2,r3,c1,c1,43.629977336253816
35,11,Intermediate,Intermediate,r2,r3,c2,c2,40.36016967838577
35,19,Intermediate,Intermediate,r2,r3,c2,c2,40.776146567430445
35,20,Intermediate,Intermediate,r2,r3,c2,c2,39.03324978804507
35,23,Intermediate,Intermediate,r2,r3,c2,c2,41.89166997684315
35,31,Intermediate,Intermediate,r2,r3,c2,c2,42.17367595915922
35,44,Intermediate,Intermediate,r2,r3,c2,c2,40.58371422162549
35,51,Intermediate,Intermediate,r2,r3,c2,c2,39.693011943903706
42,10,Intermediate,Intermediate,r2,r3,c3,c3,43.92617598020855
42,12,Intermediate,Intermediate,r2,r3,c3,c3,42.37086157365431
42,13,Intermediate,Intermediate,r2,r3,c3,c3,35.49775139610516
42,18,Intermediate,Intermediate,r2,r3,c3,c3,44.01436237589946
42,32,Intermediate,Intermediate,r2,r3,c3,c3,43.740963056733015
42,34,Intermediate,Intermediate,r2,r3,c3,c3,40.32577820097248
42,35,Intermediate,Intermediate,r2,r3,c3,c3,41.16849182958912
42,53,Intermediate,Intermediate,r2,r3,c3,c3,43.57926010768093
44,14,Intermediate,Intermediate,r2,r3,c1,c1,38.98149272829083
44,15,Intermediate,Intermediate,r2,r3,c1,c1,39.81604710664193
44,17,Intermediate,Intermediate,r2,r3,c1,c1,38.6775838358698
44,21,Intermediate,Intermediate,r2,r3,c1,c1,39.583432353814004
44,22,Intermediate,Intermediate,r2,r3,c1,c1,42.456538359185906
44,42,Intermediate,Intermediate,r2,r3,c1,c1,40.84213514806452
44,45,Intermediate,Intermediate,r2,r3,c1,c1,41.62489787532165
45,11,Intermediate,Intermediate,r2,r3,c2,c2,38.21033451417117
45,19,Intermediate,Intermediate,r2,r3,c2,c2,41.66989036525726
45,20,Intermediate,Intermediate,r2,r3,c2,c2,40.67768668780643
45,23,Intermediate,Intermediate,r2,r3,c2,c2,41.8338007890189
45,31,Intermediate,Intermediate,r2,r3,c2,c2,41.591511247744144
45,44,Intermediate,Intermediate,r2,r3,c2,c2,43.43800174665638
45,51,Intermediate,Intermediate,r2,r3,c2,c2,41.49143783000558
51,10,Intermediate,Intermediate,r2,r3,c3,c3,39.548227891116255
51,12,Intermediate,Intermediate,r2,r3,c3,c3,38.074970563965515
51,13,Intermediate,Intermediate,r2,r3,c3,c3,28.97012023567599
51,18,Intermediate,Intermediate,r2,r3,c3,c3,40.44580951780961
51,32,Intermediate,Intermediate,r2,r3,c3,c3,40.78353176123237
51,34,Intermediate,Intermediate,r2,r3,c3,c3,36.47420249195021
51,35,Intermediate,Intermediate,r2,r3,c3,c3,42.52937772104916
51,53,Intermediate,Intermediate,r2,r3,c3,c3,40.456448592400186
53,11,Intermediate,Intermediate,r2,r3,c2,c2,36.72019358045945
53,19,Intermediate,Intermediate,r2,r3,c2,c2,40.55074762407764
53,20,Intermediate,Intermediate,r2,r3,c2,c2,35.57210438719236
53,23,Intermediate,Intermediate,r2,r3,c2,c2,39.12496621751762
53,31,Intermediate,Intermediate,r2,r3,c2,c2,41.648585819380685
53,44,Intermediate,Intermediate,r2,r3,c2,c2,38.886412449451335
53,51,Intermediate,Intermediate,r2,r3,c2,c2,40.60977193843514
10,12,Intermediate,Intermediate,r3,r3,c3,c3,37.10628301225005
10,13,Intermediate,Intermediate,r3,r3,c3,c3,33.25679152450439
10,18,Intermediate,Intermediate,r3,r3,c3,c3,40.1121467165173
10,32,Intermediate,Intermediate,r3,r3,c3,c3,38.439379398612665
10,34,Intermediate,Intermediate,r3,r3,c3,c3,35.50971736042625
10,35,Intermediate,Intermediate,r3,r3,c3,c3,41.52480103785649
10,53,Intermediate,Intermediate,r3,r3,c3,c3,39.3675893081131
11,19,Intermediate,Intermediate,r3,r3,c2,c2,38.25786152443961
11,20,Intermediate,Intermediate,r3,r3,c2,c2,35.50663500031736
11,23,Intermediate,Intermediate,r3,r3,c2,c2,37.68412511194901
11,31,Intermediate,Intermediate,r3,r3,c2,c2,38.27193738500232
11,44,Intermediate,Intermediate,r3,r3,c2,c2,39.73396189550114
11,51,Intermediate,Intermediate,r3,r3,c2,c2,36.161790454545354
12,13,Intermediate,Intermediate,r3,r3,c3,c3,30.772802136812608
12,18,Intermediate,Intermediate,r3,r3,c3,c3,33.90519490254626
12,32,Intermediate,Intermediate,r3,r3,c3,c3,37.820873753532084
12,34,Intermediate,Intermediate,r3,r3,c3,c3,33.60680940220241
12,35,Intermediate,Intermediate,r3,r3,c3,c3,38.288555016013945
12,53,Intermediate,Intermediate,r3,r3,c3,c3,38.687505376257036
13,18,Intermediate,Intermediate,r3,r3,c3,c3,33.54735299155294
13,32,Intermediate,Intermediate,r3,r3,c3,c3,34.026918036638705
13,34,Intermediate,Intermediate,r3,r3,c3,c3,29.249336152481234
13,35,Intermediate,Intermediate,r3,r3,c3,c3,34.94967908329205
13,53,Intermediate,Intermediate,r3,r3,c3,c3,32.91920403186669
14,15,Intermediate,Intermediate,r3,r3,c1,c1,39.25966078374142
14,17,Intermediate,Intermediate,r3,r3,c1,c1,35.932177357125845
14,21,Intermediate,Intermediate,r3,r3,c1,c1,36.22841590830842
14,22,Intermediate,Intermediate,r3,r3,c1,c1,43.30769393440021
14,42,Intermediate,Intermediate,r3,r3,c1,c1,39.81058948459831
14,45,Intermediate,Intermediate,r3,r3,c1,c1,36.97718369919548
15,17,Intermediate,Intermediate,r3,r3,c1,c1,36.89841966975402
15,21,Intermediate,Intermediate,r3,r3,c1,c1,35.25189528008416
15,22,Intermediate,Intermediate,r3,r3,c1,c1,36.30409143210561
15,42,Intermediate,Intermediate,r3,r3,c1,c1,32.0173697689413
15,45,Intermediate,Intermediate,r3,r3,c1,c1,39.66062039951107
17,21,Intermediate,Intermediate,r3,r3,c1,c1,36.355754783005764
17,22,Intermediate,Intermediate,r3,r3,c1,c1,41.97804537029201
17,42,Intermediate,Intermediate,r3,r3,c1,c1,37.46791870950344
17,45,Intermediate,Intermediate,r3,r3,c1,c1,35.30042290412831
18,32,Intermediate,Intermediate,r3,r3,c3,c3,38.59994780051323
18,34,Intermediate,Intermediate,r3,r3,c3,c3,35.85933846373046
18,35,Intermediate,Intermediate,r3,r3,c3,c3,38.30879299206814
18,53,Intermediate,Intermediate,r3,r3,c3,c3,38.298660281199105
19,20,Intermediate,Intermediate,r3,r3,c2,c2,35.83074931040044
19,23,Intermediate,Intermediate,r3,r3,c2,c2,39.50326217119106
19,31,Intermediate,Intermediate,r3,r3,c2,c2,43.12291852134941
19,44,Intermediate,Intermediate,r3,r3,c2,c2,38.503731590356594
19,51,Intermediate,Intermediate,r3,r3,c2,c2,40.666313269135564
20,23,Intermediate,Intermediate,r3,r3,c2,c2,35.33443409518433
20,31,Intermediate,Intermediate,r3,r3,c2,c2,37.55065794017591
20,44,Intermediate,Intermediate,r3,r3,c2,c2,36.48844173072755
20,51,Intermediate,Intermediate,r3,r3,c2,c2,37.7904150126563
21,22,Intermediate,Intermediate,r3,r3,c1,c1,40.02429549753169
21,42,Intermediate,Intermediate,r3,r3,c1,c1,37.65802982241486
21,45,Intermediate,Intermediate,r3,r3,c1,c1,38.72594412789453
22,42,Intermediate,Intermediate,r3,r3,c1,c1,38.58673446841352
22,45,Intermediate,Intermediate,r3,r3,c1,c1,44.551473170296056
23,31,Intermediate,Intermediate,r3,r3,c2,c2,38.86181127528847
23,44,Intermediate,Intermediate,r3,r3,c2,c2,38.80550698355799
23,51,Intermediate,Intermediate,r3,r3,c2,c2,38.55637803517622
31,44,Intermediate,Intermediate,r3,r3,c2,c2,42.492534559796745
31,51,Intermediate,Intermediate,r3,r3,c2,c2,40.33772201598037
32,34,Intermediate,Intermediate,r3,r3,c3,c3,38.40801660177858
32,35,Intermediate,Intermediate,r3,r3,c3,c3,41.277025847196846
32,53,Intermediate,Intermediate,r3,r3,c3,c3,39.84094825708465
34,35,Intermediate,Intermediate,r3,r3,c3,c3,37.66096969312747
34,53,Intermediate,Intermediate,r3,r3,c3,c3,35.8206847794591
35,53,Intermediate,Intermediate,r3,r3,c3,c3,41.06540888662904
42,45,Intermediate,Intermediate,r3,r3,c1,c1,41.61025965534956
44,51,Intermediate,Intermediate,r3,r3,c2,c2,38.372125504957744
