exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score
27,28,Beginner,Beginner,r2,r2,c3,c3,32.91301140904581
27,33,Beginner,Beginner,r2,r2,c3,c3,38.09431233849536
27,40,Beginner,Beginner,r2,r2,c3,c3,36.050127480535934
27,41,Beginner,Beginner,r2,r2,c3,c3,42.57676216340625
27,48,Beginner,Beginner,r2,r2,c3,c3,40.52901039290866
27,52,Beginner,Beginner,r2,r2,c3,c3,34.34990080626688
28,33,Beginner,Beginner,r2,r2,c3,c3,34.47977812886151
28,40,Beginner,Beginner,r2,r2,c3,c3,31.813784015849755
28,41,Beginner,Beginner,r2,r2,c3,c3,38.287974734441335
28,48,Beginner,Beginner,r2,r2,c3,c3,36.006973743458644
28,52,Beginner,Beginner,r2,r2,c3,c3,31.00498315627546
29,36,Beginner,Beginner,r2,r2,c2,c2,37.92919195264022
29,46,Beginner,Beginner,r2,r2,c2,c2,43.3037103226344
30,37,Beginner,Beginner,r2,r2,c1,c1,35.790734472548586
30,38,Beginner,Beginner,r2,r2,c1,c1,32.20639202903316
30,39,Beginner,Beginner,r2,r2,c1,c1,40.667976258337255
30,43,Beginner,Beginner,r2,r2,c1,c1,40.406621496611194
30,47,Beginner,Beginner,r2,r2,c1,c1,36.28042432626098
30,50,Beginner,Beginner,r2,r2,c1,c1,37.69391971631268
30,9,Beginner,Beginner,r2,r2,c1,c1,39.95136287097406
33,40,Beginner,Beginner,r2,r2,c3,c3,36.45429063487135
33,41,Beginner,Beginner,r2,r2,c3,c3,42.59588272164887
33,48,Beginner,Beginner,r2,r2,c3,c3,41.89928098305169
33,52,Beginner,Beginner,r2,r2,c3,c3,33.67853569355397
36,46,Beginner,Beginner,r2,r2,c2,c2,34.98977556186429
37,38,Beginner,Beginner,r2,r2,c1,c1,29.73327724247326
37,39,Beginner,Beginner,r2,r2,c1,c1,34.5052851088358
37,43,Beginner,Beginner,r2,r2,c1,c1,38.05588154469329
37,47,Beginner,Beginner,r2,r2,c1,c1,35.58543948074326
37,50,Beginner,Beginner,r2,r2,c1,c1,36.07154397911727
37,9,Beginner,Beginner,r2,r2,c1,c1,36.952075150560184
38,39,Beginner,Beginner,r2,r2,c1,c1,34.796000056598345
38,43,Beginner,Beginner,r2,r2,c1,c1,32.63515880635755
38,47,Beginner,Beginner,r2,r2,c1,c1,33.10881575286093
38,50,Beginner,Beginner,r2,r2,c1,c1,34.81229697785281
38,9,Beginner,Beginner,r2,r2,c1,c1,33.10977597972177
39,43,Beginner,Beginner,r2,r2,c1,c1,40.23209869818418
39,47,Beginner,Beginner,r2,r2,c1,c1,40.20212913003908
39,50,Beginner,Beginner,r2,r2,c1,c1,41.37679064242853
39,9,Beginner,Beginner,r2,r2,c1,c1,40.158673025566216
40,41,Beginner,Beginner,r2,r2,c3,c3,42.134268401882196
40,48,Beginner,Beginner,r2,r2,c3,c3,38.861869769725274
40,52,Beginner,Beginner,r2,r2,c3,c3,34.576912725278824
41,48,Beginner,Beginner,r2,r2,c3,c3,46.63555336084852
41,52,Beginner,Beginner,r2,r2,c3,c3,37.540713009101275
43,47,Beginner,Beginner,r2,r2,c1,c1,39.64677767005513
43,50,Beginner,Beginner,r2,r2,c1,c1,41.92806533072525
43,9,Beginner,Beginner,r2,r2,c1,c1,40.69809500462888
47,50,Beginner,Beginner,r2,r2,c1,c1,38.73480622520187
47,9,Beginner,Beginner,r2,r2,c1,c1,41.319358966980126
48,52,Beginner,Beginner,r2,r2,c3,c3,38.35884043174432
50,9,Beginner,Beginner,r2,r2,c1,c1,41.97129275688846
16,24,Beginner,Beginner,r2,r3,c2,c2,34.12077236640982
16,27,Beginner,Beginner,r2,r3,c2,c2,31.715684927710576
16,30,Beginner,Beginner,r2,r3,c2,c2,29.226380632392786
16,33,Beginner,Beginner,r2,r3,c2,c2,33.214523416786626
16,39,Beginner,Beginner,r2,r3,c2,c2,32.25018798636347
16,40,Beginner,Beginner,r2,r3,c2,c2,31.29347028859974
16,9,Beginner,Beginner,r2,r3,c2,c2,34.44852715261035
24,16,Beginner,Beginner,r2,r3,c3,c3,33.6991792937653
24,36,Beginner,Beginner,r2,r3,c3,c3,37.02601149985337
24,37,Beginner,Beginner,r2,r3,c3,c3,38.40508518646683
24,38,Beginner,Beginner,r2,r3,c3,c3,37.195858695183944
24,43,Beginner,Beginner,r2,r3,c3,c3,42.860546653464276
24,47,Beginner,Beginner,r2,r3,c3,c3,46.32490755967363
24,50,Beginner,Beginner,r2,r3,c3,c3,44.76549784962838
25,16,Beginner,Beginner,r2,r3,c3,c3,33.36182270780785
25,36,Beginner,Beginner,r2,r3,c3,c3,36.76979526253365
25,37,Beginner,Beginner,r2,r3,c3,c3,39.27516596991888
25,38,Beginner,Beginner,r2,r3,c3,c3,37.049844421474184
25,43,Beginner,Beginner,r2,r3,c3,c3,41.98132296689454
25,47,Beginner,Beginner,r2,r3,c3,c3,46.48144401549254
25,50,Beginner,Beginner,r2,r3,c3,c3,46.062222912529656
26,24,Beginner,Beginner,r2,r3,c2,c2,44.30581619758087
26,27,Beginner,Beginner,r2,r3,c2,c2,39.19742713117298
26,30,Beginner,Beginner,r2,r3,c2,c2,37.41007068785779
26,33,Beginner,Beginner,r2,r3,c2,c2,39.167503891000216
26,39,Beginner,Beginner,r2,r3,c2,c2,39.471485607509806
26,40,Beginner,Beginner,r2,r3,c2,c2,39.848425966116494
26,9,Beginner,Beginner,r2,r3,c2,c2,42.73136585692963
27,16,Beginner,Beginner,r2,r3,c3,c3,28.624343585899005
27,36,Beginner,Beginner,r2,r3,c3,c3,34.182649110564746
27,37,Beginner,Beginner,r2,r3,c3,c3,34.17023150604959
27,38,Beginner,Beginner,r2,r3,c3,c3,32.976090168817215
27,43,Beginner,Beginner,r2,r3,c3,c3,38.81843288715984
27,47,Beginner,Beginner,r2,r3,c3,c3,41.39168221734853
27,50,Beginner,Beginner,r2,r3,c3,c3,39.97784428689116
28,16,Beginner,Beginner,r2,r3,c3,c3,25.524148891536413
28,36,Beginner,Beginner,r2,r3,c3,c3,29.373903448592408
28,37,Beginner,Beginner,r2,r3,c3,c3,30.419685808326882
28,38,Beginner,Beginner,r2,r3,c3,c3,29.71350060088046
28,43,Beginner,Beginner,r2,r3,c3,c3,35.07992460805212
28,47,Beginner,Beginner,r2,r3,c3,c3,37.716590334361285
28,50,Beginner,Beginner,r2,r3,c3,c3,36.47464126605091
29,24,Beginner,Beginner,r2,r3,c2,c2,41.23206450564106
29,27,Beginner,Beginner,r2,r3,c2,c2,41.24504602755156
29,30,Beginner,Beginner,r2,r3,c2,c2,36.48049845660344
29,33,Beginner,Beginner,r2,r3,c2,c2,42.79147157441011
29,39,Beginner,Beginner,r2,r3,c2,c2,41.683552370933434
29,40,Beginner,Beginner,r2,r3,c2,c2,41.74347911848848
29,9,Beginner,Beginner,r2,r3,c2,c2,43.25013570860863
30,25,Beginner,Beginner,r2,r3,c1,c1,39.942701581297406
30,26,Beginner,Beginner,r2,r3,c1,c1,40.44355181745986
30,28,Beginner,Beginner,r2,r3,c1,c1,37.46318642788036
30,29,Beginner,Beginner,r2,r3,c1,c1,36.79497717685742
30,41,Beginner,Beginner,r2,r3,c1,c1,41.86541852996259
30,46,Beginner,Beginner,r2,r3,c1,c1,40.883158700518976
30,48,Beginner,Beginner,r2,r3,c1,c1,39.38268905877108
30,52,Beginner,Beginner,r2,r3,c1,c1,42.05301763262686
33,16,Beginner,Beginner,r2,r3,c3,c3,29.92624014199576
33,36,Beginner,Beginner,r2,r3,c3,c3,36.99859511564793
33,37,Beginner,Beginner,r2,r3,c3,c3,35.828784647233825
33,38,Beginner,Beginner,r2,r3,c3,c3,32.93235656856605
33,43,Beginner,Beginner,r2,r3,c3,c3,39.7975203808719
33,47,Beginner,Beginner,r2,r3,c3,c3,42.06205296903935
33,50,Beginner,Beginner,r2,r3,c3,c3,40.57594226994997
36,24,Beginner,Beginner,r2,r3,c2,c2,34.85093771346419
36,27,Beginner,Beginner,r2,r3,c2,c2,32.02100515266079
36,30,Beginner,Beginner,r2,r3,c2,c2,31.581742527987185
36,33,Beginner,Beginner,r2,r3,c2,c2,34.90411050214855
36,39,Beginner,Beginner,r2,r3,c2,c2,35.08027432117965
36,40,Beginner,Beginner,r2,r3,c2,c2,34.538297763610096
36,9,Beginner,Beginner,r2,r3,c2,c2,34.629190382936706
37,25,Beginner,Beginner,r2,r3,c1,c1,38.97062773279554
37,26,Beginner,Beginner,r2,r3,c1,c1,40.5340974544753
37,28,Beginner,Beginner,r2,r3,c1,c1,36.45218081065814
37,29,Beginner,Beginner,r2,r3,c1,c1,35.808610538387335
37,41,Beginner,Beginner,r2,r3,c1,c1,40.85665575315869
37,46,Beginner,Beginner,r2,r3,c1,c1,42.0609126513753
37,48,Beginner,Beginner,r2,r3,c1,c1,37.39699128722552
37,52,Beginner,Beginner,r2,r3,c1,c1,40.92704832766175
38,25,Beginner,Beginner,r2,r3,c1,c1,33.80144566076519
38,26,Beginner,Beginner,r2,r3,c1,c1,38.66249301473188
38,28,Beginner,Beginner,r2,r3,c1,c1,32.82650834950407
38,29,Beginner,Beginner,r2,r3,c1,c1,33.83389439586105
38,41,Beginner,Beginner,r2,r3,c1,c1,35.79908915706952
38,46,Beginner,Beginner,r2,r3,c1,c1,37.44810782267881
38,48,Beginner,Beginner,r2,r3,c1,c1,36.80005519827589
38,52,Beginner,Beginner,r2,r3,c1,c1,34.4024380923768
39,25,Beginner,Beginner,r2,r3,c1,c1,38.99167617381289
39,26,Beginner,Beginner,r2,r3,c1,c1,42.36220328663683
39,28,Beginner,Beginner,r2,r3,c1,c1,42.674004630058704
39,29,Beginner,Beginner,r2,r3,c1,c1,41.93239518073164
39,41,Beginner,Beginner,r2,r3,c1,c1,45.5688968952963
39,46,Beginner,Beginner,r2,r3,c1,c1,48.544493692941785
39,48,Beginner,Beginner,r2,r3,c1,c1,42.47977815762341
39,52,Beginner,Beginner,r2,r3,c1,c1,43.3187220172804
40,16,Beginner,Beginner,r2,r3,c3,c3,28.436848386742017
40,36,Beginner,Beginner,r2,r3,c3,c3,32.868647540192526
40,37,Beginner,Beginner,r2,r3,c3,c3,32.33769599546526
40,38,Beginner,Beginner,r2,r3,c3,c3,32.90008034236767
40,43,Beginner,Beginner,r2,r3,c3,c3,38.21121724873622
40,47,Beginner,Beginner,r2,r3,c3,c3,43.709442706493824
40,50,Beginner,Beginner,r2,r3,c3,c3,40.21555374068726
41,16,Beginner,Beginner,r2,r3,c3,c3,33.700664052280004
41,36,Beginner,Beginner,r2,r3,c3,c3,39.301373602990324
41,37,Beginner,Beginner,r2,r3,c3,c3,40.16509211773631
41,38,Beginner,Beginner,r2,r3,c3,c3,34.65157146646706
41,43,Beginner,Beginner,r2,r3,c3,c3,42.09114241548904
41,47,Beginner,Beginner,r2,r3,c3,c3,40.47517088840017
41,50,Beginner,Beginner,r2,r3,c3,c3,45.17336829482685
43,25,Beginner,Beginner,r2,r3,c1,c1,42.51912827736611
43,26,Beginner,Beginner,r2,r3,c1,c1,45.83106775520838
43,28,Beginner,Beginner,r2,r3,c1,c1,42.24718341758919
43,29,Beginner,Beginner,r2,r3,c1,c1,42.1631581789729
43,41,Beginner,Beginner,r2,r3,c1,c1,44.30579218310875
43,46,Beginner,Beginner,r2,r3,c1,c1,45.07145809167619
43,48,Beginner,Beginner,r2,r3,c1,c1,43.92637671199534
43,52,Beginner,Beginner,r2,r3,c1,c1,43.0843970900931
46,24,Beginner,Beginner,r2,r3,c2,c2,38.20678639031973
46,27,Beginner,Beginner,r2,r3,c2,c2,37.118902591425076
46,30,Beginner,Beginner,r2,r3,c2,c2,38.633034870734996
46,33,Beginner,Beginner,r2,r3,c2,c2,40.28102861100555
46,39,Beginner,Beginner,r2,r3,c2,c2,40.23297107275007
46,40,Beginner,Beginner,r2,r3,c2,c2,38.33026696705343
46,9,Beginner,Beginner,r2,r3,c2,c2,40.73355013938319
47,25,Beginner,Beginner,r2,r3,c1,c1,41.17523801682166
47,26,Beginner,Beginner,r2,r3,c1,c1,42.76234938065354
47,28,Beginner,Beginner,r2,r3,c1,c1,40.69171546698615
47,29,Beginner,Beginner,r2,r3,c1,c1,39.34628507442844
47,41,Beginner,Beginner,r2,r3,c1,c1,42.27850048956661
47,46,Beginner,Beginner,r2,r3,c1,c1,44.44761489677558
47,48,Beginner,Beginner,r2,r3,c1,c1,42.70399265042616
47,52,Beginner,Beginner,r2,r3,c1,c1,43.454342354906764
48,16,Beginner,Beginner,r2,r3,c3,c3,33.82025912132153
48,36,Beginner,Beginner,r2,r3,c3,c3,36.46313628424224
48,37,Beginner,Beginner,r2,r3,c3,c3,36.04991528734783
48,38,Beginner,Beginner,r2,r3,c3,c3,37.09353227429764
48,43,Beginner,Beginner,r2,r3,c3,c3,42.75766500920653
48,47,Beginner,Beginner,r2,r3,c3,c3,45.19872929662048
48,50,Beginner,Beginner,r2,r3,c3,c3,43.17202200634802
50,25,Beginner,Beginner,r2,r3,c1,c1,43.12563738137497
50,26,Beginner,Beginner,r2,r3,c1,c1,43.96084890013603
50,28,Beginner,Beginner,r2,r3,c1,c1,38.61629584696096
50,29,Beginner,Beginner,r2,r3,c1,c1,39.91279994857131
50,41,Beginner,Beginner,r2,r3,c1,c1,44.55585488212617
50,46,Beginner,Beginner,r2,r3,c1,c1,44.01548299207911
50,48,Beginner,Beginner,r2,r3,c1,c1,40.35974107739736
50,52,Beginner,Beginner,r2,r3,c1,c1,43.247493907085556
52,16,Beginner,Beginner,r2,r3,c3,c3,24.35657332187823
52,36,Beginner,Beginner,r2,r3,c3,c3,31.573016461815165
52,37,Beginner,Beginner,r2,r3,c3,c3,34.519960648351315
52,38,Beginner,Beginner,r2,r3,c3,c3,27.635332720921877
52,43,Beginner,Beginner,r2,r3,c3,c3,37.212088029240896
52,47,Beginner,Beginner,r2,r3,c3,c3,34.59571385495067
52,50,Beginner,Beginner,r2,r3,c3,c3,36.51843081834038
9,25,Beginner,Beginner,r2,r3,c1,c1,41.252987195646746
9,26,Beginner,Beginner,r2,r3,c1,c1,43.82498855868594
9,28,Beginner,Beginner,r2,r3,c1,c1,41.8012501918308
9,29,Beginner,Beginner,r2,r3,c1,c1,40.989433098248696
9,41,Beginner,Beginner,r2,r3,c1,c1,45.18367985662429
9,46,Beginner,Beginner,r2,r3,c1,c1,46.625053507913556
9,48,Beginner,Beginner,r2,r3,c1,c1,43.08638545839018
9,52,Beginner,Beginner,r2,r3,c1,c1,43.26844214109111
16,36,Beginner,Beginner,r3,r3,c3,c3,23.97845534186483
16,37,Beginner,Beginner,r3,r3,c3,c3,27.349192972432046
16,38,Beginner,Beginner,r3,r3,c3,c3,22.906340564167955
16,43,Beginner,Beginner,r3,r3,c3,c3,31.712222464313925
16,47,Beginner,Beginner,r3,r3,c3,c3,32.20511720044381
16,50,Beginner,Beginner,r3,r3,c3,c3,31.254020716090018
24,27,Beginner,Beginner,r3,r3,c2,c2,39.3899384575079
24,30,Beginner,Beginner,r3,r3,c2,c2,37.581653349981934
24,33,Beginner,Beginner,r3,r3,c2,c2,41.12002957327997
24,39,Beginner,Beginner,r3,r3,c2,c2,40.09697836361903
24,40,Beginner,Beginner,r3,r3,c2,c2,40.48317780766116
24,9,Beginner,Beginner,r3,r3,c2,c2,41.80107057927679
25,26,Beginner,Beginner,r3,r3,c1,c1,44.097863811059284
25,28,Beginner,Beginner,r3,r3,c1,c1,42.56385415232285
25,29,Beginner,Beginner,r3,r3,c1,c1,42.36664207618323
25,41,Beginner,Beginner,r3,r3,c1,c1,46.970543181365
25,46,Beginner,Beginner,r3,r3,c1,c1,48.279073137179886
25,48,Beginner,Beginner,r3,r3,c1,c1,43.10826179262706
25,52,Beginner,Beginner,r3,r3,c1,c1,42.63148681066537
26,28,Beginner,Beginner,r3,r3,c1,c1,43.94414602885684
26,29,Beginner,Beginner,r3,r3,c1,c1,41.7080482904959
26,41,Beginner,Beginner,r3,r3,c1,c1,47.68911565950616
26,46,Beginner,Beginner,r3,r3,c1,c1,46.549878393987136
26,48,Beginner,Beginner,r3,r3,c1,c1,42.50935442018462
26,52,Beginner,Beginner,r3,r3,c1,c1,49.19431841785103
27,30,Beginner,Beginner,r3,r3,c2,c2,36.84349468119096
27,33,Beginner,Beginner,r3,r3,c2,c2,37.45835540158487
27,39,Beginner,Beginner,r3,r3,c2,c2,36.81624685350564
27,40,Beginner,Beginner,r3,r3,c2,c2,37.54065559793869
27,9,Beginner,Beginner,r3,r3,c2,c2,38.59166024924488
28,29,Beginner,Beginner,r3,r3,c1,c1,38.89661532103354
28,41,Beginner,Beginner,r3,r3,c1,c1,43.25357431849796
28,46,Beginner,Beginner,r3,r3,c1,c1,43.444489123017114
28,48,Beginner,Beginner,r3,r3,c1,c1,40.00384971897243
28,52,Beginner,Beginner,r3,r3,c1,c1,42.456306281484586
29,41,Beginner,Beginner,r3,r3,c1,c1,43.68184861360826
29,46,Beginner,Beginner,r3,r3,c1,c1,39.83340272952083
29,48,Beginner,Beginner,r3,r3,c1,c1,40.50037183526893
29,52,Beginner,Beginner,r3,r3,c1,c1,44.13602578172899
30,33,Beginner,Beginner,r3,r3,c2,c2,34.45773450520954
30,39,Beginner,Beginner,r3,r3,c2,c2,35.79242587589844
30,40,Beginner,Beginner,r3,r3,c2,c2,36.30595840679905
30,9,Beginner,Beginner,r3,r3,c2,c2,38.38483551584733
33,39,Beginner,Beginner,r3,r3,c2,c2,37.50912166409272
33,40,Beginner,Beginner,r3,r3,c2,c2,34.74468734845626
33,9,Beginner,Beginner,r3,r3,c2,c2,41.79001457089472
36,37,Beginner,Beginner,r3,r3,c3,c3,31.59380063053523
36,38,Beginner,Beginner,r3,r3,c3,c3,29.142561103238563
36,43,Beginner,Beginner,r3,r3,c3,c3,36.18592974084669
36,47,Beginner,Beginner,r3,r3,c3,c3,38.00076829733957
36,50,Beginner,Beginner,r3,r3,c3,c3,37.6612804844662
37,38,Beginner,Beginner,r3,r3,c3,c3,30.59747752889027
37,43,Beginner,Beginner,r3,r3,c3,c3,35.75470229182231
37,47,Beginner,Beginner,r3,r3,c3,c3,39.72194489987618
37,50,Beginner,Beginner,r3,r3,c3,c3,37.616780385761245
38,43,Beginner,Beginner,r3,r3,c3,c3,33.415788844250635
38,47,Beginner,Beginner,r3,r3,c3,c3,34.43354167940956
38,50,Beginner,Beginner,r3,r3,c3,c3,34.97194709411955
39,40,Beginner,Beginner,r3,r3,c2,c2,37.292528693302195
39,9,Beginner,Beginner,r3,r3,c2,c2,39.202241348309
40,9,Beginner,Beginner,r3,r3,c2,c2,41.157770280493324
41,46,Beginner,Beginner,r3,r3,c1,c1,45.766991206356714
41,48,Beginner,Beginner,r3,r3,c1,c1,45.79954763658279
41,52,Beginner,Beginner,r3,r3,c1,c1,45.285973818709444
43,47,Beginner,Beginner,r3,r3,c3,c3,43.61481836926889
43,50,Beginner,Beginner,r3,r3,c3,c3,41.68637695473989
46,48,Beginner,Beginner,r3,r3,c1,c1,43.666376788305776
46,52,Beginner,Beginner,r3,r3,c1,c1,47.633928688688634
47,50,Beginner,Beginner,r3,r3,c3,c3,42.88724453288733
48,52,Beginner,Beginner,r3,r3,c1,c1,44.609361281452365
