exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
17,42,vehicle,medium,medium,251.0,0.8745644599303136
17,51,vehicle,medium,medium,238.0,0.8292682926829268
16,206,vehicle,medium,medium,307.0,0.8036649214659686
17,32,vehicle,medium,medium,238.0,0.8292682926829268
17,40,vehicle,medium,medium,236.0,0.8222996515679443
17,25,vehicle,medium,medium,262.0,0.8972602739726028
17,20,vehicle,medium,medium,245.0,0.8536585365853658
17,18,vehicle,medium,medium,251.0,0.8311258278145696
17,53,vehicle,medium,medium,243.0,0.8466898954703833
17,66,vehicle,medium,medium,263.0,0.9163763066202091
17,54,vehicle,medium,medium,251.0,0.8745644599303136
16,207,vehicle,medium,medium,298.0,0.7801047120418848
17,62,vehicle,medium,medium,252.0,0.8780487804878049
16,215,vehicle,medium,medium,331.0,0.8664921465968587
17,57,vehicle,medium,medium,242.0,0.8432055749128919
17,58,vehicle,medium,medium,250.0,0.8710801393728222
17,70,vehicle,medium,medium,256.0,0.89198606271777
17,33,vehicle,medium,medium,258.0,0.8989547038327527
17,61,vehicle,medium,medium,236.0,0.8222996515679443
17,88,vehicle,medium,medium,251.0,0.8745644599303136
17,50,vehicle,medium,medium,309.0,0.9507692307692308
17,55,vehicle,medium,medium,324.0,0.8663101604278075
17,108,vehicle,medium,medium,256.0,0.89198606271777
17,105,vehicle,medium,medium,248.0,0.8641114982578397
17,84,vehicle,medium,medium,247.0,0.8606271777003485
16,214,vehicle,medium,medium,469.0,0.875
17,91,vehicle,medium,medium,235.0,0.818815331010453
17,72,vehicle,medium,medium,291.0,0.8899082568807339
17,81,vehicle,medium,medium,276.0,0.8932038834951457
17,75,vehicle,medium,medium,274.0,0.9547038327526133
17,83,vehicle,medium,medium,278.0,0.8881789137380192
17,97,vehicle,medium,medium,261.0,0.9094076655052264
16,151,vehicle,medium,medium,560.0,0.8832807570977917
17,117,vehicle,medium,medium,246.0,0.8571428571428571
17,143,vehicle,medium,medium,240.0,0.8362369337979094
17,73,vehicle,medium,medium,306.0,0.9080118694362018
16,202,vehicle,medium,medium,500.0,0.8591065292096219
17,147,vehicle,medium,medium,236.0,0.8222996515679443
17,190,vehicle,medium,medium,237.0,0.8257839721254355
17,115,vehicle,medium,medium,270.0,0.9407665505226481
17,155,vehicle,medium,medium,239.0,0.8327526132404182
17,145,vehicle,medium,medium,263.0,0.9163763066202091
17,135,vehicle,medium,medium,277.0,0.9518900343642611
17,169,vehicle,medium,medium,236.0,0.8222996515679443
17,203,vehicle,medium,medium,261.0,0.9094076655052264
17,89,vehicle,medium,medium,376.0,0.8995215311004785
17,142,vehicle,medium,medium,242.0,0.8432055749128919
17,168,vehicle,medium,medium,250.0,0.8710801393728222
17,133,vehicle,medium,medium,255.0,0.8885017421602788
17,158,vehicle,medium,medium,256.0,0.89198606271777
17,166,vehicle,medium,medium,282.0,0.9245901639344263
17,192,vehicle,medium,medium,253.0,0.8815331010452961
17,191,vehicle,medium,medium,242.0,0.8432055749128919
17,210,vehicle,medium,medium,245.0,0.8536585365853658
17,197,vehicle,medium,medium,256.0,0.89198606271777
18,19,vehicle,medium,medium,258.0,0.8543046357615894
17,171,vehicle,medium,medium,270.0,0.9407665505226481
18,51,vehicle,medium,medium,251.0,0.8311258278145696
18,42,vehicle,medium,medium,265.0,0.8774834437086093
18,24,vehicle,medium,medium,256.0,0.847682119205298
18,40,vehicle,medium,medium,252.0,0.8344370860927153
18,53,vehicle,medium,medium,247.0,0.8178807947019867
17,207,vehicle,medium,medium,280.0,0.851063829787234
18,33,vehicle,medium,medium,268.0,0.8874172185430463
18,54,vehicle,medium,medium,260.0,0.8609271523178808
17,206,vehicle,medium,medium,261.0,0.9094076655052264
18,66,vehicle,medium,medium,281.0,0.9304635761589404
18,25,vehicle,medium,medium,278.0,0.9205298013245033
18,20,vehicle,medium,medium,257.0,0.8509933774834437
18,32,vehicle,medium,medium,240.0,0.7947019867549668
17,215,vehicle,medium,medium,265.0,0.9233449477351916
18,62,vehicle,medium,medium,265.0,0.8774834437086093
18,57,vehicle,medium,medium,250.0,0.8278145695364238
18,50,vehicle,medium,medium,299.0,0.92
18,70,vehicle,medium,medium,260.0,0.8609271523178808
18,58,vehicle,medium,medium,257.0,0.8509933774834437
18,61,vehicle,medium,medium,247.0,0.8178807947019867
18,88,vehicle,medium,medium,266.0,0.8807947019867549
17,202,vehicle,medium,medium,532.0,0.9140893470790378
17,214,vehicle,medium,medium,496.0,0.9253731343283582
18,108,vehicle,medium,medium,272.0,0.9006622516556292
18,55,vehicle,medium,medium,306.0,0.8181818181818182
18,91,vehicle,medium,medium,249.0,0.8245033112582781
17,151,vehicle,medium,medium,568.0,0.8958990536277602
18,105,vehicle,medium,medium,250.0,0.8278145695364238
18,75,vehicle,medium,medium,275.0,0.9105960264900662
18,81,vehicle,medium,medium,271.0,0.8770226537216829
18,84,vehicle,medium,medium,248.0,0.8211920529801324
18,83,vehicle,medium,medium,279.0,0.8913738019169329
18,143,vehicle,medium,medium,256.0,0.847682119205298
18,72,vehicle,medium,medium,295.0,0.9021406727828746
18,97,vehicle,medium,medium,280.0,0.9271523178807947
18,117,vehicle,medium,medium,252.0,0.8344370860927153
18,73,vehicle,medium,medium,310.0,0.9198813056379822
18,142,vehicle,medium,medium,262.0,0.8675496688741722
18,147,vehicle,medium,medium,261.0,0.8642384105960265
18,133,vehicle,medium,medium,259.0,0.8576158940397351
18,115,vehicle,medium,medium,276.0,0.9139072847682119
18,190,vehicle,medium,medium,259.0,0.8576158940397351
18,155,vehicle,medium,medium,251.0,0.8311258278145696
18,203,vehicle,medium,medium,279.0,0.9238410596026491
18,89,vehicle,medium,medium,359.0,0.8588516746411483
18,135,vehicle,medium,medium,282.0,0.9337748344370861
18,169,vehicle,medium,medium,249.0,0.8245033112582781
18,145,vehicle,medium,medium,272.0,0.9006622516556292
18,158,vehicle,medium,medium,265.0,0.8774834437086093
18,192,vehicle,medium,medium,263.0,0.8708609271523179
18,210,vehicle,medium,medium,264.0,0.8741721854304636
19,20,vehicle,medium,medium,210.0,0.8467741935483871
18,168,vehicle,medium,medium,267.0,0.8841059602649006
19,24,vehicle,medium,medium,178.0,0.8557692307692307
18,166,vehicle,medium,medium,287.0,0.940983606557377
18,171,vehicle,medium,medium,281.0,0.9304635761589404
19,40,vehicle,medium,medium,156.0,0.8914285714285715
18,191,vehicle,medium,medium,262.0,0.8675496688741722
18,197,vehicle,medium,medium,253.0,0.8377483443708609
19,51,vehicle,medium,medium,120.0,0.8759124087591241
19,42,vehicle,medium,medium,124.0,0.9051094890510949
19,32,vehicle,medium,medium,191.0,0.8377192982456141
19,33,vehicle,medium,medium,227.0,0.88671875
19,66,vehicle,medium,medium,117.0,0.8540145985401459
19,25,vehicle,medium,medium,254.0,0.8698630136986302
18,206,vehicle,medium,medium,278.0,0.9205298013245033
19,53,vehicle,medium,medium,126.0,0.9197080291970803
19,62,vehicle,medium,medium,121.0,0.8832116788321168
19,54,vehicle,medium,medium,132.0,0.9103448275862069
19,57,vehicle,medium,medium,165.0,0.873015873015873
19,50,vehicle,medium,medium,297.0,0.9138461538461539
19,58,vehicle,medium,medium,138.0,0.8903225806451613
19,61,vehicle,medium,medium,170.0,0.8133971291866029
19,70,vehicle,medium,medium,129.0,0.9416058394160584
18,215,vehicle,medium,medium,273.0,0.9039735099337748
19,88,vehicle,medium,medium,127.0,0.927007299270073
19,55,vehicle,medium,medium,320.0,0.8556149732620321
19,108,vehicle,medium,medium,122.0,0.8905109489051095
