exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
42,166,vehicle,medium,medium,274.0,0.898360655737705,Java_medium_results.csv
42,192,vehicle,medium,medium,123.0,0.803921568627451,Java_medium_results.csv
42,191,vehicle,medium,medium,202.0,0.8178137651821862,Java_medium_results.csv
42,171,vehicle,medium,medium,242.0,0.8581560283687943,Java_medium_results.csv
42,197,vehicle,medium,medium,215.0,0.849802371541502,Java_medium_results.csv
42,206,vehicle,medium,medium,221.0,0.8277153558052435,Java_medium_results.csv
42,215,vehicle,medium,medium,222.0,0.8604651162790697,Java_medium_results.csv
50,66,vehicle,medium,medium,302.0,0.9292307692307692,Java_medium_results.csv
50,51,vehicle,medium,medium,289.0,0.8892307692307693,Java_medium_results.csv
50,62,vehicle,medium,medium,298.0,0.916923076923077,Java_medium_results.csv
42,207,vehicle,medium,medium,293.0,0.8905775075987842,Java_medium_results.csv
42,151,vehicle,medium,medium,579.0,0.9132492113564668,Java_medium_results.csv
50,53,vehicle,medium,medium,280.0,0.8615384615384616,Java_medium_results.csv
50,54,vehicle,medium,medium,296.0,0.9107692307692308,Java_medium_results.csv
50,58,vehicle,medium,medium,298.0,0.916923076923077,Java_medium_results.csv
50,57,vehicle,medium,medium,294.0,0.9046153846153846,Java_medium_results.csv
42,202,vehicle,medium,medium,530.0,0.9106529209621992,Java_medium_results.csv
50,70,vehicle,medium,medium,268.0,0.8246153846153846,Java_medium_results.csv
50,61,vehicle,medium,medium,301.0,0.926153846153846,Java_medium_results.csv
42,214,vehicle,medium,medium,476.0,0.8880597014925373,Java_medium_results.csv
50,88,vehicle,medium,medium,294.0,0.9046153846153846,Java_medium_results.csv
50,108,vehicle,medium,medium,301.0,0.926153846153846,Java_medium_results.csv
50,75,vehicle,medium,medium,288.0,0.8861538461538462,Java_medium_results.csv
50,105,vehicle,medium,medium,293.0,0.9015384615384616,Java_medium_results.csv
50,81,vehicle,medium,medium,302.0,0.9292307692307692,Java_medium_results.csv
50,84,vehicle,medium,medium,301.0,0.926153846153846,Java_medium_results.csv
50,143,vehicle,medium,medium,296.0,0.9107692307692308,Java_medium_results.csv
50,83,vehicle,medium,medium,306.0,0.9415384615384615,Java_medium_results.csv
50,72,vehicle,medium,medium,319.0,0.9755351681957186,Java_medium_results.csv
50,91,vehicle,medium,medium,306.0,0.9415384615384615,Java_medium_results.csv
50,115,vehicle,medium,medium,292.0,0.8984615384615384,Java_medium_results.csv
50,73,vehicle,medium,medium,327.0,0.9703264094955488,Java_medium_results.csv
50,117,vehicle,medium,medium,301.0,0.926153846153846,Java_medium_results.csv
50,133,vehicle,medium,medium,301.0,0.926153846153846,Java_medium_results.csv
50,142,vehicle,medium,medium,300.0,0.9230769230769232,Java_medium_results.csv
50,55,vehicle,medium,medium,342.0,0.9144385026737968,Java_medium_results.csv
50,147,vehicle,medium,medium,300.0,0.9230769230769232,Java_medium_results.csv
50,135,vehicle,medium,medium,298.0,0.916923076923077,Java_medium_results.csv
50,97,vehicle,medium,medium,296.0,0.9107692307692308,Java_medium_results.csv
50,190,vehicle,medium,medium,284.0,0.8738461538461538,Java_medium_results.csv
50,203,vehicle,medium,medium,301.0,0.926153846153846,Java_medium_results.csv
50,145,vehicle,medium,medium,293.0,0.9015384615384616,Java_medium_results.csv
50,155,vehicle,medium,medium,302.0,0.9292307692307692,Java_medium_results.csv
51,53,vehicle,medium,medium,105.0,0.7894736842105263,Java_medium_results.csv
50,89,vehicle,medium,medium,382.0,0.9138755980861244,Java_medium_results.csv
50,192,vehicle,medium,medium,304.0,0.9353846153846154,Java_medium_results.csv
50,169,vehicle,medium,medium,290.0,0.8923076923076924,Java_medium_results.csv
51,54,vehicle,medium,medium,127.0,0.8758620689655172,Java_medium_results.csv
50,168,vehicle,medium,medium,301.0,0.926153846153846,Java_medium_results.csv
51,57,vehicle,medium,medium,161.0,0.8518518518518519,Java_medium_results.csv
50,158,vehicle,medium,medium,306.0,0.9415384615384615,Java_medium_results.csv
51,58,vehicle,medium,medium,131.0,0.8451612903225807,Java_medium_results.csv
51,66,vehicle,medium,medium,79.0,0.8777777777777778,Java_medium_results.csv
50,191,vehicle,medium,medium,312.0,0.96,Java_medium_results.csv
51,62,vehicle,medium,medium,91.0,0.91,Java_medium_results.csv
51,70,vehicle,medium,medium,107.0,0.8294573643410853,Java_medium_results.csv
51,55,vehicle,medium,medium,328.0,0.8770053475935828,Java_medium_results.csv
51,61,vehicle,medium,medium,167.0,0.7990430622009569,Java_medium_results.csv
50,210,vehicle,medium,medium,303.0,0.9323076923076924,Java_medium_results.csv
51,88,vehicle,medium,medium,98.0,0.8672566371681416,Java_medium_results.csv
51,75,vehicle,medium,medium,259.0,0.925,Java_medium_results.csv
51,72,vehicle,medium,medium,288.0,0.8807339449541285,Java_medium_results.csv
50,197,vehicle,medium,medium,310.0,0.953846153846154,Java_medium_results.csv
50,166,vehicle,medium,medium,305.0,0.9384615384615383,Java_medium_results.csv
51,81,vehicle,medium,medium,265.0,0.8576051779935275,Java_medium_results.csv
51,73,vehicle,medium,medium,309.0,0.9169139465875372,Java_medium_results.csv
51,84,vehicle,medium,medium,211.0,0.8406374501992032,Java_medium_results.csv
51,108,vehicle,medium,medium,79.0,0.8777777777777778,Java_medium_results.csv
51,105,vehicle,medium,medium,134.0,0.8072289156626506,Java_medium_results.csv
50,215,vehicle,medium,medium,294.0,0.9046153846153846,Java_medium_results.csv
50,171,vehicle,medium,medium,305.0,0.9384615384615383,Java_medium_results.csv
51,91,vehicle,medium,medium,180.0,0.8035714285714286,Java_medium_results.csv
51,143,vehicle,medium,medium,100.0,0.7575757575757576,Java_medium_results.csv
51,83,vehicle,medium,medium,270.0,0.8626198083067093,Java_medium_results.csv
51,97,vehicle,medium,medium,242.0,0.8642857142857143,Java_medium_results.csv
50,207,vehicle,medium,medium,316.0,0.96048632218845,Java_medium_results.csv
51,133,vehicle,medium,medium,223.0,0.8352059925093633,Java_medium_results.csv
51,117,vehicle,medium,medium,204.0,0.8395061728395061,Java_medium_results.csv
51,142,vehicle,medium,medium,196.0,0.8789237668161435,Java_medium_results.csv
51,145,vehicle,medium,medium,218.0,0.8616600790513834,Java_medium_results.csv
50,206,vehicle,medium,medium,307.0,0.9446153846153846,Java_medium_results.csv
51,190,vehicle,medium,medium,76.0,0.7916666666666666,Java_medium_results.csv
51,135,vehicle,medium,medium,266.0,0.9140893470790378,Java_medium_results.csv
51,169,vehicle,medium,medium,139.0,0.86875,Java_medium_results.csv
51,147,vehicle,medium,medium,148.0,0.8361581920903954,Java_medium_results.csv
51,115,vehicle,medium,medium,249.0,0.867595818815331,Java_medium_results.csv
51,89,vehicle,medium,medium,375.0,0.8971291866028708,Java_medium_results.csv
51,203,vehicle,medium,medium,75.0,0.8333333333333334,Java_medium_results.csv
51,155,vehicle,medium,medium,172.0,0.8514851485148515,Java_medium_results.csv
51,158,vehicle,medium,medium,242.0,0.8461538461538461,Java_medium_results.csv
51,168,vehicle,medium,medium,210.0,0.8300395256916996,Java_medium_results.csv
51,166,vehicle,medium,medium,275.0,0.9016393442622952,Java_medium_results.csv
51,192,vehicle,medium,medium,134.0,0.8758169934640523,Java_medium_results.csv
51,191,vehicle,medium,medium,207.0,0.8380566801619433,Java_medium_results.csv
51,171,vehicle,medium,medium,254.0,0.900709219858156,Java_medium_results.csv
51,210,vehicle,medium,medium,116.0,0.8405797101449275,Java_medium_results.csv
51,197,vehicle,medium,medium,223.0,0.8814229249011858,Java_medium_results.csv
53,54,vehicle,medium,medium,135.0,0.9310344827586208,Java_medium_results.csv
50,151,vehicle,medium,medium,563.0,0.88801261829653,Java_medium_results.csv
53,66,vehicle,medium,medium,112.0,0.8421052631578947,Java_medium_results.csv
51,215,vehicle,medium,medium,222.0,0.8604651162790697,Java_medium_results.csv
53,62,vehicle,medium,medium,113.0,0.849624060150376,Java_medium_results.csv
53,58,vehicle,medium,medium,146.0,0.9419354838709676,Java_medium_results.csv
51,206,vehicle,medium,medium,236.0,0.8838951310861424,Java_medium_results.csv
50,214,vehicle,medium,medium,497.0,0.9272388059701492,Java_medium_results.csv
51,207,vehicle,medium,medium,284.0,0.8632218844984803,Java_medium_results.csv
53,57,vehicle,medium,medium,163.0,0.8624338624338624,Java_medium_results.csv
53,70,vehicle,medium,medium,111.0,0.8345864661654135,Java_medium_results.csv
53,61,vehicle,medium,medium,183.0,0.8755980861244019,Java_medium_results.csv
53,88,vehicle,medium,medium,112.0,0.8421052631578947,Java_medium_results.csv
51,151,vehicle,medium,medium,587.0,0.9258675078864352,Java_medium_results.csv
51,214,vehicle,medium,medium,498.0,0.9291044776119404,Java_medium_results.csv
53,55,vehicle,medium,medium,321.0,0.8582887700534759,Java_medium_results.csv
53,108,vehicle,medium,medium,108.0,0.8120300751879699,Java_medium_results.csv
53,105,vehicle,medium,medium,138.0,0.8313253012048193,Java_medium_results.csv
51,202,vehicle,medium,medium,547.0,0.9398625429553265,Java_medium_results.csv
53,84,vehicle,medium,medium,212.0,0.8446215139442231,Java_medium_results.csv
53,75,vehicle,medium,medium,251.0,0.8964285714285715,Java_medium_results.csv
53,73,vehicle,medium,medium,308.0,0.913946587537092,Java_medium_results.csv
53,72,vehicle,medium,medium,281.0,0.8593272171253823,Java_medium_results.csv
53,91,vehicle,medium,medium,197.0,0.8794642857142857,Java_medium_results.csv
53,97,vehicle,medium,medium,259.0,0.925,Java_medium_results.csv
53,117,vehicle,medium,medium,201.0,0.8271604938271605,Java_medium_results.csv
53,81,vehicle,medium,medium,259.0,0.8381877022653722,Java_medium_results.csv
53,83,vehicle,medium,medium,277.0,0.8849840255591054,Java_medium_results.csv
53,143,vehicle,medium,medium,116.0,0.8721804511278195,Java_medium_results.csv
53,147,vehicle,medium,medium,164.0,0.9265536723163842,Java_medium_results.csv
50,202,vehicle,medium,medium,527.0,0.9054982817869416,Java_medium_results.csv
53,155,vehicle,medium,medium,184.0,0.9108910891089108,Java_medium_results.csv
53,115,vehicle,medium,medium,249.0,0.867595818815331,Java_medium_results.csv
53,190,vehicle,medium,medium,104.0,0.7819548872180451,Java_medium_results.csv
53,89,vehicle,medium,medium,365.0,0.8732057416267942,Java_medium_results.csv
53,133,vehicle,medium,medium,225.0,0.8426966292134831,Java_medium_results.csv
53,203,vehicle,medium,medium,116.0,0.8721804511278195,Java_medium_results.csv
53,135,vehicle,medium,medium,266.0,0.9140893470790378,Java_medium_results.csv
53,169,vehicle,medium,medium,144.0,0.9,Java_medium_results.csv
53,145,vehicle,medium,medium,210.0,0.8300395256916996,Java_medium_results.csv
53,168,vehicle,medium,medium,228.0,0.9011857707509882,Java_medium_results.csv
53,142,vehicle,medium,medium,203.0,0.9103139013452914,Java_medium_results.csv
53,210,vehicle,medium,medium,130.0,0.9420289855072465,Java_medium_results.csv
53,158,vehicle,medium,medium,242.0,0.8461538461538461,Java_medium_results.csv
53,166,vehicle,medium,medium,277.0,0.9081967213114754,Java_medium_results.csv
53,171,vehicle,medium,medium,256.0,0.9078014184397164,Java_medium_results.csv
54,66,vehicle,medium,medium,129.0,0.8896551724137931,Java_medium_results.csv
53,191,vehicle,medium,medium,205.0,0.8299595141700404,Java_medium_results.csv
53,192,vehicle,medium,medium,140.0,0.915032679738562,Java_medium_results.csv
53,197,vehicle,medium,medium,223.0,0.8814229249011858,Java_medium_results.csv
53,215,vehicle,medium,medium,217.0,0.8410852713178295,Java_medium_results.csv
54,62,vehicle,medium,medium,124.0,0.8551724137931035,Java_medium_results.csv
54,57,vehicle,medium,medium,168.0,0.8888888888888888,Java_medium_results.csv
53,206,vehicle,medium,medium,243.0,0.9101123595505618,Java_medium_results.csv
54,70,vehicle,medium,medium,125.0,0.8620689655172413,Java_medium_results.csv
54,88,vehicle,medium,medium,129.0,0.8896551724137931,Java_medium_results.csv
54,61,vehicle,medium,medium,177.0,0.84688995215311,Java_medium_results.csv
54,58,vehicle,medium,medium,139.0,0.896774193548387,Java_medium_results.csv
53,207,vehicle,medium,medium,287.0,0.8723404255319149,Java_medium_results.csv
53,151,vehicle,medium,medium,581.0,0.916403785488959,Java_medium_results.csv
54,55,vehicle,medium,medium,324.0,0.8663101604278075,Java_medium_results.csv
54,108,vehicle,medium,medium,128.0,0.8827586206896552,Java_medium_results.csv
54,84,vehicle,medium,medium,218.0,0.8685258964143426,Java_medium_results.csv
54,73,vehicle,medium,medium,290.0,0.8605341246290801,Java_medium_results.csv
53,214,vehicle,medium,medium,504.0,0.9402985074626866,Java_medium_results.csv
54,75,vehicle,medium,medium,244.0,0.8714285714285714,Java_medium_results.csv
54,81,vehicle,medium,medium,257.0,0.8317152103559871,Java_medium_results.csv
54,105,vehicle,medium,medium,147.0,0.8855421686746988,Java_medium_results.csv
54,72,vehicle,medium,medium,281.0,0.8593272171253823,Java_medium_results.csv
54,91,vehicle,medium,medium,177.0,0.7901785714285714,Java_medium_results.csv
54,83,vehicle,medium,medium,274.0,0.8753993610223643,Java_medium_results.csv
54,117,vehicle,medium,medium,202.0,0.831275720164609,Java_medium_results.csv
54,143,vehicle,medium,medium,119.0,0.8206896551724138,Java_medium_results.csv
53,202,vehicle,medium,medium,543.0,0.9329896907216496,Java_medium_results.csv
54,97,vehicle,medium,medium,240.0,0.8571428571428571,Java_medium_results.csv
54,142,vehicle,medium,medium,187.0,0.8385650224215246,Java_medium_results.csv
54,147,vehicle,medium,medium,148.0,0.8361581920903954,Java_medium_results.csv
54,135,vehicle,medium,medium,246.0,0.845360824742268,Java_medium_results.csv
54,115,vehicle,medium,medium,231.0,0.8048780487804879,Java_medium_results.csv
54,155,vehicle,medium,medium,167.0,0.8267326732673267,Java_medium_results.csv
54,133,vehicle,medium,medium,228.0,0.8539325842696629,Java_medium_results.csv
54,169,vehicle,medium,medium,140.0,0.875,Java_medium_results.csv
54,190,vehicle,medium,medium,114.0,0.7862068965517242,Java_medium_results.csv
54,145,vehicle,medium,medium,202.0,0.7984189723320159,Java_medium_results.csv
54,203,vehicle,medium,medium,129.0,0.8896551724137931,Java_medium_results.csv
54,192,vehicle,medium,medium,120.0,0.7843137254901961,Java_medium_results.csv
54,168,vehicle,medium,medium,229.0,0.9051383399209486,Java_medium_results.csv
54,171,vehicle,medium,medium,240.0,0.851063829787234,Java_medium_results.csv
54,89,vehicle,medium,medium,368.0,0.8803827751196173,Java_medium_results.csv
54,158,vehicle,medium,medium,239.0,0.8356643356643356,Java_medium_results.csv
54,210,vehicle,medium,medium,130.0,0.896551724137931,Java_medium_results.csv
54,191,vehicle,medium,medium,209.0,0.8461538461538461,Java_medium_results.csv
54,166,vehicle,medium,medium,266.0,0.8721311475409836,Java_medium_results.csv
54,197,vehicle,medium,medium,216.0,0.8537549407114624,Java_medium_results.csv
54,206,vehicle,medium,medium,219.0,0.8202247191011236,Java_medium_results.csv
55,66,vehicle,medium,medium,358.0,0.9572192513368984,Java_medium_results.csv
55,62,vehicle,medium,medium,331.0,0.8850267379679144,Java_medium_results.csv
54,215,vehicle,medium,medium,221.0,0.8565891472868217,Java_medium_results.csv
54,207,vehicle,medium,medium,276.0,0.8389057750759878,Java_medium_results.csv
55,58,vehicle,medium,medium,307.0,0.820855614973262,Java_medium_results.csv
55,88,vehicle,medium,medium,338.0,0.9037433155080212,Java_medium_results.csv
55,61,vehicle,medium,medium,297.0,0.7941176470588235,Java_medium_results.csv
54,151,vehicle,medium,medium,569.0,0.8974763406940063,Java_medium_results.csv
55,57,vehicle,medium,medium,331.0,0.8850267379679144,Java_medium_results.csv
55,70,vehicle,medium,medium,334.0,0.893048128342246,Java_medium_results.csv
55,108,vehicle,medium,medium,340.0,0.9090909090909092,Java_medium_results.csv
54,202,vehicle,medium,medium,525.0,0.9020618556701032,Java_medium_results.csv
54,214,vehicle,medium,medium,471.0,0.878731343283582,Java_medium_results.csv
55,75,vehicle,medium,medium,299.0,0.7994652406417112,Java_medium_results.csv
55,91,vehicle,medium,medium,312.0,0.8342245989304813,Java_medium_results.csv
55,84,vehicle,medium,medium,304.0,0.8128342245989305,Java_medium_results.csv
55,83,vehicle,medium,medium,324.0,0.8663101604278075,Java_medium_results.csv
55,81,vehicle,medium,medium,331.0,0.8850267379679144,Java_medium_results.csv
55,143,vehicle,medium,medium,327.0,0.8743315508021391,Java_medium_results.csv
55,105,vehicle,medium,medium,329.0,0.8796791443850267,Java_medium_results.csv
55,72,vehicle,medium,medium,308.0,0.8235294117647058,Java_medium_results.csv
55,117,vehicle,medium,medium,317.0,0.8475935828877005,Java_medium_results.csv
55,115,vehicle,medium,medium,324.0,0.8663101604278075,Java_medium_results.csv
55,73,vehicle,medium,medium,326.0,0.8716577540106952,Java_medium_results.csv
55,147,vehicle,medium,medium,308.0,0.8235294117647058,Java_medium_results.csv
55,89,vehicle,medium,medium,363.0,0.868421052631579,Java_medium_results.csv
55,97,vehicle,medium,medium,308.0,0.8235294117647058,Java_medium_results.csv
55,133,vehicle,medium,medium,330.0,0.8823529411764706,Java_medium_results.csv
55,142,vehicle,medium,medium,317.0,0.8475935828877005,Java_medium_results.csv
55,190,vehicle,medium,medium,322.0,0.8609625668449198,Java_medium_results.csv
55,203,vehicle,medium,medium,352.0,0.9411764705882352,Java_medium_results.csv
55,169,vehicle,medium,medium,315.0,0.8422459893048129,Java_medium_results.csv
55,135,vehicle,medium,medium,299.0,0.7994652406417112,Java_medium_results.csv
55,145,vehicle,medium,medium,323.0,0.8636363636363636,Java_medium_results.csv
55,155,vehicle,medium,medium,323.0,0.8636363636363636,Java_medium_results.csv
55,192,vehicle,medium,medium,307.0,0.820855614973262,Java_medium_results.csv
57,66,vehicle,medium,medium,172.0,0.91005291005291,Java_medium_results.csv
55,168,vehicle,medium,medium,307.0,0.820855614973262,Java_medium_results.csv
55,158,vehicle,medium,medium,315.0,0.8422459893048129,Java_medium_results.csv
57,62,vehicle,medium,medium,172.0,0.91005291005291,Java_medium_results.csv
55,210,vehicle,medium,medium,314.0,0.839572192513369,Java_medium_results.csv
55,191,vehicle,medium,medium,298.0,0.7967914438502673,Java_medium_results.csv
57,58,vehicle,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
57,70,vehicle,medium,medium,171.0,0.9047619047619048,Java_medium_results.csv
55,171,vehicle,medium,medium,307.0,0.820855614973262,Java_medium_results.csv
57,61,vehicle,medium,medium,180.0,0.861244019138756,Java_medium_results.csv
57,88,vehicle,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
55,166,vehicle,medium,medium,346.0,0.9251336898395722,Java_medium_results.csv
57,75,vehicle,medium,medium,262.0,0.9357142857142856,Java_medium_results.csv
57,84,vehicle,medium,medium,215.0,0.8565737051792829,Java_medium_results.csv
57,81,vehicle,medium,medium,259.0,0.8381877022653722,Java_medium_results.csv
57,72,vehicle,medium,medium,289.0,0.8837920489296636,Java_medium_results.csv
57,108,vehicle,medium,medium,167.0,0.8835978835978836,Java_medium_results.csv
57,83,vehicle,medium,medium,268.0,0.8562300319488818,Java_medium_results.csv
55,206,vehicle,medium,medium,308.0,0.8235294117647058,Java_medium_results.csv
55,197,vehicle,medium,medium,289.0,0.7727272727272727,Java_medium_results.csv
57,91,vehicle,medium,medium,203.0,0.90625,Java_medium_results.csv
57,73,vehicle,medium,medium,292.0,0.8664688427299704,Java_medium_results.csv
55,215,vehicle,medium,medium,340.0,0.9090909090909092,Java_medium_results.csv
57,105,vehicle,medium,medium,170.0,0.8994708994708994,Java_medium_results.csv
57,97,vehicle,medium,medium,259.0,0.925,Java_medium_results.csv
55,207,vehicle,medium,medium,319.0,0.8529411764705882,Java_medium_results.csv
57,89,vehicle,medium,medium,377.0,0.901913875598086,Java_medium_results.csv
57,143,vehicle,medium,medium,164.0,0.8677248677248677,Java_medium_results.csv
57,147,vehicle,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
57,145,vehicle,medium,medium,232.0,0.91699604743083,Java_medium_results.csv
57,117,vehicle,medium,medium,204.0,0.8395061728395061,Java_medium_results.csv
57,133,vehicle,medium,medium,231.0,0.8651685393258427,Java_medium_results.csv
57,115,vehicle,medium,medium,261.0,0.9094076655052264,Java_medium_results.csv
57,155,vehicle,medium,medium,177.0,0.8762376237623762,Java_medium_results.csv
57,203,vehicle,medium,medium,175.0,0.925925925925926,Java_medium_results.csv
57,142,vehicle,medium,medium,207.0,0.9282511210762332,Java_medium_results.csv
57,190,vehicle,medium,medium,166.0,0.8783068783068783,Java_medium_results.csv
57,169,vehicle,medium,medium,169.0,0.8941798941798942,Java_medium_results.csv
57,158,vehicle,medium,medium,252.0,0.8811188811188811,Java_medium_results.csv
57,168,vehicle,medium,medium,226.0,0.8932806324110671,Java_medium_results.csv
55,151,vehicle,medium,medium,563.0,0.88801261829653,Java_medium_results.csv
57,135,vehicle,medium,medium,268.0,0.9209621993127148,Java_medium_results.csv
57,166,vehicle,medium,medium,275.0,0.9016393442622952,Java_medium_results.csv
57,192,vehicle,medium,medium,169.0,0.8941798941798942,Java_medium_results.csv
58,66,vehicle,medium,medium,143.0,0.9225806451612903,Java_medium_results.csv
58,62,vehicle,medium,medium,127.0,0.8193548387096774,Java_medium_results.csv
55,214,vehicle,medium,medium,457.0,0.8526119402985075,Java_medium_results.csv
57,210,vehicle,medium,medium,164.0,0.8677248677248677,Java_medium_results.csv
57,171,vehicle,medium,medium,262.0,0.9290780141843972,Java_medium_results.csv
58,61,vehicle,medium,medium,173.0,0.8277511961722488,Java_medium_results.csv
58,70,vehicle,medium,medium,140.0,0.9032258064516128,Java_medium_results.csv
57,191,vehicle,medium,medium,225.0,0.9109311740890688,Java_medium_results.csv
57,215,vehicle,medium,medium,227.0,0.8798449612403101,Java_medium_results.csv
57,197,vehicle,medium,medium,225.0,0.8893280632411067,Java_medium_results.csv
57,206,vehicle,medium,medium,246.0,0.9213483146067416,Java_medium_results.csv
58,88,vehicle,medium,medium,145.0,0.935483870967742,Java_medium_results.csv
58,108,vehicle,medium,medium,136.0,0.8774193548387097,Java_medium_results.csv
55,202,vehicle,medium,medium,474.0,0.8144329896907216,Java_medium_results.csv
58,72,vehicle,medium,medium,283.0,0.8654434250764526,Java_medium_results.csv
58,73,vehicle,medium,medium,284.0,0.8427299703264095,Java_medium_results.csv
58,105,vehicle,medium,medium,150.0,0.9036144578313252,Java_medium_results.csv
57,151,vehicle,medium,medium,582.0,0.917981072555205,Java_medium_results.csv
57,207,vehicle,medium,medium,282.0,0.8571428571428571,Java_medium_results.csv
58,75,vehicle,medium,medium,238.0,0.85,Java_medium_results.csv
58,84,vehicle,medium,medium,204.0,0.8127490039840638,Java_medium_results.csv
58,91,vehicle,medium,medium,180.0,0.8035714285714286,Java_medium_results.csv
58,83,vehicle,medium,medium,263.0,0.8402555910543131,Java_medium_results.csv
58,81,vehicle,medium,medium,259.0,0.8381877022653722,Java_medium_results.csv
58,143,vehicle,medium,medium,137.0,0.8838709677419355,Java_medium_results.csv
58,97,vehicle,medium,medium,234.0,0.8357142857142857,Java_medium_results.csv
58,117,vehicle,medium,medium,209.0,0.8600823045267489,Java_medium_results.csv
58,142,vehicle,medium,medium,194.0,0.8699551569506726,Java_medium_results.csv
58,169,vehicle,medium,medium,144.0,0.9,Java_medium_results.csv
58,115,vehicle,medium,medium,233.0,0.8118466898954704,Java_medium_results.csv
57,214,vehicle,medium,medium,498.0,0.9291044776119404,Java_medium_results.csv
58,147,vehicle,medium,medium,150.0,0.847457627118644,Java_medium_results.csv
58,135,vehicle,medium,medium,247.0,0.8487972508591065,Java_medium_results.csv
57,202,vehicle,medium,medium,541.0,0.929553264604811,Java_medium_results.csv
58,89,vehicle,medium,medium,359.0,0.8588516746411483,Java_medium_results.csv
58,190,vehicle,medium,medium,130.0,0.8387096774193549,Java_medium_results.csv
58,145,vehicle,medium,medium,211.0,0.83399209486166,Java_medium_results.csv
58,133,vehicle,medium,medium,224.0,0.8389513108614233,Java_medium_results.csv
58,203,vehicle,medium,medium,141.0,0.9096774193548388,Java_medium_results.csv
58,155,vehicle,medium,medium,177.0,0.8762376237623762,Java_medium_results.csv
58,192,vehicle,medium,medium,133.0,0.8580645161290322,Java_medium_results.csv
58,168,vehicle,medium,medium,223.0,0.8814229249011858,Java_medium_results.csv
58,191,vehicle,medium,medium,202.0,0.8178137651821862,Java_medium_results.csv
61,66,vehicle,medium,medium,195.0,0.9330143540669856,Java_medium_results.csv
58,166,vehicle,medium,medium,279.0,0.9147540983606556,Java_medium_results.csv
58,210,vehicle,medium,medium,135.0,0.8709677419354839,Java_medium_results.csv
58,158,vehicle,medium,medium,245.0,0.8566433566433567,Java_medium_results.csv
58,171,vehicle,medium,medium,236.0,0.8368794326241135,Java_medium_results.csv
61,62,vehicle,medium,medium,180.0,0.861244019138756,Java_medium_results.csv
58,197,vehicle,medium,medium,195.0,0.7707509881422925,Java_medium_results.csv
61,70,vehicle,medium,medium,189.0,0.9043062200956936,Java_medium_results.csv
58,206,vehicle,medium,medium,204.0,0.7640449438202247,Java_medium_results.csv
58,215,vehicle,medium,medium,226.0,0.875968992248062,Java_medium_results.csv
61,88,vehicle,medium,medium,181.0,0.8660287081339713,Java_medium_results.csv
58,207,vehicle,medium,medium,265.0,0.8054711246200608,Java_medium_results.csv
61,108,vehicle,medium,medium,183.0,0.8755980861244019,Java_medium_results.csv
61,75,vehicle,medium,medium,244.0,0.8714285714285714,Java_medium_results.csv
61,91,vehicle,medium,medium,192.0,0.8571428571428571,Java_medium_results.csv
58,151,vehicle,medium,medium,574.0,0.9053627760252366,Java_medium_results.csv
61,105,vehicle,medium,medium,187.0,0.8947368421052632,Java_medium_results.csv
61,84,vehicle,medium,medium,219.0,0.8725099601593626,Java_medium_results.csv
61,81,vehicle,medium,medium,253.0,0.8187702265372169,Java_medium_results.csv
61,117,vehicle,medium,medium,205.0,0.8436213991769548,Java_medium_results.csv
61,73,vehicle,medium,medium,275.0,0.8160237388724035,Java_medium_results.csv
61,83,vehicle,medium,medium,265.0,0.8466453674121406,Java_medium_results.csv
58,214,vehicle,medium,medium,469.0,0.875,Java_medium_results.csv
61,72,vehicle,medium,medium,256.0,0.7828746177370031,Java_medium_results.csv
61,143,vehicle,medium,medium,174.0,0.8325358851674641,Java_medium_results.csv
61,142,vehicle,medium,medium,201.0,0.9013452914798208,Java_medium_results.csv
61,115,vehicle,medium,medium,247.0,0.8606271777003485,Java_medium_results.csv
61,133,vehicle,medium,medium,226.0,0.846441947565543,Java_medium_results.csv
61,97,vehicle,medium,medium,241.0,0.8607142857142858,Java_medium_results.csv
58,202,vehicle,medium,medium,503.0,0.8642611683848798,Java_medium_results.csv
61,135,vehicle,medium,medium,239.0,0.8213058419243986,Java_medium_results.csv
61,190,vehicle,medium,medium,162.0,0.7751196172248804,Java_medium_results.csv
61,145,vehicle,medium,medium,226.0,0.8932806324110671,Java_medium_results.csv
61,169,vehicle,medium,medium,170.0,0.8133971291866029,Java_medium_results.csv
61,203,vehicle,medium,medium,188.0,0.8995215311004785,Java_medium_results.csv
61,147,vehicle,medium,medium,167.0,0.7990430622009569,Java_medium_results.csv
61,89,vehicle,medium,medium,358.0,0.8564593301435407,Java_medium_results.csv
62,66,vehicle,medium,medium,91.0,0.91,Java_medium_results.csv
61,192,vehicle,medium,medium,170.0,0.8133971291866029,Java_medium_results.csv
61,191,vehicle,medium,medium,199.0,0.805668016194332,Java_medium_results.csv
61,210,vehicle,medium,medium,170.0,0.8133971291866029,Java_medium_results.csv
61,155,vehicle,medium,medium,178.0,0.8516746411483254,Java_medium_results.csv
61,197,vehicle,medium,medium,214.0,0.8458498023715415,Java_medium_results.csv
61,171,vehicle,medium,medium,235.0,0.8333333333333334,Java_medium_results.csv
62,70,vehicle,medium,medium,113.0,0.875968992248062,Java_medium_results.csv
61,166,vehicle,medium,medium,277.0,0.9081967213114754,Java_medium_results.csv
