exp_a,exp_b,stimulus,expertise_a,expertise_b,score
27,168,vehicle,low,medium,0.8727879524461851
27,89,vehicle,low,medium,0.9200161660116575
27,203,vehicle,low,medium,0.8526676737401827
27,166,vehicle,low,medium,0.8832996150352833
21,214,vehicle,low,medium,0.7662791558407571
27,171,vehicle,low,medium,0.9111654685992121
21,166,vehicle,low,medium,0.8670204825942062
27,142,vehicle,low,medium,0.8558194154423945
27,147,vehicle,low,medium,0.8360520014365503
27,210,vehicle,low,medium,0.8186478447699366
27,206,vehicle,low,medium,0.8484246703743294
27,151,vehicle,low,medium,0.9343697951492728
27,155,vehicle,low,medium,0.8154202134588103
27,207,vehicle,low,medium,0.9058028988341529
27,197,vehicle,low,medium,0.8734158906733221
27,192,vehicle,low,medium,0.8571984902135571
27,214,vehicle,low,medium,0.9100646740655917
29,6,vehicle,low,medium,0.8783010837355052
27,215,vehicle,low,medium,0.8686068477504149
27,191,vehicle,low,medium,0.8728477082317606
29,4,vehicle,low,medium,0.839068857978972
29,51,vehicle,low,medium,0.8280344982677312
29,24,vehicle,low,medium,0.7796798322694308
29,20,vehicle,low,medium,0.8175966058798471
29,33,vehicle,low,medium,0.8315155046456678
21,151,vehicle,low,medium,0.81248560479168
29,25,vehicle,low,medium,0.8415393145813511
29,16,vehicle,low,medium,0.829285857137002
29,66,vehicle,low,medium,0.8849688461471429
29,62,vehicle,low,medium,0.863068787773895
29,58,vehicle,low,medium,0.8463299123228036
29,19,vehicle,low,medium,0.8295437560534464
29,40,vehicle,low,medium,0.837008392890878
29,70,vehicle,low,medium,0.8080707309539277
29,57,vehicle,low,medium,0.7885281939478397
29,42,vehicle,low,medium,0.8149550240247934
29,50,vehicle,low,medium,0.7939682090486299
27,202,vehicle,low,medium,0.9345227985492219
29,55,vehicle,low,medium,0.8897374083151501
29,88,vehicle,low,medium,0.8305675456058677
29,17,vehicle,low,medium,0.8127629873551875
29,53,vehicle,low,medium,0.8147888286083803
29,108,vehicle,low,medium,0.8254503586733886
29,72,vehicle,low,medium,0.8046618647856422
29,75,vehicle,low,medium,0.8239294446485353
29,54,vehicle,low,medium,0.8420309833923943
29,73,vehicle,low,medium,0.8350074693267939
29,81,vehicle,low,medium,0.8434307730179647
29,32,vehicle,low,medium,0.8301136718983975
29,97,vehicle,low,medium,0.8121152148728856
29,143,vehicle,low,medium,0.8164720932993688
29,115,vehicle,low,medium,0.8212608287375308
29,89,vehicle,low,medium,0.8355087573381361
29,147,vehicle,low,medium,0.8409720477158115
29,18,vehicle,low,medium,0.8423016866521613
29,105,vehicle,low,medium,0.8157899573946664
29,135,vehicle,low,medium,0.8376599862250272
29,133,vehicle,low,medium,0.8103840407603017
29,61,vehicle,low,medium,0.8121613301776935
29,84,vehicle,low,medium,0.8331675494131181
29,169,vehicle,low,medium,0.7999131767052958
29,158,vehicle,low,medium,0.8374759302799606
29,166,vehicle,low,medium,0.8126454728067114
29,168,vehicle,low,medium,0.8208061955911298
29,192,vehicle,low,medium,0.8709412988387578
