exp_a,exp_b,stimulus,expertise_a,expertise_b,score
42,96,vehicle,medium,none,0.8657102318226572
42,181,vehicle,medium,none,0.8095355833128798
42,201,vehicle,medium,none,0.7949815626044813
42,116,vehicle,medium,none,0.8360879695556496
42,12,vehicle,medium,none,0.8722776721341627
40,154,vehicle,medium,none,0.8060793894511555
42,189,vehicle,medium,none,0.7834090336359827
42,59,vehicle,medium,none,0.8803453180709929
42,141,vehicle,medium,none,0.8414732871033865
42,216,vehicle,medium,none,0.8148004145044577
40,196,vehicle,medium,none,0.8286560214902143
42,163,vehicle,medium,none,0.8535290216103146
42,211,vehicle,medium,none,0.8009646092194411
50,93,vehicle,medium,none,0.9018416615882227
42,154,vehicle,medium,none,0.8551890061629571
50,28,vehicle,medium,none,0.8375594152645062
42,196,vehicle,medium,none,0.8408537825036002
50,36,vehicle,medium,none,0.8372276694863575
50,30,vehicle,medium,none,0.8522892318480854
50,5,vehicle,medium,none,0.8386303321334504
50,204,vehicle,medium,none,0.9627200808324825
50,110,vehicle,medium,none,0.8308391024890294
50,189,vehicle,medium,none,0.8134555216357172
50,181,vehicle,medium,none,0.8497726457266326
50,201,vehicle,medium,none,0.8186713838803031
51,3,vehicle,medium,none,0.7902538668445078
51,5,vehicle,medium,none,0.7710635609679557
50,116,vehicle,medium,none,0.8381802692890309
51,93,vehicle,medium,none,0.8423451952385794
51,28,vehicle,medium,none,0.7259033190650713
51,30,vehicle,medium,none,0.7467841991768397
50,96,vehicle,medium,none,0.8326029818374834
51,36,vehicle,medium,none,0.7723413417751606
50,216,vehicle,medium,none,0.8327239363671369
50,3,vehicle,medium,none,0.8163430224240006
51,110,vehicle,medium,none,0.7248747043283325
50,59,vehicle,medium,none,0.844841114351801
50,163,vehicle,medium,none,0.8490995189775816
51,59,vehicle,medium,none,0.8349412491059737
51,106,vehicle,medium,none,0.8139899241334311
51,163,vehicle,medium,none,0.7905550085320342
51,96,vehicle,medium,none,0.796518373299236
50,141,vehicle,medium,none,0.8048980127740969
51,116,vehicle,medium,none,0.7801524749716682
51,204,vehicle,medium,none,0.9165757996902335
50,106,vehicle,medium,none,0.8324282258065913
51,141,vehicle,medium,none,0.7720680754689966
51,189,vehicle,medium,none,0.718028946023474
51,12,vehicle,medium,none,0.8304961564692792
51,201,vehicle,medium,none,0.7179409438802702
50,211,vehicle,medium,none,0.8244811310298706
51,181,vehicle,medium,none,0.7572369369007308
51,216,vehicle,medium,none,0.8085794470825617
53,93,vehicle,medium,none,0.8254710169230365
51,211,vehicle,medium,none,0.767241012781123
53,28,vehicle,medium,none,0.7310941227715865
51,154,vehicle,medium,none,0.8421306937824956
53,36,vehicle,medium,none,0.7992485870233996
51,196,vehicle,medium,none,0.8543530430447626
53,5,vehicle,medium,none,0.7995518703585197
53,3,vehicle,medium,none,0.7986253006476215
53,110,vehicle,medium,none,0.7856693026413883
53,30,vehicle,medium,none,0.797037710811751
53,106,vehicle,medium,none,0.8003592788361271
53,204,vehicle,medium,none,0.911009437843084
53,189,vehicle,medium,none,0.7874571144498497
53,116,vehicle,medium,none,0.8486716947605512
50,12,vehicle,medium,none,0.8156971950080297
53,163,vehicle,medium,none,0.755431727559108
53,201,vehicle,medium,none,0.8118294314993507
53,96,vehicle,medium,none,0.8029519378565079
53,181,vehicle,medium,none,0.7961147509852075
53,59,vehicle,medium,none,0.7964418841945018
53,141,vehicle,medium,none,0.8186321034457977
50,196,vehicle,medium,none,0.8080981225829338
53,12,vehicle,medium,none,0.8550992342510646
53,216,vehicle,medium,none,0.8208783342411685
54,93,vehicle,medium,none,0.8678663821482505
54,3,vehicle,medium,none,0.8004230816637642
54,28,vehicle,medium,none,0.767870407535102
53,211,vehicle,medium,none,0.7838720855566262
54,36,vehicle,medium,none,0.8110977853125837
54,30,vehicle,medium,none,0.741097806581627
54,110,vehicle,medium,none,0.7160163834771087
54,5,vehicle,medium,none,0.7651056327567783
54,204,vehicle,medium,none,0.9301320166064028
53,154,vehicle,medium,none,0.8567740606013625
54,189,vehicle,medium,none,0.7372876876002109
53,196,vehicle,medium,none,0.8778431324924849
54,201,vehicle,medium,none,0.7955388408273271
54,116,vehicle,medium,none,0.7345540667650564
54,163,vehicle,medium,none,0.771787734705223
54,181,vehicle,medium,none,0.7549580671401496
54,141,vehicle,medium,none,0.8084924934518575
54,106,vehicle,medium,none,0.8511978579926093
54,216,vehicle,medium,none,0.8569532013327334
54,12,vehicle,medium,none,0.7973749066696779
54,59,vehicle,medium,none,0.7935995033819656
54,211,vehicle,medium,none,0.7546013897691677
54,96,vehicle,medium,none,0.7885857775129463
50,154,vehicle,medium,none,0.7995616817273293
55,93,vehicle,medium,none,0.9433897156144393
55,28,vehicle,medium,none,0.8355851867113597
55,36,vehicle,medium,none,0.9065118327194298
55,30,vehicle,medium,none,0.8660068697598958
55,5,vehicle,medium,none,0.8755547214993971
55,3,vehicle,medium,none,0.8701091844000567
55,204,vehicle,medium,none,0.9799747519716463
54,196,vehicle,medium,none,0.8302193430238296
55,189,vehicle,medium,none,0.838194719655061
54,154,vehicle,medium,none,0.832151002496534
55,110,vehicle,medium,none,0.8407225721622473
55,201,vehicle,medium,none,0.8549405150392658
55,116,vehicle,medium,none,0.76843813557167
55,216,vehicle,medium,none,0.9168666118451563
57,5,vehicle,medium,none,0.785322109386913
57,3,vehicle,medium,none,0.8153808517440841
55,96,vehicle,medium,none,0.8125180610877879
55,106,vehicle,medium,none,0.90615313484249
55,59,vehicle,medium,none,0.8236476730002691
57,28,vehicle,medium,none,0.787747265591921
57,36,vehicle,medium,none,0.821219126451914
55,181,vehicle,medium,none,0.8507332543948134
57,93,vehicle,medium,none,0.8601397259905947
57,30,vehicle,medium,none,0.8224479452794988
55,163,vehicle,medium,none,0.8445965609924138
55,141,vehicle,medium,none,0.8194126112198662
55,12,vehicle,medium,none,0.8079589693106382
55,211,vehicle,medium,none,0.7734433838404503
57,189,vehicle,medium,none,0.7985491399040869
57,106,vehicle,medium,none,0.7501695582797607
57,204,vehicle,medium,none,0.9394450515758291
57,110,vehicle,medium,none,0.810476096468809
57,12,vehicle,medium,none,0.8551736089980586
57,163,vehicle,medium,none,0.8199131728200855
57,141,vehicle,medium,none,0.7831875548895647
57,59,vehicle,medium,none,0.8214312184211516
57,96,vehicle,medium,none,0.8176102543605955
57,181,vehicle,medium,none,0.834399402809659
57,216,vehicle,medium,none,0.8307629534817121
57,201,vehicle,medium,none,0.8493297885978538
58,28,vehicle,medium,none,0.7833067788081935
58,30,vehicle,medium,none,0.7820680237048394
57,116,vehicle,medium,none,0.8413488634234747
58,93,vehicle,medium,none,0.8779898120612136
55,154,vehicle,medium,none,0.8521164964111864
58,5,vehicle,medium,none,0.7916965202147415
57,211,vehicle,medium,none,0.8019628118011047
58,36,vehicle,medium,none,0.8340763546388738
58,110,vehicle,medium,none,0.7333886988876946
58,3,vehicle,medium,none,0.8092334567684195
58,204,vehicle,medium,none,0.9544125013025844
58,201,vehicle,medium,none,0.7603201382177889
58,96,vehicle,medium,none,0.780126243422992
55,196,vehicle,medium,none,0.8568734658658473
58,106,vehicle,medium,none,0.8587240829285266
58,216,vehicle,medium,none,0.8310780181572439
58,189,vehicle,medium,none,0.7385957077792911
58,163,vehicle,medium,none,0.8108957366325238
58,181,vehicle,medium,none,0.769309821623076
58,141,vehicle,medium,none,0.803357550029073
58,12,vehicle,medium,none,0.7903267270729606
57,154,vehicle,medium,none,0.8209565668328774
58,116,vehicle,medium,none,0.7190341875864437
57,196,vehicle,medium,none,0.8268664407736475
58,59,vehicle,medium,none,0.8246883854759254
58,211,vehicle,medium,none,0.7625989870823635
61,28,vehicle,medium,none,0.7401439474559085
61,93,vehicle,medium,none,0.8624114435752872
61,5,vehicle,medium,none,0.7553179707462662
61,36,vehicle,medium,none,0.817426628793831
61,3,vehicle,medium,none,0.7668260855804874
61,30,vehicle,medium,none,0.7382949898762666
58,196,vehicle,medium,none,0.8215734671046647
