exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
69,124,rectangle,high,low,0.9919963838671709,0.745469401301796,0.9892623048576381,0.881405538649844,0.6206896551724137
69,140,rectangle,high,low,0.992304515990422,0.733540609241897,0.98929157443726,0.9321818908290466,0.6250645994832041
69,104,rectangle,high,low,0.9916669640549222,0.7546929326277382,0.9878690418778362,0.9155216545616849,0.6086956521739131
69,138,rectangle,high,low,0.9910456538830478,0.7362141828259913,0.988162274145975,0.9125307413014483,0.6774193548387097
69,128,rectangle,high,low,0.9922273760958077,0.6917493603387997,0.9889252675421322,0.9381283491729793,0.701063829787234
69,180,rectangle,high,low,0.9917092694576595,0.7208624179587926,0.9893502841836269,0.9156074634556849,0.6486486486486487
80,27,rectangle,high,low,0.9834871387789925,0.6220490527993376,0.9732608180055496,0.9282557654686867,0.736231884057971
80,13,rectangle,high,low,0.98840188749615,0.6425426754934878,0.9835287797592291,0.9446348457538066,0.625096525096525
69,64,rectangle,high,low,0.9914578886322217,0.7327747532704758,0.9885418285423062,0.8891489680426994,0.673747763864043
69,77,rectangle,high,low,0.9907300130266856,0.7218552444622015,0.9868863254415378,0.9374976167910597,0.6444984533804684
69,126,rectangle,high,low,0.9920578344581577,0.7178663012798844,0.9904498551757775,0.9391459665145878,0.6551724137931034
69,164,rectangle,high,low,0.9912712074333372,0.6957449770727746,0.9879265668127778,0.8971209527904505,0.6666666666666667
80,29,rectangle,high,low,0.9852399165944008,0.6814626331759208,0.9831539769270079,0.9285903299570487,0.7142857142857142
80,21,rectangle,high,low,0.9875307397948829,0.5884154497580855,0.9840185045664444,0.8939223288902606,0.7096774193548387
80,35,rectangle,high,low,0.9866392713481609,0.7143307712787351,0.984098761854159,0.9178986727875084,0.5555555555555556
80,34,rectangle,high,low,0.9899242581784171,0.6280624362312748,0.9852208082935862,0.9491843310051433,0.6071428571428572
80,37,rectangle,high,low,0.9886122442154146,0.6188112819438749,0.9840326551395719,0.9168613546808785,0.7272727272727273
80,56,rectangle,high,low,0.9853763048772988,0.6907035982570064,0.9816587669282245,0.93814987738479,0.5897435897435898
80,43,rectangle,high,low,0.9872301971798084,0.6628075841827425,0.9820454264211994,0.8920891089438183,0.6829268292682926
80,65,rectangle,high,low,0.977782547481399,0.7632072978010707,0.9704643075408452,0.8631176607552576,0.75
80,44,rectangle,high,low,0.9855466620634684,0.6801191254746757,0.9785784905837462,0.9278203640795483,0.7
80,31,rectangle,high,low,0.9877393204850593,0.591773138530518,0.9840958353287413,0.9358006129361712,0.7096774193548387
69,162,rectangle,high,low,0.9915153825711637,0.7173295046649704,0.9878851220007205,0.9090870373951631,0.6180344478216818
