exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,source_file
123,62,rectangle,high,medium,0.9920425090579862,0.6998033519121403,0.9909357235225712,0.8583259270237826,0.6785714285714286,Java_high_Java_medium_results.csv
123,53,rectangle,high,medium,0.9883042986365976,0.6814439118473654,0.984591800656014,0.8853281123399094,0.7419354838709677,Java_high_Java_medium_results.csv
87,206,rectangle,high,medium,0.9931365888575968,0.7433121051196003,0.9923723923656688,0.9068823244422004,0.6666666666666666,Java_high_Java_medium_results.csv
123,66,rectangle,high,medium,0.9910743353635988,0.738590056138339,0.9878798585920974,0.9019035615281884,0.7391304347826088,Java_high_Java_medium_results.csv
123,16,rectangle,high,medium,0.9905849904068946,0.7264999088697909,0.9894476536742836,0.887326052521144,0.660919540229885,Java_high_Java_medium_results.csv
87,168,rectangle,high,medium,0.9921043515328384,0.7166136910185571,0.9891375444865752,0.9223043658857124,0.6428571428571428,Java_high_Java_medium_results.csv
123,17,rectangle,high,medium,0.9926978830272246,0.7440141658973265,0.9907742844899672,0.9468718171083826,0.6785714285714286,Java_high_Java_medium_results.csv
123,88,rectangle,high,medium,0.990120091684944,0.7138524669531361,0.98609450887567,0.8909902241160028,0.7192118226600985,Java_high_Java_medium_results.csv
123,81,rectangle,high,medium,0.990231593684612,0.6922114945803002,0.9866186543035688,0.9013505911835706,0.7173913043478262,Java_high_Java_medium_results.csv
123,75,rectangle,high,medium,0.989423600698445,0.7023082883807816,0.9850304732180488,0.892545427048055,0.584349593495935,Java_high_Java_medium_results.csv
86,194,rectangle,high,medium,0.9928295579531252,0.7110005210900225,0.9906545365646404,0.8978748412739461,0.6153846153846154,Java_high_Java_medium_results.csv
123,54,rectangle,high,medium,0.9871150966815602,0.7862874263001542,0.981269292928308,0.8255232364813443,0.5294117647058824,Java_high_Java_medium_results.csv
123,91,rectangle,high,medium,0.9915700566972993,0.7748882655780935,0.9879409807252156,0.8502530003556952,0.5076923076923077,Java_high_Java_medium_results.csv
87,194,rectangle,high,medium,0.991078952197174,0.7083870239989722,0.9876024586233736,0.9059556156559164,0.6590909090909092,Java_high_Java_medium_results.csv
87,151,rectangle,high,medium,0.993998177134206,0.6499180157550943,0.992152597486594,0.9134655675287152,0.6666666666666666,Java_high_Java_medium_results.csv
123,73,rectangle,high,medium,0.9906790835443762,0.6770485665670307,0.9868672818837488,0.9059244668468512,0.6956521739130435,Java_high_Java_medium_results.csv
123,105,rectangle,high,medium,0.9918910036773936,0.710983190428405,0.9884400984493784,0.8779935587458852,0.7083333333333334,Java_high_Java_medium_results.csv
123,89,rectangle,high,medium,0.9917078467393542,0.7283888634951956,0.9879220188114588,0.8599560805423707,0.6071428571428572,Java_high_Java_medium_results.csv
123,61,rectangle,high,medium,0.992959926750908,0.6457579788381256,0.991851488904488,0.869951389868305,0.7391304347826088,Java_high_Java_medium_results.csv
123,84,rectangle,high,medium,0.9917134999872712,0.6832495683297328,0.9890248063553438,0.847267590420682,0.7060185185185186,Java_high_Java_medium_results.csv
123,108,rectangle,high,medium,0.990956760923912,0.7217508229104221,0.9873078866590508,0.8681939078575914,0.736842105263158,Java_high_Java_medium_results.csv
123,115,rectangle,high,medium,0.9929673909459524,0.7174336623936582,0.9907450285724644,0.9258004403905016,0.6666666666666666,Java_high_Java_medium_results.csv
123,97,rectangle,high,medium,0.9913019189167852,0.7173354417476165,0.9881599456678868,0.8715452822400847,0.7459677419354839,Java_high_Java_medium_results.csv
123,125,rectangle,high,medium,0.9877640936633724,0.6709727476266103,0.9822529845928024,0.8949252455535399,0.7257053291536051,Java_high_Java_medium_results.csv
123,112,rectangle,high,medium,0.9923549387934713,0.6759369577900565,0.9906855319540834,0.8679418981696286,0.6666666666666666,Java_high_Java_medium_results.csv
123,55,rectangle,high,medium,0.9921944479746008,0.6519911714901945,0.9893401935613126,0.9062320777634107,0.5496715927750411,Java_high_Java_medium_results.csv
123,25,rectangle,high,medium,0.9930278976203314,0.647950163812522,0.9924903984693412,0.866683496694891,0.7083333333333334,Java_high_Java_medium_results.csv
123,143,rectangle,high,medium,0.9896489485033898,0.7020398454743926,0.9854606812495138,0.882006644607209,0.5708333333333333,Java_high_Java_medium_results.csv
123,121,rectangle,high,medium,0.992504003733884,0.7013474918955593,0.9914373911983636,0.8679916384024513,0.653846153846154,Java_high_Java_medium_results.csv
123,83,rectangle,high,medium,0.9908549980652128,0.7369586020902232,0.9878147359510846,0.8813645160928674,0.7619047619047619,Java_high_Java_medium_results.csv
123,145,rectangle,high,medium,0.990854705368549,0.687601148608272,0.9891038072692904,0.9381822609803137,0.7391304347826088,Java_high_Java_medium_results.csv
123,171,rectangle,high,medium,0.9921873005827008,0.7095188091267983,0.9887268780502866,0.8923537473261116,0.625,Java_high_Java_medium_results.csv
123,185,rectangle,high,medium,0.9933931162440672,0.6542350580204763,0.9911265753381024,0.8862301986676409,0.6399999999999999,Java_high_Java_medium_results.csv
123,120,rectangle,high,medium,0.9901057506829704,0.6883598054240135,0.9878218976136944,0.8576188190009576,0.7083333333333334,Java_high_Java_medium_results.csv
123,155,rectangle,high,medium,0.9898471139067182,0.7133523768746937,0.9850760662771484,0.8740886480833049,0.7343137254901961,Java_high_Java_medium_results.csv
123,203,rectangle,high,medium,0.9908142928810114,0.6578232181266669,0.985370477000179,0.8619659956436436,0.7826086956521738,Java_high_Java_medium_results.csv
123,158,rectangle,high,medium,0.9923702274283156,0.7250110750982716,0.9895944245770824,0.9044455591298785,0.588235294117647,Java_high_Java_medium_results.csv
123,117,rectangle,high,medium,0.991761953645268,0.6955748081213815,0.988228273195477,0.8712743131115592,0.6348484848484849,Java_high_Java_medium_results.csv
123,202,rectangle,high,medium,0.9900297514062012,0.7071563456472949,0.985404552095383,0.9433556876259512,0.6720430107526882,Java_high_Java_medium_results.csv
123,169,rectangle,high,medium,0.9875029813026018,0.6686448322615923,0.9836845320723834,0.8896103606811854,0.6296296296296298,Java_high_Java_medium_results.csv
123,147,rectangle,high,medium,0.9925874478586756,0.6527350018161532,0.9919656227760396,0.9083882430509594,0.736842105263158,Java_high_Java_medium_results.csv
123,210,rectangle,high,medium,0.9927576666152024,0.6690067431204207,0.9886093324652911,0.9074274963317488,0.7602627257799671,Java_high_Java_medium_results.csv
123,212,rectangle,high,medium,0.9907231209698228,0.7059615237520912,0.9897089584391988,0.8635066172390392,0.7027027027027026,Java_high_Java_medium_results.csv
123,215,rectangle,high,medium,0.991309629459454,0.6824314454565468,0.9892517283573212,0.8691417631267815,0.6846590909090908,Java_high_Java_medium_results.csv
123,192,rectangle,high,medium,0.9919876030347518,0.7100478305663043,0.9904721612261236,0.8485573100081191,0.653846153846154,Java_high_Java_medium_results.csv
178,6,rectangle,high,medium,0.9931309007932676,0.6723406154339528,0.9917294983274764,0.930266448654629,0.7142857142857143,Java_high_Java_medium_results.csv
123,142,rectangle,high,medium,0.992516693403777,0.687196499971304,0.9908420916583688,0.8802194461439861,0.6666666666666666,Java_high_Java_medium_results.csv
178,14,rectangle,high,medium,0.9930961640354458,0.6808315294207877,0.9910799214823024,0.9412581249547296,0.657142857142857,Java_high_Java_medium_results.csv
123,207,rectangle,high,medium,0.9914780033970296,0.7178204947524702,0.988974733656386,0.8887665657306089,0.6,Java_high_Java_medium_results.csv
