exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
21,169,vehicle,low,medium,301.0,0.8502824858757062
21,143,vehicle,low,medium,316.0,0.8926553672316384
21,190,vehicle,low,medium,311.0,0.8785310734463276
21,203,vehicle,low,medium,331.0,0.9350282485875706
21,84,vehicle,low,medium,322.0,0.9096045197740112
21,168,vehicle,low,medium,322.0,0.9096045197740112
21,166,vehicle,low,medium,324.0,0.9152542372881356
21,192,vehicle,low,medium,303.0,0.8559322033898306
27,4,vehicle,low,medium,219.0,0.9125
21,147,vehicle,low,medium,302.0,0.8531073446327684
27,6,vehicle,low,medium,189.0,0.9130434782608695
21,89,vehicle,low,medium,372.0,0.8899521531100478
21,171,vehicle,low,medium,300.0,0.847457627118644
21,117,vehicle,low,medium,312.0,0.8813559322033898
27,19,vehicle,low,medium,119.0,0.8686131386861314
27,17,vehicle,low,medium,259.0,0.9024390243902439
27,16,vehicle,low,medium,343.0,0.8979057591623036
21,158,vehicle,low,medium,304.0,0.8587570621468926
27,24,vehicle,low,medium,186.0,0.8942307692307693
21,197,vehicle,low,medium,303.0,0.8559322033898306
27,40,vehicle,low,medium,165.0,0.9428571428571428
27,32,vehicle,low,medium,190.0,0.8333333333333334
27,51,vehicle,low,medium,75.0,0.8333333333333334
27,42,vehicle,low,medium,103.0,0.9196428571428571
21,115,vehicle,low,medium,311.0,0.8785310734463276
27,33,vehicle,low,medium,225.0,0.87890625
21,206,vehicle,low,medium,302.0,0.8531073446327684
27,20,vehicle,low,medium,221.0,0.8911290322580645
27,53,vehicle,low,medium,114.0,0.8571428571428571
27,18,vehicle,low,medium,279.0,0.9238410596026491
27,54,vehicle,low,medium,128.0,0.8827586206896552
27,50,vehicle,low,medium,306.0,0.9415384615384615
27,62,vehicle,low,medium,73.0,0.73
27,66,vehicle,low,medium,66.0,0.9295774647887324
21,210,vehicle,low,medium,319.0,0.9011299435028248
27,25,vehicle,low,medium,267.0,0.9143835616438356
27,61,vehicle,low,medium,185.0,0.8851674641148325
27,70,vehicle,low,medium,114.0,0.8837209302325582
27,58,vehicle,low,medium,128.0,0.8258064516129032
27,57,vehicle,low,medium,170.0,0.8994708994708994
27,75,vehicle,low,medium,257.0,0.9178571428571428
27,84,vehicle,low,medium,228.0,0.9083665338645418
27,55,vehicle,low,medium,343.0,0.9171122994652406
27,81,vehicle,low,medium,269.0,0.8705501618122977
27,73,vehicle,low,medium,304.0,0.9020771513353115
27,88,vehicle,low,medium,93.0,0.8230088495575221
27,91,vehicle,low,medium,197.0,0.8794642857142857
21,151,vehicle,low,medium,549.0,0.8659305993690851
27,108,vehicle,low,medium,74.0,0.8705882352941177
27,83,vehicle,low,medium,282.0,0.9009584664536742
27,105,vehicle,low,medium,132.0,0.7951807228915663
27,89,vehicle,low,medium,384.0,0.9186602870813397
27,117,vehicle,low,medium,206.0,0.8477366255144033
27,142,vehicle,low,medium,192.0,0.8609865470852018
27,133,vehicle,low,medium,231.0,0.8651685393258427
27,143,vehicle,low,medium,115.0,0.8712121212121212
21,191,vehicle,low,medium,313.0,0.884180790960452
27,135,vehicle,low,medium,269.0,0.9243986254295533
27,72,vehicle,low,medium,300.0,0.9174311926605505
27,145,vehicle,low,medium,228.0,0.9011857707509882
27,190,vehicle,low,medium,81.0,0.84375
27,147,vehicle,low,medium,157.0,0.8870056497175142
27,169,vehicle,low,medium,133.0,0.83125
27,158,vehicle,low,medium,248.0,0.8671328671328671
27,115,vehicle,low,medium,259.0,0.9024390243902439
27,155,vehicle,low,medium,175.0,0.8663366336633663
27,97,vehicle,low,medium,242.0,0.8642857142857143
27,168,vehicle,low,medium,229.0,0.9051383399209486
27,166,vehicle,low,medium,277.0,0.9081967213114754
27,203,vehicle,low,medium,62.0,0.8732394366197183
27,197,vehicle,low,medium,215.0,0.849802371541502
27,206,vehicle,low,medium,231.0,0.8651685393258427
27,192,vehicle,low,medium,129.0,0.8431372549019608
27,151,vehicle,low,medium,601.0,0.9479495268138801
27,210,vehicle,low,medium,112.0,0.8115942028985508
27,207,vehicle,low,medium,294.0,0.8936170212765957
21,202,vehicle,low,medium,501.0,0.8608247422680413
27,191,vehicle,low,medium,217.0,0.8785425101214575
21,214,vehicle,low,medium,460.0,0.8582089552238806
27,202,vehicle,low,medium,548.0,0.9415807560137457
27,171,vehicle,low,medium,262.0,0.9290780141843972
29,6,vehicle,low,medium,194.0,0.9371980676328503
27,215,vehicle,low,medium,235.0,0.9108527131782945
21,215,vehicle,low,medium,318.0,0.8983050847457628
29,4,vehicle,low,medium,211.0,0.8791666666666667
27,214,vehicle,low,medium,494.0,0.9216417910447762
29,51,vehicle,low,medium,161.0,0.8797814207650273
29,42,vehicle,low,medium,168.0,0.9180327868852459
29,17,vehicle,low,medium,242.0,0.8432055749128919
29,20,vehicle,low,medium,213.0,0.8588709677419355
29,32,vehicle,low,medium,207.0,0.9078947368421053
29,66,vehicle,low,medium,170.0,0.9289617486338798
29,19,vehicle,low,medium,158.0,0.8633879781420765
29,40,vehicle,low,medium,172.0,0.9398907103825137
29,62,vehicle,low,medium,161.0,0.8797814207650273
29,25,vehicle,low,medium,267.0,0.9143835616438356
29,18,vehicle,low,medium,261.0,0.8642384105960265
29,24,vehicle,low,medium,184.0,0.8846153846153846
29,57,vehicle,low,medium,171.0,0.9047619047619048
29,16,vehicle,low,medium,335.0,0.8769633507853403
29,58,vehicle,low,medium,168.0,0.9180327868852459
21,207,vehicle,low,medium,329.0,0.9293785310734464
29,61,vehicle,low,medium,183.0,0.8755980861244019
29,70,vehicle,low,medium,153.0,0.8360655737704918
29,53,vehicle,low,medium,163.0,0.8907103825136612
29,54,vehicle,low,medium,162.0,0.8852459016393442
29,55,vehicle,low,medium,330.0,0.8823529411764706
29,108,vehicle,low,medium,159.0,0.8688524590163934
29,88,vehicle,low,medium,161.0,0.8797814207650273
29,91,vehicle,low,medium,198.0,0.8839285714285714
29,33,vehicle,low,medium,228.0,0.890625
29,84,vehicle,low,medium,227.0,0.9043824701195219
29,81,vehicle,low,medium,266.0,0.86084142394822
29,97,vehicle,low,medium,242.0,0.8642857142857143
29,72,vehicle,low,medium,280.0,0.8562691131498471
29,83,vehicle,low,medium,277.0,0.8849840255591054
29,115,vehicle,low,medium,256.0,0.89198606271777
29,75,vehicle,low,medium,252.0,0.9
29,143,vehicle,low,medium,163.0,0.8907103825136612
29,105,vehicle,low,medium,171.0,0.9344262295081968
29,89,vehicle,low,medium,367.0,0.8779904306220095
29,133,vehicle,low,medium,236.0,0.8838951310861424
29,142,vehicle,low,medium,192.0,0.8609865470852018
29,50,vehicle,low,medium,279.0,0.8584615384615385
29,145,vehicle,low,medium,224.0,0.8853754940711462
29,155,vehicle,low,medium,185.0,0.9158415841584159
29,158,vehicle,low,medium,246.0,0.8601398601398601
29,190,vehicle,low,medium,162.0,0.8852459016393442
29,203,vehicle,low,medium,164.0,0.8961748633879781
29,192,vehicle,low,medium,171.0,0.9344262295081968
29,169,vehicle,low,medium,164.0,0.8961748633879781
29,168,vehicle,low,medium,225.0,0.8893280632411067
29,117,vehicle,low,medium,216.0,0.8888888888888888
29,171,vehicle,low,medium,252.0,0.8936170212765957
29,147,vehicle,low,medium,169.0,0.9234972677595629
29,73,vehicle,low,medium,303.0,0.8991097922848664
29,197,vehicle,low,medium,226.0,0.8932806324110671
29,166,vehicle,low,medium,255.0,0.8360655737704918
29,210,vehicle,low,medium,162.0,0.8852459016393442
29,206,vehicle,low,medium,236.0,0.8838951310861424
29,135,vehicle,low,medium,259.0,0.8900343642611683
29,207,vehicle,low,medium,289.0,0.878419452887538
29,215,vehicle,low,medium,226.0,0.875968992248062
29,151,vehicle,low,medium,584.0,0.9211356466876972
31,24,vehicle,low,medium,241.0,0.9128787878787878
31,42,vehicle,low,medium,234.0,0.8863636363636364
31,51,vehicle,low,medium,225.0,0.8522727272727273
29,191,vehicle,low,medium,220.0,0.8906882591093117
31,32,vehicle,low,medium,209.0,0.7916666666666666
31,17,vehicle,low,medium,242.0,0.8432055749128919
31,18,vehicle,low,medium,256.0,0.847682119205298
31,6,vehicle,low,medium,222.0,0.8409090909090909
31,33,vehicle,low,medium,240.0,0.9090909090909091
31,25,vehicle,low,medium,265.0,0.9075342465753424
31,19,vehicle,low,medium,212.0,0.803030303030303
31,4,vehicle,low,medium,244.0,0.9242424242424242
31,53,vehicle,low,medium,220.0,0.8333333333333334
31,66,vehicle,low,medium,238.0,0.9015151515151515
31,62,vehicle,low,medium,229.0,0.8674242424242424
31,54,vehicle,low,medium,219.0,0.8295454545454546
31,58,vehicle,low,medium,213.0,0.8068181818181818
31,70,vehicle,low,medium,221.0,0.8371212121212122
31,50,vehicle,low,medium,304.0,0.9353846153846154
31,40,vehicle,low,medium,229.0,0.8674242424242424
31,88,vehicle,low,medium,228.0,0.8636363636363636
31,20,vehicle,low,medium,241.0,0.9128787878787878
31,61,vehicle,low,medium,214.0,0.8106060606060606
29,202,vehicle,low,medium,530.0,0.9106529209621993
31,75,vehicle,low,medium,260.0,0.9285714285714286
31,55,vehicle,low,medium,303.0,0.8101604278074866
31,108,vehicle,low,medium,235.0,0.8901515151515151
31,57,vehicle,low,medium,232.0,0.8787878787878788
31,72,vehicle,low,medium,281.0,0.8593272171253823
31,91,vehicle,low,medium,206.0,0.7803030303030303
31,84,vehicle,low,medium,232.0,0.8787878787878788
31,81,vehicle,low,medium,259.0,0.8381877022653722
31,97,vehicle,low,medium,248.0,0.8857142857142857
31,143,vehicle,low,medium,202.0,0.7651515151515151
29,214,vehicle,low,medium,494.0,0.9216417910447762
31,16,vehicle,low,medium,295.0,0.7722513089005235
31,147,vehicle,low,medium,214.0,0.8106060606060606
31,89,vehicle,low,medium,369.0,0.8827751196172249
31,142,vehicle,low,medium,221.0,0.8371212121212122
31,105,vehicle,low,medium,209.0,0.7916666666666666
31,155,vehicle,low,medium,223.0,0.8446969696969697
31,135,vehicle,low,medium,271.0,0.9312714776632303
31,190,vehicle,low,medium,206.0,0.7803030303030303
31,203,vehicle,low,medium,242.0,0.9166666666666666
31,158,vehicle,low,medium,249.0,0.8706293706293706
31,192,vehicle,low,medium,218.0,0.8257575757575758
31,83,vehicle,low,medium,272.0,0.8690095846645367
31,166,vehicle,low,medium,270.0,0.8852459016393442
31,168,vehicle,low,medium,234.0,0.8863636363636364
31,133,vehicle,low,medium,231.0,0.8651685393258427
31,73,vehicle,low,medium,304.0,0.9020771513353115
31,115,vehicle,low,medium,262.0,0.9128919860627178
31,117,vehicle,low,medium,222.0,0.8409090909090909
31,191,vehicle,low,medium,226.0,0.8560606060606061
31,169,vehicle,low,medium,219.0,0.8295454545454546
31,210,vehicle,low,medium,207.0,0.7840909090909091
31,145,vehicle,low,medium,233.0,0.8825757575757576
34,6,vehicle,low,medium,192.0,0.927536231884058
34,4,vehicle,low,medium,197.0,0.8208333333333333
31,206,vehicle,low,medium,251.0,0.9400749063670412
34,20,vehicle,low,medium,222.0,0.8951612903225806
31,151,vehicle,low,medium,570.0,0.8990536277602523
31,207,vehicle,low,medium,274.0,0.8328267477203647
34,42,vehicle,low,medium,175.0,0.8578431372549019
34,19,vehicle,low,medium,187.0,0.9166666666666666
34,40,vehicle,low,medium,187.0,0.9166666666666666
34,51,vehicle,low,medium,181.0,0.8872549019607843
34,25,vehicle,low,medium,257.0,0.8801369863013698
31,197,vehicle,low,medium,234.0,0.8863636363636364
34,33,vehicle,low,medium,231.0,0.90234375
31,171,vehicle,low,medium,261.0,0.925531914893617
34,53,vehicle,low,medium,176.0,0.8627450980392157
34,54,vehicle,low,medium,185.0,0.9068627450980392
31,215,vehicle,low,medium,246.0,0.9318181818181818
34,18,vehicle,low,medium,269.0,0.890728476821192
34,24,vehicle,low,medium,194.0,0.9326923076923077
34,66,vehicle,low,medium,192.0,0.9411764705882353
31,202,vehicle,low,medium,508.0,0.872852233676976
34,58,vehicle,low,medium,185.0,0.9068627450980392
34,57,vehicle,low,medium,193.0,0.946078431372549
34,17,vehicle,low,medium,254.0,0.8850174216027874
34,50,vehicle,low,medium,294.0,0.9046153846153846
34,61,vehicle,low,medium,189.0,0.9043062200956937
31,214,vehicle,low,medium,458.0,0.8544776119402985
34,32,vehicle,low,medium,211.0,0.9254385964912281
34,88,vehicle,low,medium,181.0,0.8872549019607843
34,16,vehicle,low,medium,324.0,0.8481675392670157
34,62,vehicle,low,medium,188.0,0.9215686274509803
34,108,vehicle,low,medium,179.0,0.8774509803921569
34,70,vehicle,low,medium,177.0,0.8676470588235294
34,84,vehicle,low,medium,220.0,0.8764940239043825
34,72,vehicle,low,medium,278.0,0.8501529051987767
34,105,vehicle,low,medium,186.0,0.9117647058823529
34,91,vehicle,low,medium,208.0,0.9285714285714286
34,73,vehicle,low,medium,295.0,0.8753709198813057
34,143,vehicle,low,medium,180.0,0.8823529411764706
34,115,vehicle,low,medium,252.0,0.8780487804878049
34,133,vehicle,low,medium,244.0,0.9138576779026217
34,75,vehicle,low,medium,232.0,0.8285714285714286
34,147,vehicle,low,medium,195.0,0.9558823529411765
34,89,vehicle,low,medium,340.0,0.8133971291866029
34,155,vehicle,low,medium,200.0,0.9803921568627451
34,81,vehicle,low,medium,276.0,0.8932038834951457
34,158,vehicle,low,medium,236.0,0.8251748251748252
34,169,vehicle,low,medium,181.0,0.8872549019607843
34,190,vehicle,low,medium,172.0,0.8431372549019608
34,55,vehicle,low,medium,308.0,0.8235294117647058
34,192,vehicle,low,medium,180.0,0.8823529411764706
34,166,vehicle,low,medium,279.0,0.9147540983606557
34,168,vehicle,low,medium,220.0,0.8695652173913043
34,135,vehicle,low,medium,232.0,0.7972508591065293
34,203,vehicle,low,medium,185.0,0.9068627450980392
34,142,vehicle,low,medium,201.0,0.9013452914798207
34,117,vehicle,low,medium,223.0,0.9176954732510288
34,83,vehicle,low,medium,278.0,0.8881789137380192
34,97,vehicle,low,medium,233.0,0.8321428571428572
34,191,vehicle,low,medium,210.0,0.8502024291497976
34,171,vehicle,low,medium,242.0,0.8581560283687943
34,145,vehicle,low,medium,217.0,0.857707509881423
34,197,vehicle,low,medium,221.0,0.8735177865612648
34,206,vehicle,low,medium,228.0,0.8539325842696629
34,210,vehicle,low,medium,185.0,0.9068627450980392
34,215,vehicle,low,medium,234.0,0.9069767441860465
34,151,vehicle,low,medium,570.0,0.8990536277602523
35,6,vehicle,low,medium,221.0,0.8339622641509434
35,4,vehicle,low,medium,226.0,0.8528301886792453
35,24,vehicle,low,medium,224.0,0.8452830188679246
35,19,vehicle,low,medium,221.0,0.8339622641509434
35,51,vehicle,low,medium,222.0,0.8377358490566038
35,40,vehicle,low,medium,226.0,0.8528301886792453
35,53,vehicle,low,medium,237.0,0.8943396226415095
35,25,vehicle,low,medium,257.0,0.8801369863013698
34,207,vehicle,low,medium,291.0,0.8844984802431611
35,54,vehicle,low,medium,219.0,0.8264150943396227
35,42,vehicle,low,medium,220.0,0.8301886792452831
35,16,vehicle,low,medium,319.0,0.8350785340314136
34,214,vehicle,low,medium,469.0,0.875
35,66,vehicle,low,medium,245.0,0.9245283018867925
35,58,vehicle,low,medium,226.0,0.8528301886792453
35,62,vehicle,low,medium,236.0,0.8905660377358491
35,20,vehicle,low,medium,236.0,0.8905660377358491
35,50,vehicle,low,medium,305.0,0.9384615384615385
35,33,vehicle,low,medium,238.0,0.8981132075471698
35,32,vehicle,low,medium,223.0,0.8415094339622642
35,61,vehicle,low,medium,217.0,0.8188679245283019
35,70,vehicle,low,medium,233.0,0.879245283018868
35,88,vehicle,low,medium,224.0,0.8452830188679246
34,202,vehicle,low,medium,502.0,0.8625429553264605
35,17,vehicle,low,medium,252.0,0.8780487804878049
35,18,vehicle,low,medium,254.0,0.8410596026490066
35,55,vehicle,low,medium,307.0,0.820855614973262
35,57,vehicle,low,medium,234.0,0.8830188679245283
35,108,vehicle,low,medium,236.0,0.8905660377358491
