exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
69,108,vehicle,high,medium,281.0,0.8892405063291139
69,24,vehicle,high,medium,284.0,0.8987341772151899
69,72,vehicle,high,medium,279.0,0.8532110091743119
69,81,vehicle,high,medium,286.0,0.9050632911392406
69,84,vehicle,high,medium,259.0,0.819620253164557
69,91,vehicle,high,medium,266.0,0.8417721518987342
69,83,vehicle,high,medium,292.0,0.9240506329113924
69,61,vehicle,high,medium,256.0,0.810126582278481
69,33,vehicle,high,medium,275.0,0.870253164556962
69,143,vehicle,high,medium,268.0,0.8481012658227848
69,115,vehicle,high,medium,276.0,0.8734177215189873
69,142,vehicle,high,medium,275.0,0.870253164556962
69,105,vehicle,high,medium,279.0,0.8829113924050633
69,155,vehicle,high,medium,274.0,0.8670886075949367
69,133,vehicle,high,medium,273.0,0.8639240506329114
69,145,vehicle,high,medium,262.0,0.8291139240506329
69,135,vehicle,high,medium,274.0,0.8670886075949367
69,169,vehicle,high,medium,258.0,0.8164556962025317
69,168,vehicle,high,medium,264.0,0.8354430379746836
69,203,vehicle,high,medium,289.0,0.9145569620253164
69,25,vehicle,high,medium,281.0,0.8892405063291139
69,190,vehicle,high,medium,271.0,0.8575949367088608
69,192,vehicle,high,medium,253.0,0.8006329113924051
69,147,vehicle,high,medium,260.0,0.8227848101265823
69,191,vehicle,high,medium,263.0,0.8322784810126582
69,171,vehicle,high,medium,281.0,0.8892405063291139
69,197,vehicle,high,medium,246.0,0.7784810126582279
80,6,vehicle,high,medium,183.0,0.8840579710144928
69,50,vehicle,high,medium,304.0,0.9353846153846154
69,89,vehicle,high,medium,328.0,0.784688995215311
80,16,vehicle,high,medium,354.0,0.9267015706806283
80,17,vehicle,high,medium,262.0,0.9128919860627178
80,18,vehicle,high,medium,277.0,0.9172185430463576
69,151,vehicle,high,medium,542.0,0.8548895899053628
80,24,vehicle,high,medium,188.0,0.9038461538461539
80,32,vehicle,high,medium,208.0,0.9122807017543859
80,4,vehicle,high,medium,216.0,0.9
69,215,vehicle,high,medium,285.0,0.9018987341772152
80,19,vehicle,high,medium,125.0,0.9124087591240876
