exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
114,108,vehicle,low,medium,81.0,0.9204545454545454,Java_low_Java_medium_results.csv
114,50,vehicle,low,medium,296.0,0.9107692307692308,Java_low_Java_medium_results.csv
114,117,vehicle,low,medium,200.0,0.823045267489712,Java_low_Java_medium_results.csv
114,89,vehicle,low,medium,375.0,0.8971291866028708,Java_low_Java_medium_results.csv
114,147,vehicle,low,medium,138.0,0.7796610169491526,Java_low_Java_medium_results.csv
114,133,vehicle,low,medium,221.0,0.8277153558052435,Java_low_Java_medium_results.csv
114,142,vehicle,low,medium,189.0,0.8475336322869955,Java_low_Java_medium_results.csv
114,145,vehicle,low,medium,218.0,0.8616600790513834,Java_low_Java_medium_results.csv
114,143,vehicle,low,medium,105.0,0.7954545454545454,Java_low_Java_medium_results.csv
114,105,vehicle,low,medium,136.0,0.8192771084337349,Java_low_Java_medium_results.csv
114,135,vehicle,low,medium,262.0,0.9003436426116839,Java_low_Java_medium_results.csv
114,72,vehicle,low,medium,291.0,0.8899082568807339,Java_low_Java_medium_results.csv
114,190,vehicle,low,medium,81.0,0.84375,Java_low_Java_medium_results.csv
114,169,vehicle,low,medium,133.0,0.83125,Java_low_Java_medium_results.csv
114,168,vehicle,low,medium,218.0,0.8616600790513834,Java_low_Java_medium_results.csv
114,166,vehicle,low,medium,277.0,0.9081967213114754,Java_low_Java_medium_results.csv
114,203,vehicle,low,medium,74.0,0.8409090909090909,Java_low_Java_medium_results.csv
114,171,vehicle,low,medium,246.0,0.8723404255319149,Java_low_Java_medium_results.csv
114,115,vehicle,low,medium,252.0,0.8780487804878049,Java_low_Java_medium_results.csv
114,191,vehicle,low,medium,210.0,0.8502024291497976,Java_low_Java_medium_results.csv
114,210,vehicle,low,medium,103.0,0.7463768115942029,Java_low_Java_medium_results.csv
114,197,vehicle,low,medium,215.0,0.849802371541502,Java_low_Java_medium_results.csv
114,206,vehicle,low,medium,234.0,0.8764044943820225,Java_low_Java_medium_results.csv
114,192,vehicle,low,medium,126.0,0.8235294117647058,Java_low_Java_medium_results.csv
104,207,vehicle,low,medium,301.0,0.9148936170212766,Java_low_Java_medium_results.csv
114,207,vehicle,low,medium,280.0,0.851063829787234,Java_low_Java_medium_results.csv
114,155,vehicle,low,medium,158.0,0.7821782178217822,Java_low_Java_medium_results.csv
114,151,vehicle,low,medium,592.0,0.9337539432176656,Java_low_Java_medium_results.csv
114,158,vehicle,low,medium,244.0,0.8531468531468531,Java_low_Java_medium_results.csv
114,214,vehicle,low,medium,488.0,0.9104477611940298,Java_low_Java_medium_results.csv
114,215,vehicle,low,medium,226.0,0.875968992248062,Java_low_Java_medium_results.csv
124,19,vehicle,low,medium,257.0,0.9017543859649124,Java_low_Java_medium_results.csv
124,4,vehicle,low,medium,264.0,0.9263157894736842,Java_low_Java_medium_results.csv
124,42,vehicle,low,medium,253.0,0.887719298245614,Java_low_Java_medium_results.csv
114,202,vehicle,low,medium,540.0,0.9278350515463918,Java_low_Java_medium_results.csv
124,51,vehicle,low,medium,252.0,0.8842105263157894,Java_low_Java_medium_results.csv
124,17,vehicle,low,medium,267.0,0.9303135888501742,Java_low_Java_medium_results.csv
124,32,vehicle,low,medium,254.0,0.8912280701754386,Java_low_Java_medium_results.csv
124,18,vehicle,low,medium,279.0,0.9238410596026492,Java_low_Java_medium_results.csv
104,214,vehicle,low,medium,494.0,0.9216417910447762,Java_low_Java_medium_results.csv
124,24,vehicle,low,medium,262.0,0.9192982456140352,Java_low_Java_medium_results.csv
124,53,vehicle,low,medium,255.0,0.8947368421052632,Java_low_Java_medium_results.csv
104,202,vehicle,low,medium,528.0,0.9072164948453608,Java_low_Java_medium_results.csv
124,16,vehicle,low,medium,325.0,0.8507853403141361,Java_low_Java_medium_results.csv
124,6,vehicle,low,medium,244.0,0.856140350877193,Java_low_Java_medium_results.csv
124,33,vehicle,low,medium,252.0,0.8842105263157894,Java_low_Java_medium_results.csv
124,40,vehicle,low,medium,248.0,0.8701754385964913,Java_low_Java_medium_results.csv
124,54,vehicle,low,medium,252.0,0.8842105263157894,Java_low_Java_medium_results.csv
124,25,vehicle,low,medium,272.0,0.9315068493150684,Java_low_Java_medium_results.csv
124,62,vehicle,low,medium,257.0,0.9017543859649124,Java_low_Java_medium_results.csv
124,66,vehicle,low,medium,272.0,0.9543859649122808,Java_low_Java_medium_results.csv
124,70,vehicle,low,medium,265.0,0.9298245614035088,Java_low_Java_medium_results.csv
124,58,vehicle,low,medium,259.0,0.9087719298245616,Java_low_Java_medium_results.csv
124,57,vehicle,low,medium,255.0,0.8947368421052632,Java_low_Java_medium_results.csv
124,61,vehicle,low,medium,230.0,0.8070175438596491,Java_low_Java_medium_results.csv
124,88,vehicle,low,medium,260.0,0.912280701754386,Java_low_Java_medium_results.csv
124,20,vehicle,low,medium,249.0,0.8736842105263158,Java_low_Java_medium_results.csv
124,108,vehicle,low,medium,254.0,0.8912280701754386,Java_low_Java_medium_results.csv
124,105,vehicle,low,medium,261.0,0.9157894736842104,Java_low_Java_medium_results.csv
124,91,vehicle,low,medium,253.0,0.887719298245614,Java_low_Java_medium_results.csv
124,55,vehicle,low,medium,333.0,0.8903743315508021,Java_low_Java_medium_results.csv
124,75,vehicle,low,medium,269.0,0.9438596491228072,Java_low_Java_medium_results.csv
124,72,vehicle,low,medium,292.0,0.8929663608562691,Java_low_Java_medium_results.csv
124,73,vehicle,low,medium,300.0,0.8902077151335311,Java_low_Java_medium_results.csv
124,117,vehicle,low,medium,256.0,0.8982456140350877,Java_low_Java_medium_results.csv
124,83,vehicle,low,medium,295.0,0.9424920127795527,Java_low_Java_medium_results.csv
124,142,vehicle,low,medium,241.0,0.8456140350877193,Java_low_Java_medium_results.csv
124,50,vehicle,low,medium,310.0,0.953846153846154,Java_low_Java_medium_results.csv
124,147,vehicle,low,medium,254.0,0.8912280701754386,Java_low_Java_medium_results.csv
124,115,vehicle,low,medium,279.0,0.9721254355400696,Java_low_Java_medium_results.csv
124,143,vehicle,low,medium,250.0,0.8771929824561403,Java_low_Java_medium_results.csv
124,145,vehicle,low,medium,268.0,0.9403508771929824,Java_low_Java_medium_results.csv
124,155,vehicle,low,medium,244.0,0.856140350877193,Java_low_Java_medium_results.csv
124,84,vehicle,low,medium,267.0,0.936842105263158,Java_low_Java_medium_results.csv
124,190,vehicle,low,medium,233.0,0.8175438596491228,Java_low_Java_medium_results.csv
124,169,vehicle,low,medium,248.0,0.8701754385964913,Java_low_Java_medium_results.csv
124,135,vehicle,low,medium,274.0,0.9415807560137456,Java_low_Java_medium_results.csv
124,158,vehicle,low,medium,262.0,0.916083916083916,Java_low_Java_medium_results.csv
124,203,vehicle,low,medium,262.0,0.9192982456140352,Java_low_Java_medium_results.csv
124,97,vehicle,low,medium,254.0,0.8912280701754386,Java_low_Java_medium_results.csv
124,168,vehicle,low,medium,262.0,0.9192982456140352,Java_low_Java_medium_results.csv
124,81,vehicle,low,medium,278.0,0.8996763754045307,Java_low_Java_medium_results.csv
124,133,vehicle,low,medium,268.0,0.9403508771929824,Java_low_Java_medium_results.csv
124,89,vehicle,low,medium,383.0,0.916267942583732,Java_low_Java_medium_results.csv
124,191,vehicle,low,medium,258.0,0.9052631578947368,Java_low_Java_medium_results.csv
124,192,vehicle,low,medium,254.0,0.8912280701754386,Java_low_Java_medium_results.csv
124,210,vehicle,low,medium,247.0,0.8666666666666667,Java_low_Java_medium_results.csv
124,197,vehicle,low,medium,261.0,0.9157894736842104,Java_low_Java_medium_results.csv
124,166,vehicle,low,medium,287.0,0.940983606557377,Java_low_Java_medium_results.csv
124,206,vehicle,low,medium,262.0,0.9192982456140352,Java_low_Java_medium_results.csv
126,19,vehicle,low,medium,286.0,0.896551724137931,Java_low_Java_medium_results.csv
126,6,vehicle,low,medium,293.0,0.9184952978056428,Java_low_Java_medium_results.csv
124,207,vehicle,low,medium,300.0,0.9118541033434652,Java_low_Java_medium_results.csv
124,151,vehicle,low,medium,565.0,0.8911671924290221,Java_low_Java_medium_results.csv
126,24,vehicle,low,medium,292.0,0.915360501567398,Java_low_Java_medium_results.csv
126,42,vehicle,low,medium,276.0,0.8652037617554859,Java_low_Java_medium_results.csv
124,171,vehicle,low,medium,266.0,0.9333333333333332,Java_low_Java_medium_results.csv
126,51,vehicle,low,medium,284.0,0.890282131661442,Java_low_Java_medium_results.csv
101,214,vehicle,low,medium,719.0,0.8283410138248848,Java_low_Java_medium_results.csv
126,25,vehicle,low,medium,294.0,0.9216300940438872,Java_low_Java_medium_results.csv
126,20,vehicle,low,medium,289.0,0.9059561128526644,Java_low_Java_medium_results.csv
124,202,vehicle,low,medium,536.0,0.9209621993127148,Java_low_Java_medium_results.csv
126,53,vehicle,low,medium,291.0,0.9122257053291536,Java_low_Java_medium_results.csv
126,32,vehicle,low,medium,284.0,0.890282131661442,Java_low_Java_medium_results.csv
126,33,vehicle,low,medium,291.0,0.9122257053291536,Java_low_Java_medium_results.csv
124,214,vehicle,low,medium,493.0,0.9197761194029852,Java_low_Java_medium_results.csv
126,54,vehicle,low,medium,280.0,0.877742946708464,Java_low_Java_medium_results.csv
126,66,vehicle,low,medium,298.0,0.9341692789968652,Java_low_Java_medium_results.csv
126,40,vehicle,low,medium,281.0,0.8808777429467085,Java_low_Java_medium_results.csv
124,215,vehicle,low,medium,263.0,0.9228070175438596,Java_low_Java_medium_results.csv
126,50,vehicle,low,medium,308.0,0.9476923076923076,Java_low_Java_medium_results.csv
126,4,vehicle,low,medium,279.0,0.8746081504702194,Java_low_Java_medium_results.csv
126,18,vehicle,low,medium,298.0,0.9341692789968652,Java_low_Java_medium_results.csv
126,57,vehicle,low,medium,290.0,0.9090909090909092,Java_low_Java_medium_results.csv
126,70,vehicle,low,medium,284.0,0.890282131661442,Java_low_Java_medium_results.csv
126,62,vehicle,low,medium,289.0,0.9059561128526644,Java_low_Java_medium_results.csv
126,61,vehicle,low,medium,273.0,0.8557993730407524,Java_low_Java_medium_results.csv
126,108,vehicle,low,medium,289.0,0.9059561128526644,Java_low_Java_medium_results.csv
126,17,vehicle,low,medium,300.0,0.9404388714733544,Java_low_Java_medium_results.csv
126,58,vehicle,low,medium,285.0,0.8934169278996865,Java_low_Java_medium_results.csv
126,105,vehicle,low,medium,286.0,0.896551724137931,Java_low_Java_medium_results.csv
126,75,vehicle,low,medium,294.0,0.9216300940438872,Java_low_Java_medium_results.csv
126,88,vehicle,low,medium,284.0,0.890282131661442,Java_low_Java_medium_results.csv
126,81,vehicle,low,medium,310.0,0.9717868338557992,Java_low_Java_medium_results.csv
126,72,vehicle,low,medium,302.0,0.9235474006116208,Java_low_Java_medium_results.csv
126,83,vehicle,low,medium,293.0,0.9184952978056428,Java_low_Java_medium_results.csv
126,73,vehicle,low,medium,308.0,0.913946587537092,Java_low_Java_medium_results.csv
126,16,vehicle,low,medium,345.0,0.9031413612565444,Java_low_Java_medium_results.csv
126,143,vehicle,low,medium,285.0,0.8934169278996865,Java_low_Java_medium_results.csv
126,117,vehicle,low,medium,298.0,0.9341692789968652,Java_low_Java_medium_results.csv
126,84,vehicle,low,medium,290.0,0.9090909090909092,Java_low_Java_medium_results.csv
126,133,vehicle,low,medium,295.0,0.9247648902821316,Java_low_Java_medium_results.csv
126,89,vehicle,low,medium,355.0,0.8492822966507177,Java_low_Java_medium_results.csv
126,91,vehicle,low,medium,294.0,0.9216300940438872,Java_low_Java_medium_results.csv
126,155,vehicle,low,medium,277.0,0.8683385579937304,Java_low_Java_medium_results.csv
126,97,vehicle,low,medium,298.0,0.9341692789968652,Java_low_Java_medium_results.csv
126,145,vehicle,low,medium,275.0,0.8620689655172413,Java_low_Java_medium_results.csv
126,169,vehicle,low,medium,272.0,0.8526645768025078,Java_low_Java_medium_results.csv
126,115,vehicle,low,medium,289.0,0.9059561128526644,Java_low_Java_medium_results.csv
126,190,vehicle,low,medium,278.0,0.8714733542319749,Java_low_Java_medium_results.csv
126,203,vehicle,low,medium,298.0,0.9341692789968652,Java_low_Java_medium_results.csv
126,55,vehicle,low,medium,329.0,0.8796791443850267,Java_low_Java_medium_results.csv
126,158,vehicle,low,medium,297.0,0.9310344827586208,Java_low_Java_medium_results.csv
126,147,vehicle,low,medium,290.0,0.9090909090909092,Java_low_Java_medium_results.csv
126,192,vehicle,low,medium,283.0,0.8871473354231975,Java_low_Java_medium_results.csv
126,166,vehicle,low,medium,302.0,0.9467084639498432,Java_low_Java_medium_results.csv
126,142,vehicle,low,medium,291.0,0.9122257053291536,Java_low_Java_medium_results.csv
126,171,vehicle,low,medium,294.0,0.9216300940438872,Java_low_Java_medium_results.csv
126,191,vehicle,low,medium,293.0,0.9184952978056428,Java_low_Java_medium_results.csv
126,135,vehicle,low,medium,284.0,0.890282131661442,Java_low_Java_medium_results.csv
126,210,vehicle,low,medium,276.0,0.8652037617554859,Java_low_Java_medium_results.csv
126,206,vehicle,low,medium,280.0,0.877742946708464,Java_low_Java_medium_results.csv
126,207,vehicle,low,medium,310.0,0.9422492401215804,Java_low_Java_medium_results.csv
126,168,vehicle,low,medium,283.0,0.8871473354231975,Java_low_Java_medium_results.csv
128,6,vehicle,low,medium,443.0,0.8985801217038539,Java_low_Java_medium_results.csv
126,151,vehicle,low,medium,548.0,0.8643533123028391,Java_low_Java_medium_results.csv
126,215,vehicle,low,medium,294.0,0.9216300940438872,Java_low_Java_medium_results.csv
126,197,vehicle,low,medium,273.0,0.8557993730407524,Java_low_Java_medium_results.csv
128,24,vehicle,low,medium,446.0,0.9046653144016228,Java_low_Java_medium_results.csv
128,20,vehicle,low,medium,447.0,0.9066937119675456,Java_low_Java_medium_results.csv
128,51,vehicle,low,medium,437.0,0.8864097363083164,Java_low_Java_medium_results.csv
126,202,vehicle,low,medium,525.0,0.9020618556701032,Java_low_Java_medium_results.csv
128,18,vehicle,low,medium,408.0,0.8275862068965517,Java_low_Java_medium_results.csv
128,19,vehicle,low,medium,435.0,0.8823529411764706,Java_low_Java_medium_results.csv
126,214,vehicle,low,medium,474.0,0.8843283582089553,Java_low_Java_medium_results.csv
128,40,vehicle,low,medium,422.0,0.8559837728194726,Java_low_Java_medium_results.csv
128,32,vehicle,low,medium,427.0,0.8661257606490872,Java_low_Java_medium_results.csv
128,53,vehicle,low,medium,444.0,0.9006085192697769,Java_low_Java_medium_results.csv
128,33,vehicle,low,medium,455.0,0.922920892494929,Java_low_Java_medium_results.csv
128,62,vehicle,low,medium,455.0,0.922920892494929,Java_low_Java_medium_results.csv
128,42,vehicle,low,medium,447.0,0.9066937119675456,Java_low_Java_medium_results.csv
128,58,vehicle,low,medium,440.0,0.8924949290060852,Java_low_Java_medium_results.csv
128,66,vehicle,low,medium,465.0,0.9432048681541582,Java_low_Java_medium_results.csv
128,57,vehicle,low,medium,433.0,0.8782961460446247,Java_low_Java_medium_results.csv
128,70,vehicle,low,medium,451.0,0.9148073022312372,Java_low_Java_medium_results.csv
128,50,vehicle,low,medium,434.0,0.8803245436105477,Java_low_Java_medium_results.csv
128,4,vehicle,low,medium,409.0,0.8296146044624746,Java_low_Java_medium_results.csv
128,16,vehicle,low,medium,441.0,0.8945233265720081,Java_low_Java_medium_results.csv
128,88,vehicle,low,medium,451.0,0.9148073022312372,Java_low_Java_medium_results.csv
128,61,vehicle,low,medium,428.0,0.8681541582150102,Java_low_Java_medium_results.csv
128,54,vehicle,low,medium,452.0,0.9168356997971604,Java_low_Java_medium_results.csv
128,55,vehicle,low,medium,414.0,0.8397565922920892,Java_low_Java_medium_results.csv
128,75,vehicle,low,medium,416.0,0.8438133874239351,Java_low_Java_medium_results.csv
128,17,vehicle,low,medium,419.0,0.8498985801217038,Java_low_Java_medium_results.csv
128,105,vehicle,low,medium,451.0,0.9148073022312372,Java_low_Java_medium_results.csv
128,91,vehicle,low,medium,422.0,0.8559837728194726,Java_low_Java_medium_results.csv
128,72,vehicle,low,medium,443.0,0.8985801217038539,Java_low_Java_medium_results.csv
128,108,vehicle,low,medium,454.0,0.920892494929006,Java_low_Java_medium_results.csv
128,83,vehicle,low,medium,425.0,0.8620689655172413,Java_low_Java_medium_results.csv
128,73,vehicle,low,medium,439.0,0.8904665314401623,Java_low_Java_medium_results.csv
128,25,vehicle,low,medium,455.0,0.922920892494929,Java_low_Java_medium_results.csv
128,97,vehicle,low,medium,411.0,0.8336713995943205,Java_low_Java_medium_results.csv
128,143,vehicle,low,medium,435.0,0.8823529411764706,Java_low_Java_medium_results.csv
128,117,vehicle,low,medium,430.0,0.8722109533468559,Java_low_Java_medium_results.csv
128,147,vehicle,low,medium,440.0,0.8924949290060852,Java_low_Java_medium_results.csv
128,142,vehicle,low,medium,429.0,0.8701825557809331,Java_low_Java_medium_results.csv
128,81,vehicle,low,medium,443.0,0.8985801217038539,Java_low_Java_medium_results.csv
128,133,vehicle,low,medium,445.0,0.9026369168356998,Java_low_Java_medium_results.csv
128,115,vehicle,low,medium,438.0,0.8884381338742393,Java_low_Java_medium_results.csv
128,190,vehicle,low,medium,444.0,0.9006085192697769,Java_low_Java_medium_results.csv
128,203,vehicle,low,medium,463.0,0.9391480730223124,Java_low_Java_medium_results.csv
128,192,vehicle,low,medium,444.0,0.9006085192697769,Java_low_Java_medium_results.csv
128,84,vehicle,low,medium,417.0,0.845841784989858,Java_low_Java_medium_results.csv
128,191,vehicle,low,medium,425.0,0.8620689655172413,Java_low_Java_medium_results.csv
128,155,vehicle,low,medium,431.0,0.8742393509127789,Java_low_Java_medium_results.csv
128,171,vehicle,low,medium,432.0,0.8762677484787018,Java_low_Java_medium_results.csv
128,210,vehicle,low,medium,444.0,0.9006085192697769,Java_low_Java_medium_results.csv
128,166,vehicle,low,medium,442.0,0.896551724137931,Java_low_Java_medium_results.csv
128,168,vehicle,low,medium,407.0,0.8255578093306288,Java_low_Java_medium_results.csv
128,169,vehicle,low,medium,427.0,0.8661257606490872,Java_low_Java_medium_results.csv
132,19,vehicle,low,medium,257.0,0.8682432432432432,Java_low_Java_medium_results.csv
132,4,vehicle,low,medium,247.0,0.8344594594594594,Java_low_Java_medium_results.csv
128,206,vehicle,low,medium,427.0,0.8661257606490872,Java_low_Java_medium_results.csv
132,6,vehicle,low,medium,264.0,0.8918918918918919,Java_low_Java_medium_results.csv
128,145,vehicle,low,medium,441.0,0.8945233265720081,Java_low_Java_medium_results.csv
132,17,vehicle,low,medium,282.0,0.9527027027027029,Java_low_Java_medium_results.csv
128,207,vehicle,low,medium,426.0,0.8640973630831643,Java_low_Java_medium_results.csv
128,197,vehicle,low,medium,418.0,0.847870182555781,Java_low_Java_medium_results.csv
132,18,vehicle,low,medium,277.0,0.9172185430463576,Java_low_Java_medium_results.csv
128,135,vehicle,low,medium,432.0,0.8762677484787018,Java_low_Java_medium_results.csv
132,24,vehicle,low,medium,248.0,0.8378378378378378,Java_low_Java_medium_results.csv
132,16,vehicle,low,medium,343.0,0.8979057591623036,Java_low_Java_medium_results.csv
132,42,vehicle,low,medium,263.0,0.8885135135135135,Java_low_Java_medium_results.csv
128,151,vehicle,low,medium,553.0,0.8722397476340694,Java_low_Java_medium_results.csv
132,51,vehicle,low,medium,259.0,0.875,Java_low_Java_medium_results.csv
132,32,vehicle,low,medium,264.0,0.8918918918918919,Java_low_Java_medium_results.csv
132,53,vehicle,low,medium,252.0,0.8513513513513513,Java_low_Java_medium_results.csv
128,158,vehicle,low,medium,427.0,0.8661257606490872,Java_low_Java_medium_results.csv
132,66,vehicle,low,medium,279.0,0.9425675675675677,Java_low_Java_medium_results.csv
132,62,vehicle,low,medium,265.0,0.8952702702702703,Java_low_Java_medium_results.csv
132,40,vehicle,low,medium,268.0,0.9054054054054054,Java_low_Java_medium_results.csv
128,89,vehicle,low,medium,438.0,0.8884381338742393,Java_low_Java_medium_results.csv
132,57,vehicle,low,medium,265.0,0.8952702702702703,Java_low_Java_medium_results.csv
132,25,vehicle,low,medium,286.0,0.9662162162162162,Java_low_Java_medium_results.csv
132,58,vehicle,low,medium,258.0,0.8716216216216216,Java_low_Java_medium_results.csv
132,70,vehicle,low,medium,259.0,0.875,Java_low_Java_medium_results.csv
132,20,vehicle,low,medium,270.0,0.9121621621621622,Java_low_Java_medium_results.csv
132,33,vehicle,low,medium,272.0,0.918918918918919,Java_low_Java_medium_results.csv
132,50,vehicle,low,medium,297.0,0.913846153846154,Java_low_Java_medium_results.csv
132,54,vehicle,low,medium,262.0,0.8851351351351351,Java_low_Java_medium_results.csv
128,202,vehicle,low,medium,526.0,0.9037800687285223,Java_low_Java_medium_results.csv
132,61,vehicle,low,medium,253.0,0.8547297297297297,Java_low_Java_medium_results.csv
132,108,vehicle,low,medium,265.0,0.8952702702702703,Java_low_Java_medium_results.csv
132,88,vehicle,low,medium,265.0,0.8952702702702703,Java_low_Java_medium_results.csv
132,55,vehicle,low,medium,322.0,0.8609625668449198,Java_low_Java_medium_results.csv
128,214,vehicle,low,medium,500.0,0.9328358208955224,Java_low_Java_medium_results.csv
128,215,vehicle,low,medium,441.0,0.8945233265720081,Java_low_Java_medium_results.csv
132,105,vehicle,low,medium,264.0,0.8918918918918919,Java_low_Java_medium_results.csv
132,91,vehicle,low,medium,263.0,0.8885135135135135,Java_low_Java_medium_results.csv
132,84,vehicle,low,medium,257.0,0.8682432432432432,Java_low_Java_medium_results.csv
132,75,vehicle,low,medium,264.0,0.8918918918918919,Java_low_Java_medium_results.csv
132,73,vehicle,low,medium,309.0,0.9169139465875372,Java_low_Java_medium_results.csv
132,81,vehicle,low,medium,286.0,0.9255663430420712,Java_low_Java_medium_results.csv
132,143,vehicle,low,medium,248.0,0.8378378378378378,Java_low_Java_medium_results.csv
132,117,vehicle,low,medium,264.0,0.8918918918918919,Java_low_Java_medium_results.csv
132,133,vehicle,low,medium,271.0,0.9155405405405406,Java_low_Java_medium_results.csv
132,155,vehicle,low,medium,269.0,0.9087837837837838,Java_low_Java_medium_results.csv
132,190,vehicle,low,medium,253.0,0.8547297297297297,Java_low_Java_medium_results.csv
132,135,vehicle,low,medium,286.0,0.9662162162162162,Java_low_Java_medium_results.csv
132,169,vehicle,low,medium,255.0,0.8614864864864865,Java_low_Java_medium_results.csv
132,72,vehicle,low,medium,296.0,0.9051987767584098,Java_low_Java_medium_results.csv
132,97,vehicle,low,medium,269.0,0.9087837837837838,Java_low_Java_medium_results.csv
132,147,vehicle,low,medium,264.0,0.8918918918918919,Java_low_Java_medium_results.csv
132,168,vehicle,low,medium,271.0,0.9155405405405406,Java_low_Java_medium_results.csv
132,203,vehicle,low,medium,275.0,0.929054054054054,Java_low_Java_medium_results.csv
132,83,vehicle,low,medium,291.0,0.9297124600638976,Java_low_Java_medium_results.csv
132,115,vehicle,low,medium,276.0,0.9324324324324323,Java_low_Java_medium_results.csv
132,158,vehicle,low,medium,271.0,0.9155405405405406,Java_low_Java_medium_results.csv
132,142,vehicle,low,medium,276.0,0.9324324324324323,Java_low_Java_medium_results.csv
132,171,vehicle,low,medium,273.0,0.9222972972972971,Java_low_Java_medium_results.csv
132,166,vehicle,low,medium,282.0,0.9245901639344264,Java_low_Java_medium_results.csv
132,192,vehicle,low,medium,260.0,0.8783783783783784,Java_low_Java_medium_results.csv
132,145,vehicle,low,medium,261.0,0.8817567567567568,Java_low_Java_medium_results.csv
139,19,vehicle,low,medium,124.0,0.9051094890510948,Java_low_Java_medium_results.csv
139,24,vehicle,low,medium,169.0,0.8125,Java_low_Java_medium_results.csv
132,191,vehicle,low,medium,270.0,0.9121621621621622,Java_low_Java_medium_results.csv
139,4,vehicle,low,medium,195.0,0.8125,Java_low_Java_medium_results.csv
139,6,vehicle,low,medium,166.0,0.8019323671497585,Java_low_Java_medium_results.csv
132,89,vehicle,low,medium,352.0,0.8421052631578947,Java_low_Java_medium_results.csv
132,197,vehicle,low,medium,258.0,0.8716216216216216,Java_low_Java_medium_results.csv
139,18,vehicle,low,medium,255.0,0.8443708609271523,Java_low_Java_medium_results.csv
132,210,vehicle,low,medium,261.0,0.8817567567567568,Java_low_Java_medium_results.csv
139,16,vehicle,low,medium,327.0,0.856020942408377,Java_low_Java_medium_results.csv
139,42,vehicle,low,medium,101.0,0.9017857142857144,Java_low_Java_medium_results.csv
139,40,vehicle,low,medium,161.0,0.92,Java_low_Java_medium_results.csv
139,20,vehicle,low,medium,209.0,0.842741935483871,Java_low_Java_medium_results.csv
132,215,vehicle,low,medium,265.0,0.8952702702702703,Java_low_Java_medium_results.csv
139,51,vehicle,low,medium,90.0,0.8035714285714286,Java_low_Java_medium_results.csv
139,53,vehicle,low,medium,114.0,0.8571428571428571,Java_low_Java_medium_results.csv
139,17,vehicle,low,medium,249.0,0.867595818815331,Java_low_Java_medium_results.csv
139,33,vehicle,low,medium,219.0,0.85546875,Java_low_Java_medium_results.csv
139,25,vehicle,low,medium,249.0,0.8527397260273972,Java_low_Java_medium_results.csv
139,62,vehicle,low,medium,99.0,0.8839285714285714,Java_low_Java_medium_results.csv
139,66,vehicle,low,medium,101.0,0.9017857142857144,Java_low_Java_medium_results.csv
139,32,vehicle,low,medium,178.0,0.7807017543859649,Java_low_Java_medium_results.csv
139,54,vehicle,low,medium,116.0,0.8,Java_low_Java_medium_results.csv
139,57,vehicle,low,medium,170.0,0.8994708994708994,Java_low_Java_medium_results.csv
139,58,vehicle,low,medium,129.0,0.832258064516129,Java_low_Java_medium_results.csv
139,70,vehicle,low,medium,110.0,0.8527131782945736,Java_low_Java_medium_results.csv
132,151,vehicle,low,medium,558.0,0.8801261829652997,Java_low_Java_medium_results.csv
139,55,vehicle,low,medium,315.0,0.8422459893048129,Java_low_Java_medium_results.csv
139,61,vehicle,low,medium,165.0,0.7894736842105263,Java_low_Java_medium_results.csv
139,50,vehicle,low,medium,293.0,0.9015384615384616,Java_low_Java_medium_results.csv
132,206,vehicle,low,medium,267.0,0.902027027027027,Java_low_Java_medium_results.csv
139,88,vehicle,low,medium,103.0,0.911504424778761,Java_low_Java_medium_results.csv
139,75,vehicle,low,medium,240.0,0.8571428571428571,Java_low_Java_medium_results.csv
139,108,vehicle,low,medium,94.0,0.8392857142857143,Java_low_Java_medium_results.csv
139,73,vehicle,low,medium,291.0,0.8635014836795252,Java_low_Java_medium_results.csv
139,91,vehicle,low,medium,175.0,0.78125,Java_low_Java_medium_results.csv
139,81,vehicle,low,medium,259.0,0.8381877022653722,Java_low_Java_medium_results.csv
139,84,vehicle,low,medium,207.0,0.8247011952191236,Java_low_Java_medium_results.csv
139,105,vehicle,low,medium,140.0,0.8433734939759037,Java_low_Java_medium_results.csv
139,97,vehicle,low,medium,237.0,0.8464285714285714,Java_low_Java_medium_results.csv
139,72,vehicle,low,medium,279.0,0.8532110091743119,Java_low_Java_medium_results.csv
139,143,vehicle,low,medium,104.0,0.7878787878787878,Java_low_Java_medium_results.csv
132,207,vehicle,low,medium,314.0,0.9544072948328268,Java_low_Java_medium_results.csv
139,89,vehicle,low,medium,362.0,0.8660287081339713,Java_low_Java_medium_results.csv
139,83,vehicle,low,medium,272.0,0.8690095846645367,Java_low_Java_medium_results.csv
139,147,vehicle,low,medium,139.0,0.7853107344632768,Java_low_Java_medium_results.csv
139,145,vehicle,low,medium,209.0,0.8260869565217391,Java_low_Java_medium_results.csv
139,135,vehicle,low,medium,246.0,0.845360824742268,Java_low_Java_medium_results.csv
139,155,vehicle,low,medium,171.0,0.8465346534653465,Java_low_Java_medium_results.csv
132,202,vehicle,low,medium,499.0,0.8573883161512027,Java_low_Java_medium_results.csv
139,190,vehicle,low,medium,91.0,0.8125,Java_low_Java_medium_results.csv
139,169,vehicle,low,medium,139.0,0.86875,Java_low_Java_medium_results.csv
139,117,vehicle,low,medium,190.0,0.7818930041152263,Java_low_Java_medium_results.csv
