exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
43,79,rectangle,low,low,240.0,0.9090909090909091
43,200,rectangle,low,low,208.0,0.9043478260869565
41,182,rectangle,low,low,297.0,0.9339622641509434
44,56,rectangle,low,low,142.0,0.8930817610062893
41,180,rectangle,low,low,285.0,0.8962264150943396
43,182,rectangle,low,low,257.0,0.9178571428571428
44,65,rectangle,low,low,151.0,0.949685534591195
37,179,rectangle,low,low,442.0,0.8893360160965795
43,208,rectangle,low,low,238.0,0.9083969465648855
43,124,rectangle,low,low,194.0,0.8899082568807339
43,78,rectangle,low,low,202.0,0.8669527896995708
43,176,rectangle,low,low,455.0,0.9027777777777778
43,101,rectangle,low,low,149.0,0.9430379746835443
43,186,rectangle,low,low,213.0,0.9301310043668122
44,74,rectangle,low,low,147.0,0.9245283018867925
43,104,rectangle,low,low,262.0,0.9225352112676056
44,94,rectangle,low,low,151.0,0.949685534591195
44,67,rectangle,low,low,153.0,0.9622641509433962
44,99,rectangle,low,low,155.0,0.8959537572254336
44,71,rectangle,low,low,148.0,0.9308176100628931
44,78,rectangle,low,low,197.0,0.8454935622317596
44,79,rectangle,low,low,223.0,0.8446969696969697
44,107,rectangle,low,low,188.0,0.9038461538461539
44,104,rectangle,low,low,254.0,0.8943661971830986
44,124,rectangle,low,low,196.0,0.8990825688073395
44,140,rectangle,low,low,145.0,0.9119496855345912
44,128,rectangle,low,low,194.0,0.7983539094650206
44,126,rectangle,low,low,267.0,0.8959731543624161
43,162,rectangle,low,low,234.0,0.8863636363636364
44,63,rectangle,low,low,253.0,0.900355871886121
44,162,rectangle,low,low,224.0,0.8484848484848485
44,164,rectangle,low,low,196.0,0.9289099526066351
44,180,rectangle,low,low,153.0,0.9622641509433962
44,132,rectangle,low,low,369.0,0.902200488997555
56,65,rectangle,low,low,135.0,0.9507042253521126
44,101,rectangle,low,low,150.0,0.9433962264150944
44,182,rectangle,low,low,246.0,0.8785714285714286
44,186,rectangle,low,low,198.0,0.8646288209606987
44,60,rectangle,low,low,216.0,0.84375
43,132,rectangle,low,low,375.0,0.9168704156479217
56,60,rectangle,low,low,209.0,0.81640625
44,138,rectangle,low,low,157.0,0.9751552795031055
56,74,rectangle,low,low,136.0,0.9577464788732394
56,67,rectangle,low,low,139.0,0.8853503184713376
56,63,rectangle,low,low,246.0,0.8754448398576512
44,179,rectangle,low,low,462.0,0.9295774647887324
44,176,rectangle,low,low,446.0,0.8849206349206349
56,94,rectangle,low,low,140.0,0.9859154929577465
56,64,rectangle,low,low,330.0,0.8943089430894309
56,101,rectangle,low,low,149.0,0.9430379746835443
43,179,rectangle,low,low,442.0,0.8893360160965795
56,71,rectangle,low,low,133.0,0.9366197183098591
44,77,rectangle,low,low,311.0,0.8835227272727273
44,64,rectangle,low,low,345.0,0.9349593495934959
44,208,rectangle,low,low,236.0,0.9007633587786259
56,77,rectangle,low,low,327.0,0.9289772727272727
56,107,rectangle,low,low,187.0,0.8990384615384616
