exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
40,142,rectangle,medium,medium,305.0,0.8764367816091954,Java_medium_results.csv
40,112,rectangle,medium,medium,211.0,0.9504504504504504,Java_medium_results.csv
40,75,rectangle,medium,medium,185.0,0.9343434343434344,Java_medium_results.csv
40,171,rectangle,medium,medium,158.0,0.8876404494382022,Java_medium_results.csv
40,135,rectangle,medium,medium,353.0,0.9097938144329896,Java_medium_results.csv
40,121,rectangle,medium,medium,169.0,0.949438202247191,Java_medium_results.csv
40,210,rectangle,medium,medium,157.0,0.8820224719101124,Java_medium_results.csv
40,185,rectangle,medium,medium,152.0,0.8539325842696629,Java_medium_results.csv
40,89,rectangle,medium,medium,205.0,0.9151785714285714,Java_medium_results.csv
40,169,rectangle,medium,medium,254.0,0.872852233676976,Java_medium_results.csv
42,53,rectangle,medium,medium,165.0,0.953757225433526,Java_medium_results.csv
40,212,rectangle,medium,medium,170.0,0.9550561797752808,Java_medium_results.csv
42,57,rectangle,medium,medium,83.0,0.9651162790697676,Java_medium_results.csv
42,51,rectangle,medium,medium,133.0,0.9172413793103448,Java_medium_results.csv
40,192,rectangle,medium,medium,279.0,0.905844155844156,Java_medium_results.csv
42,54,rectangle,medium,medium,287.0,0.9169329073482428,Java_medium_results.csv
40,151,rectangle,medium,medium,458.0,0.9015748031496064,Java_medium_results.csv
42,55,rectangle,medium,medium,364.0,0.93573264781491,Java_medium_results.csv
42,62,rectangle,medium,medium,128.0,0.9343065693430656,Java_medium_results.csv
42,75,rectangle,medium,medium,182.0,0.9191919191919192,Java_medium_results.csv
33,194,rectangle,medium,medium,465.0,0.9135559921414538,Java_medium_results.csv
42,73,rectangle,medium,medium,250.0,0.925925925925926,Java_medium_results.csv
42,61,rectangle,medium,medium,321.0,0.9413489736070382,Java_medium_results.csv
42,88,rectangle,medium,medium,69.0,0.8846153846153846,Java_medium_results.csv
40,214,rectangle,medium,medium,257.0,0.9017543859649124,Java_medium_results.csv
42,66,rectangle,medium,medium,107.0,0.9304347826086956,Java_medium_results.csv
40,54,rectangle,medium,medium,279.0,0.8913738019169329,Java_medium_results.csv
42,84,rectangle,medium,medium,249.0,0.946768060836502,Java_medium_results.csv
40,203,rectangle,medium,medium,163.0,0.9157303370786516,Java_medium_results.csv
42,83,rectangle,medium,medium,331.0,0.9457142857142856,Java_medium_results.csv
40,206,rectangle,medium,medium,328.0,0.8746666666666667,Java_medium_results.csv
42,105,rectangle,medium,medium,121.0,0.8897058823529411,Java_medium_results.csv
42,91,rectangle,medium,medium,124.0,0.8732394366197183,Java_medium_results.csv
42,81,rectangle,medium,medium,113.0,0.8968253968253969,Java_medium_results.csv
42,108,rectangle,medium,medium,141.0,0.9096774193548388,Java_medium_results.csv
40,215,rectangle,medium,medium,185.0,0.9736842105263158,Java_medium_results.csv
42,125,rectangle,medium,medium,99.0,0.9,Java_medium_results.csv
40,202,rectangle,medium,medium,176.0,0.9312169312169312,Java_medium_results.csv
42,89,rectangle,medium,medium,204.0,0.9107142857142856,Java_medium_results.csv
42,143,rectangle,medium,medium,82.0,0.8723404255319149,Java_medium_results.csv
42,121,rectangle,medium,medium,164.0,0.9265536723163842,Java_medium_results.csv
42,97,rectangle,medium,medium,216.0,0.9391304347826088,Java_medium_results.csv
42,117,rectangle,medium,medium,280.0,0.9427609427609428,Java_medium_results.csv
42,145,rectangle,medium,medium,166.0,0.912087912087912,Java_medium_results.csv
42,115,rectangle,medium,medium,128.0,0.8888888888888888,Java_medium_results.csv
42,185,rectangle,medium,medium,105.0,0.8536585365853658,Java_medium_results.csv
42,158,rectangle,medium,medium,190.0,0.9359605911330048,Java_medium_results.csv
40,117,rectangle,medium,medium,261.0,0.8787878787878788,Java_medium_results.csv
42,112,rectangle,medium,medium,207.0,0.9324324324324323,Java_medium_results.csv
42,169,rectangle,medium,medium,273.0,0.9381443298969072,Java_medium_results.csv
42,203,rectangle,medium,medium,92.0,0.9387755102040816,Java_medium_results.csv
42,120,rectangle,medium,medium,215.0,0.9388646288209608,Java_medium_results.csv
42,147,rectangle,medium,medium,259.0,0.92831541218638,Java_medium_results.csv
42,151,rectangle,medium,medium,478.0,0.9409448818897638,Java_medium_results.csv
42,192,rectangle,medium,medium,293.0,0.9512987012987012,Java_medium_results.csv
42,171,rectangle,medium,medium,142.0,0.9044585987261148,Java_medium_results.csv
42,168,rectangle,medium,medium,475.0,0.9576612903225806,Java_medium_results.csv
42,212,rectangle,medium,medium,147.0,0.9074074074074074,Java_medium_results.csv
42,155,rectangle,medium,medium,155.0,0.9117647058823528,Java_medium_results.csv
42,135,rectangle,medium,medium,366.0,0.9432989690721648,Java_medium_results.csv
42,210,rectangle,medium,medium,110.0,0.9090909090909092,Java_medium_results.csv
42,207,rectangle,medium,medium,239.0,0.9157088122605364,Java_medium_results.csv
42,206,rectangle,medium,medium,350.0,0.9333333333333332,Java_medium_results.csv
42,202,rectangle,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
42,194,rectangle,medium,medium,479.0,0.9410609037328096,Java_medium_results.csv
42,142,rectangle,medium,medium,326.0,0.9367816091954024,Java_medium_results.csv
40,207,rectangle,medium,medium,227.0,0.8697318007662835,Java_medium_results.csv
40,194,rectangle,medium,medium,456.0,0.8958742632612967,Java_medium_results.csv
42,215,rectangle,medium,medium,170.0,0.8947368421052632,Java_medium_results.csv
51,57,rectangle,medium,medium,136.0,0.9379310344827586,Java_medium_results.csv
42,214,rectangle,medium,medium,261.0,0.9157894736842104,Java_medium_results.csv
51,81,rectangle,medium,medium,126.0,0.8689655172413793,Java_medium_results.csv
51,62,rectangle,medium,medium,132.0,0.9103448275862068,Java_medium_results.csv
51,53,rectangle,medium,medium,158.0,0.9132947976878611,Java_medium_results.csv
51,91,rectangle,medium,medium,131.0,0.903448275862069,Java_medium_results.csv
51,105,rectangle,medium,medium,137.0,0.9448275862068966,Java_medium_results.csv
51,88,rectangle,medium,medium,129.0,0.8896551724137931,Java_medium_results.csv
51,115,rectangle,medium,medium,141.0,0.9724137931034482,Java_medium_results.csv
51,61,rectangle,medium,medium,303.0,0.8885630498533724,Java_medium_results.csv
51,54,rectangle,medium,medium,284.0,0.9073482428115016,Java_medium_results.csv
51,108,rectangle,medium,medium,145.0,0.935483870967742,Java_medium_results.csv
51,55,rectangle,medium,medium,331.0,0.8508997429305912,Java_medium_results.csv
51,66,rectangle,medium,medium,133.0,0.9172413793103448,Java_medium_results.csv
51,120,rectangle,medium,medium,204.0,0.8908296943231441,Java_medium_results.csv
51,121,rectangle,medium,medium,162.0,0.9152542372881356,Java_medium_results.csv
51,143,rectangle,medium,medium,125.0,0.8620689655172413,Java_medium_results.csv
51,117,rectangle,medium,medium,269.0,0.9057239057239056,Java_medium_results.csv
51,75,rectangle,medium,medium,184.0,0.9292929292929292,Java_medium_results.csv
51,97,rectangle,medium,medium,195.0,0.8478260869565217,Java_medium_results.csv
51,84,rectangle,medium,medium,233.0,0.8859315589353612,Java_medium_results.csv
51,145,rectangle,medium,medium,166.0,0.912087912087912,Java_medium_results.csv
51,112,rectangle,medium,medium,207.0,0.9324324324324323,Java_medium_results.csv
51,155,rectangle,medium,medium,144.0,0.8470588235294118,Java_medium_results.csv
51,158,rectangle,medium,medium,173.0,0.8522167487684729,Java_medium_results.csv
51,147,rectangle,medium,medium,236.0,0.8458781362007168,Java_medium_results.csv
51,142,rectangle,medium,medium,304.0,0.8735632183908046,Java_medium_results.csv
51,135,rectangle,medium,medium,351.0,0.904639175257732,Java_medium_results.csv
51,125,rectangle,medium,medium,127.0,0.8758620689655172,Java_medium_results.csv
51,169,rectangle,medium,medium,256.0,0.8797250859106529,Java_medium_results.csv
51,202,rectangle,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
51,89,rectangle,medium,medium,193.0,0.8616071428571429,Java_medium_results.csv
51,210,rectangle,medium,medium,125.0,0.8620689655172413,Java_medium_results.csv
51,185,rectangle,medium,medium,125.0,0.8620689655172413,Java_medium_results.csv
51,212,rectangle,medium,medium,152.0,0.9382716049382716,Java_medium_results.csv
51,171,rectangle,medium,medium,144.0,0.9171974522292994,Java_medium_results.csv
51,207,rectangle,medium,medium,226.0,0.8659003831417624,Java_medium_results.csv
51,203,rectangle,medium,medium,133.0,0.9172413793103448,Java_medium_results.csv
51,168,rectangle,medium,medium,453.0,0.9133064516129032,Java_medium_results.csv
51,73,rectangle,medium,medium,228.0,0.8444444444444444,Java_medium_results.csv
53,57,rectangle,medium,medium,160.0,0.9248554913294798,Java_medium_results.csv
51,215,rectangle,medium,medium,175.0,0.9210526315789472,Java_medium_results.csv
51,206,rectangle,medium,medium,322.0,0.8586666666666667,Java_medium_results.csv
53,62,rectangle,medium,medium,156.0,0.9017341040462428,Java_medium_results.csv
40,168,rectangle,medium,medium,453.0,0.9133064516129032,Java_medium_results.csv
51,194,rectangle,medium,medium,462.0,0.9076620825147348,Java_medium_results.csv
53,81,rectangle,medium,medium,157.0,0.907514450867052,Java_medium_results.csv
53,88,rectangle,medium,medium,153.0,0.884393063583815,Java_medium_results.csv
51,83,rectangle,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
53,75,rectangle,medium,medium,189.0,0.9545454545454546,Java_medium_results.csv
53,54,rectangle,medium,medium,293.0,0.9361022364217252,Java_medium_results.csv
53,66,rectangle,medium,medium,163.0,0.9421965317919077,Java_medium_results.csv
53,91,rectangle,medium,medium,159.0,0.9190751445086706,Java_medium_results.csv
51,192,rectangle,medium,medium,271.0,0.8798701298701299,Java_medium_results.csv
53,73,rectangle,medium,medium,230.0,0.8518518518518519,Java_medium_results.csv
53,84,rectangle,medium,medium,234.0,0.8897338403041825,Java_medium_results.csv
53,105,rectangle,medium,medium,163.0,0.9421965317919077,Java_medium_results.csv
53,108,rectangle,medium,medium,160.0,0.9248554913294798,Java_medium_results.csv
53,125,rectangle,medium,medium,157.0,0.907514450867052,Java_medium_results.csv
53,143,rectangle,medium,medium,159.0,0.9190751445086706,Java_medium_results.csv
53,112,rectangle,medium,medium,198.0,0.8918918918918919,Java_medium_results.csv
53,89,rectangle,medium,medium,204.0,0.9107142857142856,Java_medium_results.csv
53,120,rectangle,medium,medium,202.0,0.8820960698689956,Java_medium_results.csv
53,145,rectangle,medium,medium,175.0,0.9615384615384616,Java_medium_results.csv
53,117,rectangle,medium,medium,272.0,0.915824915824916,Java_medium_results.csv
51,214,rectangle,medium,medium,259.0,0.9087719298245616,Java_medium_results.csv
53,155,rectangle,medium,medium,167.0,0.9653179190751444,Java_medium_results.csv
53,158,rectangle,medium,medium,182.0,0.896551724137931,Java_medium_results.csv
53,147,rectangle,medium,medium,253.0,0.906810035842294,Java_medium_results.csv
53,142,rectangle,medium,medium,315.0,0.9051724137931034,Java_medium_results.csv
53,61,rectangle,medium,medium,314.0,0.9208211143695014,Java_medium_results.csv
53,115,rectangle,medium,medium,164.0,0.9479768786127168,Java_medium_results.csv
53,171,rectangle,medium,medium,167.0,0.9653179190751444,Java_medium_results.csv
53,185,rectangle,medium,medium,159.0,0.9190751445086706,Java_medium_results.csv
53,203,rectangle,medium,medium,154.0,0.8901734104046243,Java_medium_results.csv
53,121,rectangle,medium,medium,174.0,0.9830508474576272,Java_medium_results.csv
53,169,rectangle,medium,medium,268.0,0.9209621993127148,Java_medium_results.csv
53,202,rectangle,medium,medium,181.0,0.9576719576719576,Java_medium_results.csv
53,55,rectangle,medium,medium,342.0,0.8791773778920309,Java_medium_results.csv
53,212,rectangle,medium,medium,166.0,0.9595375722543352,Java_medium_results.csv
53,97,rectangle,medium,medium,205.0,0.8913043478260869,Java_medium_results.csv
53,215,rectangle,medium,medium,179.0,0.9421052631578948,Java_medium_results.csv
51,151,rectangle,medium,medium,456.0,0.8976377952755905,Java_medium_results.csv
54,57,rectangle,medium,medium,290.0,0.926517571884984,Java_medium_results.csv
53,214,rectangle,medium,medium,260.0,0.912280701754386,Java_medium_results.csv
53,206,rectangle,medium,medium,347.0,0.9253333333333332,Java_medium_results.csv
53,210,rectangle,medium,medium,161.0,0.930635838150289,Java_medium_results.csv
54,66,rectangle,medium,medium,293.0,0.9361022364217252,Java_medium_results.csv
53,135,rectangle,medium,medium,358.0,0.922680412371134,Java_medium_results.csv
53,83,rectangle,medium,medium,321.0,0.9171428571428571,Java_medium_results.csv
54,62,rectangle,medium,medium,285.0,0.9105431309904152,Java_medium_results.csv
53,194,rectangle,medium,medium,459.0,0.9017681728880156,Java_medium_results.csv
53,207,rectangle,medium,medium,238.0,0.9118773946360154,Java_medium_results.csv
54,88,rectangle,medium,medium,291.0,0.9297124600638976,Java_medium_results.csv
53,151,rectangle,medium,medium,466.0,0.9173228346456692,Java_medium_results.csv
54,75,rectangle,medium,medium,279.0,0.8913738019169329,Java_medium_results.csv
54,91,rectangle,medium,medium,284.0,0.9073482428115016,Java_medium_results.csv
54,108,rectangle,medium,medium,276.0,0.8817891373801917,Java_medium_results.csv
54,61,rectangle,medium,medium,316.0,0.9266862170087976,Java_medium_results.csv
54,84,rectangle,medium,medium,297.0,0.9488817891373802,Java_medium_results.csv
54,97,rectangle,medium,medium,296.0,0.9456869009584664,Java_medium_results.csv
54,81,rectangle,medium,medium,285.0,0.9105431309904152,Java_medium_results.csv
54,125,rectangle,medium,medium,287.0,0.9169329073482428,Java_medium_results.csv
54,112,rectangle,medium,medium,283.0,0.9041533546325878,Java_medium_results.csv
53,192,rectangle,medium,medium,279.0,0.905844155844156,Java_medium_results.csv
54,121,rectangle,medium,medium,278.0,0.8881789137380192,Java_medium_results.csv
54,143,rectangle,medium,medium,290.0,0.926517571884984,Java_medium_results.csv
54,115,rectangle,medium,medium,282.0,0.9009584664536742,Java_medium_results.csv
54,55,rectangle,medium,medium,359.0,0.922879177377892,Java_medium_results.csv
53,168,rectangle,medium,medium,463.0,0.933467741935484,Java_medium_results.csv
54,73,rectangle,medium,medium,296.0,0.9456869009584664,Java_medium_results.csv
54,147,rectangle,medium,medium,292.0,0.9329073482428116,Java_medium_results.csv
54,105,rectangle,medium,medium,288.0,0.9201277955271564,Java_medium_results.csv
54,142,rectangle,medium,medium,326.0,0.9367816091954024,Java_medium_results.csv
54,185,rectangle,medium,medium,284.0,0.9073482428115016,Java_medium_results.csv
54,169,rectangle,medium,medium,295.0,0.9424920127795527,Java_medium_results.csv
54,117,rectangle,medium,medium,299.0,0.9552715654952076,Java_medium_results.csv
54,120,rectangle,medium,medium,294.0,0.939297124600639,Java_medium_results.csv
54,202,rectangle,medium,medium,289.0,0.9233226837060704,Java_medium_results.csv
54,210,rectangle,medium,medium,286.0,0.9137380191693292,Java_medium_results.csv
54,151,rectangle,medium,medium,460.0,0.905511811023622,Java_medium_results.csv
54,168,rectangle,medium,medium,438.0,0.8830645161290323,Java_medium_results.csv
55,57,rectangle,medium,medium,365.0,0.9383033419023136,Java_medium_results.csv
54,207,rectangle,medium,medium,292.0,0.9329073482428116,Java_medium_results.csv
54,158,rectangle,medium,medium,296.0,0.9456869009584664,Java_medium_results.csv
54,215,rectangle,medium,medium,282.0,0.9009584664536742,Java_medium_results.csv
54,206,rectangle,medium,medium,351.0,0.936,Java_medium_results.csv
54,89,rectangle,medium,medium,292.0,0.9329073482428116,Java_medium_results.csv
54,203,rectangle,medium,medium,297.0,0.9488817891373802,Java_medium_results.csv
54,155,rectangle,medium,medium,278.0,0.8881789137380192,Java_medium_results.csv
55,62,rectangle,medium,medium,341.0,0.8766066838046273,Java_medium_results.csv
54,212,rectangle,medium,medium,280.0,0.8945686900958466,Java_medium_results.csv
54,145,rectangle,medium,medium,299.0,0.9552715654952076,Java_medium_results.csv
55,81,rectangle,medium,medium,342.0,0.8791773778920309,Java_medium_results.csv
55,75,rectangle,medium,medium,353.0,0.9074550128534704,Java_medium_results.csv
54,171,rectangle,medium,medium,290.0,0.926517571884984,Java_medium_results.csv
55,66,rectangle,medium,medium,358.0,0.9203084832904884,Java_medium_results.csv
54,214,rectangle,medium,medium,292.0,0.9329073482428116,Java_medium_results.csv
55,88,rectangle,medium,medium,358.0,0.9203084832904884,Java_medium_results.csv
54,135,rectangle,medium,medium,347.0,0.8943298969072165,Java_medium_results.csv
55,73,rectangle,medium,medium,335.0,0.8611825192802056,Java_medium_results.csv
54,83,rectangle,medium,medium,320.0,0.9142857142857144,Java_medium_results.csv
55,108,rectangle,medium,medium,337.0,0.8663239074550129,Java_medium_results.csv
54,192,rectangle,medium,medium,303.0,0.9680511182108626,Java_medium_results.csv
55,91,rectangle,medium,medium,330.0,0.8483290488431876,Java_medium_results.csv
55,143,rectangle,medium,medium,353.0,0.9074550128534704,Java_medium_results.csv
54,194,rectangle,medium,medium,461.0,0.9056974459724952,Java_medium_results.csv
55,125,rectangle,medium,medium,353.0,0.9074550128534704,Java_medium_results.csv
55,61,rectangle,medium,medium,361.0,0.9280205655526992,Java_medium_results.csv
55,120,rectangle,medium,medium,333.0,0.8560411311053985,Java_medium_results.csv
55,121,rectangle,medium,medium,354.0,0.910025706940874,Java_medium_results.csv
55,84,rectangle,medium,medium,343.0,0.8817480719794345,Java_medium_results.csv
55,145,rectangle,medium,medium,340.0,0.8740359897172236,Java_medium_results.csv
55,112,rectangle,medium,medium,353.0,0.9074550128534704,Java_medium_results.csv
55,155,rectangle,medium,medium,335.0,0.8611825192802056,Java_medium_results.csv
55,105,rectangle,medium,medium,346.0,0.8894601542416453,Java_medium_results.csv
55,97,rectangle,medium,medium,325.0,0.8354755784061697,Java_medium_results.csv
55,115,rectangle,medium,medium,342.0,0.8791773778920309,Java_medium_results.csv
55,169,rectangle,medium,medium,342.0,0.8791773778920309,Java_medium_results.csv
55,171,rectangle,medium,medium,343.0,0.8817480719794345,Java_medium_results.csv
55,202,rectangle,medium,medium,336.0,0.8637532133676092,Java_medium_results.csv
55,117,rectangle,medium,medium,354.0,0.910025706940874,Java_medium_results.csv
55,210,rectangle,medium,medium,344.0,0.884318766066838,Java_medium_results.csv
55,83,rectangle,medium,medium,360.0,0.9254498714652956,Java_medium_results.csv
55,89,rectangle,medium,medium,321.0,0.8251928020565553,Java_medium_results.csv
57,62,rectangle,medium,medium,121.0,0.8832116788321168,Java_medium_results.csv
55,212,rectangle,medium,medium,351.0,0.9023136246786632,Java_medium_results.csv
55,135,rectangle,medium,medium,372.0,0.9562982005141388,Java_medium_results.csv
55,168,rectangle,medium,medium,461.0,0.9294354838709676,Java_medium_results.csv
57,73,rectangle,medium,medium,250.0,0.925925925925926,Java_medium_results.csv
57,75,rectangle,medium,medium,186.0,0.9393939393939394,Java_medium_results.csv
57,66,rectangle,medium,medium,112.0,0.9739130434782608,Java_medium_results.csv
55,192,rectangle,medium,medium,346.0,0.8894601542416453,Java_medium_results.csv
57,81,rectangle,medium,medium,109.0,0.8650793650793651,Java_medium_results.csv
57,88,rectangle,medium,medium,82.0,0.9534883720930232,Java_medium_results.csv
55,185,rectangle,medium,medium,325.0,0.8354755784061697,Java_medium_results.csv
55,206,rectangle,medium,medium,360.0,0.9254498714652956,Java_medium_results.csv
55,194,rectangle,medium,medium,468.0,0.9194499017681728,Java_medium_results.csv
57,83,rectangle,medium,medium,322.0,0.92,Java_medium_results.csv
57,84,rectangle,medium,medium,252.0,0.9581749049429658,Java_medium_results.csv
57,105,rectangle,medium,medium,127.0,0.9338235294117648,Java_medium_results.csv
57,115,rectangle,medium,medium,134.0,0.9305555555555556,Java_medium_results.csv
57,112,rectangle,medium,medium,210.0,0.945945945945946,Java_medium_results.csv
57,125,rectangle,medium,medium,101.0,0.9181818181818182,Java_medium_results.csv
55,203,rectangle,medium,medium,363.0,0.9331619537275064,Java_medium_results.csv
57,121,rectangle,medium,medium,157.0,0.8870056497175142,Java_medium_results.csv
57,117,rectangle,medium,medium,276.0,0.9292929292929292,Java_medium_results.csv
57,120,rectangle,medium,medium,208.0,0.9082969432314412,Java_medium_results.csv
57,97,rectangle,medium,medium,209.0,0.908695652173913,Java_medium_results.csv
55,215,rectangle,medium,medium,341.0,0.8766066838046273,Java_medium_results.csv
57,145,rectangle,medium,medium,169.0,0.9285714285714286,Java_medium_results.csv
57,91,rectangle,medium,medium,135.0,0.9507042253521126,Java_medium_results.csv
57,142,rectangle,medium,medium,324.0,0.9310344827586208,Java_medium_results.csv
57,158,rectangle,medium,medium,183.0,0.9014778325123152,Java_medium_results.csv
57,135,rectangle,medium,medium,366.0,0.9432989690721648,Java_medium_results.csv
57,147,rectangle,medium,medium,264.0,0.946236559139785,Java_medium_results.csv
57,155,rectangle,medium,medium,158.0,0.9294117647058824,Java_medium_results.csv
57,185,rectangle,medium,medium,120.0,0.975609756097561,Java_medium_results.csv
57,108,rectangle,medium,medium,141.0,0.9096774193548388,Java_medium_results.csv
57,171,rectangle,medium,medium,150.0,0.9554140127388536,Java_medium_results.csv
57,143,rectangle,medium,medium,93.0,0.9893617021276596,Java_medium_results.csv
57,151,rectangle,medium,medium,480.0,0.9448818897637796,Java_medium_results.csv
57,203,rectangle,medium,medium,97.0,0.9897959183673468,Java_medium_results.csv
57,61,rectangle,medium,medium,324.0,0.9501466275659824,Java_medium_results.csv
57,192,rectangle,medium,medium,288.0,0.935064935064935,Java_medium_results.csv
57,168,rectangle,medium,medium,466.0,0.939516129032258,Java_medium_results.csv
57,89,rectangle,medium,medium,208.0,0.9285714285714286,Java_medium_results.csv
57,212,rectangle,medium,medium,151.0,0.9320987654320988,Java_medium_results.csv
57,207,rectangle,medium,medium,237.0,0.9080459770114944,Java_medium_results.csv
57,202,rectangle,medium,medium,171.0,0.9047619047619048,Java_medium_results.csv
57,169,rectangle,medium,medium,270.0,0.9278350515463918,Java_medium_results.csv
57,194,rectangle,medium,medium,478.0,0.9390962671905696,Java_medium_results.csv
57,214,rectangle,medium,medium,272.0,0.9543859649122808,Java_medium_results.csv
57,210,rectangle,medium,medium,113.0,0.9338842975206612,Java_medium_results.csv
55,158,rectangle,medium,medium,334.0,0.8586118251928021,Java_medium_results.csv
61,81,rectangle,medium,medium,310.0,0.9090909090909092,Java_medium_results.csv
61,62,rectangle,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
57,215,rectangle,medium,medium,170.0,0.8947368421052632,Java_medium_results.csv
61,75,rectangle,medium,medium,302.0,0.8856304985337243,Java_medium_results.csv
61,66,rectangle,medium,medium,314.0,0.9208211143695014,Java_medium_results.csv
61,89,rectangle,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
61,105,rectangle,medium,medium,317.0,0.9296187683284456,Java_medium_results.csv
55,147,rectangle,medium,medium,332.0,0.8534704370179949,Java_medium_results.csv
61,73,rectangle,medium,medium,319.0,0.935483870967742,Java_medium_results.csv
61,84,rectangle,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
61,108,rectangle,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
57,206,rectangle,medium,medium,349.0,0.9306666666666666,Java_medium_results.csv
55,214,rectangle,medium,medium,354.0,0.910025706940874,Java_medium_results.csv
55,151,rectangle,medium,medium,455.0,0.8956692913385826,Java_medium_results.csv
61,125,rectangle,medium,medium,314.0,0.9208211143695014,Java_medium_results.csv
61,88,rectangle,medium,medium,313.0,0.9178885630498532,Java_medium_results.csv
61,143,rectangle,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
61,120,rectangle,medium,medium,319.0,0.935483870967742,Java_medium_results.csv
61,155,rectangle,medium,medium,300.0,0.8797653958944281,Java_medium_results.csv
61,83,rectangle,medium,medium,322.0,0.92,Java_medium_results.csv
55,142,rectangle,medium,medium,360.0,0.9254498714652956,Java_medium_results.csv
61,121,rectangle,medium,medium,301.0,0.8826979472140762,Java_medium_results.csv
61,115,rectangle,medium,medium,310.0,0.9090909090909092,Java_medium_results.csv
61,142,rectangle,medium,medium,328.0,0.942528735632184,Java_medium_results.csv
55,207,rectangle,medium,medium,343.0,0.8817480719794345,Java_medium_results.csv
61,135,rectangle,medium,medium,360.0,0.9278350515463918,Java_medium_results.csv
61,185,rectangle,medium,medium,301.0,0.8826979472140762,Java_medium_results.csv
61,171,rectangle,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
61,91,rectangle,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
61,203,rectangle,medium,medium,323.0,0.9472140762463344,Java_medium_results.csv
61,169,rectangle,medium,medium,322.0,0.9442815249266864,Java_medium_results.csv
61,210,rectangle,medium,medium,309.0,0.906158357771261,Java_medium_results.csv
61,202,rectangle,medium,medium,316.0,0.9266862170087976,Java_medium_results.csv
61,147,rectangle,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
62,66,rectangle,medium,medium,129.0,0.9416058394160584,Java_medium_results.csv
61,212,rectangle,medium,medium,313.0,0.9178885630498532,Java_medium_results.csv
61,112,rectangle,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
62,75,rectangle,medium,medium,190.0,0.9595959595959596,Java_medium_results.csv
62,81,rectangle,medium,medium,127.0,0.927007299270073,Java_medium_results.csv
61,192,rectangle,medium,medium,316.0,0.9266862170087976,Java_medium_results.csv
62,73,rectangle,medium,medium,240.0,0.8888888888888888,Java_medium_results.csv
61,215,rectangle,medium,medium,304.0,0.8914956011730205,Java_medium_results.csv
61,207,rectangle,medium,medium,308.0,0.9032258064516128,Java_medium_results.csv
61,97,rectangle,medium,medium,305.0,0.8944281524926686,Java_medium_results.csv
62,91,rectangle,medium,medium,132.0,0.9295774647887324,Java_medium_results.csv
62,88,rectangle,medium,medium,127.0,0.927007299270073,Java_medium_results.csv
62,105,rectangle,medium,medium,130.0,0.948905109489051,Java_medium_results.csv
62,83,rectangle,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
61,145,rectangle,medium,medium,319.0,0.935483870967742,Java_medium_results.csv
62,89,rectangle,medium,medium,198.0,0.8839285714285714,Java_medium_results.csv
62,108,rectangle,medium,medium,142.0,0.9161290322580644,Java_medium_results.csv
62,84,rectangle,medium,medium,250.0,0.9505703422053232,Java_medium_results.csv
61,158,rectangle,medium,medium,307.0,0.9002932551319648,Java_medium_results.csv
62,115,rectangle,medium,medium,138.0,0.9583333333333334,Java_medium_results.csv
62,143,rectangle,medium,medium,128.0,0.9343065693430656,Java_medium_results.csv
62,125,rectangle,medium,medium,126.0,0.9197080291970804,Java_medium_results.csv
62,112,rectangle,medium,medium,207.0,0.9324324324324323,Java_medium_results.csv
62,97,rectangle,medium,medium,202.0,0.8782608695652174,Java_medium_results.csv
62,117,rectangle,medium,medium,276.0,0.9292929292929292,Java_medium_results.csv
62,155,rectangle,medium,medium,161.0,0.9470588235294116,Java_medium_results.csv
62,158,rectangle,medium,medium,182.0,0.896551724137931,Java_medium_results.csv
62,145,rectangle,medium,medium,159.0,0.8736263736263736,Java_medium_results.csv
62,185,rectangle,medium,medium,128.0,0.9343065693430656,Java_medium_results.csv
62,171,rectangle,medium,medium,145.0,0.9235668789808916,Java_medium_results.csv
61,151,rectangle,medium,medium,461.0,0.90748031496063,Java_medium_results.csv
62,203,rectangle,medium,medium,130.0,0.948905109489051,Java_medium_results.csv
62,151,rectangle,medium,medium,449.0,0.8838582677165354,Java_medium_results.csv
62,168,rectangle,medium,medium,463.0,0.933467741935484,Java_medium_results.csv
62,202,rectangle,medium,medium,178.0,0.9417989417989416,Java_medium_results.csv
62,192,rectangle,medium,medium,275.0,0.8928571428571429,Java_medium_results.csv
62,147,rectangle,medium,medium,252.0,0.9032258064516128,Java_medium_results.csv
61,117,rectangle,medium,medium,303.0,0.8885630498533724,Java_medium_results.csv
62,210,rectangle,medium,medium,129.0,0.9416058394160584,Java_medium_results.csv
62,121,rectangle,medium,medium,169.0,0.9548022598870056,Java_medium_results.csv
62,120,rectangle,medium,medium,193.0,0.8427947598253275,Java_medium_results.csv
