exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
69,74,vehicle,high,low,0.9913988573801967,0.6408244331335602,0.9873145761965211,0.8891089742061553,0.6470588235294117
69,78,vehicle,high,low,0.9915242727755615,0.644707442438252,0.988897025098636,0.9056485271450074,0.6666666666666666
69,35,vehicle,high,low,0.9913737550904042,0.7043053568168687,0.9884492990515583,0.9333903942022922,0.6323529411764706
69,37,vehicle,high,low,0.9926319873970423,0.7190541603282825,0.9895796300651337,0.9179502904911303,0.621665582303188
69,63,vehicle,high,low,0.9921905758196847,0.7175747944770114,0.9901071474630588,0.8784794772450929,0.6436507936507936
69,94,vehicle,high,low,0.9923070058360726,0.7032657050365884,0.9879240222955076,0.9208400053455087,0.6447557471264368
69,114,vehicle,high,low,0.9919787502239886,0.6135978535770974,0.9867774231438421,0.9130601876534149,0.6666666666666666
69,21,vehicle,high,low,0.9920754262873777,0.7495817685868301,0.9898662659421072,0.9469677022607291,0.6363636363636364
69,43,vehicle,high,low,0.9929828256587656,0.6742226987358638,0.9920922890553192,0.9095789446168063,0.6363636363636365
69,44,vehicle,high,low,0.9922555091010626,0.7293107709818112,0.9898467857380426,0.9289293085960857,0.6363636363636365
69,60,vehicle,high,low,0.9933814214043224,0.739476894552211,0.9910896444416069,0.9069110412643977,0.6381818181818182
69,41,vehicle,high,low,0.993623831064786,0.7010964630639743,0.9925679125212199,0.8874304450634274,0.6363636363636364
69,104,vehicle,high,low,0.9912991971369685,0.6911231970146174,0.9888414188833723,0.8712838720856934,0.6141439205955335
69,139,vehicle,high,low,0.9929400600882707,0.6676221448390582,0.990047652450825,0.9044066099993353,0.6170212765957447
69,79,vehicle,high,low,0.9930970370329004,0.7538245315046397,0.990736609182649,0.8970746293117715,0.6214168714168714
69,99,vehicle,high,low,0.9939172152003293,0.7083122339283603,0.9922333766548376,0.9401894182348223,0.653846153846154
69,124,vehicle,high,low,0.9928007630749673,0.6937439431469716,0.9899758078377117,0.9256139389907448,0.6206896551724137
