exp_a,exp_b,stimulus,expertise_a,expertise_b,score
43,186,rectangle,low,low,0.8156346980723114
44,78,rectangle,low,low,0.7355758698063488
43,180,rectangle,low,low,0.7688918195331018
44,101,rectangle,low,low,0.7825400051413589
44,79,rectangle,low,low,0.7786275931251123
44,104,rectangle,low,low,0.811904743750359
44,124,rectangle,low,low,0.7831352679160531
44,140,rectangle,low,low,0.7539167414804127
44,138,rectangle,low,low,0.7611002709806021
44,128,rectangle,low,low,0.7399599278559923
41,64,rectangle,low,low,0.8300129178301718
44,67,rectangle,low,low,0.7783468923044548
43,77,rectangle,low,low,0.8207553220715554
44,164,rectangle,low,low,0.8099191722565524
44,180,rectangle,low,low,0.7927037557107308
44,107,rectangle,low,low,0.8215592452285227
44,186,rectangle,low,low,0.7687566351668849
41,126,rectangle,low,low,0.7770659988010573
44,182,rectangle,low,low,0.798127969300971
43,126,rectangle,low,low,0.8050745069973623
56,65,rectangle,low,low,0.9156990954228191
56,63,rectangle,low,low,0.812914011416715
56,67,rectangle,low,low,0.7862318640901266
56,74,rectangle,low,low,0.8122647557957422
44,176,rectangle,low,low,0.8339273716175079
44,99,rectangle,low,low,0.7550624996614265
44,179,rectangle,low,low,0.8722945244441962
56,64,rectangle,low,low,0.8171490252168373
56,94,rectangle,low,low,0.7954184269127323
41,182,rectangle,low,low,0.7980514414608899
44,200,rectangle,low,low,0.80887460230947
56,101,rectangle,low,low,0.8049642497088872
56,99,rectangle,low,low,0.7412222129298762
56,79,rectangle,low,low,0.7818204339999248
56,71,rectangle,low,low,0.8980305908893322
56,107,rectangle,low,low,0.8401457145610117
56,140,rectangle,low,low,0.7583194728984272
56,138,rectangle,low,low,0.7959933098580251
56,126,rectangle,low,low,0.7934738608009625
44,132,rectangle,low,low,0.8341666677969101
56,104,rectangle,low,low,0.8409430816443797
56,162,rectangle,low,low,0.8524891696797708
56,78,rectangle,low,low,0.7580647297743185
56,180,rectangle,low,low,0.7621753130385045
56,200,rectangle,low,low,0.8233262072763762
56,182,rectangle,low,low,0.8148248915426957
56,186,rectangle,low,low,0.7741124521860178
56,176,rectangle,low,low,0.8145464686377237
56,208,rectangle,low,low,0.824158085432614
60,65,rectangle,low,low,0.8985838765331771
44,162,rectangle,low,low,0.8313014580426679
56,124,rectangle,low,low,0.8235627837935312
44,126,rectangle,low,low,0.7926539826856228
56,179,rectangle,low,low,0.8331051532491683
56,60,rectangle,low,low,0.7585779502187847
60,71,rectangle,low,low,0.8989383238263845
60,74,rectangle,low,low,0.7725701391256564
44,77,rectangle,low,low,0.8169931656791664
44,208,rectangle,low,low,0.8012121787246328
