exp_a,exp_b,stimulus,expertise_a,expertise_b,score
24,33,rectangle,medium,medium,0.8044780172276473
20,206,rectangle,medium,medium,0.7867900099758737
24,42,rectangle,medium,medium,0.8893627735461139
24,40,rectangle,medium,medium,0.8188163047730457
24,53,rectangle,medium,medium,0.8327143995289761
20,169,rectangle,medium,medium,0.831778447355781
24,66,rectangle,medium,medium,0.8492761283661429
24,88,rectangle,medium,medium,0.8635651634250234
24,81,rectangle,medium,medium,0.7952819649019974
24,57,rectangle,medium,medium,0.8684582177404383
24,54,rectangle,medium,medium,0.8211415224566276
24,91,rectangle,medium,medium,0.7128832377315265
24,61,rectangle,medium,medium,0.7922176196775729
24,55,rectangle,medium,medium,0.7732047092358009
24,84,rectangle,medium,medium,0.8036914161117861
24,73,rectangle,medium,medium,0.7384630299860949
24,105,rectangle,medium,medium,0.815963426644338
24,51,rectangle,medium,medium,0.7282372259214855
20,215,rectangle,medium,medium,0.8276362134902387
24,97,rectangle,medium,medium,0.7414600256364311
24,62,rectangle,medium,medium,0.8337410917156183
24,115,rectangle,medium,medium,0.7487227105479426
24,125,rectangle,medium,medium,0.8465057120065336
24,112,rectangle,medium,medium,0.7787529358373321
24,121,rectangle,medium,medium,0.8067920580915793
20,192,rectangle,medium,medium,0.8506991648433819
24,120,rectangle,medium,medium,0.8032628670215048
24,25,rectangle,medium,medium,0.746889577516537
24,89,rectangle,medium,medium,0.7199952916126031
24,145,rectangle,medium,medium,0.771019471583546
24,117,rectangle,medium,medium,0.7978007491700845
24,155,rectangle,medium,medium,0.7685816875617436
24,75,rectangle,medium,medium,0.7937049750348184
24,171,rectangle,medium,medium,0.7258054461579919
24,158,rectangle,medium,medium,0.718708724556506
20,194,rectangle,medium,medium,0.8253524547871885
24,143,rectangle,medium,medium,0.7702671083144812
24,135,rectangle,medium,medium,0.7972984315179327
24,108,rectangle,medium,medium,0.7980350318719056
24,203,rectangle,medium,medium,0.8792388647797152
24,202,rectangle,medium,medium,0.7709782060604508
24,185,rectangle,medium,medium,0.7218067293162493
24,210,rectangle,medium,medium,0.7840889305631198
24,215,rectangle,medium,medium,0.7600896419392246
24,151,rectangle,medium,medium,0.7677399846601536
24,207,rectangle,medium,medium,0.700347548455708
25,42,rectangle,medium,medium,0.8934346442896358
25,33,rectangle,medium,medium,0.8301780972107987
24,142,rectangle,medium,medium,0.7570855527493464
24,212,rectangle,medium,medium,0.804418751557618
24,83,rectangle,medium,medium,0.788889201579077
24,194,rectangle,medium,medium,0.8081580562911213
25,40,rectangle,medium,medium,0.8318490996186044
25,51,rectangle,medium,medium,0.7933156666485061
24,168,rectangle,medium,medium,0.8206202858707119
25,53,rectangle,medium,medium,0.8576307675686171
24,147,rectangle,medium,medium,0.7723266111191428
25,62,rectangle,medium,medium,0.8395899226574685
25,81,rectangle,medium,medium,0.8234912550804323
25,88,rectangle,medium,medium,0.8855305479225031
25,57,rectangle,medium,medium,0.8740028409259618
24,169,rectangle,medium,medium,0.8188139568163645
24,192,rectangle,medium,medium,0.7990085416456262
25,66,rectangle,medium,medium,0.8615674331505876
25,32,rectangle,medium,medium,0.7832549508320926
25,54,rectangle,medium,medium,0.8207717674112508
24,214,rectangle,medium,medium,0.7632404636056787
25,73,rectangle,medium,medium,0.7848193905815584
25,91,rectangle,medium,medium,0.813244943454392
